"PuttsperRoundRound1_RANKTHISWEEK_2007","PuttsperRoundRound1_RANKLASTWEEK_2007","PuttsperRoundRound1_PLAYERNAME_2007","PuttsperRoundRound1__2007","PuttsperRoundRound1_AVG_2007","PuttsperRoundRound1_TOTALPUTTS_2007","PuttsperRoundRound1_TOTALROUNDS_2007","stat_name","year"
74,74,"Sergio Garcia",NA,29.22,526,18,"PuttsperRoundRound1",2007
74,74,"Jason Gore",NA,29.22,789,27,"PuttsperRoundRound1",2007
74,74,"Craig Lile",NA,29.22,672,23,"PuttsperRoundRound1",2007
77,77,"Tom Johnson",NA,29.23,760,26,"PuttsperRoundRound1",2007
78,78,"Kevin Sutherland",NA,29.24,731,25,"PuttsperRoundRound1",2007
79,79,"Camilo Villegas",NA,29.25,702,24,"PuttsperRoundRound1",2007
80,80,"Luke Donald",NA,29.26,556,19,"PuttsperRoundRound1",2007
81,81,"Paul Goydos",NA,29.28,527,18,"PuttsperRoundRound1",2007
82,82,"DJ Brigman",NA,29.29,615,21,"PuttsperRoundRound1",2007
82,82,"David Toms",NA,29.29,615,21,"PuttsperRoundRound1",2007
82,82,"Bob Tway",NA,29.29,908,31,"PuttsperRoundRound1",2007
85,85,"Mark Calcavecchia",NA,29.3,791,27,"PuttsperRoundRound1",2007
85,85,"Lucas Glover",NA,29.3,791,27,"PuttsperRoundRound1",2007
85,85,"Steve Marino",NA,29.3,879,30,"PuttsperRoundRound1",2007
88,88,"Justin Leonard",NA,29.31,850,29,"PuttsperRoundRound1",2007
89,89,"Matt Kuchar",NA,29.32,733,25,"PuttsperRoundRound1",2007
90,90,"Woody Austin",NA,29.33,792,27,"PuttsperRoundRound1",2007
90,90,"Eric Axley",NA,29.33,1056,36,"PuttsperRoundRound1",2007
90,90,"Bo Van Pelt",NA,29.33,880,30,"PuttsperRoundRound1",2007
93,93,"Ted Purdy",NA,29.35,910,31,"PuttsperRoundRound1",2007
94,94,"Rich Barcelo",NA,29.36,734,25,"PuttsperRoundRound1",2007
94,94,"Kyle Reifers",NA,29.36,734,25,"PuttsperRoundRound1",2007
96,96,"Tim Petrovic",NA,29.38,940,32,"PuttsperRoundRound1",2007
97,97,"Jarrod Lyle",NA,29.39,676,23,"PuttsperRoundRound1",2007
98,98,"Andrew Buckle",NA,29.4,735,25,"PuttsperRoundRound1",2007
98,98,"Brendon de Jonge",NA,29.4,735,25,"PuttsperRoundRound1",2007
98,98,"Charley Hoffman",NA,29.4,882,30,"PuttsperRoundRound1",2007
101,101,"Brett Quigley",NA,29.42,706,24,"PuttsperRoundRound1",2007
102,102,"Dean Wilson",NA,29.43,824,28,"PuttsperRoundRound1",2007
103,103,"Jason Bohn",NA,29.47,501,17,"PuttsperRoundRound1",2007
104,104,"Hunter Mahan",NA,29.48,796,27,"PuttsperRoundRound1",2007
104,104,"Tom Pernice Jr",NA,29.48,914,31,"PuttsperRoundRound1",2007
104,104,"Jason Schultz",NA,29.48,619,21,"PuttsperRoundRound1",2007
107,107,"Mark Brooks",NA,29.53,502,17,"PuttsperRoundRound1",2007
107,107,"Tom Byrum",NA,29.53,561,19,"PuttsperRoundRound1",2007
107,107,"Tiger Woods",NA,29.53,443,15,"PuttsperRoundRound1",2007
110,110,"Ben Curtis",NA,29.54,709,24,"PuttsperRoundRound1",2007
110,110,"Glen Day",NA,29.54,768,26,"PuttsperRoundRound1",2007
112,112,"Stuart Appleby",NA,29.57,680,23,"PuttsperRoundRound1",2007
112,112,"Briny Baird",NA,29.57,887,30,"PuttsperRoundRound1",2007
112,112,"Carl Pettersson",NA,29.57,887,30,"PuttsperRoundRound1",2007
112,112,"Duffy Waldorf",NA,29.57,680,23,"PuttsperRoundRound1",2007
116,116,"Ryan Armour",NA,29.58,917,31,"PuttsperRoundRound1",2007
116,116,"Richard Johnson",NA,29.58,917,31,"PuttsperRoundRound1",2007
116,116,"Pat Perez",NA,29.58,769,26,"PuttsperRoundRound1",2007
119,119,"Chris Couch",NA,29.59,858,29,"PuttsperRoundRound1",2007
120,120,"Alex Cejka",NA,29.61,681,23,"PuttsperRoundRound1",2007
121,121,"Stephen Ames",NA,29.62,622,21,"PuttsperRoundRound1",2007
121,121,"Vijay Singh",NA,29.62,770,26,"PuttsperRoundRound1",2007
123,123,"Will Ma Kenzie",NA,29.63,889,30,"PuttsperRoundRound1",2007
124,124,"Cameron Beckman",NA,29.64,830,28,"PuttsperRoundRound1",2007
124,124,"Henrik Stenson",NA,29.64,415,14,"PuttsperRoundRound1",2007
126,126,"Tim Herron",NA,29.65,771,26,"PuttsperRoundRound1",2007
127,127,"Jerry Kelly",NA,29.67,801,27,"PuttsperRoundRound1",2007
127,127,"DJ Trahan",NA,29.67,890,30,"PuttsperRoundRound1",2007
127,127,"Johnson Wagner",NA,29.67,979,33,"PuttsperRoundRound1",2007
130,130,"Charles Howell III",NA,29.68,742,25,"PuttsperRoundRound1",2007
131,131,"Robert Gamez",NA,29.69,861,29,"PuttsperRoundRound1",2007
132,132,"Phil Mickelson",NA,29.7,594,20,"PuttsperRoundRound1",2007
133,133,"Nick OHern",NA,29.71,624,21,"PuttsperRoundRound1",2007
133,133,"Rod Pampling",NA,29.71,713,24,"PuttsperRoundRound1",2007
133,133,"Steve Wheatcroft",NA,29.71,713,24,"PuttsperRoundRound1",2007
136,136,"Bubba Watson",NA,29.73,773,26,"PuttsperRoundRound1",2007
137,137,"Vaughn Taylor",NA,29.74,803,27,"PuttsperRoundRound1",2007
138,138,"Doug LaBelle II",NA,29.75,952,32,"PuttsperRoundRound1",2007
139,139,"Paul Stankowski",NA,29.76,506,17,"PuttsperRoundRound1",2007
140,140,"Ken Duke",NA,29.77,923,31,"PuttsperRoundRound1",2007
140,140,"Steve Lowery",NA,29.77,655,22,"PuttsperRoundRound1",2007
142,142,"Lee Janzen",NA,29.78,685,23,"PuttsperRoundRound1",2007
142,142,"John Senden",NA,29.78,804,27,"PuttsperRoundRound1",2007
144,144,"Jeff Maggert",NA,29.8,745,25,"PuttsperRoundRound1",2007
144,144,"Jeff Sluman",NA,29.8,596,20,"PuttsperRoundRound1",2007
146,146,"Fred Funk",NA,29.81,626,21,"PuttsperRoundRound1",2007
147,147,"John Daly",NA,29.82,656,22,"PuttsperRoundRound1",2007
147,147,"Michael Putnam",NA,29.82,835,28,"PuttsperRoundRound1",2007
149,149,"Todd Hamilton",NA,29.86,836,28,"PuttsperRoundRound1",2007
149,149,"John Merrick",NA,29.86,836,28,"PuttsperRoundRound1",2007
151,151,"Mathias Gronberg",NA,29.87,926,31,"PuttsperRoundRound1",2007
151,151,"Kent Jones",NA,29.87,896,30,"PuttsperRoundRound1",2007
153,153,"Kenny Perry",NA,29.88,717,24,"PuttsperRoundRound1",2007
154,154,"Robert Garrigus",NA,29.89,837,28,"PuttsperRoundRound1",2007
155,155,"Charles Warren",NA,29.9,867,29,"PuttsperRoundRound1",2007
156,156,"Mike Weir",NA,29.91,658,22,"PuttsperRoundRound1",2007
157,157,"Anthony Kim",NA,29.96,779,26,"PuttsperRoundRound1",2007
157,157,"Boo Weekley",NA,29.96,839,28,"PuttsperRoundRound1",2007
159,159,"Craig Barlow",NA,30,480,16,"PuttsperRoundRound1",2007
159,159,"Mathew Goggin",NA,30,870,29,"PuttsperRoundRound1",2007
159,159,"Stephen Leaney",NA,30,780,26,"PuttsperRoundRound1",2007
159,159,"Shaun Micheel",NA,30,840,28,"PuttsperRoundRound1",2007
159,159,"Joey Sindelar",NA,30,750,25,"PuttsperRoundRound1",2007
164,164,"Bill Haas",NA,30.03,871,29,"PuttsperRoundRound1",2007
165,165,"Matt Hendrix",NA,30.09,692,23,"PuttsperRoundRound1",2007
165,165,"Chris Stroud",NA,30.09,692,23,"PuttsperRoundRound1",2007
167,167,"Jeff Brehaut",NA,30.1,602,20,"PuttsperRoundRound1",2007
167,167,"Ryan Palmer",NA,30.1,903,30,"PuttsperRoundRound1",2007
169,169,"Daisuke Maruyama",NA,30.11,813,27,"PuttsperRoundRound1",2007
170,170,"Jason Dufner",NA,30.13,964,32,"PuttsperRoundRound1",2007
171,171,"Jim Rutledge",NA,30.14,663,22,"PuttsperRoundRound1",2007
172,172,"Brett Wetterich",NA,30.15,814,27,"PuttsperRoundRound1",2007
173,173,"Scott Gutschewski",NA,30.24,635,21,"PuttsperRoundRound1",2007
174,174,"Darron Stiles",NA,30.26,696,23,"PuttsperRoundRound1",2007
175,175,"Harrison Frazar",NA,30.29,939,31,"PuttsperRoundRound1",2007
175,175,"Greg Owen",NA,30.29,848,28,"PuttsperRoundRound1",2007
177,177,"Sean OHair",NA,30.32,849,28,"PuttsperRoundRound1",2007
178,178,"Billy Mayfair",NA,30.33,910,30,"PuttsperRoundRound1",2007
178,178,"Geoff Ogilvy",NA,30.33,637,21,"PuttsperRoundRound1",2007
180,180,"Peter Lonard",NA,30.35,789,26,"PuttsperRoundRound1",2007
181,181,"Mark Wilson",NA,30.42,730,24,"PuttsperRoundRound1",2007
182,182,"Kirk Triplett",NA,30.44,761,25,"PuttsperRoundRound1",2007
183,183,"Chad Campbell",NA,30.52,824,27,"PuttsperRoundRound1",2007
184,184,"Tom Lehman",NA,30.53,580,19,"PuttsperRoundRound1",2007
185,185,"Davis Love III",NA,30.55,611,20,"PuttsperRoundRound1",2007
186,186,"Tommy Armour III",NA,30.57,703,23,"PuttsperRoundRound1",2007
187,187,"Trevor Immelman",NA,30.6,612,20,"PuttsperRoundRound1",2007
187,187,"Jaco Van Zyl",NA,30.6,612,20,"PuttsperRoundRound1",2007
189,189,"Kevin Stadler",NA,30.63,919,30,"PuttsperRoundRound1",2007
190,190,"Nick Watney",NA,30.65,797,26,"PuttsperRoundRound1",2007
191,191,"David Branshaw",NA,30.67,920,30,"PuttsperRoundRound1",2007
192,192,"JJ Henry",NA,30.72,768,25,"PuttsperRoundRound1",2007
193,193,"Robert Allenby",NA,30.78,831,27,"PuttsperRoundRound1",2007
194,194,"Joe Durant",NA,30.85,833,27,"PuttsperRoundRound1",2007
195,195,"JB Holmes",NA,30.96,712,23,"PuttsperRoundRound1",2007
196,196,"Jeff Gove",NA,31.17,935,30,"PuttsperRoundRound1",2007
