"Total3Putts1015_RANKTHISWEEK_2008","Total3Putts1015_RANKLASTWEEK_2008","Total3Putts1015_PLAYERNAME_2008","Total3Putts1015_ROUNDS_2008","Total3Putts1015_TOTAL3PUTTS1015_2008","Total3Putts1015_TOTAL3PUTTS_2008","stat_name","year"
1,1,"Robert Gamez",79,9,66,"Total3Putts1015",2008
2,2,"Tom Pernice Jr",104,7,56,"Total3Putts1015",2008
3,3,"Nathan Green",95,6,53,"Total3Putts1015",2008
3,3,"Frank Lickliter II",107,6,61,"Total3Putts1015",2008
3,3,"Steve Marino",119,6,68,"Total3Putts1015",2008
3,3,"Joe Ogilvie",100,6,46,"Total3Putts1015",2008
7,7,"Billy Andrade",71,5,42,"Total3Putts1015",2008
7,7,"Eric Axley",113,5,49,"Total3Putts1015",2008
7,7,"Harrison Frazar",73,5,58,"Total3Putts1015",2008
7,7,"Mathias Gronberg",87,5,66,"Total3Putts1015",2008
7,7,"Rocco Mediate",87,5,39,"Total3Putts1015",2008
7,7,"Sean OHair",81,5,37,"Total3Putts1015",2008
7,7,"John Senden",93,5,51,"Total3Putts1015",2008
7,7,"Kevin Streelman",114,5,61,"Total3Putts1015",2008
7,7,"Chris Stroud",81,5,45,"Total3Putts1015",2008
7,7,"Mark Wilson",107,5,53,"Total3Putts1015",2008
17,17,"Ben Crane",86,4,34,"Total3Putts1015",2008
17,17,"Brian Davis",108,4,67,"Total3Putts1015",2008
17,17,"Nick Flanagan",89,4,62,"Total3Putts1015",2008
17,17,"Robert Garrigus",90,4,63,"Total3Putts1015",2008
17,17,"Freddie Jacobson",78,4,32,"Total3Putts1015",2008
17,17,"Jerry Kelly",89,4,30,"Total3Putts1015",2008
17,17,"Martin Laird",98,4,57,"Total3Putts1015",2008
17,17,"Davis Love III",78,4,44,"Total3Putts1015",2008
17,17,"John Mallinger",95,4,34,"Total3Putts1015",2008
17,17,"Scott McCarron",63,4,42,"Total3Putts1015",2008
17,17,"Ryan Moore",72,4,39,"Total3Putts1015",2008
17,17,"John Rollins",94,4,57,"Total3Putts1015",2008
17,17,"Andres Romero",69,4,29,"Total3Putts1015",2008
17,17,"Brett Rumford",72,4,34,"Total3Putts1015",2008
17,17,"Charles Warren",79,4,60,"Total3Putts1015",2008
17,17,"Nick Watney",96,4,52,"Total3Putts1015",2008
17,17,"Mike Weir",88,4,24,"Total3Putts1015",2008
34,34,"Tommy Armour III",77,3,46,"Total3Putts1015",2008
34,34,"Woody Austin",109,3,52,"Total3Putts1015",2008
34,34,"Shane Bertsch",96,3,35,"Total3Putts1015",2008
34,34,"Fred Couples",60,3,30,"Total3Putts1015",2008
34,34,"Jason Day",81,3,38,"Total3Putts1015",2008
34,34,"Todd Demsey",80,3,47,"Total3Putts1015",2008
34,34,"Chris DiMarco",87,3,42,"Total3Putts1015",2008
34,34,"James Driscoll",85,3,31,"Total3Putts1015",2008
34,34,"Kenneth Ferrie",72,3,46,"Total3Putts1015",2008
34,34,"Jason Gore",94,3,54,"Total3Putts1015",2008
34,34,"Matt Jones",95,3,50,"Total3Putts1015",2008
34,34,"Anthony Kim",81,3,33,"Total3Putts1015",2008
34,34,"Michael Letzig",88,3,41,"Total3Putts1015",2008
34,34,"David Lutterus",59,3,48,"Total3Putts1015",2008
34,34,"Will Ma Kenzie",62,3,36,"Total3Putts1015",2008
34,34,"Hunter Mahan",87,3,38,"Total3Putts1015",2008
34,34,"Jeff Overton",103,3,53,"Total3Putts1015",2008
34,34,"Rod Pampling",83,3,39,"Total3Putts1015",2008
34,34,"Tim Petrovic",97,3,55,"Total3Putts1015",2008
34,34,"Carl Pettersson",110,3,47,"Total3Putts1015",2008
34,34,"Nicholas Thompson",113,3,87,"Total3Putts1015",2008
34,34,"David Toms",70,3,27,"Total3Putts1015",2008
34,34,"Scott Verplank",82,3,33,"Total3Putts1015",2008
34,34,"Camilo Villegas",79,3,27,"Total3Putts1015",2008
34,34,"Johnson Wagner",83,3,45,"Total3Putts1015",2008
34,34,"Jimmy Walker",73,3,36,"Total3Putts1015",2008
34,34,"Bubba Watson",97,3,53,"Total3Putts1015",2008
34,34,"Jay Williamson",96,3,56,"Total3Putts1015",2008
62,62,"Steve Allan",58,2,37,"Total3Putts1015",2008
62,62,"Stuart Appleby",87,2,31,"Total3Putts1015",2008
62,62,"Cameron Beckman",87,2,51,"Total3Putts1015",2008
62,62,"Mark Calcavecchia",67,2,42,"Total3Putts1015",2008
62,62,"Chad Campbell",94,2,50,"Total3Putts1015",2008
62,62,"Alex Cejka",75,2,36,"Total3Putts1015",2008
62,62,"Stewart Cink",87,2,31,"Total3Putts1015",2008
62,62,"Tim Clark",90,2,38,"Total3Putts1015",2008
62,62,"Gavin Coles",54,2,22,"Total3Putts1015",2008
62,62,"Joe Durant",92,2,78,"Total3Putts1015",2008
62,62,"David Duval",51,2,32,"Total3Putts1015",2008
62,62,"Bob Estes",90,2,44,"Total3Putts1015",2008
62,62,"Carlos Franco",73,2,39,"Total3Putts1015",2008
62,62,"Cody Freeman",66,2,34,"Total3Putts1015",2008
62,62,"Tommy Gainey",60,2,47,"Total3Putts1015",2008
62,62,"Brian Gay",102,2,31,"Total3Putts1015",2008
62,62,"Retief Goosen",59,2,22,"Total3Putts1015",2008
62,62,"Jeff Gove",50,2,30,"Total3Putts1015",2008
62,62,"Bill Haas",99,2,45,"Total3Putts1015",2008
62,62,"Dudley Hart",74,2,39,"Total3Putts1015",2008
62,62,"Trevor Immelman",70,2,31,"Total3Putts1015",2008
62,62,"Lee Janzen",89,2,45,"Total3Putts1015",2008
62,62,"Brandt Jobe",52,2,29,"Total3Putts1015",2008
62,62,"Richard Johnson",77,2,34,"Total3Putts1015",2008
62,62,"Matt Kuchar",88,2,32,"Total3Putts1015",2008
62,62,"Justin Leonard",101,2,28,"Total3Putts1015",2008
62,62,"Peter Lonard",92,2,49,"Total3Putts1015",2008
62,62,"Shigeki Maruyama",50,2,22,"Total3Putts1015",2008
62,62,"Billy Mayfair",103,2,59,"Total3Putts1015",2008
62,62,"Jon Mills",95,2,54,"Total3Putts1015",2008
62,62,"Kevin Na",97,2,51,"Total3Putts1015",2008
62,62,"Brenden Pappas",66,2,32,"Total3Putts1015",2008
62,62,"Pat Perez",93,2,48,"Total3Putts1015",2008
62,62,"Travis Perkins",53,2,30,"Total3Putts1015",2008
62,62,"Ted Purdy",68,2,40,"Total3Putts1015",2008
62,62,"Brett Quigley",80,2,30,"Total3Putts1015",2008
62,62,"Jeff Quinney",87,2,34,"Total3Putts1015",2008
62,62,"Rory Sabbatini",77,2,46,"Total3Putts1015",2008
62,62,"Patrick Sheehan",124,2,42,"Total3Putts1015",2008
62,62,"Heath Slocum",104,2,45,"Total3Putts1015",2008
62,62,"Brandt Snedeker",85,2,41,"Total3Putts1015",2008
62,62,"Bob Sowards",61,2,28,"Total3Putts1015",2008
62,62,"Kevin Stadler",90,2,47,"Total3Putts1015",2008
62,62,"Steve Stricker",75,2,26,"Total3Putts1015",2008
62,62,"Kyle Thompson",70,2,33,"Total3Putts1015",2008
62,62,"Bo Van Pelt",101,2,61,"Total3Putts1015",2008
62,62,"Tim Wilkinson",95,2,32,"Total3Putts1015",2008
62,62,"YE Yang",89,2,48,"Total3Putts1015",2008
110,110,"Michael Allen",91,1,37,"Total3Putts1015",2008
110,110,"Robert Allenby",108,1,52,"Total3Putts1015",2008
110,110,"Jason Allred",63,1,45,"Total3Putts1015",2008
110,110,"Stephen Ames",83,1,27,"Total3Putts1015",2008
110,110,"Ryan Armour",87,1,46,"Total3Putts1015",2008
110,110,"Aaron Baddeley",76,1,15,"Total3Putts1015",2008
110,110,"Briny Baird",113,1,58,"Total3Putts1015",2008
110,110,"Rich Beem",90,1,42,"Total3Putts1015",2008
110,110,"Justin Bolli",87,1,52,"Total3Putts1015",2008
110,110,"Bart Bryant",81,1,37,"Total3Putts1015",2008
110,110,"Angel Cabrera",55,1,23,"Total3Putts1015",2008
110,110,"Alejandro Canizares",52,1,19,"Total3Putts1015",2008
110,110,"Daniel Chopra",84,1,19,"Total3Putts1015",2008
110,110,"Paul Claxton",63,1,20,"Total3Putts1015",2008
110,110,"Chad Collins",72,1,23,"Total3Putts1015",2008
110,110,"Ben Curtis",80,1,22,"Total3Putts1015",2008
110,110,"Marco Dawson",64,1,21,"Total3Putts1015",2008
110,110,"Brad Elder",67,1,24,"Total3Putts1015",2008
110,110,"Steve Elkington",84,1,33,"Total3Putts1015",2008
110,110,"Steve Flesch",95,1,50,"Total3Putts1015",2008
110,110,"Sergio Garcia",72,1,34,"Total3Putts1015",2008
110,110,"Paul Goydos",78,1,37,"Total3Putts1015",2008
110,110,"Todd Hamilton",92,1,30,"Total3Putts1015",2008
110,110,"Mark Hensby",71,1,42,"Total3Putts1015",2008
110,110,"Tim Herron",97,1,50,"Total3Putts1015",2008
110,110,"Charley Hoffman",94,1,56,"Total3Putts1015",2008
110,110,"JB Holmes",86,1,47,"Total3Putts1015",2008
110,110,"John Huston",56,1,23,"Total3Putts1015",2008
110,110,"Dustin Johnson",92,1,36,"Total3Putts1015",2008
110,110,"Greg Kraft",63,1,27,"Total3Putts1015",2008
110,110,"Cliff Kresge",84,1,43,"Total3Putts1015",2008
110,110,"Doug LaBelle II",65,1,24,"Total3Putts1015",2008
110,110,"Steve Lowery",74,1,45,"Total3Putts1015",2008
110,110,"Jeff Maggert",86,1,57,"Total3Putts1015",2008
110,110,"Troy Matteson",94,1,66,"Total3Putts1015",2008
110,110,"George McNeill",97,1,60,"Total3Putts1015",2008
110,110,"John Merrick",98,1,49,"Total3Putts1015",2008
110,110,"Phil Mickelson",80,1,26,"Total3Putts1015",2008
110,110,"Jin Park",85,1,39,"Total3Putts1015",2008
110,110,"Ian Poulter",51,1,12,"Total3Putts1015",2008
110,110,"John Riegger",73,1,45,"Total3Putts1015",2008
110,110,"Chris Riley",51,1,16,"Total3Putts1015",2008
110,110,"Tom Scherrer",56,1,24,"Total3Putts1015",2008
110,110,"Adam Scott",51,1,25,"Total3Putts1015",2008
110,110,"Kevin Sutherland",98,1,42,"Total3Putts1015",2008
110,110,"DJ Trahan",94,1,52,"Total3Putts1015",2008
110,110,"Omar Uresti",74,1,43,"Total3Putts1015",2008
110,110,"Boo Weekley",86,1,54,"Total3Putts1015",2008
