"Roundsinthe60s_RANKTHISWEEK_2006","Roundsinthe60s_RANKLASTWEEK_2006","Roundsinthe60s_PLAYERNAME_2006","Roundsinthe60s_EVENTS_2006","Roundsinthe60s_TOTALRNDS_2006","stat_name","year"
31,31,"Ryan Palmer",30,33,"Roundsinthe60s",2006
31,31,"Steve Stricker",17,33,"Roundsinthe60s",2006
38,38,"Arjun Atwal",33,32,"Roundsinthe60s",2006
38,38,"Jonathan Byrd",20,32,"Roundsinthe60s",2006
38,38,"Chad Campbell",25,32,"Roundsinthe60s",2006
38,38,"JJ Henry",28,32,"Roundsinthe60s",2006
38,38,"Joe Ogilvie",29,32,"Roundsinthe60s",2006
38,38,"John Senden",28,32,"Roundsinthe60s",2006
38,38,"Camilo Villegas",29,32,"Roundsinthe60s",2006
38,38,"Nick Watney",29,32,"Roundsinthe60s",2006
38,38,"Tiger Woods",15,32,"Roundsinthe60s",2006
47,47,"Bob Estes",25,31,"Roundsinthe60s",2006
47,47,"Dudley Hart",29,31,"Roundsinthe60s",2006
47,47,"Shigeki Maruyama",30,31,"Roundsinthe60s",2006
47,47,"Billy Mayfair",29,31,"Roundsinthe60s",2006
47,47,"Chris Riley",27,31,"Roundsinthe60s",2006
47,47,"Justin Rose",28,31,"Roundsinthe60s",2006
47,47,"Heath Slocum",30,31,"Roundsinthe60s",2006
54,54,"Mark Calcavecchia",27,30,"Roundsinthe60s",2006
54,54,"Bubba Dickerson",32,30,"Roundsinthe60s",2006
54,54,"Adam Scott",19,30,"Roundsinthe60s",2006
57,57,"Robert Allenby",22,29,"Roundsinthe60s",2006
57,57,"Briny Baird",25,29,"Roundsinthe60s",2006
57,57,"Alex Cejka",30,29,"Roundsinthe60s",2006
57,57,"Luke Donald",18,29,"Roundsinthe60s",2006
57,57,"Jeff Gove",29,29,"Roundsinthe60s",2006
57,57,"Bill Haas",30,29,"Roundsinthe60s",2006
57,57,"Stephen Leaney",27,29,"Roundsinthe60s",2006
57,57,"Daisuke Maruyama",25,29,"Roundsinthe60s",2006
57,57,"Shaun Micheel",29,29,"Roundsinthe60s",2006
57,57,"Phil Mickelson",19,29,"Roundsinthe60s",2006
57,57,"Corey Pavin",23,29,"Roundsinthe60s",2006
57,57,"Carl Pettersson",28,29,"Roundsinthe60s",2006
57,57,"Jerry Smith",29,29,"Roundsinthe60s",2006
57,57,"David Toms",22,29,"Roundsinthe60s",2006
57,57,"Duffy Waldorf",28,29,"Roundsinthe60s",2006
57,57,"Bubba Watson",27,29,"Roundsinthe60s",2006
73,73,"Paul Azinger",30,28,"Roundsinthe60s",2006
73,73,"Jeff Brehaut",33,28,"Roundsinthe60s",2006
73,73,"Bart Bryant",26,28,"Roundsinthe60s",2006
73,73,"Ben Crane",26,28,"Roundsinthe60s",2006
73,73,"Brian Davis",28,28,"Roundsinthe60s",2006
73,73,"Brent Geiberger",30,28,"Roundsinthe60s",2006
73,73,"Mathias Gronberg",30,28,"Roundsinthe60s",2006
73,73,"Sean OHair",30,28,"Roundsinthe60s",2006
73,73,"Greg Owen",24,28,"Roundsinthe60s",2006
73,73,"Jesper Parnevik",24,28,"Roundsinthe60s",2006
73,73,"Ted Purdy",33,28,"Roundsinthe60s",2006
73,73,"Tag Ridings",33,28,"Roundsinthe60s",2006
73,73,"Rory Sabbatini",24,28,"Roundsinthe60s",2006
73,73,"Kevin Sutherland",29,28,"Roundsinthe60s",2006
87,87,"Michael Allen",25,27,"Roundsinthe60s",2006
87,87,"Billy Andrade",24,27,"Roundsinthe60s",2006
87,87,"Stuart Appleby",23,27,"Roundsinthe60s",2006
87,87,"Eric Axley",29,27,"Roundsinthe60s",2006
87,87,"Shane Bertsch",34,27,"Roundsinthe60s",2006
87,87,"Henrik Bjornstad",31,27,"Roundsinthe60s",2006
87,87,"Kris Cox",28,27,"Roundsinthe60s",2006
87,87,"Robert Gamez",30,27,"Roundsinthe60s",2006
87,87,"Will Ma Kenzie",29,27,"Roundsinthe60s",2006
87,87,"John Rollins",28,27,"Roundsinthe60s",2006
87,87,"Joey Sindelar",29,27,"Roundsinthe60s",2006
87,87,"DJ Trahan",33,27,"Roundsinthe60s",2006
87,87,"Mark Wilson",24,27,"Roundsinthe60s",2006
100,100,"Tim Clark",22,26,"Roundsinthe60s",2006
100,100,"Robert Damron",31,26,"Roundsinthe60s",2006
100,100,"David McKenzie",28,26,"Roundsinthe60s",2006
100,100,"Rod Pampling",24,26,"Roundsinthe60s",2006
100,100,"Charles Warren",27,26,"Roundsinthe60s",2006
100,100,"Mike Weir",24,26,"Roundsinthe60s",2006
106,106,"Craig Barlow",22,25,"Roundsinthe60s",2006
106,106,"Rich Beem",27,25,"Roundsinthe60s",2006
106,106,"Ben Curtis",26,25,"Roundsinthe60s",2006
106,106,"Brandt Jobe",28,25,"Roundsinthe60s",2006
106,106,"Skip Kendall",22,25,"Roundsinthe60s",2006
106,106,"Greg Kraft",26,25,"Roundsinthe60s",2006
106,106,"Troy Matteson",32,25,"Roundsinthe60s",2006
106,106,"Patrick Sheehan",34,25,"Roundsinthe60s",2006
106,106,"Vaughn Taylor",26,25,"Roundsinthe60s",2006
115,115,"Marco Dawson",27,24,"Roundsinthe60s",2006
115,115,"Chris DiMarco",26,24,"Roundsinthe60s",2006
115,115,"Tim Herron",27,24,"Roundsinthe60s",2006
118,118,"JB Holmes",26,23,"Roundsinthe60s",2006
118,118,"Charles Howell III",30,23,"Roundsinthe60s",2006
118,118,"Steve Jones",27,23,"Roundsinthe60s",2006
118,118,"Justin Leonard",26,23,"Roundsinthe60s",2006
118,118,"Kenny Perry",22,23,"Roundsinthe60s",2006
118,118,"Wes Short Jr",33,23,"Roundsinthe60s",2006
124,124,"John Cook",22,22,"Roundsinthe60s",2006
124,124,"Ernie Els",18,22,"Roundsinthe60s",2006
124,124,"Todd Fischer",35,22,"Roundsinthe60s",2006
124,124,"Mathew Goggin",26,22,"Roundsinthe60s",2006
124,124,"Paul Goydos",24,22,"Roundsinthe60s",2006
124,124,"Zach Johnson",27,22,"Roundsinthe60s",2006
124,124,"Jonathan Kaye",32,22,"Roundsinthe60s",2006
124,124,"Tim Petrovic",30,22,"Roundsinthe60s",2006
132,132,"Stephen Ames",21,21,"Roundsinthe60s",2006
132,132,"Robert Garrigus",28,21,"Roundsinthe60s",2006
132,132,"John Huston",27,21,"Roundsinthe60s",2006
132,132,"Jeff Maggert",26,21,"Roundsinthe60s",2006
132,132,"Bob May",21,21,"Roundsinthe60s",2006
137,137,"Cameron Beckman",16,20,"Roundsinthe60s",2006
137,137,"Sergio Garcia",17,20,"Roundsinthe60s",2006
137,137,"Retief Goosen",18,20,"Roundsinthe60s",2006
137,137,"Jason Gore",29,20,"Roundsinthe60s",2006
137,137,"DA Points",28,20,"Roundsinthe60s",2006
137,137,"Paul Stankowski",22,20,"Roundsinthe60s",2006
143,143,"Aaron Baddeley",25,19,"Roundsinthe60s",2006
143,143,"Brad Faxon",26,19,"Roundsinthe60s",2006
143,143,"Ryan Moore",22,19,"Roundsinthe60s",2006
143,143,"Geoff Ogilvy",20,19,"Roundsinthe60s",2006
143,143,"Nicholas Thompson",32,19,"Roundsinthe60s",2006
143,143,"Bob Tway",25,19,"Roundsinthe60s",2006
143,143,"Ron Whittaker",28,19,"Roundsinthe60s",2006
150,150,"Mark Brooks",36,18,"Roundsinthe60s",2006
150,150,"Jose Coceres",13,18,"Roundsinthe60s",2006
150,150,"Chris Couch",27,18,"Roundsinthe60s",2006
150,150,"Danny Ellis",23,18,"Roundsinthe60s",2006
150,150,"Carlos Franco",29,18,"Roundsinthe60s",2006
150,150,"Bernhard Langer",24,18,"Roundsinthe60s",2006
150,150,"Peter Lonard",22,18,"Roundsinthe60s",2006
150,150,"Omar Uresti",22,18,"Roundsinthe60s",2006
158,158,"Tommy Armour III",25,17,"Roundsinthe60s",2006
158,158,"Freddie Jacobson",18,17,"Roundsinthe60s",2006
158,158,"Jose Maria Olazabal",18,17,"Roundsinthe60s",2006
158,158,"Jason Schultz",28,17,"Roundsinthe60s",2006
162,162,"Dan Forsman",15,16,"Roundsinthe60s",2006
162,162,"Bill Glasson",17,16,"Roundsinthe60s",2006
162,162,"Scott Gutschewski",19,16,"Roundsinthe60s",2006
162,162,"Matt Hansen",25,16,"Roundsinthe60s",2006
162,162,"JP Hayes",19,16,"Roundsinthe60s",2006
162,162,"Lee Janzen",28,16,"Roundsinthe60s",2006
162,162,"Nick OHern",15,16,"Roundsinthe60s",2006
162,162,"Chris Smith",21,16,"Roundsinthe60s",2006
162,162,"Mike Sposa",25,16,"Roundsinthe60s",2006
162,162,"Kirk Triplett",18,16,"Roundsinthe60s",2006
172,172,"James Driscoll",29,15,"Roundsinthe60s",2006
172,172,"David Duval",24,15,"Roundsinthe60s",2006
172,172,"Steve Elkington",17,15,"Roundsinthe60s",2006
172,172,"Padraig Harrington",15,15,"Roundsinthe60s",2006
172,172,"Ian Leggatt",29,15,"Roundsinthe60s",2006
172,172,"Jon Mills",27,15,"Roundsinthe60s",2006
172,172,"Ian Poulter",15,15,"Roundsinthe60s",2006
172,172,"Darron Stiles",15,15,"Roundsinthe60s",2006
180,180,"Doug Barron",28,14,"Roundsinthe60s",2006
180,180,"Gabriel Hjertstedt",16,14,"Roundsinthe60s",2006
180,180,"JL Lewis",17,14,"Roundsinthe60s",2006
180,180,"Vance Veazey",20,14,"Roundsinthe60s",2006
184,184,"Tom Lehman",20,13,"Roundsinthe60s",2006
184,184,"Thomas Levet",18,13,"Roundsinthe60s",2006
184,184,"John Riegger",20,13,"Roundsinthe60s",2006
184,184,"BJ Staten",18,13,"Roundsinthe60s",2006
188,188,"Brian Bateman",26,12,"Roundsinthe60s",2006
188,188,"Greg Chalmers",28,12,"Roundsinthe60s",2006
188,188,"Fred Couples",17,12,"Roundsinthe60s",2006
188,188,"David Howell",14,12,"Roundsinthe60s",2006
188,188,"Scott McCarron",15,12,"Roundsinthe60s",2006
188,188,"Larry Mize",18,12,"Roundsinthe60s",2006
188,188,"Mark OMeara",18,12,"Roundsinthe60s",2006
188,188,"Pat Perez",19,12,"Roundsinthe60s",2006
188,188,"Dicky Pride",9,12,"Roundsinthe60s",2006
188,188,"Jimmy Walker",21,12,"Roundsinthe60s",2006
198,198,"Todd Hamilton",27,11,"Roundsinthe60s",2006
198,198,"Graeme McDowell",15,11,"Roundsinthe60s",2006
198,198,"Rocco Mediate",18,11,"Roundsinthe60s",2006
198,198,"Hidemichi Tanaka",31,11,"Roundsinthe60s",2006
198,198,"Tjaart van der Walt",21,11,"Roundsinthe60s",2006
198,198,"Jay Williamson",18,11,"Roundsinthe60s",2006
204,204,"John Engler Jr",27,10,"Roundsinthe60s",2006
204,204,"Matt Gogel",14,10,"Roundsinthe60s",2006
204,204,"Brian Henninger",12,10,"Roundsinthe60s",2006
204,204,"Neal Lancaster",19,10,"Roundsinthe60s",2006
204,204,"Lee Westwood",14,10,"Roundsinthe60s",2006
209,209,"Alex Aragon",26,9,"Roundsinthe60s",2006
209,209,"Jay Delsing",14,9,"Roundsinthe60s",2006
209,209,"Mark Hensby",16,9,"Roundsinthe60s",2006
209,209,"Ryan Hietala",23,9,"Roundsinthe60s",2006
209,209,"Andrew Magee",19,9,"Roundsinthe60s",2006
209,209,"Len Mattiace",22,9,"Roundsinthe60s",2006
209,209,"Kevin Na",11,9,"Roundsinthe60s",2006
209,209,"Henrik Stenson",10,9,"Roundsinthe60s",2006
209,209,"Garrett Willis",10,9,"Roundsinthe60s",2006
218,218,"Tom Byrum",11,8,"Roundsinthe60s",2006
218,218,"Angel Cabrera",12,8,"Roundsinthe60s",2006
218,218,"Michael Connell",22,8,"Roundsinthe60s",2006
218,218,"John Daly",21,8,"Roundsinthe60s",2006
218,218,"Jason Day",7,8,"Roundsinthe60s",2006
218,218,"Donnie Hammond",11,8,"Roundsinthe60s",2006
218,218,"Craig Parry",15,8,"Roundsinthe60s",2006
218,218,"Scott Piercy",6,8,"Roundsinthe60s",2006
218,218,"Roger Tambellini",25,8,"Roundsinthe60s",2006
227,227,"Notah Begay III",12,7,"Roundsinthe60s",2006
227,227,"Glen Day",12,7,"Roundsinthe60s",2006
227,227,"David Frost",7,7,"Roundsinthe60s",2006
227,227,"Brendan Jones",9,7,"Roundsinthe60s",2006
227,227,"Nick Price",16,7,"Roundsinthe60s",2006
232,232,"Scott Gump",10,6,"Roundsinthe60s",2006
232,232,"Mike Small",9,6,"Roundsinthe60s",2006
234,234,"Michael Bradley",6,5,"Roundsinthe60s",2006
234,234,"Gavin Coles",5,5,"Roundsinthe60s",2006
234,234,"Gary Hallberg",4,5,"Roundsinthe60s",2006
234,234,"Anthony Kim",2,5,"Roundsinthe60s",2006
234,234,"Loren Roberts",4,5,"Roundsinthe60s",2006
234,234,"Grant Waite",8,5,"Roundsinthe60s",2006
240,240,"Thomas Bjorn",7,4,"Roundsinthe60s",2006
240,240,"Bob Burns",9,4,"Roundsinthe60s",2006
240,240,"Paul Casey",8,4,"Roundsinthe60s",2006
240,240,"Darren Clarke",11,4,"Roundsinthe60s",2006
240,240,"Jay Haas",7,4,"Roundsinthe60s",2006
240,240,"Robert Karlsson",5,4,"Roundsinthe60s",2006
240,240,"Hank Kuehne",9,4,"Roundsinthe60s",2006
240,240,"Blaine McCallister",10,4,"Roundsinthe60s",2006
240,240,"Kevin Stadler",6,4,"Roundsinthe60s",2006
240,240,"Phil Tataurangi",19,4,"Roundsinthe60s",2006
250,250,"Jason Allred",2,3,"Roundsinthe60s",2006
250,250,"Michael Campbell",10,3,"Roundsinthe60s",2006
250,250,"Simon Dyson",2,3,"Roundsinthe60s",2006
250,250,"David Edwards",3,3,"Roundsinthe60s",2006
250,250,"Joel Edwards",3,3,"Roundsinthe60s",2006
250,250,"Stephen Gangluff",2,3,"Roundsinthe60s",2006
250,250,"David Gossett",7,3,"Roundsinthe60s",2006
250,250,"David Hearn",1,3,"Roundsinthe60s",2006
250,250,"Billy Hurley III",6,3,"Roundsinthe60s",2006
250,250,"Miguel Angel Jimenez",8,3,"Roundsinthe60s",2006
250,250,"James McLean",4,3,"Roundsinthe60s",2006
250,250,"Colin Montgomerie",8,3,"Roundsinthe60s",2006
250,250,"Jin Park",1,3,"Roundsinthe60s",2006
250,250,"Charl Schwartzel",8,3,"Roundsinthe60s",2006
250,250,"Boyd Summerhays",13,3,"Roundsinthe60s",2006
250,250,"Esteban Toledo",2,3,"Roundsinthe60s",2006
250,250,"Anthony Wall",3,3,"Roundsinthe60s",2006
250,250,"Willie Wood",11,3,"Roundsinthe60s",2006
268,268,"Ricky Barnes",2,2,"Roundsinthe60s",2006
268,268,"Steven Bowditch",22,2,"Roundsinthe60s",2006
268,268,"Victor Ciesielski",1,2,"Roundsinthe60s",2006
268,268,"Stuart Deane",1,2,"Roundsinthe60s",2006
268,268,"Brent Delahoussaye",1,2,"Roundsinthe60s",2006
268,268,"Ken Duke",2,2,"Roundsinthe60s",2006
268,268,"Matt Every",3,2,"Roundsinthe60s",2006
268,268,"Gonzalo Fdez Castano",5,2,"Roundsinthe60s",2006
268,268,"Jim Gallagher Jr",4,2,"Roundsinthe60s",2006
268,268,"SK Ho",2,2,"Roundsinthe60s",2006
268,268,"Mikko Ilonen",1,2,"Roundsinthe60s",2006
268,268,"Peter Jacobsen",4,2,"Roundsinthe60s",2006
268,268,"Thongchai Jaidee",2,2,"Roundsinthe60s",2006
268,268,"Matt Kuchar",8,2,"Roundsinthe60s",2006
268,268,"Spencer Levin",1,2,"Roundsinthe60s",2006
268,268,"Jamie Lovemark",1,2,"Roundsinthe60s",2006
268,268,"Parker McLachlin",2,2,"Roundsinthe60s",2006
268,268,"Spike McRoy",9,2,"Roundsinthe60s",2006
268,268,"Yusaku Miyazato",2,2,"Roundsinthe60s",2006
268,268,"Madalitso Muthiya",3,2,"Roundsinthe60s",2006
268,268,"Louis Oosthuizen",2,2,"Roundsinthe60s",2006
268,268,"Scott Parel",1,2,"Roundsinthe60s",2006
268,268,"Craig Perks",18,2,"Roundsinthe60s",2006
268,268,"Jyoti Randhawa",2,2,"Roundsinthe60s",2006
268,268,"Robert Rock",1,2,"Roundsinthe60s",2006
268,268,"David Roesch",1,2,"Roundsinthe60s",2006
268,268,"Richard Scott",1,2,"Roundsinthe60s",2006
268,268,"Joey Snyder III",6,2,"Roundsinthe60s",2006
268,268,"Craig Stadler",4,2,"Roundsinthe60s",2006
268,268,"Hideto Tanihara",2,2,"Roundsinthe60s",2006
268,268,"Azuma Yano",1,2,"Roundsinthe60s",2006
268,268,"Don Yrene",2,2,"Roundsinthe60s",2006
300,300,"Rich Barcelo",1,1,"Roundsinthe60s",2006
300,300,"Chip Beck",1,1,"Roundsinthe60s",2006
300,300,"David Berganio Jr",2,1,"Roundsinthe60s",2006
300,300,"John Bickerton",4,1,"Roundsinthe60s",2006
300,300,"Guy Boros",5,1,"Roundsinthe60s",2006
300,300,"Paul Broadhurst",4,1,"Roundsinthe60s",2006
300,300,"Andrew Buckle",2,1,"Roundsinthe60s",2006
300,300,"Jason Caron",1,1,"Roundsinthe60s",2006
300,300,"Jim Carter",3,1,"Roundsinthe60s",2006
300,300,"Michael Clark II",4,1,"Roundsinthe60s",2006
300,300,"Russ Cochran",1,1,"Roundsinthe60s",2006
300,300,"Ben Crenshaw",2,1,"Roundsinthe60s",2006
300,300,"Stephen Dodd",3,1,"Roundsinthe60s",2006
300,300,"Johan Edfors",4,1,"Roundsinthe60s",2006
300,300,"John Ellis",1,1,"Roundsinthe60s",2006
300,300,"Nick Faldo",6,1,"Roundsinthe60s",2006
300,300,"Niclas Fasth",4,1,"Roundsinthe60s",2006
300,300,"Martin Flores",1,1,"Roundsinthe60s",2006
300,300,"Marcus Fraser",1,1,"Roundsinthe60s",2006
300,300,"Keiichiro Fukabori",4,1,"Roundsinthe60s",2006
300,300,"Kelly Gibson",2,1,"Roundsinthe60s",2006
300,300,"Andres Gonzales",1,1,"Roundsinthe60s",2006
300,300,"Richard Green",4,1,"Roundsinthe60s",2006
300,300,"Darren Griff",1,1,"Roundsinthe60s",2006
300,300,"Scott Harrington",1,1,"Roundsinthe60s",2006
300,300,"Mike Heinen",5,1,"Roundsinthe60s",2006
300,300,"Scott Hend",6,1,"Roundsinthe60s",2006
300,300,"Tetsuji Hiratsuka",1,1,"Roundsinthe60s",2006
300,300,"Mike Hulbert",6,1,"Roundsinthe60s",2006
300,300,"Shingo Katayama",6,1,"Roundsinthe60s",2006
300,300,"Simon Khan",2,1,"Roundsinthe60s",2006
300,300,"Joel Kribel",2,1,"Roundsinthe60s",2006
300,300,"Nate Lashley",1,1,"Roundsinthe60s",2006
300,300,"James Lepp",3,1,"Roundsinthe60s",2006
300,300,"Curtis Malm",1,1,"Roundsinthe60s",2006
300,300,"Gary March",1,1,"Roundsinthe60s",2006
300,300,"Andrew Marshall",1,1,"Roundsinthe60s",2006
300,300,"Paul McGinley",9,1,"Roundsinthe60s",2006
300,300,"Jim McGovern",8,1,"Roundsinthe60s",2006
300,300,"Scott Miller",3,1,"Roundsinthe60s",2006
300,300,"John Morgan",1,1,"Roundsinthe60s",2006
300,300,"Rob Oppenheim",2,1,"Roundsinthe60s",2006
300,300,"Chris Parra",1,1,"Roundsinthe60s",2006
300,300,"David Peoples",4,1,"Roundsinthe60s",2006
300,300,"Rod Perry",2,1,"Roundsinthe60s",2006
300,300,"Mark Pilkington",1,1,"Roundsinthe60s",2006
300,300,"Andres Romero",2,1,"Roundsinthe60s",2006
300,300,"Brett Rumford",1,1,"Roundsinthe60s",2006
300,300,"Dave Rummells",1,1,"Roundsinthe60s",2006
300,300,"Tom Scherrer",4,1,"Roundsinthe60s",2006
300,300,"Steve Schneiter",2,1,"Roundsinthe60s",2006
300,300,"Michael Sim",1,1,"Roundsinthe60s",2006
300,300,"Jeev Milkha Singh",3,1,"Roundsinthe60s",2006
300,300,"Sonny Skinner",1,1,"Roundsinthe60s",2006
300,300,"Lee Slattery",1,1,"Roundsinthe60s",2006
300,300,"Scott Sterling",1,1,"Roundsinthe60s",2006
300,300,"Mario Tiziani",1,1,"Roundsinthe60s",2006
300,300,"Ted Tryba",1,1,"Roundsinthe60s",2006
300,300,"Jeremy Tucker",1,1,"Roundsinthe60s",2006
300,300,"Ben Walter",1,1,"Roundsinthe60s",2006
300,300,"Michelle Wie",3,1,"Roundsinthe60s",2006
300,300,"Thaworn Wiratchant",3,1,"Roundsinthe60s",2006
300,300,"Casey Wittenberg",1,1,"Roundsinthe60s",2006
300,300,"Eli Zackheim",1,1,"Roundsinthe60s",2006
