"Approachesfrom250275yards_RANKTHISWEEK_2009","Approachesfrom250275yards_RANKLASTWEEK_2009","Approachesfrom250275yards_PLAYERNAME_2009","Approachesfrom250275yards_ROUNDS_2009","Approachesfrom250275yards_AVG_2009","Approachesfrom250275yards_TOTALDISTANCEFEET_2009","Approachesfrom250275yards_OFATTEMPTS_2009","Approachesfrom250275yards_RELATIVETOPAR_2009","stat_name","year"
1,1,"Nick Watney",86,NA,1108.5,23,-16,"Approachesfrom250275yards",2009
2,2,"Rocco Mediate",79,NA,1496.083,31,-21,"Approachesfrom250275yards",2009
3,3,"Fred Couples",54,NA,679.083,14,-7,"Approachesfrom250275yards",2009
4,4,"Alex Cejka",82,NA,1125.583,22,-11,"Approachesfrom250275yards",2009
5,5,"Sergio Garcia",59,NA,582.167,11,-4,"Approachesfrom250275yards",2009
6,6,"Bill Haas",91,NA,1338.333,25,-13,"Approachesfrom250275yards",2009
7,7,"Camilo Villegas",76,NA,914.667,17,-10,"Approachesfrom250275yards",2009
7,7,"Johnson Wagner",81,NA,1668,31,-17,"Approachesfrom250275yards",2009
9,9,"Adam Scott",53,NA,880.417,16,-14,"Approachesfrom250275yards",2009
9,9,"Gary Woodland",53,NA,714.583,13,-4,"Approachesfrom250275yards",2009
11,11,"Tommy Armour III",58,NA,773.833,14,-10,"Approachesfrom250275yards",2009
12,12,"YE Yang",83,NA,1624.167,29,-21,"Approachesfrom250275yards",2009
13,13,"Sean OHair",80,NA,1636.417,29,-16,"Approachesfrom250275yards",2009
14,14,"Bubba Watson",73,NA,1018.333,18,-13,"Approachesfrom250275yards",2009
15,15,"Matt Jones",56,NA,1076.583,19,-15,"Approachesfrom250275yards",2009
16,16,"Stuart Appleby",79,NA,1251.417,22,-18,"Approachesfrom250275yards",2009
16,16,"Greg Owen",97,NA,1934,34,-18,"Approachesfrom250275yards",2009
18,18,"Vijay Singh",71,NA,1656.25,29,-20,"Approachesfrom250275yards",2009
19,19,"Ted Purdy",101,NA,1830.917,32,-24,"Approachesfrom250275yards",2009
20,20,"Tag Ridings",50,NA,632.917,11,-7,"Approachesfrom250275yards",2009
21,21,"Charley Hoffman",97,NA,1669.25,29,-18,"Approachesfrom250275yards",2009
22,22,"Billy Mayfair",83,NA,1280.167,22,-6,"Approachesfrom250275yards",2009
23,23,"Kevin Na",91,NA,1689.083,29,-18,"Approachesfrom250275yards",2009
24,24,"Patrick Sheehan",51,NA,641.333,11,-6,"Approachesfrom250275yards",2009
25,25,"Marc Leishman",91,NA,1113,19,-12,"Approachesfrom250275yards",2009
26,26,"Anthony Kim",76,NA,1290.833,22,-14,"Approachesfrom250275yards",2009
27,27,"Woody Austin",84,NA,1824,31,-21,"Approachesfrom250275yards",2009
27,27,"Tiger Woods",64,NA,1117.167,19,-12,"Approachesfrom250275yards",2009
29,29,"Lee Janzen",74,NA,1241.417,21,-11,"Approachesfrom250275yards",2009
30,30,"Hunter Mahan",94,NA,2368.917,40,-17,"Approachesfrom250275yards",2009
31,31,"Aaron Baddeley",66,NA,1307.25,22,-13,"Approachesfrom250275yards",2009
32,32,"Ian Poulter",59,NA,1133.75,19,-8,"Approachesfrom250275yards",2009
33,33,"Peter Tomasulo",61,NA,1493.583,25,-12,"Approachesfrom250275yards",2009
34,34,"Angel Cabrera",55,NA,777.417,13,1,"Approachesfrom250275yards",2009
34,34,"Dean Wilson",81,NA,1376.333,23,-17,"Approachesfrom250275yards",2009
36,36,"Boo Weekley",79,NA,1556.917,26,-13,"Approachesfrom250275yards",2009
37,37,"Stewart Cink",79,NA,1020.917,17,-8,"Approachesfrom250275yards",2009
38,38,"Rod Pampling",72,NA,2164.75,36,-26,"Approachesfrom250275yards",2009
39,39,"JJ Henry",97,NA,1811.167,30,-15,"Approachesfrom250275yards",2009
