"DrivingPct300AllDrives_RANKTHISWEEK_2006","DrivingPct300AllDrives_RANKLASTWEEK_2006","DrivingPct300AllDrives_PLAYERNAME_2006","DrivingPct300AllDrives_ROUNDS_2006","DrivingPct300AllDrives_Pct_2006","DrivingPct300AllDrives_TOTALDRIVESFOR300_2006","DrivingPct300AllDrives_TOTALDRIVESOVERALL_2006","DrivingPct300AllDrives_RELATIVETOPAR_2006","stat_name","year"
1,1,"JB Holmes",81,62.95,554,880,-0.126,"DrivingPct300AllDrives",2006
2,2,"Bubba Watson",83,57.19,573,1002,-0.187,"DrivingPct300AllDrives",2006
3,3,"John Daly",51,53.31,306,574,-0.072,"DrivingPct300AllDrives",2006
4,4,"Robert Garrigus",85,45.65,472,1034,-0.133,"DrivingPct300AllDrives",2006
5,5,"Brett Wetterich",82,45.46,461,1014,-0.178,"DrivingPct300AllDrives",2006
6,6,"Ryan Hietala",61,43.82,312,712,-0.087,"DrivingPct300AllDrives",2006
7,7,"Charley Hoffman",100,42.25,523,1238,-0.184,"DrivingPct300AllDrives",2006
8,8,"Tag Ridings",103,41.65,521,1251,-0.119,"DrivingPct300AllDrives",2006
9,9,"Harrison Frazar",95,41.03,430,1048,-0.198,"DrivingPct300AllDrives",2006
10,10,"Scott Gutschewski",53,38.22,240,628,-0.233,"DrivingPct300AllDrives",2006
11,11,"Camilo Villegas",95,37.94,434,1144,-0.233,"DrivingPct300AllDrives",2006
12,12,"Phil Mickelson",74,37.84,249,658,-0.261,"DrivingPct300AllDrives",2006
13,13,"Tiger Woods",55,37.64,195,518,-0.338,"DrivingPct300AllDrives",2006
14,14,"Davis Love III",85,36.22,289,798,-0.187,"DrivingPct300AllDrives",2006
15,15,"Chris Couch",75,35.94,335,932,-0.194,"DrivingPct300AllDrives",2006
16,16,"Jason Gore",86,35.74,361,1010,-0.144,"DrivingPct300AllDrives",2006
17,17,"Lucas Glover",105,35.22,424,1204,-0.229,"DrivingPct300AllDrives",2006
18,18,"Jeff Overton",95,35.2,428,1216,-0.159,"DrivingPct300AllDrives",2006
19,19,"Jonathan Byrd",66,35.11,263,749,-0.171,"DrivingPct300AllDrives",2006
20,20,"Daniel Chopra",110,34.85,437,1254,-0.249,"DrivingPct300AllDrives",2006
21,21,"Chris Smith",67,34.43,282,819,-0.167,"DrivingPct300AllDrives",2006
22,22,"Alex Aragon",63,34.22,258,754,-0.085,"DrivingPct300AllDrives",2006
