"OnePuttPercentageRound4_RANKTHISWEEK_2008","OnePuttPercentageRound4_RANKLASTWEEK_2008","OnePuttPercentageRound4_PLAYERNAME_2008","OnePuttPercentageRound4__2008","OnePuttPercentageRound4_Pct_2008","OnePuttPercentageRound4_OF1PUTTS_2008","OnePuttPercentageRound4_OFHOLES_2008","stat_name","year"
118,118,"Mark Calcavecchia",NA,35.86,71,198,"OnePuttPercentageRound4",2008
118,118,"Heath Slocum",NA,35.86,142,396,"OnePuttPercentageRound4",2008
120,120,"Brandt Jobe",NA,35.71,45,126,"OnePuttPercentageRound4",2008
120,120,"Marc Turnesa",NA,35.71,90,252,"OnePuttPercentageRound4",2008
122,122,"Rod Pampling",NA,35.65,77,216,"OnePuttPercentageRound4",2008
123,123,"Matt Kuchar",NA,35.62,109,306,"OnePuttPercentageRound4",2008
124,124,"Brad Elder",NA,35.56,64,180,"OnePuttPercentageRound4",2008
124,124,"George McNeill",NA,35.56,128,360,"OnePuttPercentageRound4",2008
126,126,"Mathew Goggin",NA,35.49,115,324,"OnePuttPercentageRound4",2008
127,127,"John Riegger",NA,35.47,83,234,"OnePuttPercentageRound4",2008
128,128,"Tim Petrovic",NA,35.42,102,288,"OnePuttPercentageRound4",2008
129,129,"Bart Bryant",NA,35.29,108,306,"OnePuttPercentageRound4",2008
130,130,"Jim Furyk",NA,35.1,139,396,"OnePuttPercentageRound4",2008
131,131,"John Huston",NA,35,63,180,"OnePuttPercentageRound4",2008
131,131,"Adam Scott",NA,35,63,180,"OnePuttPercentageRound4",2008
133,133,"Jimmy Walker",NA,34.85,69,198,"OnePuttPercentageRound4",2008
134,134,"Brett Quigley",NA,34.81,94,270,"OnePuttPercentageRound4",2008
135,135,"Jeff Overton",NA,34.8,119,342,"OnePuttPercentageRound4",2008
136,136,"Tom Lehman",NA,34.72,50,144,"OnePuttPercentageRound4",2008
136,136,"Shigeki Maruyama",NA,34.72,50,144,"OnePuttPercentageRound4",2008
138,138,"Robert Garrigus",NA,34.64,106,306,"OnePuttPercentageRound4",2008
138,138,"Troy Matteson",NA,34.64,106,306,"OnePuttPercentageRound4",2008
138,138,"Rocco Mediate",NA,34.64,106,306,"OnePuttPercentageRound4",2008
141,141,"Patrick Sheehan",NA,34.62,162,468,"OnePuttPercentageRound4",2008
142,142,"Olin Browne",NA,34.34,68,198,"OnePuttPercentageRound4",2008
143,143,"Alex Cejka",NA,34.26,74,216,"OnePuttPercentageRound4",2008
144,144,"James Driscoll",NA,34.13,86,252,"OnePuttPercentageRound4",2008
144,144,"Tom Scherrer",NA,34.13,43,126,"OnePuttPercentageRound4",2008
146,146,"Sean OHair",NA,34.07,92,270,"OnePuttPercentageRound4",2008
147,147,"Charles Warren",NA,33.95,55,162,"OnePuttPercentageRound4",2008
147,147,"Tim Wilkinson",NA,33.95,110,324,"OnePuttPercentageRound4",2008
149,149,"Mathias Gronberg",NA,33.8,73,216,"OnePuttPercentageRound4",2008
150,150,"Scott Sterling",NA,33.68,97,288,"OnePuttPercentageRound4",2008
151,151,"Jason Allred",NA,33.33,48,144,"OnePuttPercentageRound4",2008
151,151,"David Duval",NA,33.33,36,108,"OnePuttPercentageRound4",2008
151,151,"Jeff Gove",NA,33.33,42,126,"OnePuttPercentageRound4",2008
151,151,"Matt Jones",NA,33.33,90,270,"OnePuttPercentageRound4",2008
151,151,"Jin Park",NA,33.33,72,216,"OnePuttPercentageRound4",2008
151,151,"Bob Sowards",NA,33.33,48,144,"OnePuttPercentageRound4",2008
151,151,"David Toms",NA,33.33,90,270,"OnePuttPercentageRound4",2008
151,151,"Bubba Watson",NA,33.33,114,342,"OnePuttPercentageRound4",2008
159,159,"Glen Day",NA,32.87,71,216,"OnePuttPercentageRound4",2008
160,160,"Paul Casey",NA,32.83,65,198,"OnePuttPercentageRound4",2008
161,161,"Angel Cabrera",NA,32.72,53,162,"OnePuttPercentageRound4",2008
161,161,"Ted Purdy",NA,32.72,53,162,"OnePuttPercentageRound4",2008
164,164,"David Lutterus",NA,32.54,41,126,"OnePuttPercentageRound4",2008
165,165,"Justin Bolli",NA,32.48,76,234,"OnePuttPercentageRound4",2008
166,166,"Cameron Beckman",NA,32.22,87,270,"OnePuttPercentageRound4",2008
167,167,"JJ Henry",NA,32.16,110,342,"OnePuttPercentageRound4",2008
168,168,"Robert Allenby",NA,32.05,150,468,"OnePuttPercentageRound4",2008
169,169,"Chris Stroud",NA,31.94,69,216,"OnePuttPercentageRound4",2008
170,170,"Bo Van Pelt",NA,31.87,109,342,"OnePuttPercentageRound4",2008
171,171,"John Merrick",NA,31.58,108,342,"OnePuttPercentageRound4",2008
172,172,"Brad Adamonis",NA,31.35,79,252,"OnePuttPercentageRound4",2008
173,173,"Kenny Perry",NA,31.31,124,396,"OnePuttPercentageRound4",2008
174,174,"Charles Howell III",NA,31.29,107,342,"OnePuttPercentageRound4",2008
175,175,"Kyle Thompson",NA,31.25,45,144,"OnePuttPercentageRound4",2008
176,176,"Jon Mills",NA,31.11,84,270,"OnePuttPercentageRound4",2008
177,177,"Bob Estes",NA,31.05,95,306,"OnePuttPercentageRound4",2008
178,178,"Greg Kraft",NA,30.56,55,180,"OnePuttPercentageRound4",2008
179,179,"Gavin Coles",NA,30.3,60,198,"OnePuttPercentageRound4",2008
180,180,"Briny Baird",NA,29.84,145,486,"OnePuttPercentageRound4",2008
181,181,"Jay Williamson",NA,29.51,85,288,"OnePuttPercentageRound4",2008
182,182,"Chez Reavie",NA,29.44,106,360,"OnePuttPercentageRound4",2008
183,183,"Joe Durant",NA,29.41,90,306,"OnePuttPercentageRound4",2008
184,184,"Chris Riley",NA,29.01,47,162,"OnePuttPercentageRound4",2008
185,185,"Doug LaBelle II",NA,28.89,52,180,"OnePuttPercentageRound4",2008
186,186,"Marco Dawson",NA,28.7,62,216,"OnePuttPercentageRound4",2008
187,187,"Billy Andrade",NA,28.28,56,198,"OnePuttPercentageRound4",2008
188,188,"Jim McGovern",NA,28.24,61,216,"OnePuttPercentageRound4",2008
189,189,"Kevin Stadler",NA,28.17,71,252,"OnePuttPercentageRound4",2008
190,190,"Harrison Frazar",NA,27.35,64,234,"OnePuttPercentageRound4",2008
191,191,"Ron Whittaker",NA,26.67,24,90,"OnePuttPercentageRound4",2008
192,192,"Paul Claxton",NA,26.19,33,126,"OnePuttPercentageRound4",2008
193,193,"Kenneth Ferrie",NA,26.11,47,180,"OnePuttPercentageRound4",2008
194,194,"Alejandro Canizares",NA,24.44,44,180,"OnePuttPercentageRound4",2008
195,195,"Steve Allan",NA,23.81,30,126,"OnePuttPercentageRound4",2008
196,196,"Travis Perkins",NA,23.61,17,72,"OnePuttPercentageRound4",2008
197,197,"Tommy Gainey",NA,22.22,24,108,"OnePuttPercentageRound4",2008
