"EarlyRound3ScoringAverage_RANKTHISWEEK_2016","EarlyRound3ScoringAverage_RANKLASTWEEK_2016","EarlyRound3ScoringAverage_PLAYERNAME_2016","EarlyRound3ScoringAverage__2016","EarlyRound3ScoringAverage_AVG_2016","EarlyRound3ScoringAverage_TOTALSTROKES_2016","EarlyRound3ScoringAverage_TOTALROUNDS_2016","stat_name","year"
53,62,"Daniel Berger",NA,69.86,489,7,"EarlyRound3ScoringAverage",2016
54,63,"Byeong Hun An",NA,70,140,2,"EarlyRound3ScoringAverage",2016
54,63,"Abraham Ancer",NA,70,70,1,"EarlyRound3ScoringAverage",2016
54,63,"Shane Bertsch",NA,70,210,3,"EarlyRound3ScoringAverage",2016
54,63,"Scott Brown",NA,70,350,5,"EarlyRound3ScoringAverage",2016
54,63,"Chad Collins",NA,70,420,6,"EarlyRound3ScoringAverage",2016
54,19,"Tony Finau",NA,70,280,4,"EarlyRound3ScoringAverage",2016
54,63,"Sean OHair",NA,70,350,5,"EarlyRound3ScoringAverage",2016
54,63,"Andres Romero",NA,70,140,2,"EarlyRound3ScoringAverage",2016
54,63,"Andy Sullivan",NA,70,140,2,"EarlyRound3ScoringAverage",2016
63,63,"Emiliano Grillo",NA,70.11,631,9,"EarlyRound3ScoringAverage",2016
64,49,"Kyle Reifers",NA,70.14,491,7,"EarlyRound3ScoringAverage",2016
65,76,"Matt Kuchar",NA,70.2,351,5,"EarlyRound3ScoringAverage",2016
65,76,"Brendan Steele",NA,70.2,351,5,"EarlyRound3ScoringAverage",2016
67,36,"Scott Pinckney",NA,70.25,281,4,"EarlyRound3ScoringAverage",2016
67,78,"Nick Taylor",NA,70.25,562,8,"EarlyRound3ScoringAverage",2016
69,49,"JB Holmes",NA,70.29,492,7,"EarlyRound3ScoringAverage",2016
69,49,"William McGirt",NA,70.29,492,7,"EarlyRound3ScoringAverage",2016
71,81,"Ricky Barnes",NA,70.33,422,6,"EarlyRound3ScoringAverage",2016
71,81,"Billy Horschel",NA,70.33,422,6,"EarlyRound3ScoringAverage",2016
71,81,"Luke List",NA,70.33,211,3,"EarlyRound3ScoringAverage",2016
71,81,"Ryan Palmer",NA,70.33,422,6,"EarlyRound3ScoringAverage",2016
71,81,"Ollie Schniederjans",NA,70.33,211,3,"EarlyRound3ScoringAverage",2016
71,81,"Brian Stuard",NA,70.33,211,3,"EarlyRound3ScoringAverage",2016
77,98,"Fabian Gomez",NA,70.38,563,8,"EarlyRound3ScoringAverage",2016
78,87,"Russell Knox",NA,70.4,352,5,"EarlyRound3ScoringAverage",2016
79,89,"Thomas Aiken",NA,70.5,423,6,"EarlyRound3ScoringAverage",2016
79,89,"Jason Bohn",NA,70.5,282,4,"EarlyRound3ScoringAverage",2016
79,89,"Brian Gay",NA,70.5,282,4,"EarlyRound3ScoringAverage",2016
79,89,"Branden Grace",NA,70.5,282,4,"EarlyRound3ScoringAverage",2016
79,89,"John Huh",NA,70.5,282,4,"EarlyRound3ScoringAverage",2016
79,89,"Colt Knost",NA,70.5,423,6,"EarlyRound3ScoringAverage",2016
79,89,"Kyle Stanley",NA,70.5,564,8,"EarlyRound3ScoringAverage",2016
79,89,"Boo Weekley",NA,70.5,423,6,"EarlyRound3ScoringAverage",2016
87,78,"Erik Compton",NA,70.56,635,9,"EarlyRound3ScoringAverage",2016
88,99,"Jim Herman",NA,70.6,353,5,"EarlyRound3ScoringAverage",2016
89,100,"Stewart Cink",NA,70.67,424,6,"EarlyRound3ScoringAverage",2016
89,26,"Scott Stallings",NA,70.67,212,3,"EarlyRound3ScoringAverage",2016
91,49,"Robert Garrigus",NA,70.75,283,4,"EarlyRound3ScoringAverage",2016
91,101,"Lucas Glover",NA,70.75,283,4,"EarlyRound3ScoringAverage",2016
91,63,"Vaughn Taylor",NA,70.75,283,4,"EarlyRound3ScoringAverage",2016
94,102,"Patton Kizzire",NA,70.8,354,5,"EarlyRound3ScoringAverage",2016
94,89,"Anirban Lahiri",NA,70.8,354,5,"EarlyRound3ScoringAverage",2016
94,102,"Patrick Rodgers",NA,70.8,354,5,"EarlyRound3ScoringAverage",2016
97,87,"Brett Stegmaier",NA,70.83,425,6,"EarlyRound3ScoringAverage",2016
98,104,"Brendon de Jonge",NA,70.88,567,8,"EarlyRound3ScoringAverage",2016
98,104,"Tyrone Van Aswegen",NA,70.88,567,8,"EarlyRound3ScoringAverage",2016
100,106,"KJ Choi",NA,71,142,2,"EarlyRound3ScoringAverage",2016
100,106,"Bill Haas",NA,71,284,4,"EarlyRound3ScoringAverage",2016
100,43,"Martin Laird",NA,71,355,5,"EarlyRound3ScoringAverage",2016
100,106,"Lucas Lee",NA,71,142,2,"EarlyRound3ScoringAverage",2016
100,106,"Shane Lowry",NA,71,213,3,"EarlyRound3ScoringAverage",2016
100,106,"Graeme McDowell",NA,71,142,2,"EarlyRound3ScoringAverage",2016
100,106,"Louis Oosthuizen",NA,71,71,1,"EarlyRound3ScoringAverage",2016
100,106,"Carl Pettersson",NA,71,71,1,"EarlyRound3ScoringAverage",2016
100,106,"Wes Roach",NA,71,284,4,"EarlyRound3ScoringAverage",2016
100,106,"Adam Scott",NA,71,213,3,"EarlyRound3ScoringAverage",2016
100,106,"Webb Simpson",NA,71,426,6,"EarlyRound3ScoringAverage",2016
100,106,"Mark Wilson",NA,71,284,4,"EarlyRound3ScoringAverage",2016
112,117,"Chez Reavie",NA,71.17,427,6,"EarlyRound3ScoringAverage",2016
113,118,"Brian Harman",NA,71.2,356,5,"EarlyRound3ScoringAverage",2016
113,118,"David Hearn",NA,71.2,356,5,"EarlyRound3ScoringAverage",2016
113,118,"Scott Piercy",NA,71.2,356,5,"EarlyRound3ScoringAverage",2016
113,78,"David Toms",NA,71.2,356,5,"EarlyRound3ScoringAverage",2016
117,122,"Si Woo Kim",NA,71.25,285,4,"EarlyRound3ScoringAverage",2016
118,123,"Jason Gore",NA,71.29,499,7,"EarlyRound3ScoringAverage",2016
119,124,"Zac Blair",NA,71.33,428,6,"EarlyRound3ScoringAverage",2016
119,124,"Matt Jones",NA,71.33,214,3,"EarlyRound3ScoringAverage",2016
119,124,"Rory McIlroy",NA,71.33,214,3,"EarlyRound3ScoringAverage",2016
119,63,"Carlos Ortiz",NA,71.33,214,3,"EarlyRound3ScoringAverage",2016
119,124,"Jeff Overton",NA,71.33,428,6,"EarlyRound3ScoringAverage",2016
119,124,"Pat Perez",NA,71.33,214,3,"EarlyRound3ScoringAverage",2016
125,130,"Scott Langley",NA,71.43,500,7,"EarlyRound3ScoringAverage",2016
126,131,"Danny Lee",NA,71.5,143,2,"EarlyRound3ScoringAverage",2016
126,131,"Ryan Moore",NA,71.5,286,4,"EarlyRound3ScoringAverage",2016
126,118,"Robert Streb",NA,71.5,429,6,"EarlyRound3ScoringAverage",2016
129,133,"Whee Kim",NA,71.56,644,9,"EarlyRound3ScoringAverage",2016
130,134,"Mark Hubbard",NA,71.58,859,12,"EarlyRound3ScoringAverage",2016
131,135,"Harris English",NA,71.6,358,5,"EarlyRound3ScoringAverage",2016
131,58,"Henrik Norlander",NA,71.6,358,5,"EarlyRound3ScoringAverage",2016
133,137,"Kevin Kisner",NA,71.67,430,6,"EarlyRound3ScoringAverage",2016
133,137,"Kelly Kraft",NA,71.67,215,3,"EarlyRound3ScoringAverage",2016
133,137,"DA Points",NA,71.67,215,3,"EarlyRound3ScoringAverage",2016
133,137,"Henrik Stenson",NA,71.67,215,3,"EarlyRound3ScoringAverage",2016
133,137,"Will Wilcox",NA,71.67,215,3,"EarlyRound3ScoringAverage",2016
138,142,"DJ Trahan",NA,71.75,287,4,"EarlyRound3ScoringAverage",2016
139,143,"Stuart Appleby",NA,71.8,359,5,"EarlyRound3ScoringAverage",2016
139,143,"Jason Kokrak",NA,71.8,359,5,"EarlyRound3ScoringAverage",2016
139,143,"Will Ma Kenzie",NA,71.8,359,5,"EarlyRound3ScoringAverage",2016
142,146,"Seung Yul Noh",NA,71.83,431,6,"EarlyRound3ScoringAverage",2016
143,147,"Charlie Beljan",NA,72,144,2,"EarlyRound3ScoringAverage",2016
143,147,"Jamie Donaldson",NA,72,144,2,"EarlyRound3ScoringAverage",2016
143,147,"Ernie Els",NA,72,360,5,"EarlyRound3ScoringAverage",2016
143,147,"Morgan Hoffmann",NA,72,72,1,"EarlyRound3ScoringAverage",2016
143,147,"Jerry Kelly",NA,72,432,6,"EarlyRound3ScoringAverage",2016
143,147,"Andrew Landry",NA,72,216,3,"EarlyRound3ScoringAverage",2016
143,147,"Justin Leonard",NA,72,216,3,"EarlyRound3ScoringAverage",2016
143,147,"Spencer Levin",NA,72,288,4,"EarlyRound3ScoringAverage",2016
143,147,"George McNeill",NA,72,144,2,"EarlyRound3ScoringAverage",2016
143,147,"Troy Merritt",NA,72,144,2,"EarlyRound3ScoringAverage",2016
143,147,"Francesco Molinari",NA,72,360,5,"EarlyRound3ScoringAverage",2016
143,147,"Geoff Ogilvy",NA,72,216,3,"EarlyRound3ScoringAverage",2016
143,147,"Rory Sabbatini",NA,72,288,4,"EarlyRound3ScoringAverage",2016
143,147,"Harold Varner III",NA,72,288,4,"EarlyRound3ScoringAverage",2016
143,171,"Camilo Villegas",NA,72,360,5,"EarlyRound3ScoringAverage",2016
158,124,"Luke Donald",NA,72.14,505,7,"EarlyRound3ScoringAverage",2016
159,63,"Rob Oppenheim",NA,72.25,289,4,"EarlyRound3ScoringAverage",2016
160,163,"Andres Gonzales",NA,72.29,506,7,"EarlyRound3ScoringAverage",2016
160,163,"JJ Henry",NA,72.29,506,7,"EarlyRound3ScoringAverage",2016
160,147,"Jhonattan Vegas",NA,72.29,506,7,"EarlyRound3ScoringAverage",2016
163,165,"Keegan Bradley",NA,72.33,217,3,"EarlyRound3ScoringAverage",2016
163,165,"Retief Goosen",NA,72.33,434,6,"EarlyRound3ScoringAverage",2016
163,165,"Hiroshi Iwata",NA,72.33,434,6,"EarlyRound3ScoringAverage",2016
163,165,"John Senden",NA,72.33,217,3,"EarlyRound3ScoringAverage",2016
163,165,"Steve Wheatcroft",NA,72.33,434,6,"EarlyRound3ScoringAverage",2016
168,170,"Derek Fathauer",NA,72.4,362,5,"EarlyRound3ScoringAverage",2016
169,171,"Kevin Chappell",NA,72.5,290,4,"EarlyRound3ScoringAverage",2016
169,171,"Rhein Gibson",NA,72.5,145,2,"EarlyRound3ScoringAverage",2016
169,171,"Justin Rose",NA,72.5,145,2,"EarlyRound3ScoringAverage",2016
169,135,"Vijay Singh",NA,72.5,435,6,"EarlyRound3ScoringAverage",2016
169,171,"Brandt Snedeker",NA,72.5,145,2,"EarlyRound3ScoringAverage",2016
169,171,"Michael Thompson",NA,72.5,435,6,"EarlyRound3ScoringAverage",2016
175,171,"Adam Hadwin",NA,72.57,508,7,"EarlyRound3ScoringAverage",2016
176,178,"Jonas Blixt",NA,72.6,363,5,"EarlyRound3ScoringAverage",2016
176,162,"Michael Kim",NA,72.6,726,10,"EarlyRound3ScoringAverage",2016
178,179,"Matthew Fitzpatrick",NA,72.67,218,3,"EarlyRound3ScoringAverage",2016
178,179,"Martin Piller",NA,72.67,218,3,"EarlyRound3ScoringAverage",2016
178,179,"Bubba Watson",NA,72.67,218,3,"EarlyRound3ScoringAverage",2016
181,183,"Davis Love III",NA,72.86,510,7,"EarlyRound3ScoringAverage",2016
181,183,"Greg Owen",NA,72.86,510,7,"EarlyRound3ScoringAverage",2016
183,185,"James Hahn",NA,73,292,4,"EarlyRound3ScoringAverage",2016
183,185,"Justin Hicks",NA,73,219,3,"EarlyRound3ScoringAverage",2016
183,185,"Charley Hoffman",NA,73,146,2,"EarlyRound3ScoringAverage",2016
183,185,"Cameron Smith",NA,73,438,6,"EarlyRound3ScoringAverage",2016
183,185,"Justin Thomas",NA,73,365,5,"EarlyRound3ScoringAverage",2016
188,182,"Derek Ernst",NA,73.2,366,5,"EarlyRound3ScoringAverage",2016
188,190,"Hunter Mahan",NA,73.2,366,5,"EarlyRound3ScoringAverage",2016
190,191,"Brice Garnett",NA,73.33,220,3,"EarlyRound3ScoringAverage",2016
191,192,"Billy Hurley III",NA,73.5,147,2,"EarlyRound3ScoringAverage",2016
191,193,"Patrick Reed",NA,73.5,441,6,"EarlyRound3ScoringAverage",2016
191,205,"Dawie van der Walt",NA,73.5,147,2,"EarlyRound3ScoringAverage",2016
194,193,"Steve Marino",NA,73.6,368,5,"EarlyRound3ScoringAverage",2016
195,195,"Darron Stiles",NA,73.67,221,3,"EarlyRound3ScoringAverage",2016
196,196,"Ken Duke",NA,74,74,1,"EarlyRound3ScoringAverage",2016
196,196,"Chesson Hadley",NA,74,296,4,"EarlyRound3ScoringAverage",2016
196,196,"Chris Stroud",NA,74,370,5,"EarlyRound3ScoringAverage",2016
196,196,"Brendon Todd",NA,74,74,1,"EarlyRound3ScoringAverage",2016
200,200,"DH Lee",NA,74.25,297,4,"EarlyRound3ScoringAverage",2016
201,201,"Matt Every",NA,74.67,224,3,"EarlyRound3ScoringAverage",2016
202,202,"Angel Cabrera",NA,74.75,299,4,"EarlyRound3ScoringAverage",2016
203,203,"Ian Poulter",NA,75.83,455,6,"EarlyRound3ScoringAverage",2016
204,204,"Steven Bowditch",NA,76.4,382,5,"EarlyRound3ScoringAverage",2016
