"Last5EventsAccuracy_RANKTHISWEEK_2009","Last5EventsAccuracy_RANKLASTWEEK_2009","Last5EventsAccuracy_PLAYERNAME_2009","Last5EventsAccuracy_EVENTS_2009","Last5EventsAccuracy_RATING_2009","stat_name","year"
1,1,"Jeff Maggert",1,8.8,"Last5EventsAccuracy",2009
2,2,"Miguel Angel Jimenez",1,8.7,"Last5EventsAccuracy",2009
3,3,"Tom Lehman",2,8.6,"Last5EventsAccuracy",2009
3,3,"Will Ma Kenzie",2,8.6,"Last5EventsAccuracy",2009
5,5,"Greg Kraft",1,8.5,"Last5EventsAccuracy",2009
6,6,"Graham DeLaet",1,8.4,"Last5EventsAccuracy",2009
7,7,"Michael Allen",2,8.3,"Last5EventsAccuracy",2009
7,7,"Scott Sterling",3,8.3,"Last5EventsAccuracy",2009
7,7,"Dean Wilson",3,8.3,"Last5EventsAccuracy",2009
10,11,"Robert Allenby",1,8.2,"Last5EventsAccuracy",2009
10,7,"Tim Clark",3,8.2,"Last5EventsAccuracy",2009
10,11,"Scott Hoch",1,8.2,"Last5EventsAccuracy",2009
10,11,"Darron Stiles",2,8.2,"Last5EventsAccuracy",2009
14,14,"Omar Uresti",1,8.1,"Last5EventsAccuracy",2009
14,14,"Jay Williamson",2,8.1,"Last5EventsAccuracy",2009
16,16,"Jason Gore",2,8,"Last5EventsAccuracy",2009
17,17,"Mark Calcavecchia",2,7.9,"Last5EventsAccuracy",2009
17,17,"Jim Furyk",4,7.9,"Last5EventsAccuracy",2009
17,17,"Ernie Gonzalez",1,7.9,"Last5EventsAccuracy",2009
17,17,"Soren Hansen",1,7.9,"Last5EventsAccuracy",2009
17,17,"Jonathan Kaye",2,7.9,"Last5EventsAccuracy",2009
17,17,"Bryce Molder",3,7.9,"Last5EventsAccuracy",2009
17,17,"Tim Petrovic",3,7.9,"Last5EventsAccuracy",2009
17,17,"Rick Price",1,7.9,"Last5EventsAccuracy",2009
17,17,"Henrik Stenson",1,7.9,"Last5EventsAccuracy",2009
17,17,"Lee Westwood",1,7.9,"Last5EventsAccuracy",2009
27,27,"Jason Bohn",5,7.8,"Last5EventsAccuracy",2009
27,27,"Steve Pate",1,7.8,"Last5EventsAccuracy",2009
27,27,"Heath Slocum",3,7.8,"Last5EventsAccuracy",2009
30,39,"Chad Campbell",3,7.7,"Last5EventsAccuracy",2009
30,30,"Todd Hamilton",1,7.7,"Last5EventsAccuracy",2009
30,30,"Francesco Molinari",1,7.7,"Last5EventsAccuracy",2009
30,30,"Ian Poulter",1,7.7,"Last5EventsAccuracy",2009
34,34,"Stewart Cink",1,7.6,"Last5EventsAccuracy",2009
34,34,"Brandt Jobe",3,7.6,"Last5EventsAccuracy",2009
34,34,"Nick OHern",4,7.6,"Last5EventsAccuracy",2009
34,34,"Nicholas Thompson",3,7.6,"Last5EventsAccuracy",2009
34,34,"Tiger Woods",4,7.6,"Last5EventsAccuracy",2009
39,39,"Thomas Aiken",1,7.5,"Last5EventsAccuracy",2009
39,39,"Tommy Armour III",1,7.5,"Last5EventsAccuracy",2009
39,39,"Mark Brooks",3,7.5,"Last5EventsAccuracy",2009
39,39,"Sergio Garcia",3,7.5,"Last5EventsAccuracy",2009
39,39,"Bill Haas",4,7.5,"Last5EventsAccuracy",2009
39,39,"Anders Hansen",1,7.5,"Last5EventsAccuracy",2009
39,39,"John Huston",2,7.5,"Last5EventsAccuracy",2009
39,39,"Colt Knost",2,7.5,"Last5EventsAccuracy",2009
39,30,"Justin Leonard",3,7.5,"Last5EventsAccuracy",2009
39,39,"Shaun Micheel",1,7.5,"Last5EventsAccuracy",2009
39,39,"Arron Oberholser",2,7.5,"Last5EventsAccuracy",2009
39,39,"Jeff Quinney",2,7.5,"Last5EventsAccuracy",2009
39,39,"David Toms",5,7.5,"Last5EventsAccuracy",2009
52,52,"David Berganio Jr",1,7.4,"Last5EventsAccuracy",2009
52,52,"Scott Gutschewski",2,7.4,"Last5EventsAccuracy",2009
52,52,"Jack Newman",1,7.4,"Last5EventsAccuracy",2009
52,52,"Sean OHair",2,7.4,"Last5EventsAccuracy",2009
56,57,"Stuart Appleby",3,7.3,"Last5EventsAccuracy",2009
56,57,"Alex Cejka",4,7.3,"Last5EventsAccuracy",2009
56,57,"Wil Collins",1,7.3,"Last5EventsAccuracy",2009
56,57,"Steve Elkington",3,7.3,"Last5EventsAccuracy",2009
