"LateRound2ScoringAverage_RANKTHISWEEK_2006","LateRound2ScoringAverage_RANKLASTWEEK_2006","LateRound2ScoringAverage_PLAYERNAME_2006","LateRound2ScoringAverage__2006","LateRound2ScoringAverage_AVG_2006","LateRound2ScoringAverage_TOTALSTROKES_2006","LateRound2ScoringAverage_TOTALROUNDS_2006","stat_name","year"
36,36,"KJ Choi",NA,70.36,774,11,"LateRound2ScoringAverage",2006
36,36,"Fred Funk",NA,70.36,985,14,"LateRound2ScoringAverage",2006
38,38,"Matt Hansen",NA,70.4,704,10,"LateRound2ScoringAverage",2006
38,38,"Kevin Sutherland",NA,70.4,1056,15,"LateRound2ScoringAverage",2006
40,40,"Robert Allenby",NA,70.42,845,12,"LateRound2ScoringAverage",2006
41,41,"Paul Azinger",NA,70.43,986,14,"LateRound2ScoringAverage",2006
42,42,"Billy Andrade",NA,70.45,775,11,"LateRound2ScoringAverage",2006
43,43,"Bill Haas",NA,70.47,1057,15,"LateRound2ScoringAverage",2006
43,43,"Jerry Smith",NA,70.47,1057,15,"LateRound2ScoringAverage",2006
45,45,"Skip Kendall",NA,70.5,705,10,"LateRound2ScoringAverage",2006
45,45,"David Toms",NA,70.5,846,12,"LateRound2ScoringAverage",2006
47,47,"Craig Barlow",NA,70.55,776,11,"LateRound2ScoringAverage",2006
47,47,"Brian Bateman",NA,70.55,776,11,"LateRound2ScoringAverage",2006
49,49,"Stuart Appleby",NA,70.57,988,14,"LateRound2ScoringAverage",2006
49,49,"Brett Wetterich",NA,70.57,988,14,"LateRound2ScoringAverage",2006
51,51,"Steve Flesch",NA,70.59,1200,17,"LateRound2ScoringAverage",2006
51,51,"Dean Wilson",NA,70.59,1200,17,"LateRound2ScoringAverage",2006
53,53,"Harrison Frazar",NA,70.6,1059,15,"LateRound2ScoringAverage",2006
54,54,"David Branshaw",NA,70.64,989,14,"LateRound2ScoringAverage",2006
54,54,"Dudley Hart",NA,70.64,777,11,"LateRound2ScoringAverage",2006
54,54,"Adam Scott",NA,70.64,777,11,"LateRound2ScoringAverage",2006
57,57,"Brian Gay",NA,70.7,707,10,"LateRound2ScoringAverage",2006
57,57,"Mike Sposa",NA,70.7,707,10,"LateRound2ScoringAverage",2006
59,59,"Robert Gamez",NA,70.73,1061,15,"LateRound2ScoringAverage",2006
59,59,"Ryan Moore",NA,70.73,778,11,"LateRound2ScoringAverage",2006
61,61,"Greg Kraft",NA,70.75,849,12,"LateRound2ScoringAverage",2006
62,62,"Tjaart van der Walt",NA,70.78,637,9,"LateRound2ScoringAverage",2006
63,63,"Daniel Chopra",NA,70.79,991,14,"LateRound2ScoringAverage",2006
63,63,"Kent Jones",NA,70.79,991,14,"LateRound2ScoringAverage",2006
65,65,"Shaun Micheel",NA,70.8,1062,15,"LateRound2ScoringAverage",2006
66,66,"Tim Herron",NA,70.81,1133,16,"LateRound2ScoringAverage",2006
66,66,"Jeff Sluman",NA,70.81,1133,16,"LateRound2ScoringAverage",2006
68,68,"Paul Goydos",NA,70.82,779,11,"LateRound2ScoringAverage",2006
68,68,"JP Hayes",NA,70.82,779,11,"LateRound2ScoringAverage",2006
70,70,"Scott Gutschewski",NA,70.89,638,9,"LateRound2ScoringAverage",2006
71,71,"Vance Veazey",NA,70.9,709,10,"LateRound2ScoringAverage",2006
72,72,"Brandt Jobe",NA,70.92,922,13,"LateRound2ScoringAverage",2006
73,73,"Steve Lowery",NA,70.93,1064,15,"LateRound2ScoringAverage",2006
74,74,"Nick Watney",NA,70.94,1206,17,"LateRound2ScoringAverage",2006
75,75,"Sergio Garcia",NA,71,497,7,"LateRound2ScoringAverage",2006
75,75,"Richard Johnson",NA,71,994,14,"LateRound2ScoringAverage",2006
75,75,"Geoff Ogilvy",NA,71,568,8,"LateRound2ScoringAverage",2006
75,75,"Charles Warren",NA,71,994,14,"LateRound2ScoringAverage",2006
79,79,"Tim Petrovic",NA,71.06,1137,16,"LateRound2ScoringAverage",2006
79,79,"John Senden",NA,71.06,1137,16,"LateRound2ScoringAverage",2006
81,81,"Michael Allen",NA,71.08,853,12,"LateRound2ScoringAverage",2006
81,81,"Mark Calcavecchia",NA,71.08,853,12,"LateRound2ScoringAverage",2006
83,83,"Bo Van Pelt",NA,71.09,782,11,"LateRound2ScoringAverage",2006
84,84,"Tommy Armour III",NA,71.1,711,10,"LateRound2ScoringAverage",2006
85,85,"Alex Cejka",NA,71.13,1067,15,"LateRound2ScoringAverage",2006
86,86,"Henrik Bjornstad",NA,71.15,925,13,"LateRound2ScoringAverage",2006
86,86,"Bubba Dickerson",NA,71.15,925,13,"LateRound2ScoringAverage",2006
88,88,"Eric Axley",NA,71.17,854,12,"LateRound2ScoringAverage",2006
88,88,"Joey Sindelar",NA,71.17,1281,18,"LateRound2ScoringAverage",2006
90,90,"Briny Baird",NA,71.18,783,11,"LateRound2ScoringAverage",2006
90,90,"Mark Wilson",NA,71.18,783,11,"LateRound2ScoringAverage",2006
92,92,"Woody Austin",NA,71.19,1139,16,"LateRound2ScoringAverage",2006
93,93,"Nathan Green",NA,71.23,926,13,"LateRound2ScoringAverage",2006
93,93,"Jesper Parnevik",NA,71.23,926,13,"LateRound2ScoringAverage",2006
95,95,"Chris Riley",NA,71.25,855,12,"LateRound2ScoringAverage",2006
95,95,"Rory Sabbatini",NA,71.25,855,12,"LateRound2ScoringAverage",2006
97,97,"Greg Owen",NA,71.27,784,11,"LateRound2ScoringAverage",2006
98,98,"Vijay Singh",NA,71.29,1212,17,"LateRound2ScoringAverage",2006
99,99,"Peter Lonard",NA,71.3,713,10,"LateRound2ScoringAverage",2006
99,99,"Phil Mickelson",NA,71.3,713,10,"LateRound2ScoringAverage",2006
101,101,"John Cook",NA,71.31,927,13,"LateRound2ScoringAverage",2006
101,101,"Will Ma Kenzie",NA,71.31,927,13,"LateRound2ScoringAverage",2006
103,103,"Jonathan Byrd",NA,71.33,642,9,"LateRound2ScoringAverage",2006
103,103,"Ben Crane",NA,71.33,642,9,"LateRound2ScoringAverage",2006
103,103,"Zach Johnson",NA,71.33,1070,15,"LateRound2ScoringAverage",2006
103,103,"Ian Poulter",NA,71.33,428,6,"LateRound2ScoringAverage",2006
107,107,"Chris DiMarco",NA,71.36,785,11,"LateRound2ScoringAverage",2006
107,107,"Duffy Waldorf",NA,71.36,999,14,"LateRound2ScoringAverage",2006
109,109,"David Duval",NA,71.38,928,13,"LateRound2ScoringAverage",2006
109,109,"Robert Garrigus",NA,71.38,571,8,"LateRound2ScoringAverage",2006
109,109,"Jonathan Kaye",NA,71.38,928,13,"LateRound2ScoringAverage",2006
109,109,"Jon Mills",NA,71.38,928,13,"LateRound2ScoringAverage",2006
109,109,"Wes Short Jr",NA,71.38,1142,16,"LateRound2ScoringAverage",2006
114,114,"Justin Rose",NA,71.42,857,12,"LateRound2ScoringAverage",2006
115,115,"JJ Henry",NA,71.43,1000,14,"LateRound2ScoringAverage",2006
115,115,"Charley Hoffman",NA,71.43,1000,14,"LateRound2ScoringAverage",2006
117,117,"Tag Ridings",NA,71.44,1143,16,"LateRound2ScoringAverage",2006
118,118,"Hunter Mahan",NA,71.45,786,11,"LateRound2ScoringAverage",2006
118,118,"Daisuke Maruyama",NA,71.45,786,11,"LateRound2ScoringAverage",2006
120,120,"Bart Bryant",NA,71.46,929,13,"LateRound2ScoringAverage",2006
120,120,"Justin Leonard",NA,71.46,929,13,"LateRound2ScoringAverage",2006
120,120,"David McKenzie",NA,71.46,929,13,"LateRound2ScoringAverage",2006
123,123,"Brent Geiberger",NA,71.47,1072,15,"LateRound2ScoringAverage",2006
124,124,"Heath Slocum",NA,71.48,1501,21,"LateRound2ScoringAverage",2006
125,125,"Brian Davis",NA,71.5,858,12,"LateRound2ScoringAverage",2006
125,125,"Davis Love III",NA,71.5,715,10,"LateRound2ScoringAverage",2006
127,127,"James Driscoll",NA,71.54,930,13,"LateRound2ScoringAverage",2006
127,127,"Billy Mayfair",NA,71.54,930,13,"LateRound2ScoringAverage",2006
127,127,"Rod Pampling",NA,71.54,930,13,"LateRound2ScoringAverage",2006
130,130,"Trevor Immelman",NA,71.55,787,11,"LateRound2ScoringAverage",2006
131,131,"Omar Uresti",NA,71.6,716,10,"LateRound2ScoringAverage",2006
132,132,"Tom Lehman",NA,71.63,573,8,"LateRound2ScoringAverage",2006
133,133,"Rich Beem",NA,71.64,1003,14,"LateRound2ScoringAverage",2006
133,133,"Ben Curtis",NA,71.64,788,11,"LateRound2ScoringAverage",2006
133,133,"Vaughn Taylor",NA,71.64,1003,14,"LateRound2ScoringAverage",2006
136,136,"Olin Browne",NA,71.65,1218,17,"LateRound2ScoringAverage",2006
137,137,"Lee Janzen",NA,71.67,860,12,"LateRound2ScoringAverage",2006
138,138,"Jerry Kelly",NA,71.69,1147,16,"LateRound2ScoringAverage",2006
138,138,"Patrick Sheehan",NA,71.69,1147,16,"LateRound2ScoringAverage",2006
140,140,"Mark Brooks",NA,71.72,1291,18,"LateRound2ScoringAverage",2006
141,141,"Marco Dawson",NA,71.73,789,11,"LateRound2ScoringAverage",2006
142,142,"Kirk Triplett",NA,71.75,574,8,"LateRound2ScoringAverage",2006
143,143,"Aaron Baddeley",NA,71.77,933,13,"LateRound2ScoringAverage",2006
143,143,"Bubba Watson",NA,71.77,933,13,"LateRound2ScoringAverage",2006
145,145,"Lucas Glover",NA,71.79,1364,19,"LateRound2ScoringAverage",2006
146,146,"John Huston",NA,71.8,718,10,"LateRound2ScoringAverage",2006
146,146,"Ian Leggatt",NA,71.8,1077,15,"LateRound2ScoringAverage",2006
148,148,"Steve Jones",NA,71.85,934,13,"LateRound2ScoringAverage",2006
149,149,"John Daly",NA,71.88,575,8,"LateRound2ScoringAverage",2006
150,150,"Mike Weir",NA,71.92,935,13,"LateRound2ScoringAverage",2006
151,151,"Jason Schultz",NA,71.93,1007,14,"LateRound2ScoringAverage",2006
152,152,"Ted Purdy",NA,71.94,1151,16,"LateRound2ScoringAverage",2006
153,153,"Arjun Atwal",NA,72,1224,17,"LateRound2ScoringAverage",2006
153,153,"Greg Chalmers",NA,72,1008,14,"LateRound2ScoringAverage",2006
153,153,"Todd Fischer",NA,72,792,11,"LateRound2ScoringAverage",2006
153,153,"Mathias Gronberg",NA,72,1080,15,"LateRound2ScoringAverage",2006
153,153,"Jeff Maggert",NA,72,792,11,"LateRound2ScoringAverage",2006
153,153,"Corey Pavin",NA,72,648,9,"LateRound2ScoringAverage",2006
153,153,"Paul Stankowski",NA,72,864,12,"LateRound2ScoringAverage",2006
160,160,"Jeff Brehaut",NA,72.06,1225,17,"LateRound2ScoringAverage",2006
160,160,"Joe Ogilvie",NA,72.06,1153,16,"LateRound2ScoringAverage",2006
162,162,"Ron Whittaker",NA,72.08,865,12,"LateRound2ScoringAverage",2006
163,163,"Ryan Hietala",NA,72.2,722,10,"LateRound2ScoringAverage",2006
163,163,"Bob Tway",NA,72.2,722,10,"LateRound2ScoringAverage",2006
165,165,"John Rollins",NA,72.25,1156,16,"LateRound2ScoringAverage",2006
166,166,"Mark OMeara",NA,72.29,506,7,"LateRound2ScoringAverage",2006
167,167,"Thomas Levet",NA,72.33,434,6,"LateRound2ScoringAverage",2006
167,167,"Pat Perez",NA,72.33,434,6,"LateRound2ScoringAverage",2006
167,167,"Jimmy Walker",NA,72.33,651,9,"LateRound2ScoringAverage",2006
170,170,"Robert Damron",NA,72.35,1230,17,"LateRound2ScoringAverage",2006
171,171,"Danny Ellis",NA,72.36,796,11,"LateRound2ScoringAverage",2006
172,172,"Tom Pernice Jr",NA,72.42,869,12,"LateRound2ScoringAverage",2006
173,173,"Michael Connell",NA,72.5,725,10,"LateRound2ScoringAverage",2006
173,173,"Retief Goosen",NA,72.5,580,8,"LateRound2ScoringAverage",2006
173,173,"JB Holmes",NA,72.5,870,12,"LateRound2ScoringAverage",2006
173,173,"Troy Matteson",NA,72.5,1160,16,"LateRound2ScoringAverage",2006
177,177,"Fred Couples",NA,72.63,581,8,"LateRound2ScoringAverage",2006
178,178,"Carlos Franco",NA,72.64,1017,14,"LateRound2ScoringAverage",2006
179,179,"Brad Faxon",NA,72.67,872,12,"LateRound2ScoringAverage",2006
180,180,"Roger Tambellini",NA,72.73,800,11,"LateRound2ScoringAverage",2006
181,181,"Chris Couch",NA,72.77,946,13,"LateRound2ScoringAverage",2006
181,181,"Charles Howell III",NA,72.77,946,13,"LateRound2ScoringAverage",2006
183,183,"Doug Barron",NA,72.8,728,10,"LateRound2ScoringAverage",2006
184,184,"Alex Aragon",NA,72.91,802,11,"LateRound2ScoringAverage",2006
185,185,"DA Points",NA,73,803,11,"LateRound2ScoringAverage",2006
185,185,"Nicholas Thompson",NA,73,1168,16,"LateRound2ScoringAverage",2006
187,187,"Carl Pettersson",NA,73.1,731,10,"LateRound2ScoringAverage",2006
188,188,"Len Mattiace",NA,73.11,658,9,"LateRound2ScoringAverage",2006
189,189,"Larry Mize",NA,73.25,586,8,"LateRound2ScoringAverage",2006
190,190,"Mathew Goggin",NA,73.5,735,10,"LateRound2ScoringAverage",2006
191,191,"Jason Gore",NA,73.55,809,11,"LateRound2ScoringAverage",2006
192,192,"JL Lewis",NA,73.57,515,7,"LateRound2ScoringAverage",2006
193,193,"Hidemichi Tanaka",NA,73.69,1179,16,"LateRound2ScoringAverage",2006
194,194,"DJ Trahan",NA,73.82,812,11,"LateRound2ScoringAverage",2006
195,195,"John Engler Jr",NA,74,888,12,"LateRound2ScoringAverage",2006
196,196,"Todd Hamilton",NA,74.13,1186,16,"LateRound2ScoringAverage",2006
