"PuttsMadePerEventOver10_RANKTHISWEEK_2010","PuttsMadePerEventOver10_RANKLASTWEEK_2010","PuttsMadePerEventOver10_PLAYERNAME_2010","PuttsMadePerEventOver10_ROUNDS_2010","PuttsMadePerEventOver10_PUTTSMADE_2010","stat_name","year"
111,111,"Boo Weekley",88,4.8,"PuttsMadePerEventOver10",2010
111,111,"Mark Wilson",87,4.8,"PuttsMadePerEventOver10",2010
127,127,"Derek Lamely",81,4.7,"PuttsMadePerEventOver10",2010
128,128,"Marc Leishman",87,4.6,"PuttsMadePerEventOver10",2010
128,128,"Brett Quigley",96,4.6,"PuttsMadePerEventOver10",2010
128,128,"John Senden",103,4.6,"PuttsMadePerEventOver10",2010
128,128,"Charles Warren",64,4.6,"PuttsMadePerEventOver10",2010
132,132,"Michael Bradley",77,4.5,"PuttsMadePerEventOver10",2010
132,132,"James Driscoll",78,4.5,"PuttsMadePerEventOver10",2010
132,132,"Trevor Immelman",55,4.5,"PuttsMadePerEventOver10",2010
132,132,"Martin Laird",91,4.5,"PuttsMadePerEventOver10",2010
132,132,"Will Ma Kenzie",72,4.5,"PuttsMadePerEventOver10",2010
132,132,"Scott McCarron",90,4.5,"PuttsMadePerEventOver10",2010
132,132,"Chris Riley",73,4.5,"PuttsMadePerEventOver10",2010
139,139,"Briny Baird",87,4.4,"PuttsMadePerEventOver10",2010
139,139,"Rich Barcelo",70,4.4,"PuttsMadePerEventOver10",2010
139,139,"Martin Flores",75,4.4,"PuttsMadePerEventOver10",2010
139,139,"Alex Prugh",88,4.4,"PuttsMadePerEventOver10",2010
139,139,"Josh Teater",101,4.4,"PuttsMadePerEventOver10",2010
144,144,"Matt Bettencourt",91,4.3,"PuttsMadePerEventOver10",2010
144,144,"John Daly",63,4.3,"PuttsMadePerEventOver10",2010
144,144,"Brent Delahoussaye",57,4.3,"PuttsMadePerEventOver10",2010
144,144,"Mathias Gronberg",61,4.3,"PuttsMadePerEventOver10",2010
144,144,"Jeff Maggert",76,4.3,"PuttsMadePerEventOver10",2010
144,144,"Troy Matteson",84,4.3,"PuttsMadePerEventOver10",2010
144,144,"Phil Mickelson",76,4.3,"PuttsMadePerEventOver10",2010
144,144,"Tom Pernice Jr",74,4.3,"PuttsMadePerEventOver10",2010
144,144,"Jeev Milkha Singh",59,4.3,"PuttsMadePerEventOver10",2010
144,144,"Mike Weir",59,4.3,"PuttsMadePerEventOver10",2010
154,154,"Cameron Beckman",68,4.2,"PuttsMadePerEventOver10",2010
154,154,"Craig Bowden",56,4.2,"PuttsMadePerEventOver10",2010
154,154,"Ted Purdy",86,4.2,"PuttsMadePerEventOver10",2010
154,154,"Vijay Singh",75,4.2,"PuttsMadePerEventOver10",2010
154,154,"Steve Wheatcroft",74,4.2,"PuttsMadePerEventOver10",2010
159,159,"Bill Lunde",79,4.1,"PuttsMadePerEventOver10",2010
160,160,"Brad Faxon",58,4,"PuttsMadePerEventOver10",2010
160,160,"Lee Janzen",77,4,"PuttsMadePerEventOver10",2010
160,160,"John Mallinger",78,4,"PuttsMadePerEventOver10",2010
163,163,"Kris Blanks",91,3.9,"PuttsMadePerEventOver10",2010
163,163,"Mark Calcavecchia",50,3.9,"PuttsMadePerEventOver10",2010
163,163,"Brenden Pappas",66,3.9,"PuttsMadePerEventOver10",2010
166,166,"Mathew Goggin",85,3.8,"PuttsMadePerEventOver10",2010
166,166,"Steve Lowery",67,3.8,"PuttsMadePerEventOver10",2010
166,166,"Billy Mayfair",78,3.8,"PuttsMadePerEventOver10",2010
166,166,"Greg Owen",69,3.8,"PuttsMadePerEventOver10",2010
166,166,"Nicholas Thompson",88,3.8,"PuttsMadePerEventOver10",2010
166,166,"Vance Veazey",58,3.8,"PuttsMadePerEventOver10",2010
172,172,"David Lutterus",69,3.7,"PuttsMadePerEventOver10",2010
172,172,"Rocco Mediate",71,3.7,"PuttsMadePerEventOver10",2010
174,174,"Alex Cejka",81,3.6,"PuttsMadePerEventOver10",2010
174,174,"Cliff Kresge",50,3.6,"PuttsMadePerEventOver10",2010
174,174,"Jarrod Lyle",54,3.6,"PuttsMadePerEventOver10",2010
174,174,"Cameron Percy",73,3.6,"PuttsMadePerEventOver10",2010
174,174,"Roland Thatcher",72,3.6,"PuttsMadePerEventOver10",2010
179,179,"Henrik Bjornstad",72,3.5,"PuttsMadePerEventOver10",2010
179,179,"Greg Kraft",52,3.5,"PuttsMadePerEventOver10",2010
179,179,"Garth Mulroy",53,3.5,"PuttsMadePerEventOver10",2010
179,179,"Roger Tambellini",77,3.5,"PuttsMadePerEventOver10",2010
179,179,"Cameron Tringale",55,3.5,"PuttsMadePerEventOver10",2010
184,184,"Daniel Chopra",74,3.4,"PuttsMadePerEventOver10",2010
184,184,"Andrew McLardy",52,3.4,"PuttsMadePerEventOver10",2010
186,186,"Rod Pampling",77,3.3,"PuttsMadePerEventOver10",2010
187,187,"Jeff Gove",57,3.1,"PuttsMadePerEventOver10",2010
187,187,"Jerod Turner",54,3.1,"PuttsMadePerEventOver10",2010
189,189,"Omar Uresti",74,3,"PuttsMadePerEventOver10",2010
189,189,"Chris Wilson",65,3,"PuttsMadePerEventOver10",2010
191,191,"Justin Bolli",55,2.9,"PuttsMadePerEventOver10",2010
192,192,"Kevin Johnson",62,2.7,"PuttsMadePerEventOver10",2010
