"SandSavesfrom2030yards_RANKTHISWEEK_2013","SandSavesfrom2030yards_RANKLASTWEEK_2013","SandSavesfrom2030yards_PLAYERNAME_2013","SandSavesfrom2030yards_ROUNDS_2013","SandSavesfrom2030yards_Pct_2013","SandSavesfrom2030yards_OFSAVES_2013","SandSavesfrom2030yards_OFBUNKERS_2013","stat_name","year"
40,40,"Graham DeLaet",94,55.88,19,34,"SandSavesfrom2030yards",2013
40,40,"Kevin Stadler",83,55.88,19,34,"SandSavesfrom2030yards",2013
43,43,"Keegan Bradley",88,55.56,20,36,"SandSavesfrom2030yards",2013
43,43,"Erik Compton",74,55.56,20,36,"SandSavesfrom2030yards",2013
43,43,"John Rollins",77,55.56,20,36,"SandSavesfrom2030yards",2013
43,43,"Justin Rose",62,55.56,10,18,"SandSavesfrom2030yards",2013
47,47,"Roberto Castro",97,55.26,21,38,"SandSavesfrom2030yards",2013
48,48,"Padraig Harrington",52,55,11,20,"SandSavesfrom2030yards",2013
48,48,"David Lingmerth",68,55,11,20,"SandSavesfrom2030yards",2013
48,48,"Steve Stricker",51,55,11,20,"SandSavesfrom2030yards",2013
51,51,"Justin Leonard",86,54.84,17,31,"SandSavesfrom2030yards",2013
51,51,"Andres Romero",63,54.84,17,31,"SandSavesfrom2030yards",2013
51,51,"Charlie Wi",75,54.84,17,31,"SandSavesfrom2030yards",2013
54,54,"Charles Howell III",87,54.55,24,44,"SandSavesfrom2030yards",2013
54,54,"Bubba Watson",76,54.55,12,22,"SandSavesfrom2030yards",2013
56,56,"Fabian Gomez",65,53.85,14,26,"SandSavesfrom2030yards",2013
56,56,"Charl Schwartzel",69,53.85,14,26,"SandSavesfrom2030yards",2013
56,56,"Johnson Wagner",64,53.85,14,26,"SandSavesfrom2030yards",2013
59,59,"Scott Gardiner",61,53.33,16,30,"SandSavesfrom2030yards",2013
59,59,"David Lynn",70,53.33,8,15,"SandSavesfrom2030yards",2013
61,61,"Rory McIlroy",56,52.94,9,17,"SandSavesfrom2030yards",2013
62,62,"Harris English",95,52.78,19,36,"SandSavesfrom2030yards",2013
62,62,"Patrick Reed",83,52.78,19,36,"SandSavesfrom2030yards",2013
64,64,"Troy Matteson",68,52.63,10,19,"SandSavesfrom2030yards",2013
65,65,"Nick Watney",88,51.72,15,29,"SandSavesfrom2030yards",2013
66,66,"Billy Horschel",96,51.06,24,47,"SandSavesfrom2030yards",2013
67,67,"Aaron Baddeley",68,50,19,38,"SandSavesfrom2030yards",2013
67,67,"Jonas Blixt",76,50,19,38,"SandSavesfrom2030yards",2013
67,67,"Chad Campbell",78,50,18,36,"SandSavesfrom2030yards",2013
67,67,"Bob Estes",66,50,9,18,"SandSavesfrom2030yards",2013
67,67,"Jim Furyk",80,50,16,32,"SandSavesfrom2030yards",2013
67,67,"Jim Herman",59,50,9,18,"SandSavesfrom2030yards",2013
67,67,"Zach Johnson",84,50,13,26,"SandSavesfrom2030yards",2013
67,67,"Richard Lee",81,50,16,32,"SandSavesfrom2030yards",2013
67,67,"Eric Meierdierks",48,50,9,18,"SandSavesfrom2030yards",2013
67,67,"Scott Piercy",78,50,13,26,"SandSavesfrom2030yards",2013
67,67,"Henrik Stenson",65,50,8,16,"SandSavesfrom2030yards",2013
67,67,"Aaron Watkins",46,50,5,10,"SandSavesfrom2030yards",2013
79,79,"Brian Gay",79,48.78,20,41,"SandSavesfrom2030yards",2013
79,79,"DA Points",87,48.78,20,41,"SandSavesfrom2030yards",2013
79,79,"Chris Stroud",88,48.78,20,41,"SandSavesfrom2030yards",2013
82,82,"Scott Stallings",79,48.65,18,37,"SandSavesfrom2030yards",2013
83,83,"Tommy Gainey",84,48.57,17,35,"SandSavesfrom2030yards",2013
83,83,"Jeff Overton",78,48.57,17,35,"SandSavesfrom2030yards",2013
85,85,"Russell Henley",80,48.39,15,31,"SandSavesfrom2030yards",2013
86,86,"Cameron Tringale",80,48.28,14,29,"SandSavesfrom2030yards",2013
87,87,"DH Lee",65,48,12,25,"SandSavesfrom2030yards",2013
87,87,"Tag Ridings",69,48,12,25,"SandSavesfrom2030yards",2013
89,89,"Ben Curtis",59,47.83,11,23,"SandSavesfrom2030yards",2013
90,90,"Jason Dufner",78,47.62,10,21,"SandSavesfrom2030yards",2013
90,90,"William McGirt",75,47.62,20,42,"SandSavesfrom2030yards",2013
92,92,"Jimmy Walker",84,47.5,19,40,"SandSavesfrom2030yards",2013
93,93,"Martin Flores",83,47.37,18,38,"SandSavesfrom2030yards",2013
93,93,"Morgan Hoffmann",64,47.37,9,19,"SandSavesfrom2030yards",2013
93,93,"YE Yang",56,47.37,9,19,"SandSavesfrom2030yards",2013
96,96,"Charley Hoffman",84,47.06,16,34,"SandSavesfrom2030yards",2013
97,97,"Ken Duke",87,46.88,15,32,"SandSavesfrom2030yards",2013
97,97,"Chris Kirk",89,46.88,15,32,"SandSavesfrom2030yards",2013
99,99,"Robert Karlsson",56,46.67,7,15,"SandSavesfrom2030yards",2013
99,99,"Ian Poulter",59,46.67,7,15,"SandSavesfrom2030yards",2013
99,99,"Dicky Pride",71,46.67,14,30,"SandSavesfrom2030yards",2013
102,102,"Bryce Molder",82,46.34,19,41,"SandSavesfrom2030yards",2013
103,103,"Robert Garrigus",69,46.15,12,26,"SandSavesfrom2030yards",2013
103,103,"Martin Laird",68,46.15,12,26,"SandSavesfrom2030yards",2013
105,105,"Stephen Ames",49,45.83,11,24,"SandSavesfrom2030yards",2013
105,105,"Jason Bohn",70,45.83,11,24,"SandSavesfrom2030yards",2013
105,105,"Ted Potter Jr",65,45.83,11,24,"SandSavesfrom2030yards",2013
105,105,"Boo Weekley",100,45.83,22,48,"SandSavesfrom2030yards",2013
109,109,"Ernie Els",63,45,9,20,"SandSavesfrom2030yards",2013
109,109,"Jordan Spieth",82,45,9,20,"SandSavesfrom2030yards",2013
111,111,"James Hahn",78,44.83,13,29,"SandSavesfrom2030yards",2013
111,111,"Webb Simpson",92,44.83,13,29,"SandSavesfrom2030yards",2013
113,113,"Luke Guthrie",82,44.44,12,27,"SandSavesfrom2030yards",2013
113,113,"Martin Kaymer",61,44.44,8,18,"SandSavesfrom2030yards",2013
113,113,"Ben Kohles",75,44.44,12,27,"SandSavesfrom2030yards",2013
113,113,"Daniel Summerhays",83,44.44,16,36,"SandSavesfrom2030yards",2013
117,117,"Sergio Garcia",65,44,11,25,"SandSavesfrom2030yards",2013
118,118,"John Huh",88,43.75,14,32,"SandSavesfrom2030yards",2013
118,118,"Brian Stuard",78,43.75,14,32,"SandSavesfrom2030yards",2013
118,118,"Josh Teater",86,43.75,14,32,"SandSavesfrom2030yards",2013
121,121,"Brendon de Jonge",110,43.59,17,39,"SandSavesfrom2030yards",2013
122,122,"Charlie Beljan",62,43.48,10,23,"SandSavesfrom2030yards",2013
122,122,"Tim Herron",45,43.48,10,23,"SandSavesfrom2030yards",2013
122,122,"Marc Leishman",77,43.48,10,23,"SandSavesfrom2030yards",2013
125,125,"Robert Allenby",58,42.86,9,21,"SandSavesfrom2030yards",2013
125,125,"Jerry Kelly",75,42.86,15,35,"SandSavesfrom2030yards",2013
125,125,"Jason Kokrak",78,42.86,15,35,"SandSavesfrom2030yards",2013
125,125,"John Senden",79,42.86,15,35,"SandSavesfrom2030yards",2013
125,125,"Robert Streb",75,42.86,12,28,"SandSavesfrom2030yards",2013
125,125,"Andrew Svoboda",46,42.86,6,14,"SandSavesfrom2030yards",2013
125,125,"Camilo Villegas",79,42.86,9,21,"SandSavesfrom2030yards",2013
125,125,"Tiger Woods",61,42.86,9,21,"SandSavesfrom2030yards",2013
133,133,"John Merrick",79,42.31,11,26,"SandSavesfrom2030yards",2013
133,133,"Ryan Moore",72,42.31,11,26,"SandSavesfrom2030yards",2013
135,135,"Peter Hanson",45,42.11,8,19,"SandSavesfrom2030yards",2013
135,135,"Steve LeBrun",66,42.11,8,19,"SandSavesfrom2030yards",2013
137,137,"Stewart Cink",71,41.94,13,31,"SandSavesfrom2030yards",2013
137,137,"Matt Every",89,41.94,13,31,"SandSavesfrom2030yards",2013
139,139,"Henrik Norlander",70,41.67,10,24,"SandSavesfrom2030yards",2013
139,139,"Pat Perez",69,41.67,15,36,"SandSavesfrom2030yards",2013
139,139,"Vijay Singh",61,41.67,10,24,"SandSavesfrom2030yards",2013
139,139,"Kyle Stanley",71,41.67,10,24,"SandSavesfrom2030yards",2013
143,143,"Scott Brown",65,41.38,12,29,"SandSavesfrom2030yards",2013
143,143,"Nicholas Thompson",99,41.38,12,29,"SandSavesfrom2030yards",2013
145,145,"Adam Scott",61,40.91,9,22,"SandSavesfrom2030yards",2013
146,146,"Ryo Ishikawa",72,40.74,11,27,"SandSavesfrom2030yards",2013
146,146,"Greg Owen",73,40.74,11,27,"SandSavesfrom2030yards",2013
146,146,"Rory Sabbatini",86,40.74,11,27,"SandSavesfrom2030yards",2013
149,149,"Brad Fritsch",81,40.63,13,32,"SandSavesfrom2030yards",2013
150,150,"Brian Harman",89,39.39,13,33,"SandSavesfrom2030yards",2013
151,151,"Carl Pettersson",82,39.29,11,28,"SandSavesfrom2030yards",2013
152,152,"Angel Cabrera",73,39.13,9,23,"SandSavesfrom2030yards",2013
153,153,"Ricky Barnes",74,38.89,7,18,"SandSavesfrom2030yards",2013
153,153,"Alistair Presnell",59,38.89,7,18,"SandSavesfrom2030yards",2013
155,155,"David Hearn",88,38.71,12,31,"SandSavesfrom2030yards",2013
155,155,"Brendan Steele",86,38.71,12,31,"SandSavesfrom2030yards",2013
157,157,"Jeff Maggert",63,38.1,8,21,"SandSavesfrom2030yards",2013
158,158,"Scott Langley",79,37.93,11,29,"SandSavesfrom2030yards",2013
159,159,"Justin Bolli",59,37.5,9,24,"SandSavesfrom2030yards",2013
159,159,"Nicolas Colsaerts",50,37.5,6,16,"SandSavesfrom2030yards",2013
159,159,"Brandt Jobe",62,37.5,9,24,"SandSavesfrom2030yards",2013
159,159,"Geoff Ogilvy",57,37.5,9,24,"SandSavesfrom2030yards",2013
159,159,"Ryan Palmer",79,37.5,12,32,"SandSavesfrom2030yards",2013
164,164,"Sangmoon Bae",83,37.14,13,35,"SandSavesfrom2030yards",2013
164,164,"James Driscoll",76,37.14,13,35,"SandSavesfrom2030yards",2013
166,166,"David Mathis",71,37.04,10,27,"SandSavesfrom2030yards",2013
167,167,"Dustin Johnson",71,36.84,7,19,"SandSavesfrom2030yards",2013
168,168,"JJ Henry",83,36.67,11,30,"SandSavesfrom2030yards",2013
169,169,"Derek Ernst",58,35.71,10,28,"SandSavesfrom2030yards",2013
170,170,"Gary Woodland",94,34.88,15,43,"SandSavesfrom2030yards",2013
171,171,"Hunter Mahan",91,34.48,10,29,"SandSavesfrom2030yards",2013
172,172,"Will Claxton",67,34.21,13,38,"SandSavesfrom2030yards",2013
173,173,"Justin Hicks",79,33.33,9,27,"SandSavesfrom2030yards",2013
174,174,"Michael Bradley",56,31.58,6,19,"SandSavesfrom2030yards",2013
174,174,"Sean OHair",56,31.58,6,19,"SandSavesfrom2030yards",2013
176,176,"DJ Trahan",48,31.25,5,16,"SandSavesfrom2030yards",2013
177,177,"Bud Cauley",67,29.63,8,27,"SandSavesfrom2030yards",2013
178,178,"Kevin Streelman",86,23.33,7,30,"SandSavesfrom2030yards",2013
179,179,"Seung Yul Noh",71,22.22,6,27,"SandSavesfrom2030yards",2013
180,180,"Bo Van Pelt",72,10.53,2,19,"SandSavesfrom2030yards",2013
