"TenthTeeLateLowestRound_RANKTHISWEEK_2014","TenthTeeLateLowestRound_RANKLASTWEEK_2014","TenthTeeLateLowestRound_PLAYERNAME_2014","TenthTeeLateLowestRound_ROUNDS_2014","TenthTeeLateLowestRound_LOWRND_2014","stat_name","year"
76,76,"Jason Allred",28,66,"TenthTeeLateLowestRound",2014
76,76,"Ricky Barnes",92,66,"TenthTeeLateLowestRound",2014
76,76,"Thomas Bjorn",30,66,"TenthTeeLateLowestRound",2014
76,76,"Jason Bohn",81,66,"TenthTeeLateLowestRound",2014
76,76,"Steven Bowditch",93,66,"TenthTeeLateLowestRound",2014
76,76,"Keegan Bradley",89,66,"TenthTeeLateLowestRound",2014
76,76,"Jonathan Byrd",76,66,"TenthTeeLateLowestRound",2014
76,76,"Paul Casey",56,66,"TenthTeeLateLowestRound",2014
76,76,"Kevin Chappell",100,66,"TenthTeeLateLowestRound",2014
76,76,"Erik Compton",88,66,"TenthTeeLateLowestRound",2014
76,76,"James Driscoll",71,66,"TenthTeeLateLowestRound",2014
76,76,"Ken Duke",80,66,"TenthTeeLateLowestRound",2014
76,76,"David Duval",33,66,"TenthTeeLateLowestRound",2014
76,76,"Harris English",95,66,"TenthTeeLateLowestRound",2014
76,76,"Jim Furyk",84,66,"TenthTeeLateLowestRound",2014
76,76,"Sergio Garcia",61,66,"TenthTeeLateLowestRound",2014
76,76,"Brice Garnett",92,66,"TenthTeeLateLowestRound",2014
76,76,"Fabian Gomez",11,66,"TenthTeeLateLowestRound",2014
76,76,"Jason Gore",24,66,"TenthTeeLateLowestRound",2014
76,76,"Paul Goydos",47,66,"TenthTeeLateLowestRound",2014
76,76,"Tim Herron",48,66,"TenthTeeLateLowestRound",2014
76,76,"Billy Hurley III",86,66,"TenthTeeLateLowestRound",2014
76,76,"Trevor Immelman",84,66,"TenthTeeLateLowestRound",2014
76,76,"Freddie Jacobson",91,66,"TenthTeeLateLowestRound",2014
76,76,"Jerry Kelly",80,66,"TenthTeeLateLowestRound",2014
76,76,"Martin Laird",66,66,"TenthTeeLateLowestRound",2014
76,76,"Peter Malnati",48,66,"TenthTeeLateLowestRound",2014
76,76,"Ben Martin",80,66,"TenthTeeLateLowestRound",2014
76,76,"Hideki Matsuyama",82,66,"TenthTeeLateLowestRound",2014
76,76,"Troy Merritt",62,66,"TenthTeeLateLowestRound",2014
76,76,"Phil Mickelson",71,66,"TenthTeeLateLowestRound",2014
76,76,"Geoff Ogilvy",84,66,"TenthTeeLateLowestRound",2014
76,76,"Pat Perez",84,66,"TenthTeeLateLowestRound",2014
76,76,"Ted Potter Jr",68,66,"TenthTeeLateLowestRound",2014
76,76,"Dicky Pride",32,66,"TenthTeeLateLowestRound",2014
76,76,"Wes Roach",67,66,"TenthTeeLateLowestRound",2014
76,76,"John Rollins",84,66,"TenthTeeLateLowestRound",2014
76,76,"Andres Romero",81,66,"TenthTeeLateLowestRound",2014
76,76,"Rory Sabbatini",82,66,"TenthTeeLateLowestRound",2014
76,76,"Charl Schwartzel",64,66,"TenthTeeLateLowestRound",2014
76,76,"Adam Scott",68,66,"TenthTeeLateLowestRound",2014
76,76,"John Senden",99,66,"TenthTeeLateLowestRound",2014
76,76,"David Skinns",4,66,"TenthTeeLateLowestRound",2014
76,76,"Scott Stallings",77,66,"TenthTeeLateLowestRound",2014
76,76,"Brendan Steele",89,66,"TenthTeeLateLowestRound",2014
76,76,"Kevin Streelman",79,66,"TenthTeeLateLowestRound",2014
76,76,"Chris Stroud",88,66,"TenthTeeLateLowestRound",2014
76,76,"Andrew Svoboda",77,66,"TenthTeeLateLowestRound",2014
76,76,"Michael Thompson",74,66,"TenthTeeLateLowestRound",2014
76,76,"Cameron Tringale",111,66,"TenthTeeLateLowestRound",2014
76,76,"Marc Turnesa",18,66,"TenthTeeLateLowestRound",2014
76,76,"Charlie Wi",72,66,"TenthTeeLateLowestRound",2014
76,76,"Chris Wood",12,66,"TenthTeeLateLowestRound",2014
76,76,"YE Yang",79,66,"TenthTeeLateLowestRound",2014
131,131,"Blake Adams",25,67,"TenthTeeLateLowestRound",2014
131,131,"Kiradech Aphibarnrat",27,67,"TenthTeeLateLowestRound",2014
131,131,"Woody Austin",63,67,"TenthTeeLateLowestRound",2014
131,131,"Sangmoon Bae",76,67,"TenthTeeLateLowestRound",2014
131,131,"Cameron Beckman",33,67,"TenthTeeLateLowestRound",2014
131,131,"Charlie Beljan",76,67,"TenthTeeLateLowestRound",2014
131,131,"Matt Bettencourt",37,67,"TenthTeeLateLowestRound",2014
131,131,"Rafael Campos",4,67,"TenthTeeLateLowestRound",2014
131,131,"Bud Cauley",56,67,"TenthTeeLateLowestRound",2014
131,131,"Alex Cejka",19,67,"TenthTeeLateLowestRound",2014
131,131,"Will Claxton",25,67,"TenthTeeLateLowestRound",2014
131,131,"Jose Coceres",17,67,"TenthTeeLateLowestRound",2014
131,131,"Ben Curtis",77,67,"TenthTeeLateLowestRound",2014
131,131,"Graham DeLaet",80,67,"TenthTeeLateLowestRound",2014
131,131,"Derek Fathauer",4,67,"TenthTeeLateLowestRound",2014
131,131,"Gonzalo Fdez Castano",83,67,"TenthTeeLateLowestRound",2014
131,131,"Scott Gardiner",46,67,"TenthTeeLateLowestRound",2014
131,131,"Brian Gay",81,67,"TenthTeeLateLowestRound",2014
131,131,"Retief Goosen",94,67,"TenthTeeLateLowestRound",2014
131,131,"Branden Grace",32,67,"TenthTeeLateLowestRound",2014
131,131,"Luke Guthrie",85,67,"TenthTeeLateLowestRound",2014
131,131,"David Hearn",97,67,"TenthTeeLateLowestRound",2014
131,131,"JJ Henry",91,67,"TenthTeeLateLowestRound",2014
131,131,"John Huh",87,67,"TenthTeeLateLowestRound",2014
131,131,"DH Lee",54,67,"TenthTeeLateLowestRound",2014
131,131,"Hao Tong Li",4,67,"TenthTeeLateLowestRound",2014
131,131,"Edward Loar",46,67,"TenthTeeLateLowestRound",2014
131,131,"Andrew Loupe",65,67,"TenthTeeLateLowestRound",2014
131,131,"Matteo Manassero",30,67,"TenthTeeLateLowestRound",2014
131,131,"Billy Mayfair",12,67,"TenthTeeLateLowestRound",2014
131,131,"William McGirt",96,67,"TenthTeeLateLowestRound",2014
131,131,"Jay McLuen",6,67,"TenthTeeLateLowestRound",2014
131,131,"Louis Oosthuizen",50,67,"TenthTeeLateLowestRound",2014
131,131,"Greg Owen",28,67,"TenthTeeLateLowestRound",2014
131,131,"DA Points",75,67,"TenthTeeLateLowestRound",2014
131,131,"Alex Prugh",40,67,"TenthTeeLateLowestRound",2014
131,131,"Vijay Singh",83,67,"TenthTeeLateLowestRound",2014
131,131,"Jordan Spieth",102,67,"TenthTeeLateLowestRound",2014
131,131,"Kevin Stadler",90,67,"TenthTeeLateLowestRound",2014
131,131,"Kyle Stanley",87,67,"TenthTeeLateLowestRound",2014
131,131,"Robert Streb",75,67,"TenthTeeLateLowestRound",2014
131,131,"Hudson Swafford",75,67,"TenthTeeLateLowestRound",2014
131,131,"Josh Teater",90,67,"TenthTeeLateLowestRound",2014
131,131,"Tyrone Van Aswegen",79,67,"TenthTeeLateLowestRound",2014
131,131,"Nick Watney",80,67,"TenthTeeLateLowestRound",2014
131,131,"Boo Weekley",73,67,"TenthTeeLateLowestRound",2014
131,131,"Lee Williams",37,67,"TenthTeeLateLowestRound",2014
131,131,"Bobby Wyatt",14,67,"TenthTeeLateLowestRound",2014
179,179,"Benjamin Alvarado",14,68,"TenthTeeLateLowestRound",2014
179,179,"Aaron Baddeley",74,68,"TenthTeeLateLowestRound",2014
179,179,"Seukhyun Baek",8,68,"TenthTeeLateLowestRound",2014
179,179,"Mark Brown",4,68,"TenthTeeLateLowestRound",2014
179,179,"Angel Cabrera",69,68,"TenthTeeLateLowestRound",2014
179,179,"Patrick Cantlay",14,68,"TenthTeeLateLowestRound",2014
179,179,"Greg Chalmers",85,68,"TenthTeeLateLowestRound",2014
179,179,"Stewart Cink",91,68,"TenthTeeLateLowestRound",2014
179,179,"Nicolas Colsaerts",32,68,"TenthTeeLateLowestRound",2014
179,179,"Victor Dubuisson",40,68,"TenthTeeLateLowestRound",2014
179,179,"Jason Dufner",57,68,"TenthTeeLateLowestRound",2014
179,179,"Eric Dugas",3,68,"TenthTeeLateLowestRound",2014
179,179,"Ernie Els",85,68,"TenthTeeLateLowestRound",2014
179,179,"Derek Ernst",80,68,"TenthTeeLateLowestRound",2014
179,179,"Bob Estes",6,68,"TenthTeeLateLowestRound",2014
179,179,"Martin Flores",85,68,"TenthTeeLateLowestRound",2014
179,179,"Rickie Fowler",91,68,"TenthTeeLateLowestRound",2014
179,179,"Oscar Fraustro",4,68,"TenthTeeLateLowestRound",2014
179,179,"Harrison Frazar",38,68,"TenthTeeLateLowestRound",2014
179,179,"Lucas Glover",68,68,"TenthTeeLateLowestRound",2014
179,179,"Padraig Harrington",46,68,"TenthTeeLateLowestRound",2014
179,179,"Mike Hendry",4,68,"TenthTeeLateLowestRound",2014
179,179,"Jim Herman",62,68,"TenthTeeLateLowestRound",2014
179,179,"JB Holmes",86,68,"TenthTeeLateLowestRound",2014
179,179,"Ryuji Imada",28,68,"TenthTeeLateLowestRound",2014
179,179,"Ryo Ishikawa",75,68,"TenthTeeLateLowestRound",2014
179,179,"Zach Johnson",97,68,"TenthTeeLateLowestRound",2014
179,179,"Robert Karlsson",24,68,"TenthTeeLateLowestRound",2014
179,179,"Brooks Koepka",56,68,"TenthTeeLateLowestRound",2014
179,179,"Anirban Lahiri",8,68,"TenthTeeLateLowestRound",2014
179,179,"Davis Love III",74,68,"TenthTeeLateLowestRound",2014
179,179,"Shane Lowry",10,68,"TenthTeeLateLowestRound",2014
179,179,"Joost Luiten",26,68,"TenthTeeLateLowestRound",2014
179,179,"Troy Matteson",62,68,"TenthTeeLateLowestRound",2014
179,179,"Len Mattiace",12,68,"TenthTeeLateLowestRound",2014
179,179,"Jordan Niebrugge",6,68,"TenthTeeLateLowestRound",2014
179,179,"Joe Ogilvie",35,68,"TenthTeeLateLowestRound",2014
179,179,"Jeff Overton",80,68,"TenthTeeLateLowestRound",2014
179,179,"John Peterson",62,68,"TenthTeeLateLowestRound",2014
179,179,"Tim Petrovic",28,68,"TenthTeeLateLowestRound",2014
179,179,"Fran Quinn",4,68,"TenthTeeLateLowestRound",2014
179,179,"Justin Rose",70,68,"TenthTeeLateLowestRound",2014
179,179,"Nicholas Thompson",85,68,"TenthTeeLateLowestRound",2014
179,179,"David Toms",64,68,"TenthTeeLateLowestRound",2014
179,179,"Jimmy Walker",98,68,"TenthTeeLateLowestRound",2014
179,179,"Mike Weir",69,68,"TenthTeeLateLowestRound",2014
179,179,"Will Wilcox",51,68,"TenthTeeLateLowestRound",2014
179,179,"Tim Wilkinson",86,68,"TenthTeeLateLowestRound",2014
179,179,"Danny Willett",10,68,"TenthTeeLateLowestRound",2014
179,179,"Mark Wilson",69,68,"TenthTeeLateLowestRound",2014
229,229,"Alex Aragon",41,69,"TenthTeeLateLowestRound",2014
229,229,"Jonas Blixt",64,69,"TenthTeeLateLowestRound",2014
229,229,"Mark Calcavecchia",24,69,"TenthTeeLateLowestRound",2014
229,229,"Miguel Angel Carballo",40,69,"TenthTeeLateLowestRound",2014
229,229,"KJ Choi",80,69,"TenthTeeLateLowestRound",2014
229,229,"Gary Christian",6,69,"TenthTeeLateLowestRound",2014
229,229,"Jon Curran",4,69,"TenthTeeLateLowestRound",2014
229,229,"Luke Donald",57,69,"TenthTeeLateLowestRound",2014
229,229,"Darren Fichardt",8,69,"TenthTeeLateLowestRound",2014
229,229,"Fred Funk",21,69,"TenthTeeLateLowestRound",2014
229,229,"Nathan Green",10,69,"TenthTeeLateLowestRound",2014
229,229,"Todd Hamilton",10,69,"TenthTeeLateLowestRound",2014
229,229,"Peter Hanson",37,69,"TenthTeeLateLowestRound",2014
229,229,"Max Homa",25,69,"TenthTeeLateLowestRound",2014
229,229,"Miguel Angel Jimenez",23,69,"TenthTeeLateLowestRound",2014
229,229,"Bronson La Cassie",51,69,"TenthTeeLateLowestRound",2014
229,229,"Pablo Larrazabal",11,69,"TenthTeeLateLowestRound",2014
229,229,"Richard Lee",80,69,"TenthTeeLateLowestRound",2014
229,229,"Spencer Levin",59,69,"TenthTeeLateLowestRound",2014
229,229,"Alexander Levy",8,69,"TenthTeeLateLowestRound",2014
229,229,"John Mallinger",42,69,"TenthTeeLateLowestRound",2014
229,229,"Scott McCarron",27,69,"TenthTeeLateLowestRound",2014
229,229,"Graeme McDowell",66,69,"TenthTeeLateLowestRound",2014
229,229,"Sean OHair",77,69,"TenthTeeLateLowestRound",2014
229,229,"Thorbjorn Olesen",37,69,"TenthTeeLateLowestRound",2014
229,229,"Jesper Parnevik",9,69,"TenthTeeLateLowestRound",2014
229,229,"Rod Perry",15,69,"TenthTeeLateLowestRound",2014
229,229,"Scott Piercy",35,69,"TenthTeeLateLowestRound",2014
229,229,"Daniel Popovic",4,69,"TenthTeeLateLowestRound",2014
229,229,"Chez Reavie",6,69,"TenthTeeLateLowestRound",2014
229,229,"Tag Ridings",32,69,"TenthTeeLateLowestRound",2014
229,229,"Sam Saunders",4,69,"TenthTeeLateLowestRound",2014
229,229,"Webb Simpson",87,69,"TenthTeeLateLowestRound",2014
229,229,"Chris Thompson",6,69,"TenthTeeLateLowestRound",2014
229,229,"Martin Trainer",2,69,"TenthTeeLateLowestRound",2014
229,229,"Kevin Tway",64,69,"TenthTeeLateLowestRound",2014
265,265,"Thomas Aiken",8,70,"TenthTeeLateLowestRound",2014
265,265,"Wu Ashun",6,70,"TenthTeeLateLowestRound",2014
265,265,"Briny Baird",50,70,"TenthTeeLateLowestRound",2014
265,265,"Guy Boros",4,70,"TenthTeeLateLowestRound",2014
265,265,"Brian Campbell",2,70,"TenthTeeLateLowestRound",2014
265,265,"Daniel Chopra",37,70,"TenthTeeLateLowestRound",2014
265,265,"Marco Dawson",4,70,"TenthTeeLateLowestRound",2014
265,265,"Bubba Dickerson",6,70,"TenthTeeLateLowestRound",2014
265,265,"Kevin Foley",38,70,"TenthTeeLateLowestRound",2014
265,265,"Nicholas Fung",4,70,"TenthTeeLateLowestRound",2014
265,265,"Bobby Gates",31,70,"TenthTeeLateLowestRound",2014
265,265,"Oliver Goss",22,70,"TenthTeeLateLowestRound",2014
265,265,"Hyung Sung Kim",18,70,"TenthTeeLateLowestRound",2014
265,265,"Matt Kuchar",91,70,"TenthTeeLateLowestRound",2014
265,265,"Tom Lewis",2,70,"TenthTeeLateLowestRound",2014
265,265,"David Lynn",33,70,"TenthTeeLateLowestRound",2014
265,265,"Timothy Madigan",2,70,"TenthTeeLateLowestRound",2014
265,265,"Rocco Mediate",5,70,"TenthTeeLateLowestRound",2014
265,265,"Francesco Molinari",45,70,"TenthTeeLateLowestRound",2014
265,265,"Wade Ormsby",4,70,"TenthTeeLateLowestRound",2014
265,265,"Rod Pampling",22,70,"TenthTeeLateLowestRound",2014
265,265,"Ian Poulter",57,70,"TenthTeeLateLowestRound",2014
265,265,"Siddikur Rahman",4,70,"TenthTeeLateLowestRound",2014
265,265,"Alan Scheer",3,70,"TenthTeeLateLowestRound",2014
265,265,"Chris Smith",19,70,"TenthTeeLateLowestRound",2014
265,265,"Steve Stricker",41,70,"TenthTeeLateLowestRound",2014
265,265,"Derek Tolan",4,70,"TenthTeeLateLowestRound",2014
265,265,"DJ Trahan",13,70,"TenthTeeLateLowestRound",2014
265,265,"Peter Uihlein",18,70,"TenthTeeLateLowestRound",2014
265,265,"Lee Westwood",57,70,"TenthTeeLateLowestRound",2014
265,265,"Chris Williams",11,70,"TenthTeeLateLowestRound",2014
265,265,"Cameron Wilson",6,70,"TenthTeeLateLowestRound",2014
297,297,"Arjun Atwal",10,71,"TenthTeeLateLowestRound",2014
297,297,"Daniel Berger",4,71,"TenthTeeLateLowestRound",2014
297,297,"Gaganjeet Bhullar",8,71,"TenthTeeLateLowestRound",2014
297,297,"Zac Blair",4,71,"TenthTeeLateLowestRound",2014
297,297,"Kris Blanks",17,71,"TenthTeeLateLowestRound",2014
297,297,"Justin Bolli",15,71,"TenthTeeLateLowestRound",2014
297,297,"Rafa Cabrera Bello",15,71,"TenthTeeLateLowestRound",2014
297,297,"George Coetzee",21,71,"TenthTeeLateLowestRound",2014
297,297,"Franklin Corpening",2,71,"TenthTeeLateLowestRound",2014
297,297,"Nick Faldo",6,71,"TenthTeeLateLowestRound",2014
297,297,"Matthew Fitzpatrick",12,71,"TenthTeeLateLowestRound",2014
297,297,"Steve Flesch",14,71,"TenthTeeLateLowestRound",2014
297,297,"Stephen Gallacher",33,71,"TenthTeeLateLowestRound",2014
297,297,"Talor Gooch",2,71,"TenthTeeLateLowestRound",2014
297,297,"Tano Goya",4,71,"TenthTeeLateLowestRound",2014
297,297,"Robbie Greenwell",2,71,"TenthTeeLateLowestRound",2014
297,297,"Ryan Helminen",2,71,"TenthTeeLateLowestRound",2014
297,297,"Scott Hend",12,71,"TenthTeeLateLowestRound",2014
297,297,"Raphael Jacquelin",4,71,"TenthTeeLateLowestRound",2014
297,297,"Doug LaBelle II",34,71,"TenthTeeLateLowestRound",2014
297,297,"Ken Looper",2,71,"TenthTeeLateLowestRound",2014
297,297,"Toshinori Muto",3,71,"TenthTeeLateLowestRound",2014
297,297,"Clayton Rask",4,71,"TenthTeeLateLowestRound",2014
297,297,"Chris Riley",4,71,"TenthTeeLateLowestRound",2014
297,297,"Scottie Scheffler",6,71,"TenthTeeLateLowestRound",2014
297,297,"Marcel Siem",8,71,"TenthTeeLateLowestRound",2014
297,297,"Vaughn Taylor",10,71,"TenthTeeLateLowestRound",2014
297,297,"Scott Verplank",24,71,"TenthTeeLateLowestRound",2014
297,297,"Fabrizio Zanotti",8,71,"TenthTeeLateLowestRound",2014
326,326,"Dustin Bray",2,72,"TenthTeeLateLowestRound",2014
326,326,"Jamie Broce",2,72,"TenthTeeLateLowestRound",2014
326,326,"Matt Dobyns",2,72,"TenthTeeLateLowestRound",2014
326,326,"Joey Garber",2,72,"TenthTeeLateLowestRound",2014
326,326,"Simon Griffiths",2,72,"TenthTeeLateLowestRound",2014
326,326,"David Howell",12,72,"TenthTeeLateLowestRound",2014
326,326,"Yuta Ikeda",2,72,"TenthTeeLateLowestRound",2014
326,326,"Masahiro Kawamura",6,72,"TenthTeeLateLowestRound",2014
326,326,"Ben Kohles",8,72,"TenthTeeLateLowestRound",2014
326,326,"Grant Leaver",2,72,"TenthTeeLateLowestRound",2014
326,326,"Beon Yeong Lee",2,72,"TenthTeeLateLowestRound",2014
326,326,"WC Liang",6,72,"TenthTeeLateLowestRound",2014
326,326,"William Liu",2,72,"TenthTeeLateLowestRound",2014
326,326,"Andrea Pavan",2,72,"TenthTeeLateLowestRound",2014
326,326,"Ted Purdy",4,72,"TenthTeeLateLowestRound",2014
326,326,"Brett Quigley",4,72,"TenthTeeLateLowestRound",2014
326,326,"Patrick Rodgers",23,72,"TenthTeeLateLowestRound",2014
326,326,"Jose de Jesus Rodriguez",2,72,"TenthTeeLateLowestRound",2014
326,326,"Brett Rumford",10,72,"TenthTeeLateLowestRound",2014
326,326,"Steve Schneiter",2,72,"TenthTeeLateLowestRound",2014
326,326,"Paul Stankowski",7,72,"TenthTeeLateLowestRound",2014
326,326,"Graeme Storm",2,72,"TenthTeeLateLowestRound",2014
326,326,"Toru Taniguchi",4,72,"TenthTeeLateLowestRound",2014
326,326,"Esteban Toledo",2,72,"TenthTeeLateLowestRound",2014
326,326,"Bernd Wiesberger",9,72,"TenthTeeLateLowestRound",2014
351,351,"Ryan Blaum",2,73,"TenthTeeLateLowestRound",2014
351,351,"Michael Bradley",4,73,"TenthTeeLateLowestRound",2014
351,351,"Olin Browne",2,73,"TenthTeeLateLowestRound",2014
351,351,"David Carr",7,73,"TenthTeeLateLowestRound",2014
351,351,"Eli Cole",2,73,"TenthTeeLateLowestRound",2014
351,351,"Roberto Diaz",2,73,"TenthTeeLateLowestRound",2014
351,351,"Ross Fisher",4,73,"TenthTeeLateLowestRound",2014
351,351,"Tommy Fleetwood",8,73,"TenthTeeLateLowestRound",2014
351,351,"Aaron Goldberg",2,73,"TenthTeeLateLowestRound",2014
351,351,"Andres Gonzales",6,73,"TenthTeeLateLowestRound",2014
351,351,"Hunter Hamrick",2,73,"TenthTeeLateLowestRound",2014
351,351,"Dudley Hart",12,73,"TenthTeeLateLowestRound",2014
351,351,"Mu Hu",4,73,"TenthTeeLateLowestRound",2014
351,351,"Mark Hubbard",4,73,"TenthTeeLateLowestRound",2014
351,351,"Mikko Ilonen",15,73,"TenthTeeLateLowestRound",2014
351,351,"Thongchai Jaidee",27,73,"TenthTeeLateLowestRound",2014
351,351,"Lee Janzen",25,73,"TenthTeeLateLowestRound",2014
351,351,"Dustin Johnson",58,73,"TenthTeeLateLowestRound",2014
351,351,"Troy Kelly",4,73,"TenthTeeLateLowestRound",2014
351,351,"Colt Knost",2,73,"TenthTeeLateLowestRound",2014
351,351,"Ki Taek Lee",2,73,"TenthTeeLateLowestRound",2014
351,351,"Dave Levesque",2,73,"TenthTeeLateLowestRound",2014
351,351,"Daisuke Maruyama",4,73,"TenthTeeLateLowestRound",2014
351,351,"Robert McClellan",2,73,"TenthTeeLateLowestRound",2014
351,351,"Edoardo Molinari",8,73,"TenthTeeLateLowestRound",2014
351,351,"Zachary Olsen",6,73,"TenthTeeLateLowestRound",2014
351,351,"Adam Rainaud",2,73,"TenthTeeLateLowestRound",2014
351,351,"Ben Silverman",2,73,"TenthTeeLateLowestRound",2014
351,351,"Jaco Van Zyl",4,73,"TenthTeeLateLowestRound",2014
351,351,"Tiger Woods",21,73,"TenthTeeLateLowestRound",2014
381,381,"Glen Day",12,74,"TenthTeeLateLowestRound",2014
381,381,"Chris DiMarco",16,74,"TenthTeeLateLowestRound",2014
381,381,"Andres Echavarria",2,74,"TenthTeeLateLowestRound",2014
381,381,"Oliver Fisher",4,74,"TenthTeeLateLowestRound",2014
381,381,"Rhein Gibson",4,74,"TenthTeeLateLowestRound",2014
381,381,"Wenyi Huang",4,74,"TenthTeeLateLowestRound",2014
381,381,"Peter Jacobsen",3,74,"TenthTeeLateLowestRound",2014
