"LateRound1ScoringAverage_RANKTHISWEEK_2009","LateRound1ScoringAverage_RANKLASTWEEK_2009","LateRound1ScoringAverage_PLAYERNAME_2009","LateRound1ScoringAverage__2009","LateRound1ScoringAverage_AVG_2009","LateRound1ScoringAverage_TOTALSTROKES_2009","LateRound1ScoringAverage_TOTALROUNDS_2009","stat_name","year"
50,50,"Jeff Klauk",NA,70.35,1196,17,"LateRound1ScoringAverage",2009
51,51,"Retief Goosen",NA,70.36,774,11,"LateRound1ScoringAverage",2009
51,51,"Jason Gore",NA,70.36,774,11,"LateRound1ScoringAverage",2009
51,51,"Colt Knost",NA,70.36,774,11,"LateRound1ScoringAverage",2009
51,51,"Bubba Watson",NA,70.36,774,11,"LateRound1ScoringAverage",2009
55,55,"Patrick Sheehan",NA,70.38,563,8,"LateRound1ScoringAverage",2009
56,56,"Sean OHair",NA,70.42,845,12,"LateRound1ScoringAverage",2009
56,56,"Nick Watney",NA,70.42,845,12,"LateRound1ScoringAverage",2009
58,58,"Hunter Mahan",NA,70.44,634,9,"LateRound1ScoringAverage",2009
58,58,"Matt Weibring",NA,70.44,634,9,"LateRound1ScoringAverage",2009
60,60,"Jay Williamson",NA,70.45,775,11,"LateRound1ScoringAverage",2009
61,61,"Michael Allen",NA,70.5,1128,16,"LateRound1ScoringAverage",2009
61,61,"Geoff Ogilvy",NA,70.5,564,8,"LateRound1ScoringAverage",2009
63,63,"Matt Kuchar",NA,70.54,917,13,"LateRound1ScoringAverage",2009
64,64,"Dean Wilson",NA,70.55,776,11,"LateRound1ScoringAverage",2009
65,65,"Kevin Na",NA,70.58,847,12,"LateRound1ScoringAverage",2009
66,66,"Charley Hoffman",NA,70.63,1130,16,"LateRound1ScoringAverage",2009
67,67,"John Merrick",NA,70.64,989,14,"LateRound1ScoringAverage",2009
68,68,"Bob Heintz",NA,70.67,636,9,"LateRound1ScoringAverage",2009
68,68,"Kent Jones",NA,70.67,848,12,"LateRound1ScoringAverage",2009
68,68,"Spencer Levin",NA,70.67,848,12,"LateRound1ScoringAverage",2009
71,71,"Ben Crane",NA,70.7,707,10,"LateRound1ScoringAverage",2009
71,71,"Steve Lowery",NA,70.7,707,10,"LateRound1ScoringAverage",2009
73,73,"Kevin Streelman",NA,70.71,990,14,"LateRound1ScoringAverage",2009
73,73,"Nicholas Thompson",NA,70.71,1202,17,"LateRound1ScoringAverage",2009
75,75,"John Mallinger",NA,70.73,778,11,"LateRound1ScoringAverage",2009
75,75,"Kevin Sutherland",NA,70.73,778,11,"LateRound1ScoringAverage",2009
75,75,"Charlie Wi",NA,70.73,1061,15,"LateRound1ScoringAverage",2009
78,78,"Tom Lehman",NA,70.75,566,8,"LateRound1ScoringAverage",2009
79,79,"Phil Mickelson",NA,70.82,779,11,"LateRound1ScoringAverage",2009
79,79,"Kevin Stadler",NA,70.82,779,11,"LateRound1ScoringAverage",2009
81,81,"Tim Petrovic",NA,70.83,1275,18,"LateRound1ScoringAverage",2009
82,82,"Ricky Barnes",NA,70.85,921,13,"LateRound1ScoringAverage",2009
82,82,"Rich Beem",NA,70.85,921,13,"LateRound1ScoringAverage",2009
84,84,"Parker McLachlin",NA,70.88,567,8,"LateRound1ScoringAverage",2009
85,85,"Robert Allenby",NA,70.89,638,9,"LateRound1ScoringAverage",2009
86,86,"Freddie Jacobson",NA,70.91,780,11,"LateRound1ScoringAverage",2009
86,86,"Darron Stiles",NA,70.91,780,11,"LateRound1ScoringAverage",2009
88,88,"Brian Davis",NA,70.92,922,13,"LateRound1ScoringAverage",2009
88,88,"DA Points",NA,70.92,922,13,"LateRound1ScoringAverage",2009
88,88,"Mark Wilson",NA,70.92,851,12,"LateRound1ScoringAverage",2009
88,88,"YE Yang",NA,70.92,851,12,"LateRound1ScoringAverage",2009
92,92,"Johnson Wagner",NA,70.94,1135,16,"LateRound1ScoringAverage",2009
93,93,"Alex Cejka",NA,71,852,12,"LateRound1ScoringAverage",2009
93,93,"JJ Henry",NA,71,1420,20,"LateRound1ScoringAverage",2009
93,93,"Cliff Kresge",NA,71,1065,15,"LateRound1ScoringAverage",2009
93,93,"Nick OHern",NA,71,1065,15,"LateRound1ScoringAverage",2009
93,93,"Ian Poulter",NA,71,710,10,"LateRound1ScoringAverage",2009
98,98,"Todd Hamilton",NA,71.06,1137,16,"LateRound1ScoringAverage",2009
98,98,"Aron Price",NA,71.06,1208,17,"LateRound1ScoringAverage",2009
98,98,"Chris Stroud",NA,71.06,1137,16,"LateRound1ScoringAverage",2009
101,101,"Bob Estes",NA,71.07,995,14,"LateRound1ScoringAverage",2009
101,101,"Scott Piercy",NA,71.07,1066,15,"LateRound1ScoringAverage",2009
101,101,"Brett Quigley",NA,71.07,995,14,"LateRound1ScoringAverage",2009
104,104,"Mathew Goggin",NA,71.08,924,13,"LateRound1ScoringAverage",2009
105,105,"Bart Bryant",NA,71.09,782,11,"LateRound1ScoringAverage",2009
105,105,"Stewart Cink",NA,71.09,782,11,"LateRound1ScoringAverage",2009
107,107,"Joe Ogilvie",NA,71.1,711,10,"LateRound1ScoringAverage",2009
107,107,"Charles Warren",NA,71.1,711,10,"LateRound1ScoringAverage",2009
109,109,"Troy Matteson",NA,71.13,1067,15,"LateRound1ScoringAverage",2009
110,110,"Jarrod Lyle",NA,71.15,925,13,"LateRound1ScoringAverage",2009
110,110,"Jeff Overton",NA,71.15,925,13,"LateRound1ScoringAverage",2009
112,112,"Chris DiMarco",NA,71.17,854,12,"LateRound1ScoringAverage",2009
112,112,"Ryan Palmer",NA,71.17,854,12,"LateRound1ScoringAverage",2009
112,112,"Chez Reavie",NA,71.17,854,12,"LateRound1ScoringAverage",2009
115,115,"KJ Choi",NA,71.18,783,11,"LateRound1ScoringAverage",2009
116,116,"Stuart Appleby",NA,71.2,712,10,"LateRound1ScoringAverage",2009
117,117,"Tom Pernice Jr",NA,71.21,997,14,"LateRound1ScoringAverage",2009
118,118,"Brendon de Jonge",NA,71.24,1211,17,"LateRound1ScoringAverage",2009
119,119,"Justin Rose",NA,71.25,570,8,"LateRound1ScoringAverage",2009
120,120,"John Rollins",NA,71.29,998,14,"LateRound1ScoringAverage",2009
121,121,"Marc Turnesa",NA,71.31,927,13,"LateRound1ScoringAverage",2009
122,122,"Davis Love III",NA,71.33,642,9,"LateRound1ScoringAverage",2009
123,123,"Aaron Baddeley",NA,71.36,785,11,"LateRound1ScoringAverage",2009
123,123,"Cameron Beckman",NA,71.36,785,11,"LateRound1ScoringAverage",2009
123,123,"Harrison Frazar",NA,71.36,999,14,"LateRound1ScoringAverage",2009
123,123,"Jeff Quinney",NA,71.36,999,14,"LateRound1ScoringAverage",2009
123,123,"Andres Romero",NA,71.36,785,11,"LateRound1ScoringAverage",2009
128,128,"Kris Blanks",NA,71.4,714,10,"LateRound1ScoringAverage",2009
129,129,"Tim Herron",NA,71.42,857,12,"LateRound1ScoringAverage",2009
130,130,"DJ Trahan",NA,71.43,1000,14,"LateRound1ScoringAverage",2009
130,130,"Kirk Triplett",NA,71.43,500,7,"LateRound1ScoringAverage",2009
132,132,"David Mathis",NA,71.44,1143,16,"LateRound1ScoringAverage",2009
133,133,"Paul Goydos",NA,71.5,858,12,"LateRound1ScoringAverage",2009
133,133,"Webb Simpson",NA,71.5,1287,18,"LateRound1ScoringAverage",2009
135,135,"Marc Leishman",NA,71.56,1145,16,"LateRound1ScoringAverage",2009
136,136,"Steve Flesch",NA,71.58,859,12,"LateRound1ScoringAverage",2009
137,137,"Matt Bettencourt",NA,71.6,1432,20,"LateRound1ScoringAverage",2009
137,137,"Daniel Chopra",NA,71.6,1074,15,"LateRound1ScoringAverage",2009
137,137,"Ernie Els",NA,71.6,716,10,"LateRound1ScoringAverage",2009
140,140,"Stephen Ames",NA,71.64,788,11,"LateRound1ScoringAverage",2009
141,141,"Mark Brooks",NA,71.67,645,9,"LateRound1ScoringAverage",2009
141,141,"Matt Jones",NA,71.67,430,6,"LateRound1ScoringAverage",2009
143,143,"Anthony Kim",NA,71.69,932,13,"LateRound1ScoringAverage",2009
144,144,"Woody Austin",NA,71.7,717,10,"LateRound1ScoringAverage",2009
144,144,"Rory Sabbatini",NA,71.7,717,10,"LateRound1ScoringAverage",2009
146,146,"Charles Howell III",NA,71.71,1004,14,"LateRound1ScoringAverage",2009
146,146,"Tag Ridings",NA,71.71,502,7,"LateRound1ScoringAverage",2009
148,148,"Martin Laird",NA,71.78,646,9,"LateRound1ScoringAverage",2009
149,149,"Joe Durant",NA,71.82,790,11,"LateRound1ScoringAverage",2009
150,150,"Jeff Maggert",NA,71.94,1151,16,"LateRound1ScoringAverage",2009
151,151,"Brad Adamonis",NA,72,864,12,"LateRound1ScoringAverage",2009
151,151,"Jason Bohn",NA,72,864,12,"LateRound1ScoringAverage",2009
151,151,"Glen Day",NA,72,1008,14,"LateRound1ScoringAverage",2009
151,151,"Ken Duke",NA,72,792,11,"LateRound1ScoringAverage",2009
151,151,"Gary Woodland",NA,72,864,12,"LateRound1ScoringAverage",2009
156,156,"Jimmy Walker",NA,72.07,1009,14,"LateRound1ScoringAverage",2009
157,157,"Corey Pavin",NA,72.1,721,10,"LateRound1ScoringAverage",2009
157,157,"Scott Sterling",NA,72.1,721,10,"LateRound1ScoringAverage",2009
159,159,"Ryuji Imada",NA,72.17,866,12,"LateRound1ScoringAverage",2009
160,160,"JB Holmes",NA,72.21,1011,14,"LateRound1ScoringAverage",2009
160,160,"Peter Tomasulo",NA,72.21,1011,14,"LateRound1ScoringAverage",2009
162,162,"David Duval",NA,72.22,650,9,"LateRound1ScoringAverage",2009
163,163,"Tim Clark",NA,72.25,578,8,"LateRound1ScoringAverage",2009
164,164,"Brandt Snedeker",NA,72.27,1084,15,"LateRound1ScoringAverage",2009
165,165,"Will Ma Kenzie",NA,72.3,723,10,"LateRound1ScoringAverage",2009
166,166,"Billy Mayfair",NA,72.31,940,13,"LateRound1ScoringAverage",2009
167,167,"Brian Vranesh",NA,72.33,868,12,"LateRound1ScoringAverage",2009
168,168,"Ben Curtis",NA,72.38,579,8,"LateRound1ScoringAverage",2009
168,168,"Casey Wittenberg",NA,72.38,1158,16,"LateRound1ScoringAverage",2009
170,170,"Bill Haas",NA,72.4,1086,15,"LateRound1ScoringAverage",2009
170,170,"James Nitties",NA,72.4,1086,15,"LateRound1ScoringAverage",2009
172,172,"Adam Scott",NA,72.45,797,11,"LateRound1ScoringAverage",2009
173,173,"Rick Price",NA,72.5,725,10,"LateRound1ScoringAverage",2009
174,174,"Bill Lunde",NA,72.54,943,13,"LateRound1ScoringAverage",2009
175,175,"Peter Lonard",NA,72.77,946,13,"LateRound1ScoringAverage",2009
176,176,"Carl Pettersson",NA,72.92,948,13,"LateRound1ScoringAverage",2009
177,177,"Brendon Todd",NA,73.17,878,12,"LateRound1ScoringAverage",2009
178,178,"Angel Cabrera",NA,73.25,586,8,"LateRound1ScoringAverage",2009
179,179,"Eric Axley",NA,73.31,1173,16,"LateRound1ScoringAverage",2009
180,180,"Derek Fathauer",NA,73.43,1028,14,"LateRound1ScoringAverage",2009
181,181,"Brad Faxon",NA,73.44,661,9,"LateRound1ScoringAverage",2009
182,182,"Greg Kraft",NA,73.5,735,10,"LateRound1ScoringAverage",2009
183,183,"Fred Couples",NA,73.86,517,7,"LateRound1ScoringAverage",2009
184,184,"Leif Olson",NA,75.27,828,11,"LateRound1ScoringAverage",2009
