"GIRPuttingAvg3035_RANKTHISWEEK_2008","GIRPuttingAvg3035_RANKLASTWEEK_2008","GIRPuttingAvg3035_PLAYERNAME_2008","GIRPuttingAvg3035_ROUNDS_2008","GIRPuttingAvg3035_PctMADE_2008","GIRPuttingAvg3035_ATTEMPTS_2008","GIRPuttingAvg3035_PUTTSMADE_2008","stat_name","year"
46,46,"Jeff Gove",50,0.83,36,3,"GIRPuttingAvg3035",2008
46,46,"Billy Mayfair",103,0.83,84,7,"GIRPuttingAvg3035",2008
46,46,"Boo Weekley",86,0.83,48,4,"GIRPuttingAvg3035",2008
50,50,"Jeff Overton",103,0.82,73,6,"GIRPuttingAvg3035",2008
50,50,"Scott Verplank",82,0.82,49,4,"GIRPuttingAvg3035",2008
52,52,"Scott McCarron",63,0.81,37,3,"GIRPuttingAvg3035",2008
53,53,"Brandt Jobe",52,0.8,50,4,"GIRPuttingAvg3035",2008
53,53,"Doug LaBelle II",65,0.8,50,4,"GIRPuttingAvg3035",2008
55,55,"Tim Clark",90,0.78,51,4,"GIRPuttingAvg3035",2008
55,55,"Ben Crane",86,0.78,64,5,"GIRPuttingAvg3035",2008
55,55,"Pat Perez",93,0.78,64,5,"GIRPuttingAvg3035",2008
55,55,"Jay Williamson",96,0.78,77,6,"GIRPuttingAvg3035",2008
59,59,"Fred Couples",60,0.77,39,3,"GIRPuttingAvg3035",2008
59,59,"Ernie Els",51,0.77,26,2,"GIRPuttingAvg3035",2008
59,59,"Carl Pettersson",110,0.77,78,6,"GIRPuttingAvg3035",2008
62,62,"Marco Dawson",64,0.75,40,3,"GIRPuttingAvg3035",2008
62,62,"Joe Durant",92,0.75,67,5,"GIRPuttingAvg3035",2008
62,62,"Richard Johnson",60,0.75,53,4,"GIRPuttingAvg3035",2008
62,62,"Hunter Mahan",87,0.75,80,6,"GIRPuttingAvg3035",2008
66,66,"Brenden Pappas",66,0.73,41,3,"GIRPuttingAvg3035",2008
66,66,"Vaughn Taylor",103,0.73,82,6,"GIRPuttingAvg3035",2008
68,68,"Angel Cabrera",55,0.71,42,3,"GIRPuttingAvg3035",2008
68,68,"Ben Curtis",80,0.71,56,4,"GIRPuttingAvg3035",2008
68,68,"Sergio Garcia",72,0.71,42,3,"GIRPuttingAvg3035",2008
68,68,"Kenny Perry",97,0.71,85,6,"GIRPuttingAvg3035",2008
68,68,"Chris Riley",51,0.71,28,2,"GIRPuttingAvg3035",2008
68,68,"Kevin Sutherland",98,0.71,85,6,"GIRPuttingAvg3035",2008
74,74,"Retief Goosen",59,0.7,43,3,"GIRPuttingAvg3035",2008
74,74,"Lee Janzen",89,0.7,57,4,"GIRPuttingAvg3035",2008
76,76,"Cody Freeman",66,0.69,58,4,"GIRPuttingAvg3035",2008
76,76,"Jerry Kelly",89,0.69,58,4,"GIRPuttingAvg3035",2008
76,76,"Mark Wilson",107,0.69,87,6,"GIRPuttingAvg3035",2008
79,79,"Stephen Leaney",53,0.68,44,3,"GIRPuttingAvg3035",2008
79,79,"Ryan Moore",72,0.68,44,3,"GIRPuttingAvg3035",2008
81,81,"John Huston",56,0.67,45,3,"GIRPuttingAvg3035",2008
81,81,"Michael Letzig",88,0.67,60,4,"GIRPuttingAvg3035",2008
81,81,"Jeff Maggert",86,0.67,60,4,"GIRPuttingAvg3035",2008
84,84,"Stuart Appleby",87,0.66,61,4,"GIRPuttingAvg3035",2008
84,84,"Bo Van Pelt",101,0.66,91,6,"GIRPuttingAvg3035",2008
84,84,"Charlie Wi",97,0.66,76,5,"GIRPuttingAvg3035",2008
87,87,"Tommy Armour III",77,0.65,62,4,"GIRPuttingAvg3035",2008
87,87,"Craig Kanada",65,0.65,46,3,"GIRPuttingAvg3035",2008
89,89,"KJ Choi",74,0.64,47,3,"GIRPuttingAvg3035",2008
89,89,"Chad Collins",72,0.64,47,3,"GIRPuttingAvg3035",2008
91,91,"Chad Campbell",94,0.63,79,5,"GIRPuttingAvg3035",2008
91,91,"Carlos Franco",73,0.63,64,4,"GIRPuttingAvg3035",2008
91,91,"Tommy Gainey",60,0.63,16,1,"GIRPuttingAvg3035",2008
91,91,"Joe Ogilvie",100,0.63,64,4,"GIRPuttingAvg3035",2008
91,91,"Chez Reavie",102,0.63,64,4,"GIRPuttingAvg3035",2008
96,96,"Rich Beem",90,0.62,65,4,"GIRPuttingAvg3035",2008
96,96,"Brian Davis",108,0.62,81,5,"GIRPuttingAvg3035",2008
96,96,"Ken Duke",116,0.62,81,5,"GIRPuttingAvg3035",2008
99,99,"Mark Calcavecchia",67,0.61,33,2,"GIRPuttingAvg3035",2008
99,99,"Will Ma Kenzie",62,0.61,49,3,"GIRPuttingAvg3035",2008
99,99,"Jin Park",85,0.61,66,4,"GIRPuttingAvg3035",2008
99,99,"Tom Pernice Jr",104,0.61,82,5,"GIRPuttingAvg3035",2008
103,103,"Alex Cejka",75,0.6,50,3,"GIRPuttingAvg3035",2008
103,103,"Freddie Jacobson",78,0.6,50,3,"GIRPuttingAvg3035",2008
105,105,"Charley Hoffman",94,0.59,68,4,"GIRPuttingAvg3035",2008
105,105,"Justin Leonard",101,0.59,68,4,"GIRPuttingAvg3035",2008
105,105,"YE Yang",89,0.59,68,4,"GIRPuttingAvg3035",2008
108,108,"Paul Claxton",63,0.58,52,3,"GIRPuttingAvg3035",2008
108,108,"Frank Lickliter II",107,0.58,86,5,"GIRPuttingAvg3035",2008
108,108,"Jim McGovern",75,0.58,52,3,"GIRPuttingAvg3035",2008
108,108,"Jon Mills",95,0.58,69,4,"GIRPuttingAvg3035",2008
112,112,"Glen Day",64,0.57,70,4,"GIRPuttingAvg3035",2008
112,112,"Brandt Snedeker",85,0.57,53,3,"GIRPuttingAvg3035",2008
114,114,"Bob Estes",90,0.56,90,5,"GIRPuttingAvg3035",2008
115,115,"Dustin Johnson",92,0.55,73,4,"GIRPuttingAvg3035",2008
115,115,"Peter Lonard",92,0.55,73,4,"GIRPuttingAvg3035",2008
118,118,"Heath Slocum",104,0.54,56,3,"GIRPuttingAvg3035",2008
119,119,"Lucas Glover",91,0.52,77,4,"GIRPuttingAvg3035",2008
119,119,"Nicholas Thompson",113,0.52,77,4,"GIRPuttingAvg3035",2008
121,121,"Chris DiMarco",87,0.51,59,3,"GIRPuttingAvg3035",2008
121,121,"Phil Mickelson",80,0.51,39,2,"GIRPuttingAvg3035",2008
121,121,"Ryan Palmer",69,0.51,39,2,"GIRPuttingAvg3035",2008
121,121,"John Riegger",73,0.51,59,3,"GIRPuttingAvg3035",2008
125,125,"James Driscoll",85,0.5,60,3,"GIRPuttingAvg3035",2008
126,126,"Eric Axley",113,0.49,81,4,"GIRPuttingAvg3035",2008
126,126,"Cameron Beckman",87,0.49,41,2,"GIRPuttingAvg3035",2008
126,126,"JJ Henry",108,0.49,103,5,"GIRPuttingAvg3035",2008
129,129,"Olin Browne",77,0.48,63,3,"GIRPuttingAvg3035",2008
129,129,"Jason Day",81,0.48,84,4,"GIRPuttingAvg3035",2008
129,129,"Brian Gay",102,0.48,62,3,"GIRPuttingAvg3035",2008
132,132,"George McNeill",97,0.46,87,4,"GIRPuttingAvg3035",2008
133,133,"Steve Stricker",75,0.45,44,2,"GIRPuttingAvg3035",2008
134,134,"Jason Gore",94,0.44,68,3,"GIRPuttingAvg3035",2008
135,135,"Jason Allred",63,0.43,47,2,"GIRPuttingAvg3035",2008
135,135,"Briny Baird",113,0.43,94,4,"GIRPuttingAvg3035",2008
135,135,"Greg Kraft",63,0.43,46,2,"GIRPuttingAvg3035",2008
138,138,"Jimmy Walker",73,0.42,48,2,"GIRPuttingAvg3035",2008
138,138,"Dean Wilson",109,0.42,72,3,"GIRPuttingAvg3035",2008
140,140,"Cliff Kresge",84,0.41,74,3,"GIRPuttingAvg3035",2008
140,140,"John Mallinger",95,0.41,49,2,"GIRPuttingAvg3035",2008
142,142,"JP Hayes",67,0.4,50,2,"GIRPuttingAvg3035",2008
143,143,"Steve Allan",58,0.39,51,2,"GIRPuttingAvg3035",2008
143,143,"Brad Elder",67,0.39,51,2,"GIRPuttingAvg3035",2008
143,143,"Kevin Na",97,0.39,77,3,"GIRPuttingAvg3035",2008
143,143,"Charles Warren",79,0.39,51,2,"GIRPuttingAvg3035",2008
147,147,"Matt Jones",95,0.38,78,3,"GIRPuttingAvg3035",2008
147,147,"Troy Matteson",94,0.38,78,3,"GIRPuttingAvg3035",2008
147,147,"Geoff Ogilvy",65,0.38,52,2,"GIRPuttingAvg3035",2008
150,150,"Robert Garrigus",90,0.37,81,3,"GIRPuttingAvg3035",2008
150,150,"Charles Howell III",101,0.37,82,3,"GIRPuttingAvg3035",2008
150,150,"Zach Johnson",85,0.37,54,2,"GIRPuttingAvg3035",2008
150,150,"Nick OHern",82,0.37,54,2,"GIRPuttingAvg3035",2008
154,154,"Scott Sterling",89,0.36,84,3,"GIRPuttingAvg3035",2008
155,155,"Robert Gamez",79,0.34,58,2,"GIRPuttingAvg3035",2008
155,155,"Kent Jones",68,0.34,58,2,"GIRPuttingAvg3035",2008
155,155,"Jesper Parnevik",88,0.34,59,2,"GIRPuttingAvg3035",2008
158,158,"Michael Allen",91,0.33,61,2,"GIRPuttingAvg3035",2008
158,158,"Bart Bryant",81,0.33,60,2,"GIRPuttingAvg3035",2008
158,158,"David Duval",51,0.33,30,1,"GIRPuttingAvg3035",2008
161,161,"Todd Demsey",80,0.32,62,2,"GIRPuttingAvg3035",2008
161,161,"John Rollins",94,0.32,62,2,"GIRPuttingAvg3035",2008
161,161,"Kevin Streelman",114,0.32,95,3,"GIRPuttingAvg3035",2008
161,161,"Tim Wilkinson",95,0.32,63,2,"GIRPuttingAvg3035",2008
165,165,"Brett Quigley",80,0.31,64,2,"GIRPuttingAvg3035",2008
166,166,"Alejandro Canizares",52,0.29,35,1,"GIRPuttingAvg3035",2008
166,166,"David Toms",70,0.29,35,1,"GIRPuttingAvg3035",2008
168,168,"Justin Bolli",87,0.26,76,2,"GIRPuttingAvg3035",2008
169,169,"David Lutterus",59,0.22,45,1,"GIRPuttingAvg3035",2008
170,170,"Stephen Ames",83,0.21,48,1,"GIRPuttingAvg3035",2008
170,170,"Kenneth Ferrie",72,0.21,48,1,"GIRPuttingAvg3035",2008
172,172,"Harrison Frazar",73,0.2,51,1,"GIRPuttingAvg3035",2008
172,172,"Trevor Immelman",70,0.2,50,1,"GIRPuttingAvg3035",2008
174,174,"Rocco Mediate",87,0.19,53,1,"GIRPuttingAvg3035",2008
174,174,"Ted Purdy",68,0.19,52,1,"GIRPuttingAvg3035",2008
176,176,"Brad Adamonis",87,0.18,56,1,"GIRPuttingAvg3035",2008
176,176,"Sean OHair",81,0.18,55,1,"GIRPuttingAvg3035",2008
178,178,"Jonathan Byrd",88,0.17,59,1,"GIRPuttingAvg3035",2008
178,178,"Camilo Villegas",79,0.17,60,1,"GIRPuttingAvg3035",2008
180,180,"Jim Furyk",95,0.14,74,1,"GIRPuttingAvg3035",2008
181,181,"Tim Herron",97,0.13,78,1,"GIRPuttingAvg3035",2008
182,182,"John Merrick",98,0.12,82,1,"GIRPuttingAvg3035",2008
183,183,"Billy Andrade",71,0,50,NA,"GIRPuttingAvg3035",2008
183,183,"Ryan Armour",87,0,56,NA,"GIRPuttingAvg3035",2008
183,183,"Aaron Baddeley",76,0,50,NA,"GIRPuttingAvg3035",2008
183,183,"Gavin Coles",54,0,37,NA,"GIRPuttingAvg3035",2008
183,183,"Anthony Kim",81,0,64,NA,"GIRPuttingAvg3035",2008
183,183,"Tom Lehman",51,0,37,NA,"GIRPuttingAvg3035",2008
183,183,"Davis Love III",78,0,47,NA,"GIRPuttingAvg3035",2008
183,183,"Travis Perkins",53,0,27,NA,"GIRPuttingAvg3035",2008
183,183,"Ian Poulter",51,0,25,NA,"GIRPuttingAvg3035",2008
183,183,"Brett Rumford",72,0,52,NA,"GIRPuttingAvg3035",2008
183,183,"Tom Scherrer",56,0,31,NA,"GIRPuttingAvg3035",2008
183,183,"DJ Trahan",94,0,37,NA,"GIRPuttingAvg3035",2008
183,183,"Omar Uresti",74,0,44,NA,"GIRPuttingAvg3035",2008
183,183,"Bubba Watson",97,0,59,NA,"GIRPuttingAvg3035",2008
183,183,"Mike Weir",88,0,44,NA,"GIRPuttingAvg3035",2008
