"TenthTeeLatePar3ScoringAverage_RANKTHISWEEK_2006","TenthTeeLatePar3ScoringAverage_RANKLASTWEEK_2006","TenthTeeLatePar3ScoringAverage_PLAYERNAME_2006","TenthTeeLatePar3ScoringAverage_ROUNDS_2006","TenthTeeLatePar3ScoringAverage_AVG_2006","TenthTeeLatePar3ScoringAverage_TOTALSTROKES_2006","TenthTeeLatePar3ScoringAverage_TOTALHOLES_2006","stat_name","year"
48,48,"Justin Rose",98,3.04,161,53,"TenthTeeLatePar3ScoringAverage",2006
48,48,"Vaughn Taylor",88,3.04,207,68,"TenthTeeLatePar3ScoringAverage",2006
57,57,"Billy Andrade",78,3.05,195,64,"TenthTeeLatePar3ScoringAverage",2006
57,57,"Rich Beem",85,3.05,195,64,"TenthTeeLatePar3ScoringAverage",2006
57,57,"Bart Bryant",87,3.05,134,44,"TenthTeeLatePar3ScoringAverage",2006
57,57,"Steve Flesch",119,3.05,201,66,"TenthTeeLatePar3ScoringAverage",2006
57,57,"Sergio Garcia",59,3.05,61,20,"TenthTeeLatePar3ScoringAverage",2006
57,57,"Paul Goydos",72,3.05,177,58,"TenthTeeLatePar3ScoringAverage",2006
57,57,"Ryan Moore",68,3.05,113,37,"TenthTeeLatePar3ScoringAverage",2006
57,57,"Dean Wilson",115,3.05,284,93,"TenthTeeLatePar3ScoringAverage",2006
65,65,"Michael Allen",84,3.06,257,84,"TenthTeeLatePar3ScoringAverage",2006
65,65,"Jason Bohn",104,3.06,214,70,"TenthTeeLatePar3ScoringAverage",2006
65,65,"Mark Calcavecchia",94,3.06,202,66,"TenthTeeLatePar3ScoringAverage",2006
65,65,"KJ Choi",93,3.06,162,53,"TenthTeeLatePar3ScoringAverage",2006
65,65,"Brian Davis",92,3.06,190,62,"TenthTeeLatePar3ScoringAverage",2006
65,65,"Brad Faxon",78,3.06,214,70,"TenthTeeLatePar3ScoringAverage",2006
65,65,"Mathew Goggin",72,3.06,162,53,"TenthTeeLatePar3ScoringAverage",2006
65,65,"Charley Hoffman",100,3.06,248,81,"TenthTeeLatePar3ScoringAverage",2006
65,65,"Richard Johnson",94,3.06,159,52,"TenthTeeLatePar3ScoringAverage",2006
65,65,"Patrick Sheehan",104,3.06,312,102,"TenthTeeLatePar3ScoringAverage",2006
65,65,"Omar Uresti",61,3.06,202,66,"TenthTeeLatePar3ScoringAverage",2006
76,76,"Chad Campbell",91,3.07,141,46,"TenthTeeLatePar3ScoringAverage",2006
76,76,"JJ Henry",96,3.07,141,46,"TenthTeeLatePar3ScoringAverage",2006
76,76,"Freddie Jacobson",56,3.07,135,44,"TenthTeeLatePar3ScoringAverage",2006
76,76,"Len Mattiace",59,3.07,187,61,"TenthTeeLatePar3ScoringAverage",2006
76,76,"Bob May",65,3.07,172,56,"TenthTeeLatePar3ScoringAverage",2006
76,76,"Jon Mills",68,3.07,224,73,"TenthTeeLatePar3ScoringAverage",2006
76,76,"Jerry Smith",94,3.07,175,57,"TenthTeeLatePar3ScoringAverage",2006
76,76,"Scott Verplank",88,3.07,129,42,"TenthTeeLatePar3ScoringAverage",2006
84,84,"Joe Durant",101,3.08,286,93,"TenthTeeLatePar3ScoringAverage",2006
84,84,"John Engler Jr",69,3.08,237,77,"TenthTeeLatePar3ScoringAverage",2006
84,84,"Brent Geiberger",99,3.08,342,111,"TenthTeeLatePar3ScoringAverage",2006
84,84,"JL Lewis",57,3.08,148,48,"TenthTeeLatePar3ScoringAverage",2006
84,84,"Troy Matteson",101,3.08,237,77,"TenthTeeLatePar3ScoringAverage",2006
84,84,"Larry Mize",53,3.08,154,50,"TenthTeeLatePar3ScoringAverage",2006
84,84,"Sean OHair",100,3.08,191,62,"TenthTeeLatePar3ScoringAverage",2006
84,84,"Ryan Palmer",101,3.08,274,89,"TenthTeeLatePar3ScoringAverage",2006
84,84,"Brett Quigley",109,3.08,228,74,"TenthTeeLatePar3ScoringAverage",2006
84,84,"Vijay Singh",103,3.08,37,12,"TenthTeeLatePar3ScoringAverage",2006
84,84,"Ron Whittaker",81,3.08,336,109,"TenthTeeLatePar3ScoringAverage",2006
95,95,"David Branshaw",98,3.09,263,85,"TenthTeeLatePar3ScoringAverage",2006
95,95,"Tim Clark",80,3.09,102,33,"TenthTeeLatePar3ScoringAverage",2006
95,95,"Bob Estes",85,3.09,164,53,"TenthTeeLatePar3ScoringAverage",2006
95,95,"Steve Lowery",99,3.09,269,87,"TenthTeeLatePar3ScoringAverage",2006
95,95,"Mike Sposa",68,3.09,136,44,"TenthTeeLatePar3ScoringAverage",2006
95,95,"Jimmy Walker",60,3.09,204,66,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Tommy Armour III",65,3.1,152,49,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Shane Bertsch",104,3.1,273,88,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Mark Brooks",90,3.1,304,98,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Jonathan Byrd",66,3.1,152,49,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Ben Crane",85,3.1,127,41,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Bubba Dickerson",98,3.1,226,73,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Lucas Glover",105,3.1,186,60,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Brandt Jobe",91,3.1,124,40,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Kent Jones",103,3.1,279,90,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Jeff Maggert",81,3.1,149,48,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Jeff Overton",95,3.1,211,68,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Pat Perez",50,3.1,124,40,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Carl Pettersson",95,3.1,214,69,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Roger Tambellini",64,3.1,161,52,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Vance Veazey",59,3.1,211,68,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Charles Warren",93,3.1,242,78,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Nick Watney",97,3.1,149,48,"TenthTeeLatePar3ScoringAverage",2006
101,101,"Bubba Watson",83,3.1,149,48,"TenthTeeLatePar3ScoringAverage",2006
119,119,"Tim Petrovic",95,3.11,177,57,"TenthTeeLatePar3ScoringAverage",2006
119,119,"John Senden",96,3.11,233,75,"TenthTeeLatePar3ScoringAverage",2006
119,119,"Nicholas Thompson",96,3.11,286,92,"TenthTeeLatePar3ScoringAverage",2006
122,122,"Will Ma Kenzie",91,3.12,228,73,"TenthTeeLatePar3ScoringAverage",2006
122,122,"Rod Pampling",89,3.12,181,58,"TenthTeeLatePar3ScoringAverage",2006
122,122,"Jesper Parnevik",84,3.12,178,57,"TenthTeeLatePar3ScoringAverage",2006
122,122,"Chris Riley",86,3.12,281,90,"TenthTeeLatePar3ScoringAverage",2006
126,126,"Woody Austin",107,3.13,297,95,"TenthTeeLatePar3ScoringAverage",2006
126,126,"Steve Elkington",52,3.13,163,52,"TenthTeeLatePar3ScoringAverage",2006
126,126,"Mathias Gronberg",92,3.13,250,80,"TenthTeeLatePar3ScoringAverage",2006
126,126,"Tim Herron",82,3.13,194,62,"TenthTeeLatePar3ScoringAverage",2006
126,126,"Trevor Immelman",86,3.13,119,38,"TenthTeeLatePar3ScoringAverage",2006
126,126,"Jonathan Kaye",95,3.13,191,61,"TenthTeeLatePar3ScoringAverage",2006
126,126,"Camilo Villegas",95,3.13,150,48,"TenthTeeLatePar3ScoringAverage",2006
133,133,"Aaron Baddeley",78,3.14,179,57,"TenthTeeLatePar3ScoringAverage",2006
133,133,"Ben Curtis",86,3.14,204,65,"TenthTeeLatePar3ScoringAverage",2006
133,133,"Danny Ellis",68,3.14,138,44,"TenthTeeLatePar3ScoringAverage",2006
133,133,"Jason Gore",86,3.14,182,58,"TenthTeeLatePar3ScoringAverage",2006
133,133,"John Huston",74,3.14,88,28,"TenthTeeLatePar3ScoringAverage",2006
133,133,"Shigeki Maruyama",94,3.14,176,56,"TenthTeeLatePar3ScoringAverage",2006
133,133,"Joe Ogilvie",95,3.14,226,72,"TenthTeeLatePar3ScoringAverage",2006
133,133,"Heath Slocum",96,3.14,220,70,"TenthTeeLatePar3ScoringAverage",2006
133,133,"DJ Trahan",92,3.14,276,88,"TenthTeeLatePar3ScoringAverage",2006
142,142,"Jeff Gove",91,3.15,230,73,"TenthTeeLatePar3ScoringAverage",2006
142,142,"Scott Gutschewski",53,3.15,104,33,"TenthTeeLatePar3ScoringAverage",2006
142,142,"Lee Janzen",79,3.15,189,60,"TenthTeeLatePar3ScoringAverage",2006
142,142,"John Rollins",93,3.15,230,73,"TenthTeeLatePar3ScoringAverage",2006
142,142,"Mark Wilson",79,3.15,151,48,"TenthTeeLatePar3ScoringAverage",2006
147,147,"Craig Barlow",77,3.16,139,44,"TenthTeeLatePar3ScoringAverage",2006
147,147,"Brian Bateman",69,3.16,142,45,"TenthTeeLatePar3ScoringAverage",2006
147,147,"Todd Fischer",101,3.16,310,98,"TenthTeeLatePar3ScoringAverage",2006
147,147,"Ryuji Imada",105,3.16,231,73,"TenthTeeLatePar3ScoringAverage",2006
147,147,"Skip Kendall",72,3.16,202,64,"TenthTeeLatePar3ScoringAverage",2006
147,147,"Greg Kraft",79,3.16,180,57,"TenthTeeLatePar3ScoringAverage",2006
147,147,"Stephen Leaney",84,3.16,215,68,"TenthTeeLatePar3ScoringAverage",2006
147,147,"David McKenzie",82,3.16,272,86,"TenthTeeLatePar3ScoringAverage",2006
147,147,"Bob Tway",81,3.16,218,69,"TenthTeeLatePar3ScoringAverage",2006
147,147,"Brett Wetterich",82,3.16,221,70,"TenthTeeLatePar3ScoringAverage",2006
157,157,"Ernie Els",69,3.17,38,12,"TenthTeeLatePar3ScoringAverage",2006
157,157,"DA Points",82,3.17,206,65,"TenthTeeLatePar3ScoringAverage",2006
159,159,"Arjun Atwal",97,3.18,324,102,"TenthTeeLatePar3ScoringAverage",2006
159,159,"Ian Leggatt",80,3.18,216,68,"TenthTeeLatePar3ScoringAverage",2006
159,159,"Greg Owen",79,3.18,105,33,"TenthTeeLatePar3ScoringAverage",2006
162,162,"Jeff Brehaut",100,3.19,281,88,"TenthTeeLatePar3ScoringAverage",2006
162,162,"Alex Cejka",93,3.19,217,68,"TenthTeeLatePar3ScoringAverage",2006
162,162,"Robert Damron",91,3.19,169,53,"TenthTeeLatePar3ScoringAverage",2006
162,162,"Chris DiMarco",83,3.19,102,32,"TenthTeeLatePar3ScoringAverage",2006
162,162,"Carlos Franco",86,3.19,220,69,"TenthTeeLatePar3ScoringAverage",2006
162,162,"Robert Garrigus",85,3.19,249,78,"TenthTeeLatePar3ScoringAverage",2006
162,162,"Tom Lehman",70,3.19,67,21,"TenthTeeLatePar3ScoringAverage",2006
162,162,"Phil Mickelson",74,3.19,67,21,"TenthTeeLatePar3ScoringAverage",2006
162,162,"Paul Stankowski",70,3.19,102,32,"TenthTeeLatePar3ScoringAverage",2006
162,162,"Hidemichi Tanaka",74,3.19,258,81,"TenthTeeLatePar3ScoringAverage",2006
172,172,"Todd Hamilton",72,3.2,259,81,"TenthTeeLatePar3ScoringAverage",2006
172,172,"Chris Smith",67,3.2,179,56,"TenthTeeLatePar3ScoringAverage",2006
174,174,"James Driscoll",80,3.21,170,53,"TenthTeeLatePar3ScoringAverage",2006
174,174,"Harrison Frazar",95,3.21,183,57,"TenthTeeLatePar3ScoringAverage",2006
174,174,"Arron Oberholser",82,3.21,90,28,"TenthTeeLatePar3ScoringAverage",2006
174,174,"Wes Short Jr",96,3.21,324,101,"TenthTeeLatePar3ScoringAverage",2006
174,174,"David Toms",76,3.21,77,24,"TenthTeeLatePar3ScoringAverage",2006
179,179,"Doug Barron",74,3.22,206,64,"TenthTeeLatePar3ScoringAverage",2006
179,179,"Greg Chalmers",71,3.22,209,65,"TenthTeeLatePar3ScoringAverage",2006
179,179,"Nathan Green",108,3.22,222,69,"TenthTeeLatePar3ScoringAverage",2006
179,179,"Davis Love III",85,3.22,116,36,"TenthTeeLatePar3ScoringAverage",2006
179,179,"Daisuke Maruyama",83,3.22,251,78,"TenthTeeLatePar3ScoringAverage",2006
184,184,"Alex Aragon",63,3.23,168,52,"TenthTeeLatePar3ScoringAverage",2006
184,184,"Tjaart van der Walt",60,3.23,171,53,"TenthTeeLatePar3ScoringAverage",2006
186,186,"Matt Hansen",68,3.24,188,58,"TenthTeeLatePar3ScoringAverage",2006
187,187,"Chris Couch",75,3.25,143,44,"TenthTeeLatePar3ScoringAverage",2006
187,187,"Ted Purdy",103,3.25,198,61,"TenthTeeLatePar3ScoringAverage",2006
187,187,"Adam Scott",70,3.25,26,8,"TenthTeeLatePar3ScoringAverage",2006
190,190,"Dudley Hart",83,3.27,157,48,"TenthTeeLatePar3ScoringAverage",2006
191,191,"Michael Connell",51,3.33,133,40,"TenthTeeLatePar3ScoringAverage",2006
192,192,"JP Hayes",55,3.34,137,41,"TenthTeeLatePar3ScoringAverage",2006
192,192,"Charles Howell III",96,3.34,187,56,"TenthTeeLatePar3ScoringAverage",2006
194,194,"Ryan Hietala",61,3.37,229,68,"TenthTeeLatePar3ScoringAverage",2006
195,195,"Luke Donald",66,3.5,14,4,"TenthTeeLatePar3ScoringAverage",2006
195,195,"Tiger Woods",55,3.5,14,4,"TenthTeeLatePar3ScoringAverage",2006
