"GIRPercentage150175yards_RANKTHISWEEK_2005","GIRPercentage150175yards_RANKLASTWEEK_2005","GIRPercentage150175yards_PLAYERNAME_2005","GIRPercentage150175yards_ROUNDS_2005","GIRPercentage150175yards_Pct_2005","GIRPercentage150175yards_GREENSHIT_2005","GIRPercentage150175yards_TOTALHOLES_2005","GIRPercentage150175yards_RELATIVETOPAR_2005","stat_name","year"
1,1,"Luke Donald",67,71.92,105,146,-0.14,"GIRPercentage150175yards",2005
2,2,"Bob Tway",87,71.84,176,245,-0.2,"GIRPercentage150175yards",2005
3,3,"Kenny Perry",82,71.78,173,241,-0.21,"GIRPercentage150175yards",2005
4,4,"Glen Hnatiuk",59,71.58,136,190,-0.11,"GIRPercentage150175yards",2005
5,5,"Jeff Sluman",94,70.99,208,293,-0.19,"GIRPercentage150175yards",2005
6,6,"Loren Roberts",54,70.24,118,168,-0.19,"GIRPercentage150175yards",2005
7,7,"Sergio Garcia",73,70.21,132,188,-0.17,"GIRPercentage150175yards",2005
8,8,"Jerry Kelly",101,68.97,200,290,-0.23,"GIRPercentage150175yards",2005
9,9,"Jeff Maggert",79,68.86,157,228,-0.18,"GIRPercentage150175yards",2005
10,10,"Olin Browne",99,68.85,210,305,-0.21,"GIRPercentage150175yards",2005
11,11,"Bart Bryant",91,68.81,203,295,-0.15,"GIRPercentage150175yards",2005
12,12,"JJ Henry",102,68.64,243,354,-0.1,"GIRPercentage150175yards",2005
13,13,"Duffy Waldorf",86,68.61,188,274,-0.17,"GIRPercentage150175yards",2005
14,14,"Robert Allenby",95,68.59,190,277,-0.11,"GIRPercentage150175yards",2005
15,15,"Jim Furyk",94,68.09,175,257,-0.25,"GIRPercentage150175yards",2005
16,16,"Brent Geiberger",61,68.02,134,197,-0.2,"GIRPercentage150175yards",2005
17,17,"Tom Lehman",69,67.93,125,184,-0.13,"GIRPercentage150175yards",2005
18,18,"Roland Thatcher",75,67.89,148,218,-0.16,"GIRPercentage150175yards",2005
19,19,"Joey Snyder III",102,67.79,242,357,-0.19,"GIRPercentage150175yards",2005
20,20,"John Cook",72,67.77,164,242,-0.18,"GIRPercentage150175yards",2005
21,21,"Omar Uresti",84,67.68,178,263,-0.2,"GIRPercentage150175yards",2005
22,22,"Doug Barron",70,67.48,139,206,-0.13,"GIRPercentage150175yards",2005
23,23,"David Hearn",68,67.34,134,199,-0.13,"GIRPercentage150175yards",2005
24,24,"Joey Sindelar",104,67.32,241,358,-0.18,"GIRPercentage150175yards",2005
25,25,"Briny Baird",98,67.3,247,367,-0.13,"GIRPercentage150175yards",2005
26,26,"Corey Pavin",77,67.25,154,229,-0.27,"GIRPercentage150175yards",2005
27,27,"Zach Johnson",96,67.08,218,325,-0.19,"GIRPercentage150175yards",2005
28,28,"Adam Scott",72,66.84,131,196,-0.16,"GIRPercentage150175yards",2005
29,29,"Bo Van Pelt",112,66.77,221,331,-0.19,"GIRPercentage150175yards",2005
30,30,"Carlos Franco",78,66.67,172,258,-0.12,"GIRPercentage150175yards",2005
31,31,"Stewart Cink",98,66.55,187,281,-0.24,"GIRPercentage150175yards",2005
32,32,"Arjun Atwal",65,66.52,147,221,-0.22,"GIRPercentage150175yards",2005
33,33,"Billy Mayfair",114,66.5,266,400,-0.14,"GIRPercentage150175yards",2005
34,34,"Retief Goosen",71,66.43,93,140,-0.19,"GIRPercentage150175yards",2005
35,35,"Shaun Micheel",81,66.38,156,235,-0.13,"GIRPercentage150175yards",2005
36,36,"Heath Slocum",103,66.35,207,312,-0.15,"GIRPercentage150175yards",2005
37,37,"Arron Oberholser",65,66.31,124,187,-0.24,"GIRPercentage150175yards",2005
38,38,"Kevin Sutherland",89,66.28,171,258,-0.15,"GIRPercentage150175yards",2005
39,39,"Jeff Brehaut",71,66.18,137,207,-0.15,"GIRPercentage150175yards",2005
40,40,"Dean Wilson",86,66.14,209,316,-0.19,"GIRPercentage150175yards",2005
41,41,"Fred Funk",102,66.06,181,274,-0.17,"GIRPercentage150175yards",2005
42,42,"DJ Brigman",76,65.96,155,235,-0.12,"GIRPercentage150175yards",2005
43,43,"Shigeki Maruyama",99,65.61,187,285,-0.24,"GIRPercentage150175yards",2005
44,44,"Fred Couples",72,65.6,82,125,-0.17,"GIRPercentage150175yards",2005
45,45,"Bradley Hughes",52,65.54,116,177,-0.15,"GIRPercentage150175yards",2005
46,46,"Dudley Hart",84,65.05,188,289,-0.17,"GIRPercentage150175yards",2005
47,47,"Rocco Mediate",73,65.04,160,246,-0.15,"GIRPercentage150175yards",2005
48,48,"Bob Estes",92,64.69,196,303,-0.18,"GIRPercentage150175yards",2005
49,49,"Jay Haas",54,64.66,86,133,-0.22,"GIRPercentage150175yards",2005
50,50,"Greg Owen",84,64.54,162,251,-0.17,"GIRPercentage150175yards",2005
51,51,"Phillip Price",77,64.44,145,225,-0.2,"GIRPercentage150175yards",2005
52,52,"KJ Choi",78,64.43,125,194,-0.16,"GIRPercentage150175yards",2005
53,53,"Stephen Leaney",89,64.36,186,289,-0.11,"GIRPercentage150175yards",2005
