"Approach125150yardsRTPScore_RANKTHISWEEK_2005","Approach125150yardsRTPScore_RANKLASTWEEK_2005","Approach125150yardsRTPScore_PLAYERNAME_2005","Approach125150yardsRTPScore_ROUNDS_2005","Approach125150yardsRTPScore_AVGRTP_2005","stat_name","year"
192,192,"John Daly",78,0.01,"Approach125150yardsRTPScore",2005
193,193,"Brian Davis",75,0.015,"Approach125150yardsRTPScore",2005
194,194,"Lee Westwood",50,0.016,"Approach125150yardsRTPScore",2005
195,195,"Craig Perks",67,0.019,"Approach125150yardsRTPScore",2005
196,196,"Glen Hnatiuk",59,0.02,"Approach125150yardsRTPScore",2005
197,197,"Chris Riley",67,0.021,"Approach125150yardsRTPScore",2005
198,198,"Brendan Jones",81,0.028,"Approach125150yardsRTPScore",2005
199,199,"Chris Anderson",66,0.033,"Approach125150yardsRTPScore",2005
200,200,"Kevin Stadler",96,0.042,"Approach125150yardsRTPScore",2005
201,201,"Dennis Paulson",63,0.092,"Approach125150yardsRTPScore",2005
202,202,"Scott Hend",75,0.124,"Approach125150yardsRTPScore",2005
