"PresidentsCupInternational_RANKTHISWEEK_2011","PresidentsCupInternational_RANKLASTWEEK_2011","PresidentsCupInternational_PLAYERNAME_2011","PresidentsCupInternational_EVENTS_2011","PresidentsCupInternational_AVGPOINTS_2011","PresidentsCupInternational_TOTALPOINTS_2011","PresidentsCupInternational_POINTSLOST_2011","PresidentsCupInternational_POINTSGAINED_2011","stat_name","year"
158,158,"Wen Tang Lin",40,0.37,14.91,-16.01,5.25,"PresidentsCupInternational",2011
159,159,"Inn Choon Hwang",40,0.37,14.9,-6.18,11.37,"PresidentsCupInternational",2011
160,160,"Koichiro Kawano",40,0.37,14.63,-5.15,10.09,"PresidentsCupInternational",2011
161,161,"David Smail",41,0.36,14.73,-21.62,7.68,"PresidentsCupInternational",2011
162,162,"Prom Meesawat",40,0.36,14.29,-3.65,11.47,"PresidentsCupInternational",2011
163,163,"Andrew Tampion",42,0.36,15,-4.87,15.09,"PresidentsCupInternational",2011
164,164,"Nathan Green",54,0.36,19.23,-30.56,7.75,"PresidentsCupInternational",2011
165,165,"Kim Sung Yoon",40,0.35,14.16,-0.57,14.74,"PresidentsCupInternational",2011
166,166,"SJ Park",40,0.35,14.12,-2.06,12.45,"PresidentsCupInternational",2011
167,167,"Angelo Que",40,0.35,13.85,-11.69,5.66,"PresidentsCupInternational",2011
168,168,"Alex Haindl",40,0.34,13.75,-6.33,6.1,"PresidentsCupInternational",2011
169,169,"Steven Conran",43,0.34,14.62,-5.48,13.63,"PresidentsCupInternational",2011
170,170,"Jon Mills",47,0.34,15.98,-10.43,8.31,"PresidentsCupInternational",2011
171,171,"Yusaku Miyazato",48,0.34,16.17,-13.99,7.85,"PresidentsCupInternational",2011
172,172,"Sung Lee",40,0.34,13.41,-9.63,4.54,"PresidentsCupInternational",2011
173,173,"Juvic Pagunsan",40,0.33,13.34,-10.67,5.27,"PresidentsCupInternational",2011
174,174,"Joaquin Estevez",40,0.33,13.29,-2.31,15.6,"PresidentsCupInternational",2011
175,175,"Manav Jaini",40,0.33,13.12,-2.98,11.2,"PresidentsCupInternational",2011
176,176,"Masamichi Uehira",40,0.33,13.11,-6.51,6.82,"PresidentsCupInternational",2011
177,177,"Hideki Matsuyama",40,0.33,13.04,-4.46,7.48,"PresidentsCupInternational",2011
178,178,"Adam Bland",54,0.32,17.55,-15.06,1.96,"PresidentsCupInternational",2011
179,179,"Christiaan Basson",40,0.32,12.92,-3.26,14,"PresidentsCupInternational",2011
180,180,"Udorn Duangdecha",40,0.32,12.92,-12.2,NA,"PresidentsCupInternational",2011
181,181,"Roger Sloan",40,0.32,12.67,-1.07,12.42,"PresidentsCupInternational",2011
182,182,"Won Joon Lee",54,0.31,16.83,-14.06,4.6,"PresidentsCupInternational",2011
183,183,"Theunis Spangenberg",40,0.31,12.43,-4.67,14,"PresidentsCupInternational",2011
184,184,"Mark Brown",54,0.31,16.72,-12.88,5.86,"PresidentsCupInternational",2011
185,185,"Yasuharu Imano",40,0.31,12.31,-26.47,6.58,"PresidentsCupInternational",2011
186,186,"Kiyoshi Miyazato",48,0.31,14.72,-7.42,9.92,"PresidentsCupInternational",2011
187,187,"Josh Geary",40,0.31,12.22,-7.38,7.84,"PresidentsCupInternational",2011
188,188,"Mike Hendry",40,0.3,12.1,-8.13,2.6,"PresidentsCupInternational",2011
189,189,"JG Claassen",40,0.3,11.87,-2.13,14,"PresidentsCupInternational",2011
190,190,"Neil Schietekat",40,0.3,11.86,-4.37,11.8,"PresidentsCupInternational",2011
191,191,"Shintaro Kai",48,0.3,14.19,-10.71,4.81,"PresidentsCupInternational",2011
192,192,"Hidemasa Hoshino",47,0.29,13.68,-6.44,12.53,"PresidentsCupInternational",2011
193,193,"Dustin Risdon",40,0.29,11.6,-8.21,7.2,"PresidentsCupInternational",2011
194,194,"Neven Basic",40,0.29,11.46,-0.87,11.4,"PresidentsCupInternational",2011
195,195,"Takuya Taniguchi",51,0.29,14.57,-6.23,4.54,"PresidentsCupInternational",2011
196,196,"Dawie van der Walt",40,0.28,11.24,-4.68,9.7,"PresidentsCupInternational",2011
197,197,"Chapchai Nirat",42,0.28,11.79,-14.7,5.97,"PresidentsCupInternational",2011
198,198,"Taigen Tsumagari",46,0.28,12.86,-6.53,10.81,"PresidentsCupInternational",2011
199,199,"Kazuhiro Yamashita",49,0.28,13.53,-23.08,3.04,"PresidentsCupInternational",2011
200,200,"Shinichi Yokota",49,0.28,13.49,-10.37,NA,"PresidentsCupInternational",2011
201,201,"Divan van den Heever",40,0.27,10.96,-1.57,12.44,"PresidentsCupInternational",2011
202,202,"Panuphol Pittayarat",40,0.27,10.89,-0.43,10.01,"PresidentsCupInternational",2011
203,203,"Seong Ho Lee",40,0.27,10.81,-3.12,10.95,"PresidentsCupInternational",2011
204,204,"Darren Fichardt",40,0.27,10.81,-12.18,5.96,"PresidentsCupInternational",2011
205,205,"Sushi Ishigaki",40,0.26,10.59,-5.91,6.27,"PresidentsCupInternational",2011
206,206,"David Gleeson",40,0.26,10.54,-3.39,8.4,"PresidentsCupInternational",2011
207,207,"Seukhyun Baek",40,0.26,10.54,-3.53,3.84,"PresidentsCupInternational",2011
208,208,"Jyoti Randhawa",44,0.26,11.58,-13.39,6.82,"PresidentsCupInternational",2011
209,209,"Dinesh Chand",40,0.26,10.49,-9.66,NA,"PresidentsCupInternational",2011
210,210,"Shigeru Nonaka",49,0.26,12.76,-13.75,NA,"PresidentsCupInternational",2011
211,211,"Hirohito Koizumi",40,0.26,10.32,-1.49,9.46,"PresidentsCupInternational",2011
212,212,"Camilo Benedetti",42,0.26,10.82,-5.1,6.99,"PresidentsCupInternational",2011
213,213,"Yui Ueda",45,0.26,11.59,-5.21,6.84,"PresidentsCupInternational",2011
214,214,"Akio Sadakata",47,0.26,12.06,-9.17,2.9,"PresidentsCupInternational",2011
215,215,"Tyrone Ferreira",40,0.26,10.22,-1.78,10.51,"PresidentsCupInternational",2011
216,216,"Kazuhiko Hosokawa",49,0.25,12.04,-7.45,3,"PresidentsCupInternational",2011
217,217,"Taichi Teshima",48,0.24,11.68,-14.01,NA,"PresidentsCupInternational",2011
218,218,"Marco Ruiz",40,0.24,9.63,-6.15,4.95,"PresidentsCupInternational",2011
219,219,"Hirofumi Miyase",50,0.24,12.02,-20.36,1.21,"PresidentsCupInternational",2011
220,220,"Hugo Leon",40,0.24,9.6,-1.8,9.6,"PresidentsCupInternational",2011
221,221,"Danny Sahl",40,0.24,9.56,-1.04,8.4,"PresidentsCupInternational",2011
222,222,"Stuart Anderson",40,0.24,9.52,-2.95,9.6,"PresidentsCupInternational",2011
223,223,"Marc Pucay",40,0.24,9.44,-5.71,5.75,"PresidentsCupInternational",2011
224,224,"Nick Flanagan",44,0.23,10.3,-3.44,7,"PresidentsCupInternational",2011
225,225,"Josh Cunliffe",40,0.23,9.3,-5.48,8.15,"PresidentsCupInternational",2011
226,226,"Brenden Pappas",43,0.23,9.71,-3.71,10,"PresidentsCupInternational",2011
227,227,"Jinho Choi",40,0.22,8.99,-1.99,6.6,"PresidentsCupInternational",2011
228,228,"Scott Gardiner",53,0.22,11.9,-12.81,NA,"PresidentsCupInternational",2011
229,229,"Akinori Tani",40,0.22,8.97,-2.93,6.94,"PresidentsCupInternational",2011
230,230,"Julio Zapata",45,0.22,9.94,-11.35,NA,"PresidentsCupInternational",2011
231,231,"Tomokazu Yoshinaga",40,0.22,8.79,-0.09,8.88,"PresidentsCupInternational",2011
232,232,"Tyrone Van Aswegen",41,0.22,9,-5.48,8.08,"PresidentsCupInternational",2011
233,233,"Mike Weir",40,0.21,8.53,-36.44,NA,"PresidentsCupInternational",2011
234,234,"Antonio Lascuna",40,0.21,8.49,-2.94,7.31,"PresidentsCupInternational",2011
235,235,"Jay Bayron",40,0.21,8.46,-1.69,8.4,"PresidentsCupInternational",2011
236,236,"Cesar Costilla",40,0.21,8.4,0,8.4,"PresidentsCupInternational",2011
237,237,"Unho Park",40,0.21,8.36,-5.83,3.66,"PresidentsCupInternational",2011
238,238,"Matthew Griffin",40,0.21,8.27,-8.51,NA,"PresidentsCupInternational",2011
239,239,"Toru Suzuki",50,0.21,10.29,-20.37,1.34,"PresidentsCupInternational",2011
240,240,"Scott Barr",40,0.2,8.15,-7.98,1.28,"PresidentsCupInternational",2011
241,241,"Oliver Bekker",40,0.2,8.14,-3.33,5.4,"PresidentsCupInternational",2011
242,242,"John Huh",40,0.2,8,-2.07,5.67,"PresidentsCupInternational",2011
243,243,"Julian Etulain",40,0.2,7.94,-1.01,8.96,"PresidentsCupInternational",2011
244,244,"Tim Wilkinson",41,0.2,8.07,-8.62,3.71,"PresidentsCupInternational",2011
245,245,"Rahil Gangjee",40,0.19,7.76,-7.29,2.83,"PresidentsCupInternational",2011
246,246,"Park Dokyu",40,0.19,7.74,-0.06,7.8,"PresidentsCupInternational",2011
247,247,"Daniel Alfredo Vancsik",54,0.19,10.35,-11.91,5.34,"PresidentsCupInternational",2011
248,248,"Jake Roos",40,0.19,7.64,-4.97,4.56,"PresidentsCupInternational",2011
249,249,"Kwanchai Tannin",40,0.19,7.59,-4.11,4.26,"PresidentsCupInternational",2011
250,250,"Matt Carvell",40,0.19,7.5,-2.1,9.6,"PresidentsCupInternational",2011
251,251,"Terry Pilkadaris",40,0.19,7.44,-7.43,2.68,"PresidentsCupInternational",2011
252,252,"Piya Swangarunporn",40,0.18,7.31,-3.97,1.28,"PresidentsCupInternational",2011
253,253,"Bradford Vaughan",40,0.18,7.26,-3.1,7.07,"PresidentsCupInternational",2011
254,254,"Trevor Fisher Jr",40,0.18,7.24,-4.97,4.98,"PresidentsCupInternational",2011
255,255,"Andres Echavarria",40,0.18,7.21,-1.19,8.4,"PresidentsCupInternational",2011
256,256,"Anthony Michael",40,0.18,7.19,-4.06,NA,"PresidentsCupInternational",2011
257,257,"Michael Campbell",51,0.18,9.16,-1.87,6.36,"PresidentsCupInternational",2011
258,258,"David Vanegas",40,0.18,7.17,-6.22,3.94,"PresidentsCupInternational",2011
259,259,"Chris Campbell",47,0.18,8.35,-6.83,1.32,"PresidentsCupInternational",2011
260,260,"Darren Beck",40,0.18,7.08,-9.61,3.96,"PresidentsCupInternational",2011
261,261,"Kim Felton",40,0.18,7.05,-3.81,1.26,"PresidentsCupInternational",2011
262,262,"Changwon Han",40,0.18,7.04,-1.31,5.95,"PresidentsCupInternational",2011
263,263,"Jin Park",54,0.18,9.47,-7.86,3.49,"PresidentsCupInternational",2011
264,264,"Zaw Moe",40,0.17,6.99,-1.26,4.73,"PresidentsCupInternational",2011
265,265,"Gareth Paddison",40,0.17,6.99,-4.51,2.8,"PresidentsCupInternational",2011
266,266,"Lu Weichih",42,0.17,7.3,-6.94,2.43,"PresidentsCupInternational",2011
267,267,"Daisuke Kataoka",40,0.17,6.93,-0.42,7.35,"PresidentsCupInternational",2011
268,268,"Wade Ormsby",41,0.17,7,-4.33,4.35,"PresidentsCupInternational",2011
269,269,"Bradley Smith",40,0.17,6.78,-2.36,3.3,"PresidentsCupInternational",2011
270,270,"Pablo Del Grosso",40,0.17,6.77,-3.51,3.6,"PresidentsCupInternational",2011
271,271,"Makoto Inoue",51,0.17,8.63,-10.97,NA,"PresidentsCupInternational",2011
272,272,"Hyunwoo Ryu",40,0.17,6.76,-0.44,7.2,"PresidentsCupInternational",2011
273,273,"Aaron Townsend",40,0.17,6.75,-3.08,3.36,"PresidentsCupInternational",2011
274,274,"Bradley Iles",51,0.17,8.56,-11.38,1.33,"PresidentsCupInternational",2011
275,275,"Ashley Hall",40,0.16,6.59,-3.11,5.46,"PresidentsCupInternational",2011
276,276,"Iain Steel",40,0.16,6.56,-5.48,NA,"PresidentsCupInternational",2011
277,277,"Adam Groom",40,0.16,6.52,-0.91,4.9,"PresidentsCupInternational",2011
278,278,"Jose Garrido",40,0.16,6.48,-0.24,6.72,"PresidentsCupInternational",2011
279,279,"Satoshi Tomiyama",40,0.16,6.4,-3.41,4.01,"PresidentsCupInternational",2011
280,280,"Hur Inhoi",40,0.16,6.37,-4.35,2.9,"PresidentsCupInternational",2011
281,281,"Diego Vanegas",40,0.16,6.3,-0.9,7.2,"PresidentsCupInternational",2011
282,282,"Andrew Buckle",53,0.16,8.31,-8.67,5.4,"PresidentsCupInternational",2011
283,283,"Andrew Tschudin",40,0.15,6.14,-2.26,6,"PresidentsCupInternational",2011
