"Approachesfrom200225yards_RANKTHISWEEK_2008","Approachesfrom200225yards_RANKLASTWEEK_2008","Approachesfrom200225yards_PLAYERNAME_2008","Approachesfrom200225yards_ROUNDS_2008","Approachesfrom200225yards_AVG_2008","Approachesfrom200225yards_TOTALDISTANCEFEET_2008","Approachesfrom200225yards_OFATTEMPTS_2008","Approachesfrom200225yards_RELATIVETOPAR_2008","stat_name","year"
1,1,"Glen Day",64,NA,2861.583,87,-1,"Approachesfrom200225yards",2008
2,2,"Ernie Els",51,NA,2113.333,62,-10,"Approachesfrom200225yards",2008
3,3,"Andres Romero",69,NA,2746.417,80,-2,"Approachesfrom200225yards",2008
4,4,"Heath Slocum",104,NA,5105.417,145,6,"Approachesfrom200225yards",2008
5,5,"Kenny Perry",97,NA,5517.833,154,1,"Approachesfrom200225yards",2008
6,6,"Matt Kuchar",88,NA,4490.75,125,9,"Approachesfrom200225yards",2008
7,7,"Harrison Frazar",73,NA,3041.25,83,4,"Approachesfrom200225yards",2008
7,7,"Jon Mills",95,NA,4367,119,-3,"Approachesfrom200225yards",2008
7,7,"DJ Trahan",94,NA,4291.667,117,1,"Approachesfrom200225yards",2008
10,10,"Sergio Garcia",72,NA,2903.75,79,0,"Approachesfrom200225yards",2008
10,10,"Camilo Villegas",79,NA,3936.167,107,-10,"Approachesfrom200225yards",2008
12,12,"David Lutterus",59,NA,2652.167,72,0,"Approachesfrom200225yards",2008
13,13,"Martin Laird",98,NA,5101,138,-16,"Approachesfrom200225yards",2008
14,14,"Vijay Singh",82,NA,4215.75,113,-7,"Approachesfrom200225yards",2008
15,15,"Charley Hoffman",94,NA,4629.75,123,-8,"Approachesfrom200225yards",2008
16,16,"Robert Allenby",108,NA,5403.417,143,6,"Approachesfrom200225yards",2008
16,16,"Peter Lonard",92,NA,5591.833,148,14,"Approachesfrom200225yards",2008
16,16,"Kevin Stadler",90,NA,4383.5,116,-3,"Approachesfrom200225yards",2008
19,19,"Chad Campbell",94,NA,5976.583,158,4,"Approachesfrom200225yards",2008
19,19,"Lee Janzen",89,NA,4123.833,109,-3,"Approachesfrom200225yards",2008
21,21,"Johnson Wagner",83,NA,4363.5,115,-3,"Approachesfrom200225yards",2008
22,22,"Mark Calcavecchia",67,NA,3381.583,89,11,"Approachesfrom200225yards",2008
22,22,"Lucas Glover",91,NA,5095.167,134,2,"Approachesfrom200225yards",2008
24,24,"Tim Clark",90,NA,6340.583,166,14,"Approachesfrom200225yards",2008
24,24,"Joe Durant",92,NA,5613.833,147,4,"Approachesfrom200225yards",2008
24,24,"Tommy Gainey",60,NA,2789.083,73,0,"Approachesfrom200225yards",2008
24,24,"Retief Goosen",59,NA,2747.667,72,1,"Approachesfrom200225yards",2008
24,24,"Jin Park",85,NA,4812.333,126,6,"Approachesfrom200225yards",2008
29,29,"Jeff Quinney",87,NA,5005.75,131,-2,"Approachesfrom200225yards",2008
30,30,"Jeff Maggert",86,NA,5407.417,141,-5,"Approachesfrom200225yards",2008
30,30,"Phil Mickelson",80,NA,3258.583,85,-1,"Approachesfrom200225yards",2008
32,32,"Cameron Beckman",87,NA,4953.083,129,-4,"Approachesfrom200225yards",2008
33,33,"Rich Beem",90,NA,4732.917,123,7,"Approachesfrom200225yards",2008
33,33,"Hunter Mahan",87,NA,4964.333,129,-13,"Approachesfrom200225yards",2008
33,33,"Charles Warren",79,NA,4964.333,129,6,"Approachesfrom200225yards",2008
36,36,"Trevor Immelman",70,NA,3671.667,95,10,"Approachesfrom200225yards",2008
36,36,"Zach Johnson",85,NA,5689.5,147,2,"Approachesfrom200225yards",2008
36,36,"Will Ma Kenzie",62,NA,3711.25,96,-5,"Approachesfrom200225yards",2008
39,39,"Dustin Johnson",92,NA,4686,121,-3,"Approachesfrom200225yards",2008
40,40,"Jerry Kelly",89,NA,5355.417,138,17,"Approachesfrom200225yards",2008
41,41,"Brandt Snedeker",85,NA,5131.583,132,-3,"Approachesfrom200225yards",2008
42,42,"Justin Bolli",87,NA,5259.417,135,4,"Approachesfrom200225yards",2008
42,42,"Fred Couples",60,NA,3155.833,81,3,"Approachesfrom200225yards",2008
42,42,"Bubba Watson",97,NA,5065.917,130,-8,"Approachesfrom200225yards",2008
45,45,"Angel Cabrera",55,NA,1995.333,51,4,"Approachesfrom200225yards",2008
45,45,"Brian Gay",102,NA,7229.417,185,13,"Approachesfrom200225yards",2008
45,45,"Bob Tway",70,NA,3519.917,90,-6,"Approachesfrom200225yards",2008
48,48,"Jonathan Byrd",88,NA,5047.5,129,-10,"Approachesfrom200225yards",2008
48,48,"John Huston",56,NA,2702.833,69,2,"Approachesfrom200225yards",2008
50,50,"Jason Gore",94,NA,5258.333,134,-7,"Approachesfrom200225yards",2008
50,50,"John Riegger",73,NA,4045.667,103,8,"Approachesfrom200225yards",2008
52,52,"Gavin Coles",54,NA,2832.583,72,-1,"Approachesfrom200225yards",2008
52,52,"Doug LaBelle II",65,NA,3228.417,82,6,"Approachesfrom200225yards",2008
52,52,"Pat Perez",93,NA,5391.833,137,-14,"Approachesfrom200225yards",2008
55,55,"James Driscoll",85,NA,4456.917,113,-5,"Approachesfrom200225yards",2008
56,56,"KJ Choi",74,NA,3995.833,101,-4,"Approachesfrom200225yards",2008
56,56,"Chez Reavie",102,NA,6814,172,9,"Approachesfrom200225yards",2008
58,58,"Jim McGovern",75,NA,3692.5,93,7,"Approachesfrom200225yards",2008
59,59,"Boo Weekley",86,NA,4534.667,114,1,"Approachesfrom200225yards",2008
60,60,"Billy Mayfair",103,NA,6856.75,172,-6,"Approachesfrom200225yards",2008
61,61,"Billy Andrade",71,NA,3834.917,96,4,"Approachesfrom200225yards",2008
61,61,"Kenneth Ferrie",72,NA,4550,114,5,"Approachesfrom200225yards",2008
61,61,"Brandt Jobe",52,NA,2277.5,57,6,"Approachesfrom200225yards",2008
61,61,"Tom Pernice Jr",104,NA,7107.25,178,0,"Approachesfrom200225yards",2008
61,61,"Patrick Sheehan",124,NA,6592.333,165,2,"Approachesfrom200225yards",2008
61,61,"Jay Williamson",96,NA,5349.083,134,21,"Approachesfrom200225yards",2008
67,67,"Olin Browne",77,NA,4843.417,121,18,"Approachesfrom200225yards",2008
67,67,"JB Holmes",86,NA,4681.583,117,-4,"Approachesfrom200225yards",2008
67,67,"Rod Pampling",83,NA,4677.75,117,10,"Approachesfrom200225yards",2008
67,67,"Corey Pavin",69,NA,4602.833,115,3,"Approachesfrom200225yards",2008
67,67,"Chris Stroud",81,NA,4558.25,114,15,"Approachesfrom200225yards",2008
72,72,"Steve Elkington",84,NA,4935.167,123,6,"Approachesfrom200225yards",2008
72,72,"Tom Scherrer",56,NA,2524.167,63,-3,"Approachesfrom200225yards",2008
72,72,"David Toms",70,NA,3084.75,77,1,"Approachesfrom200225yards",2008
75,75,"Shane Bertsch",96,NA,6753.917,168,18,"Approachesfrom200225yards",2008
76,76,"Robert Garrigus",90,NA,5026.5,125,-10,"Approachesfrom200225yards",2008
77,77,"Freddie Jacobson",78,NA,4596.833,114,12,"Approachesfrom200225yards",2008
77,77,"Craig Kanada",65,NA,3829.75,95,3,"Approachesfrom200225yards",2008
77,77,"John Rollins",94,NA,5244.333,130,2,"Approachesfrom200225yards",2008
80,80,"Stephen Ames",83,NA,4401,109,-5,"Approachesfrom200225yards",2008
80,80,"Woody Austin",109,NA,6226.75,154,1,"Approachesfrom200225yards",2008
