"Approach75100yardsRTPScore_RANKTHISWEEK_2007","Approach75100yardsRTPScore_RANKLASTWEEK_2007","Approach75100yardsRTPScore_PLAYERNAME_2007","Approach75100yardsRTPScore_ROUNDS_2007","Approach75100yardsRTPScore_AVGRTP_2007","stat_name","year"
1,1,"Mark Calcavecchia",93,-0.38,"Approach75100yardsRTPScore",2007
2,2,"Craig Bowden",78,-0.348,"Approach75100yardsRTPScore",2007
3,3,"Steve Stricker",81,-0.326,"Approach75100yardsRTPScore",2007
4,4,"Jim Furyk",84,-0.295,"Approach75100yardsRTPScore",2007
5,5,"Bubba Dickerson",51,-0.277,"Approach75100yardsRTPScore",2007
6,6,"Matt Kuchar",85,-0.269,"Approach75100yardsRTPScore",2007
7,7,"Sean OHair",98,-0.266,"Approach75100yardsRTPScore",2007
8,8,"Adam Scott",69,-0.26,"Approach75100yardsRTPScore",2007
9,9,"Ryan Armour",107,-0.257,"Approach75100yardsRTPScore",2007
10,10,"Tiger Woods",63,-0.25,"Approach75100yardsRTPScore",2007
11,11,"Jeff Overton",60,-0.245,"Approach75100yardsRTPScore",2007
12,12,"Rocco Mediate",72,-0.235,"Approach75100yardsRTPScore",2007
13,13,"Scott Gutschewski",67,-0.234,"Approach75100yardsRTPScore",2007
13,13,"Jeff Maggert",79,-0.234,"Approach75100yardsRTPScore",2007
15,15,"Will Ma Kenzie",100,-0.23,"Approach75100yardsRTPScore",2007
16,16,"Bubba Watson",80,-0.227,"Approach75100yardsRTPScore",2007
17,17,"Fred Funk",65,-0.224,"Approach75100yardsRTPScore",2007
17,17,"Tim Petrovic",106,-0.224,"Approach75100yardsRTPScore",2007
19,19,"Jarrod Lyle",77,-0.222,"Approach75100yardsRTPScore",2007
20,20,"Brian Gay",107,-0.221,"Approach75100yardsRTPScore",2007
20,20,"Vijay Singh",102,-0.221,"Approach75100yardsRTPScore",2007
22,22,"Kyle Reifers",71,-0.22,"Approach75100yardsRTPScore",2007
23,23,"Ted Purdy",102,-0.218,"Approach75100yardsRTPScore",2007
24,24,"Alex Cejka",80,-0.216,"Approach75100yardsRTPScore",2007
24,24,"Tim Clark",66,-0.216,"Approach75100yardsRTPScore",2007
26,26,"Charles Warren",101,-0.215,"Approach75100yardsRTPScore",2007
27,27,"Robert Garrigus",95,-0.214,"Approach75100yardsRTPScore",2007
28,28,"Bo Van Pelt",104,-0.207,"Approach75100yardsRTPScore",2007
29,29,"Mathew Goggin",97,-0.206,"Approach75100yardsRTPScore",2007
30,30,"Jeff Brehaut",59,-0.205,"Approach75100yardsRTPScore",2007
31,31,"Dicky Pride",71,-0.2,"Approach75100yardsRTPScore",2007
31,31,"Chris Riley",59,-0.2,"Approach75100yardsRTPScore",2007
33,33,"Jay Williamson",50,-0.197,"Approach75100yardsRTPScore",2007
34,34,"Ryan Moore",92,-0.196,"Approach75100yardsRTPScore",2007
34,34,"Brett Wetterich",88,-0.196,"Approach75100yardsRTPScore",2007
36,36,"Tommy Armour III",81,-0.195,"Approach75100yardsRTPScore",2007
36,36,"Ian Poulter",63,-0.195,"Approach75100yardsRTPScore",2007
38,38,"Cameron Beckman",96,-0.194,"Approach75100yardsRTPScore",2007
38,38,"Stewart Cink",91,-0.194,"Approach75100yardsRTPScore",2007
40,40,"Nick OHern",72,-0.192,"Approach75100yardsRTPScore",2007
41,41,"Chris DiMarco",79,-0.19,"Approach75100yardsRTPScore",2007
