"AveragePuttingDistanceGIR1Putts_RANKTHISWEEK_2013","AveragePuttingDistanceGIR1Putts_RANKLASTWEEK_2013","AveragePuttingDistanceGIR1Putts_PLAYERNAME_2013","AveragePuttingDistanceGIR1Putts_ROUNDS_2013","AveragePuttingDistanceGIR1Putts_AVG_2013","AveragePuttingDistanceGIR1Putts_DISTANCEFEET_2013","AveragePuttingDistanceGIR1Putts_TOTALPUTTS_2013","stat_name","year"
1,1,"Stephen Ames",49,NA,1678.083,130,"AveragePuttingDistanceGIR1Putts",2013
2,2,"Colt Knost",69,NA,1926.5,153,"AveragePuttingDistanceGIR1Putts",2013
3,3,"Scott Langley",79,NA,2164.917,181,"AveragePuttingDistanceGIR1Putts",2013
4,4,"Martin Kaymer",61,NA,1342.667,113,"AveragePuttingDistanceGIR1Putts",2013
5,5,"Peter Hanson",45,NA,1246.333,106,"AveragePuttingDistanceGIR1Putts",2013
5,5,"Ted Potter Jr",65,NA,2059.917,175,"AveragePuttingDistanceGIR1Putts",2013
7,7,"Michael Bradley",56,NA,1267.333,109,"AveragePuttingDistanceGIR1Putts",2013
7,7,"Rickie Fowler",75,NA,2239.167,192,"AveragePuttingDistanceGIR1Putts",2013
7,7,"DJ Trahan",48,NA,1308.667,112,"AveragePuttingDistanceGIR1Putts",2013
10,10,"Angel Cabrera",73,NA,1857.833,160,"AveragePuttingDistanceGIR1Putts",2013
10,10,"Erik Compton",74,NA,2113.667,182,"AveragePuttingDistanceGIR1Putts",2013
10,10,"Russell Henley",80,NA,2472.917,213,"AveragePuttingDistanceGIR1Putts",2013
10,10,"Zach Johnson",84,NA,2518.667,217,"AveragePuttingDistanceGIR1Putts",2013
10,10,"Johnson Wagner",64,NA,1438.083,124,"AveragePuttingDistanceGIR1Putts",2013
15,15,"Aaron Baddeley",68,NA,2082.667,181,"AveragePuttingDistanceGIR1Putts",2013
15,15,"Ben Kohles",75,NA,1899.417,165,"AveragePuttingDistanceGIR1Putts",2013
15,15,"Sean OHair",56,NA,1429.083,124,"AveragePuttingDistanceGIR1Putts",2013
18,18,"Stuart Appleby",88,NA,2658.25,233,"AveragePuttingDistanceGIR1Putts",2013
18,18,"Nick Watney",88,NA,2532.583,222,"AveragePuttingDistanceGIR1Putts",2013
20,20,"Ken Duke",87,NA,2591.417,228,"AveragePuttingDistanceGIR1Putts",2013
20,20,"Bill Haas",85,NA,2453,217,"AveragePuttingDistanceGIR1Putts",2013
20,20,"Doug LaBelle II",72,NA,2057.75,181,"AveragePuttingDistanceGIR1Putts",2013
20,20,"Graeme McDowell",53,NA,1210.917,107,"AveragePuttingDistanceGIR1Putts",2013
20,20,"Tag Ridings",69,NA,1894.333,167,"AveragePuttingDistanceGIR1Putts",2013
25,25,"Andrew Svoboda",46,NA,1139.417,101,"AveragePuttingDistanceGIR1Putts",2013
25,25,"Michael Thompson",66,NA,1564.25,139,"AveragePuttingDistanceGIR1Putts",2013
27,27,"Luke Guthrie",82,NA,2214.25,198,"AveragePuttingDistanceGIR1Putts",2013
27,27,"Brian Stuard",78,NA,1863.083,167,"AveragePuttingDistanceGIR1Putts",2013
29,29,"Bob Estes",66,NA,2077.333,188,"AveragePuttingDistanceGIR1Putts",2013
29,29,"Tom Gillis",69,NA,1745.833,157,"AveragePuttingDistanceGIR1Putts",2013
29,29,"Tim Herron",45,NA,1380.25,125,"AveragePuttingDistanceGIR1Putts",2013
29,29,"DH Lee",65,NA,1934.583,175,"AveragePuttingDistanceGIR1Putts",2013
29,29,"Marc Leishman",77,NA,2128.25,192,"AveragePuttingDistanceGIR1Putts",2013
29,29,"Carl Pettersson",82,NA,2178.333,196,"AveragePuttingDistanceGIR1Putts",2013
29,29,"Darron Stiles",51,NA,1233.083,111,"AveragePuttingDistanceGIR1Putts",2013
29,29,"Robert Streb",75,NA,1935.583,175,"AveragePuttingDistanceGIR1Putts",2013
37,37,"Graham DeLaet",94,NA,2848.25,258,"AveragePuttingDistanceGIR1Putts",2013
37,37,"James Driscoll",76,NA,2310.417,210,"AveragePuttingDistanceGIR1Putts",2013
37,37,"Tommy Gainey",84,NA,2422.583,220,"AveragePuttingDistanceGIR1Putts",2013
37,37,"Jim Herman",59,NA,1410.583,128,"AveragePuttingDistanceGIR1Putts",2013
37,37,"Chez Reavie",72,NA,2227.5,203,"AveragePuttingDistanceGIR1Putts",2013
37,37,"Aaron Watkins",46,NA,1166.667,106,"AveragePuttingDistanceGIR1Putts",2013
43,43,"Chad Campbell",78,NA,2275.75,209,"AveragePuttingDistanceGIR1Putts",2013
43,43,"Scott Gardiner",61,NA,1558.75,143,"AveragePuttingDistanceGIR1Putts",2013
43,43,"JJ Henry",83,NA,2211.75,203,"AveragePuttingDistanceGIR1Putts",2013
43,43,"William McGirt",75,NA,2329.667,213,"AveragePuttingDistanceGIR1Putts",2013
43,43,"George McNeill",68,NA,1947.833,178,"AveragePuttingDistanceGIR1Putts",2013
43,43,"Jin Park",52,NA,1277,117,"AveragePuttingDistanceGIR1Putts",2013
43,43,"Charl Schwartzel",69,NA,2062.583,189,"AveragePuttingDistanceGIR1Putts",2013
50,50,"Sangmoon Bae",83,NA,2733.333,252,"AveragePuttingDistanceGIR1Putts",2013
50,50,"Jonas Blixt",76,NA,2018.333,186,"AveragePuttingDistanceGIR1Putts",2013
50,50,"Justin Bolli",59,NA,1300.917,120,"AveragePuttingDistanceGIR1Putts",2013
50,50,"Ben Curtis",59,NA,1354.25,125,"AveragePuttingDistanceGIR1Putts",2013
50,50,"Harris English",95,NA,3108.25,286,"AveragePuttingDistanceGIR1Putts",2013
50,50,"Ryo Ishikawa",72,NA,1592.75,147,"AveragePuttingDistanceGIR1Putts",2013
50,50,"Richard Lee",81,NA,2337.917,215,"AveragePuttingDistanceGIR1Putts",2013
50,50,"John Merrick",79,NA,2260.833,209,"AveragePuttingDistanceGIR1Putts",2013
50,50,"Geoff Ogilvy",57,NA,1274.417,118,"AveragePuttingDistanceGIR1Putts",2013
50,50,"John Senden",79,NA,1843.75,170,"AveragePuttingDistanceGIR1Putts",2013
50,50,"Nicholas Thompson",99,NA,2889.75,267,"AveragePuttingDistanceGIR1Putts",2013
61,61,"Robert Allenby",58,NA,1425.917,133,"AveragePuttingDistanceGIR1Putts",2013
61,61,"Jason Bohn",70,NA,2417.167,225,"AveragePuttingDistanceGIR1Putts",2013
61,61,"Greg Chalmers",77,NA,2328.417,217,"AveragePuttingDistanceGIR1Putts",2013
61,61,"Scott Piercy",78,NA,2017.083,188,"AveragePuttingDistanceGIR1Putts",2013
61,61,"Brandt Snedeker",79,NA,2309,215,"AveragePuttingDistanceGIR1Putts",2013
66,66,"Morgan Hoffmann",64,NA,1860.833,174,"AveragePuttingDistanceGIR1Putts",2013
66,66,"Charles Howell III",87,NA,2837.167,265,"AveragePuttingDistanceGIR1Putts",2013
66,66,"Jeff Maggert",63,NA,1838.667,173,"AveragePuttingDistanceGIR1Putts",2013
66,66,"DA Points",87,NA,2279.083,213,"AveragePuttingDistanceGIR1Putts",2013
66,66,"Mike Weir",60,NA,1476.167,138,"AveragePuttingDistanceGIR1Putts",2013
66,66,"Charlie Wi",75,NA,2232.833,210,"AveragePuttingDistanceGIR1Putts",2013
66,66,"Casey Wittenberg",72,NA,1735.5,163,"AveragePuttingDistanceGIR1Putts",2013
73,73,"Stewart Cink",71,NA,1741.333,165,"AveragePuttingDistanceGIR1Putts",2013
73,73,"Nicolas Colsaerts",50,NA,959.75,91,"AveragePuttingDistanceGIR1Putts",2013
73,73,"Justin Hicks",79,NA,2232.5,211,"AveragePuttingDistanceGIR1Putts",2013
73,73,"Martin Laird",68,NA,1603.333,152,"AveragePuttingDistanceGIR1Putts",2013
73,73,"David Lynn",70,NA,1751.5,166,"AveragePuttingDistanceGIR1Putts",2013
73,73,"Patrick Reed",83,NA,2462.833,232,"AveragePuttingDistanceGIR1Putts",2013
73,73,"Vijay Singh",61,NA,1162.75,110,"AveragePuttingDistanceGIR1Putts",2013
80,80,"Jim Furyk",80,NA,2257.583,215,"AveragePuttingDistanceGIR1Putts",2013
80,80,"Sergio Garcia",65,NA,1736,165,"AveragePuttingDistanceGIR1Putts",2013
80,80,"Padraig Harrington",52,NA,1100,105,"AveragePuttingDistanceGIR1Putts",2013
80,80,"Brandt Jobe",62,NA,1640.333,156,"AveragePuttingDistanceGIR1Putts",2013
80,80,"Seung Yul Noh",71,NA,1876.25,179,"AveragePuttingDistanceGIR1Putts",2013
80,80,"Jeff Overton",78,NA,2444.5,232,"AveragePuttingDistanceGIR1Putts",2013
80,80,"Kevin Stadler",83,NA,2359.083,224,"AveragePuttingDistanceGIR1Putts",2013
