"BirdieorBetterPercentage125150ya_RANKTHISWEEK_2005","BirdieorBetterPercentage125150ya_RANKLASTWEEK_2005","BirdieorBetterPercentage125150ya_PLAYERNAME_2005","BirdieorBetterPercentage125150ya_ROUNDS_2005","BirdieorBetterPercentage125150ya_Pct_2005","BirdieorBetterPercentage125150ya_TOTALBIRDIES_2005","BirdieorBetterPercentage125150ya_TOTALHOLES_2005","stat_name","year"
42,42,"Richard Johnson",50,20.39,31,152,"BirdieorBetterPercentage125150ya",2005
43,43,"Todd Hamilton",94,20.29,42,207,"BirdieorBetterPercentage125150ya",2005
44,44,"Tommy Armour III",103,20.22,54,267,"BirdieorBetterPercentage125150ya",2005
45,45,"Gavin Coles",70,20.13,31,154,"BirdieorBetterPercentage125150ya",2005
45,45,"Brenden Pappas",51,20.13,32,159,"BirdieorBetterPercentage125150ya",2005
47,47,"Sean OHair",103,20,55,275,"BirdieorBetterPercentage125150ya",2005
48,48,"Franklin Langham",91,19.92,47,236,"BirdieorBetterPercentage125150ya",2005
49,49,"Paul Claxton",79,19.8,39,197,"BirdieorBetterPercentage125150ya",2005
49,49,"Bo Van Pelt",112,19.8,58,293,"BirdieorBetterPercentage125150ya",2005
51,51,"Carl Pettersson",109,19.79,57,288,"BirdieorBetterPercentage125150ya",2005
52,52,"Rich Beem",66,19.7,26,132,"BirdieorBetterPercentage125150ya",2005
53,53,"KJ Choi",78,19.65,34,173,"BirdieorBetterPercentage125150ya",2005
54,54,"Chris DiMarco",83,19.63,32,163,"BirdieorBetterPercentage125150ya",2005
55,55,"Frank Lickliter II",100,19.56,53,271,"BirdieorBetterPercentage125150ya",2005
56,56,"Kent Jones",99,19.48,52,267,"BirdieorBetterPercentage125150ya",2005
56,56,"Chris Smith",93,19.48,52,267,"BirdieorBetterPercentage125150ya",2005
58,58,"Glen Day",80,19.47,37,190,"BirdieorBetterPercentage125150ya",2005
59,59,"Duffy Waldorf",86,19.31,39,202,"BirdieorBetterPercentage125150ya",2005
60,60,"Brandt Jobe",96,19.26,47,244,"BirdieorBetterPercentage125150ya",2005
61,61,"Kevin Sutherland",89,19.25,46,239,"BirdieorBetterPercentage125150ya",2005
62,62,"Stephen Ames",82,19.23,35,182,"BirdieorBetterPercentage125150ya",2005
63,63,"Tom Lehman",69,19.18,28,146,"BirdieorBetterPercentage125150ya",2005
63,63,"Pat Perez",89,19.18,42,219,"BirdieorBetterPercentage125150ya",2005
65,65,"Peter Lonard",85,19.17,37,193,"BirdieorBetterPercentage125150ya",2005
66,66,"Vaughn Taylor",99,19.11,43,225,"BirdieorBetterPercentage125150ya",2005
67,67,"Danny Briggs",70,19.08,29,152,"BirdieorBetterPercentage125150ya",2005
68,68,"Arjun Atwal",65,19.07,37,194,"BirdieorBetterPercentage125150ya",2005
69,69,"Hunter Haas",83,18.93,39,206,"BirdieorBetterPercentage125150ya",2005
70,70,"Brett Wetterich",76,18.78,37,197,"BirdieorBetterPercentage125150ya",2005
71,71,"Billy Andrade",83,18.75,42,224,"BirdieorBetterPercentage125150ya",2005
71,71,"Woody Austin",100,18.75,51,272,"BirdieorBetterPercentage125150ya",2005
71,71,"Justin Bolli",65,18.75,30,160,"BirdieorBetterPercentage125150ya",2005
74,74,"DJ Brigman",76,18.65,36,193,"BirdieorBetterPercentage125150ya",2005
74,74,"Ted Purdy",122,18.65,58,311,"BirdieorBetterPercentage125150ya",2005
76,76,"Jose Maria Olazabal",55,18.58,21,113,"BirdieorBetterPercentage125150ya",2005
77,77,"JP Hayes",63,18.56,31,167,"BirdieorBetterPercentage125150ya",2005
78,78,"Len Mattiace",86,18.53,43,232,"BirdieorBetterPercentage125150ya",2005
79,79,"Jerry Kelly",101,18.35,40,218,"BirdieorBetterPercentage125150ya",2005
80,80,"Matt Kuchar",60,18.34,31,169,"BirdieorBetterPercentage125150ya",2005
81,81,"JJ Henry",102,18.15,51,281,"BirdieorBetterPercentage125150ya",2005
82,82,"Stuart Appleby",84,18,36,200,"BirdieorBetterPercentage125150ya",2005
83,83,"Jonathan Byrd",103,17.97,53,295,"BirdieorBetterPercentage125150ya",2005
84,84,"Stephen Leaney",89,17.95,35,195,"BirdieorBetterPercentage125150ya",2005
85,85,"John Huston",90,17.93,45,251,"BirdieorBetterPercentage125150ya",2005
85,85,"Bernhard Langer",67,17.93,26,145,"BirdieorBetterPercentage125150ya",2005
87,87,"Joe Durant",81,17.89,34,190,"BirdieorBetterPercentage125150ya",2005
88,88,"Dudley Hart",84,17.84,43,241,"BirdieorBetterPercentage125150ya",2005
88,88,"Omar Uresti",84,17.84,33,185,"BirdieorBetterPercentage125150ya",2005
90,90,"DJ Trahan",81,17.81,39,219,"BirdieorBetterPercentage125150ya",2005
91,91,"Bob Estes",92,17.78,40,225,"BirdieorBetterPercentage125150ya",2005
91,91,"Jeff Hart",63,17.78,24,135,"BirdieorBetterPercentage125150ya",2005
93,93,"Mark Calcavecchia",92,17.73,39,220,"BirdieorBetterPercentage125150ya",2005
93,93,"Brent Geiberger",61,17.73,25,141,"BirdieorBetterPercentage125150ya",2005
95,95,"Brett Quigley",96,17.72,45,254,"BirdieorBetterPercentage125150ya",2005
96,96,"Lee Westwood",50,17.71,17,96,"BirdieorBetterPercentage125150ya",2005
97,97,"Jesper Parnevik",84,17.68,35,198,"BirdieorBetterPercentage125150ya",2005
98,98,"Olin Browne",99,17.65,42,238,"BirdieorBetterPercentage125150ya",2005
98,98,"Jose Coceres",56,17.65,24,136,"BirdieorBetterPercentage125150ya",2005
100,100,"Harrison Frazar",105,17.63,52,295,"BirdieorBetterPercentage125150ya",2005
101,101,"Jeff Maggert",79,17.51,31,177,"BirdieorBetterPercentage125150ya",2005
102,102,"Brian Davis",75,17.5,28,160,"BirdieorBetterPercentage125150ya",2005
103,103,"Tom Gillis",77,17.48,36,206,"BirdieorBetterPercentage125150ya",2005
104,104,"Paul Azinger",66,17.42,31,178,"BirdieorBetterPercentage125150ya",2005
105,105,"Steve Lowery",100,17.41,47,270,"BirdieorBetterPercentage125150ya",2005
106,106,"Neal Lancaster",95,17.37,41,236,"BirdieorBetterPercentage125150ya",2005
107,107,"Briny Baird",98,17.28,47,272,"BirdieorBetterPercentage125150ya",2005
107,107,"Rocco Mediate",73,17.28,33,191,"BirdieorBetterPercentage125150ya",2005
107,107,"Dean Wilson",86,17.28,42,243,"BirdieorBetterPercentage125150ya",2005
110,110,"Bart Bryant",91,17.27,38,220,"BirdieorBetterPercentage125150ya",2005
111,111,"Brian Bateman",98,17.23,46,267,"BirdieorBetterPercentage125150ya",2005
112,112,"Mathias Gronberg",60,17.22,31,180,"BirdieorBetterPercentage125150ya",2005
113,113,"Will Ma Kenzie",75,17.21,42,244,"BirdieorBetterPercentage125150ya",2005
113,113,"Hunter Mahan",103,17.21,53,308,"BirdieorBetterPercentage125150ya",2005
115,115,"Jeff Brehaut",71,17.07,35,205,"BirdieorBetterPercentage125150ya",2005
115,115,"Tag Ridings",93,17.07,49,287,"BirdieorBetterPercentage125150ya",2005
117,117,"Tom Byrum",83,17.03,39,229,"BirdieorBetterPercentage125150ya",2005
118,118,"Mark Hensby",70,17.01,25,147,"BirdieorBetterPercentage125150ya",2005
118,118,"JL Lewis",98,17.01,41,241,"BirdieorBetterPercentage125150ya",2005
120,120,"Patrick Sheehan",114,16.97,56,330,"BirdieorBetterPercentage125150ya",2005
121,121,"Carlos Franco",78,16.93,32,189,"BirdieorBetterPercentage125150ya",2005
121,121,"Joey Snyder III",102,16.93,53,313,"BirdieorBetterPercentage125150ya",2005
123,123,"Jason Allred",75,16.92,33,195,"BirdieorBetterPercentage125150ya",2005
124,124,"Charlie Wi",67,16.76,30,179,"BirdieorBetterPercentage125150ya",2005
125,125,"Joe Ogilvie",103,16.74,39,233,"BirdieorBetterPercentage125150ya",2005
125,125,"Tim Petrovic",97,16.74,40,239,"BirdieorBetterPercentage125150ya",2005
127,127,"Steve Elkington",67,16.67,26,156,"BirdieorBetterPercentage125150ya",2005
127,127,"David Hearn",68,16.67,36,216,"BirdieorBetterPercentage125150ya",2005
127,127,"Bob Heintz",67,16.67,32,192,"BirdieorBetterPercentage125150ya",2005
127,127,"Kirk Triplett",55,16.67,21,126,"BirdieorBetterPercentage125150ya",2005
131,131,"John Rollins",97,16.59,38,229,"BirdieorBetterPercentage125150ya",2005
132,132,"Ben Curtis",65,16.54,21,127,"BirdieorBetterPercentage125150ya",2005
133,133,"Padraig Harrington",50,16.53,20,121,"BirdieorBetterPercentage125150ya",2005
134,134,"Phillip Price",77,16.49,32,194,"BirdieorBetterPercentage125150ya",2005
134,134,"John Senden",101,16.49,48,291,"BirdieorBetterPercentage125150ya",2005
136,136,"Brian Gay",101,16.48,43,261,"BirdieorBetterPercentage125150ya",2005
137,137,"Justin Rose",99,16.32,47,288,"BirdieorBetterPercentage125150ya",2005
138,138,"Mike Weir",71,16.24,19,117,"BirdieorBetterPercentage125150ya",2005
139,139,"Charles Howell III",95,16.18,33,204,"BirdieorBetterPercentage125150ya",2005
140,140,"Craig Barlow",81,16.15,31,192,"BirdieorBetterPercentage125150ya",2005
141,141,"Zach Johnson",96,16.14,36,223,"BirdieorBetterPercentage125150ya",2005
142,142,"Marco Dawson",82,16.12,44,273,"BirdieorBetterPercentage125150ya",2005
142,142,"Charles Warren",89,16.12,39,242,"BirdieorBetterPercentage125150ya",2005
144,144,"Joey Sindelar",104,15.99,47,294,"BirdieorBetterPercentage125150ya",2005
145,145,"Alex Cejka",84,15.98,31,194,"BirdieorBetterPercentage125150ya",2005
146,146,"Matt Davidson",53,15.97,23,144,"BirdieorBetterPercentage125150ya",2005
147,147,"Scott McCarron",78,15.96,30,188,"BirdieorBetterPercentage125150ya",2005
148,148,"Thomas Levet",54,15.89,17,107,"BirdieorBetterPercentage125150ya",2005
149,149,"Arron Oberholser",65,15.86,23,145,"BirdieorBetterPercentage125150ya",2005
150,150,"Billy Mayfair",114,15.82,50,316,"BirdieorBetterPercentage125150ya",2005
151,151,"Vijay Singh",111,15.81,37,234,"BirdieorBetterPercentage125150ya",2005
152,152,"Steve Jones",56,15.75,23,146,"BirdieorBetterPercentage125150ya",2005
153,153,"Jim Carter",62,15.72,25,159,"BirdieorBetterPercentage125150ya",2005
154,154,"Lee Janzen",75,15.7,27,172,"BirdieorBetterPercentage125150ya",2005
155,155,"Heath Slocum",103,15.69,40,255,"BirdieorBetterPercentage125150ya",2005
156,156,"Shaun Micheel",81,15.68,29,185,"BirdieorBetterPercentage125150ya",2005
157,157,"Mark Brooks",72,15.61,27,173,"BirdieorBetterPercentage125150ya",2005
158,158,"Todd Fischer",99,15.55,37,238,"BirdieorBetterPercentage125150ya",2005
159,159,"Jeff Sluman",94,15.54,39,251,"BirdieorBetterPercentage125150ya",2005
160,160,"Ryan Palmer",101,15.48,39,252,"BirdieorBetterPercentage125150ya",2005
161,161,"Rod Pampling",89,15.12,31,205,"BirdieorBetterPercentage125150ya",2005
162,162,"Fred Funk",102,15.05,31,206,"BirdieorBetterPercentage125150ya",2005
163,163,"Jason Bohn",91,14.96,38,254,"BirdieorBetterPercentage125150ya",2005
164,164,"Michael Long",72,14.89,28,188,"BirdieorBetterPercentage125150ya",2005
165,165,"Sergio Garcia",73,14.84,23,155,"BirdieorBetterPercentage125150ya",2005
166,166,"Daniel Chopra",108,14.63,43,294,"BirdieorBetterPercentage125150ya",2005
166,166,"Lucas Glover",88,14.63,36,246,"BirdieorBetterPercentage125150ya",2005
168,168,"Fred Couples",72,14.49,20,138,"BirdieorBetterPercentage125150ya",2005
169,169,"Loren Roberts",54,14.39,20,139,"BirdieorBetterPercentage125150ya",2005
170,170,"John Elliott",58,14.29,27,189,"BirdieorBetterPercentage125150ya",2005
170,170,"Roland Thatcher",75,14.29,27,189,"BirdieorBetterPercentage125150ya",2005
170,170,"Nick Watney",91,14.29,36,252,"BirdieorBetterPercentage125150ya",2005
173,173,"Hank Kuehne",84,14.22,30,211,"BirdieorBetterPercentage125150ya",2005
174,174,"Freddie Jacobson",72,14.2,24,169,"BirdieorBetterPercentage125150ya",2005
175,175,"Michael Allen",90,14.17,36,254,"BirdieorBetterPercentage125150ya",2005
176,176,"John Daly",78,14.11,23,163,"BirdieorBetterPercentage125150ya",2005
177,177,"Chris Anderson",66,14.02,23,164,"BirdieorBetterPercentage125150ya",2005
178,178,"Chad Campbell",95,14.01,29,207,"BirdieorBetterPercentage125150ya",2005
179,179,"Hideto Tanihara",50,13.95,18,129,"BirdieorBetterPercentage125150ya",2005
180,180,"Tiger Woods",76,13.91,21,151,"BirdieorBetterPercentage125150ya",2005
181,181,"Robert Damron",89,13.81,29,210,"BirdieorBetterPercentage125150ya",2005
182,182,"Ryuji Imada",78,13.79,28,203,"BirdieorBetterPercentage125150ya",2005
183,183,"Chris Riley",67,13.6,17,125,"BirdieorBetterPercentage125150ya",2005
184,184,"Retief Goosen",71,13.57,19,140,"BirdieorBetterPercentage125150ya",2005
185,185,"Jay Williamson",53,13.51,20,148,"BirdieorBetterPercentage125150ya",2005
186,186,"Davis Love III",80,13.37,23,172,"BirdieorBetterPercentage125150ya",2005
187,187,"Craig Perks",67,13.1,22,168,"BirdieorBetterPercentage125150ya",2005
188,188,"Brendan Jones",81,12.95,29,224,"BirdieorBetterPercentage125150ya",2005
189,189,"Kevin Stadler",96,12.93,34,263,"BirdieorBetterPercentage125150ya",2005
190,190,"Steve Flesch",90,12.82,20,156,"BirdieorBetterPercentage125150ya",2005
191,191,"Skip Kendall",80,12.76,25,196,"BirdieorBetterPercentage125150ya",2005
192,192,"Bill Glasson",54,12,18,150,"BirdieorBetterPercentage125150ya",2005
193,193,"DA Points",94,11.98,29,242,"BirdieorBetterPercentage125150ya",2005
194,194,"Glen Hnatiuk",59,11.97,17,142,"BirdieorBetterPercentage125150ya",2005
195,195,"James Driscoll",73,11.96,22,184,"BirdieorBetterPercentage125150ya",2005
196,196,"Rob Rashell",65,11.8,19,161,"BirdieorBetterPercentage125150ya",2005
197,197,"Greg Owen",84,11.79,23,195,"BirdieorBetterPercentage125150ya",2005
198,198,"Andrew Magee",82,11.71,24,205,"BirdieorBetterPercentage125150ya",2005
199,199,"Mark OMeara",66,11.02,14,127,"BirdieorBetterPercentage125150ya",2005
200,200,"Dennis Paulson",63,9.4,14,149,"BirdieorBetterPercentage125150ya",2005
201,201,"Bradley Hughes",52,9.29,13,140,"BirdieorBetterPercentage125150ya",2005
202,202,"Scott Hend",75,6.82,12,176,"BirdieorBetterPercentage125150ya",2005
