"Scrambling30ydsRTPScore_RANKTHISWEEK_2011","Scrambling30ydsRTPScore_RANKLASTWEEK_2011","Scrambling30ydsRTPScore_PLAYERNAME_2011","Scrambling30ydsRTPScore_ROUNDS_2011","Scrambling30ydsRTPScore_AVGRTP_2011","Scrambling30ydsRTPScore_TOTALHOLES_2011","Scrambling30ydsRTPScore_TOTALRTP_2011","stat_name","year"
31,NA,"Chad Campbell",99,0.779,86,67,"Scrambling30ydsRTPScore",2011
32,NA,"Phil Mickelson",79,0.78,59,46,"Scrambling30ydsRTPScore",2011
33,NA,"Ben Curtis",66,0.783,60,47,"Scrambling30ydsRTPScore",2011
33,NA,"Padraig Harrington",60,0.783,69,54,"Scrambling30ydsRTPScore",2011
35,NA,"Paul Goydos",81,0.784,88,69,"Scrambling30ydsRTPScore",2011
36,NA,"Anthony Kim",72,0.786,98,77,"Scrambling30ydsRTPScore",2011
36,NA,"Carl Pettersson",95,0.786,98,77,"Scrambling30ydsRTPScore",2011
36,NA,"Mark Wilson",89,0.786,70,55,"Scrambling30ydsRTPScore",2011
39,NA,"Bryce Molder",82,0.789,76,60,"Scrambling30ydsRTPScore",2011
40,NA,"Adam Scott",60,0.792,48,38,"Scrambling30ydsRTPScore",2011
41,NA,"Jason Day",76,0.795,83,66,"Scrambling30ydsRTPScore",2011
42,NA,"Steve Marino",76,0.8,60,48,"Scrambling30ydsRTPScore",2011
43,NA,"Greg Chalmers",88,0.802,96,77,"Scrambling30ydsRTPScore",2011
44,NA,"Gary Woodland",93,0.803,66,53,"Scrambling30ydsRTPScore",2011
45,NA,"Blake Adams",116,0.804,112,90,"Scrambling30ydsRTPScore",2011
46,NA,"Justin Leonard",82,0.807,109,88,"Scrambling30ydsRTPScore",2011
46,NA,"Justin Rose",79,0.807,57,46,"Scrambling30ydsRTPScore",2011
48,NA,"Chris Couch",73,0.808,52,42,"Scrambling30ydsRTPScore",2011
49,NA,"Scott Stallings",84,0.81,79,64,"Scrambling30ydsRTPScore",2011
50,NA,"David Toms",78,0.811,53,43,"Scrambling30ydsRTPScore",2011
51,NA,"Scott McCarron",65,0.812,69,56,"Scrambling30ydsRTPScore",2011
52,NA,"JJ Henry",96,0.814,97,79,"Scrambling30ydsRTPScore",2011
52,NA,"Rory Sabbatini",85,0.814,70,57,"Scrambling30ydsRTPScore",2011
52,NA,"Charl Schwartzel",58,0.814,43,35,"Scrambling30ydsRTPScore",2011
55,NA,"Matt Kuchar",94,0.816,49,40,"Scrambling30ydsRTPScore",2011
56,NA,"Ricky Barnes",78,0.821,67,55,"Scrambling30ydsRTPScore",2011
57,NA,"Steve Elkington",50,0.822,45,37,"Scrambling30ydsRTPScore",2011
58,NA,"Brian Davis",105,0.823,79,65,"Scrambling30ydsRTPScore",2011
59,NA,"Richard Johnson",64,0.824,74,61,"Scrambling30ydsRTPScore",2011
60,NA,"Stephen Ames",69,0.825,63,52,"Scrambling30ydsRTPScore",2011
60,NA,"Hunter Mahan",92,0.825,80,66,"Scrambling30ydsRTPScore",2011
62,NA,"Johnson Wagner",81,0.826,69,57,"Scrambling30ydsRTPScore",2011
63,NA,"Shane Bertsch",62,0.829,70,58,"Scrambling30ydsRTPScore",2011
64,NA,"Ben Crane",76,0.831,59,49,"Scrambling30ydsRTPScore",2011
64,NA,"Chris Riley",76,0.831,77,64,"Scrambling30ydsRTPScore",2011
64,NA,"Brandt Snedeker",85,0.831,65,54,"Scrambling30ydsRTPScore",2011
67,NA,"Ernie Els",71,0.836,61,51,"Scrambling30ydsRTPScore",2011
68,NA,"Brian Gay",90,0.837,86,72,"Scrambling30ydsRTPScore",2011
69,NA,"Kris Blanks",92,0.838,68,57,"Scrambling30ydsRTPScore",2011
70,NA,"John Rollins",85,0.841,69,58,"Scrambling30ydsRTPScore",2011
71,NA,"Michael Thompson",79,0.844,90,76,"Scrambling30ydsRTPScore",2011
72,NA,"Lucas Glover",74,0.852,61,52,"Scrambling30ydsRTPScore",2011
73,NA,"David Hearn",88,0.853,75,64,"Scrambling30ydsRTPScore",2011
74,NA,"Rickie Fowler",84,0.855,69,59,"Scrambling30ydsRTPScore",2011
74,NA,"Aron Price",58,0.855,62,53,"Scrambling30ydsRTPScore",2011
74,NA,"Nick Watney",80,0.855,55,47,"Scrambling30ydsRTPScore",2011
77,NA,"Jim Herman",69,0.857,63,54,"Scrambling30ydsRTPScore",2011
77,NA,"Sung Kang",63,0.857,70,60,"Scrambling30ydsRTPScore",2011
77,NA,"Robert Karlsson",61,0.857,49,42,"Scrambling30ydsRTPScore",2011
77,NA,"Chris Stroud",88,0.857,91,78,"Scrambling30ydsRTPScore",2011
81,NA,"Garrett Willis",71,0.859,71,61,"Scrambling30ydsRTPScore",2011
82,NA,"Robert Garrigus",83,0.861,72,62,"Scrambling30ydsRTPScore",2011
82,NA,"Jimmy Walker",79,0.861,101,87,"Scrambling30ydsRTPScore",2011
84,NA,"Aaron Baddeley",77,0.862,65,56,"Scrambling30ydsRTPScore",2011
84,NA,"Brendan Steele",89,0.862,87,75,"Scrambling30ydsRTPScore",2011
86,NA,"John Senden",94,0.863,73,63,"Scrambling30ydsRTPScore",2011
87,NA,"Tim Herron",85,0.867,98,85,"Scrambling30ydsRTPScore",2011
88,NA,"Chez Reavie",92,0.868,68,59,"Scrambling30ydsRTPScore",2011
89,NA,"James Driscoll",71,0.869,84,73,"Scrambling30ydsRTPScore",2011
90,NA,"Cameron Tringale",110,0.87,123,107,"Scrambling30ydsRTPScore",2011
91,NA,"Matt McQuillan",59,0.871,70,61,"Scrambling30ydsRTPScore",2011
92,NA,"Colt Knost",80,0.874,95,83,"Scrambling30ydsRTPScore",2011
93,NA,"Billy Horschel",75,0.875,72,63,"Scrambling30ydsRTPScore",2011
93,NA,"Nate Smith",66,0.875,88,77,"Scrambling30ydsRTPScore",2011
95,NA,"Tim Petrovic",88,0.876,105,92,"Scrambling30ydsRTPScore",2011
96,NA,"Joe Ogilvie",75,0.878,82,72,"Scrambling30ydsRTPScore",2011
97,NA,"Kevin Na",84,0.879,91,80,"Scrambling30ydsRTPScore",2011
98,NA,"Josh Teater",104,0.88,100,88,"Scrambling30ydsRTPScore",2011
99,NA,"Vijay Singh",79,0.884,69,61,"Scrambling30ydsRTPScore",2011
100,NA,"JB Holmes",57,0.886,44,39,"Scrambling30ydsRTPScore",2011
100,NA,"Bubba Watson",85,0.886,44,39,"Scrambling30ydsRTPScore",2011
102,NA,"Brandt Jobe",100,0.889,81,72,"Scrambling30ydsRTPScore",2011
103,NA,"Chris DiMarco",93,0.892,102,91,"Scrambling30ydsRTPScore",2011
103,NA,"Sean OHair",71,0.892,83,74,"Scrambling30ydsRTPScore",2011
105,NA,"Ryan Palmer",82,0.897,78,70,"Scrambling30ydsRTPScore",2011
106,NA,"Matt Jones",71,0.899,79,71,"Scrambling30ydsRTPScore",2011
107,NA,"Retief Goosen",50,0.9,50,45,"Scrambling30ydsRTPScore",2011
107,NA,"Bill Haas",93,0.9,50,45,"Scrambling30ydsRTPScore",2011
107,NA,"Davis Love III",70,0.9,40,36,"Scrambling30ydsRTPScore",2011
107,NA,"Billy Mayfair",94,0.9,60,54,"Scrambling30ydsRTPScore",2011
111,NA,"Robert Allenby",84,0.904,52,47,"Scrambling30ydsRTPScore",2011
111,NA,"Jason Bohn",74,0.904,73,66,"Scrambling30ydsRTPScore",2011
113,NA,"Dean Wilson",62,0.908,65,59,"Scrambling30ydsRTPScore",2011
114,NA,"David Mathis",83,0.911,79,72,"Scrambling30ydsRTPScore",2011
114,NA,"Jhonattan Vegas",84,0.911,90,82,"Scrambling30ydsRTPScore",2011
116,NA,"DJ Brigman",67,0.913,92,84,"Scrambling30ydsRTPScore",2011
117,NA,"Cameron Beckman",71,0.914,93,85,"Scrambling30ydsRTPScore",2011
118,NA,"Kyle Stanley",98,0.917,60,55,"Scrambling30ydsRTPScore",2011
119,NA,"Alexandre Rocha",65,0.919,62,57,"Scrambling30ydsRTPScore",2011
120,NA,"Arjun Atwal",91,0.92,125,115,"Scrambling30ydsRTPScore",2011
121,NA,"William McGirt",103,0.921,89,82,"Scrambling30ydsRTPScore",2011
122,NA,"Hunter Haas",96,0.922,90,83,"Scrambling30ydsRTPScore",2011
123,NA,"David Duval",67,0.925,80,74,"Scrambling30ydsRTPScore",2011
123,NA,"Jarrod Lyle",83,0.925,106,98,"Scrambling30ydsRTPScore",2011
125,NA,"Ben Martin",74,0.926,81,75,"Scrambling30ydsRTPScore",2011
126,NA,"Bill Lunde",92,0.927,82,76,"Scrambling30ydsRTPScore",2011
127,NA,"Nathan Green",81,0.928,83,77,"Scrambling30ydsRTPScore",2011
128,NA,"Heath Slocum",89,0.93,57,53,"Scrambling30ydsRTPScore",2011
129,NA,"Joseph Bramlett",73,0.931,72,67,"Scrambling30ydsRTPScore",2011
129,NA,"Zack Miller",86,0.931,116,108,"Scrambling30ydsRTPScore",2011
129,NA,"Pat Perez",76,0.931,72,67,"Scrambling30ydsRTPScore",2011
132,NA,"Fabian Gomez",84,0.935,93,87,"Scrambling30ydsRTPScore",2011
132,NA,"Andres Gonzales",60,0.935,77,72,"Scrambling30ydsRTPScore",2011
134,NA,"Kevin Kisner",70,0.936,78,73,"Scrambling30ydsRTPScore",2011
135,NA,"Ryuji Imada",83,0.943,87,82,"Scrambling30ydsRTPScore",2011
136,NA,"Andres Romero",77,0.944,72,68,"Scrambling30ydsRTPScore",2011
136,NA,"Vaughn Taylor",89,0.944,107,101,"Scrambling30ydsRTPScore",2011
138,NA,"DA Points",89,0.947,75,71,"Scrambling30ydsRTPScore",2011
139,NA,"Paul Stankowski",78,0.95,100,95,"Scrambling30ydsRTPScore",2011
140,NA,"Steve Flesch",88,0.951,123,117,"Scrambling30ydsRTPScore",2011
141,NA,"Briny Baird",60,0.952,42,40,"Scrambling30ydsRTPScore",2011
142,NA,"Chris Kirk",87,0.953,85,81,"Scrambling30ydsRTPScore",2011
142,NA,"Tag Ridings",87,0.953,107,102,"Scrambling30ydsRTPScore",2011
144,NA,"Woody Austin",59,0.955,44,42,"Scrambling30ydsRTPScore",2011
144,NA,"Jim Renner",65,0.955,67,64,"Scrambling30ydsRTPScore",2011
146,NA,"Angel Cabrera",50,0.957,47,45,"Scrambling30ydsRTPScore",2011
147,NA,"Scott Piercy",78,0.959,74,71,"Scrambling30ydsRTPScore",2011
148,NA,"Marc Turnesa",54,0.96,50,48,"Scrambling30ydsRTPScore",2011
149,NA,"Scott Gutschewski",67,0.961,76,73,"Scrambling30ydsRTPScore",2011
150,NA,"Martin Piller",63,0.963,80,77,"Scrambling30ydsRTPScore",2011
151,NA,"Will Strickler",51,0.969,64,62,"Scrambling30ydsRTPScore",2011
152,NA,"DJ Trahan",91,0.971,69,67,"Scrambling30ydsRTPScore",2011
153,NA,"Lee Janzen",62,0.973,74,72,"Scrambling30ydsRTPScore",2011
154,NA,"Michael Bradley",74,0.974,78,76,"Scrambling30ydsRTPScore",2011
154,NA,"Roland Thatcher",67,0.974,78,76,"Scrambling30ydsRTPScore",2011
156,NA,"Stewart Cink",72,0.981,53,52,"Scrambling30ydsRTPScore",2011
157,NA,"Matt Bettencourt",84,0.982,111,109,"Scrambling30ydsRTPScore",2011
158,NA,"Geoff Ogilvy",69,0.984,62,61,"Scrambling30ydsRTPScore",2011
159,NA,"Kevin Chappell",78,0.985,68,67,"Scrambling30ydsRTPScore",2011
160,NA,"Jeff Overton",92,0.986,72,71,"Scrambling30ydsRTPScore",2011
161,NA,"Stuart Appleby",65,0.989,90,89,"Scrambling30ydsRTPScore",2011
162,NA,"Marc Leishman",87,0.99,99,98,"Scrambling30ydsRTPScore",2011
163,NA,"Charley Hoffman",93,1,78,78,"Scrambling30ydsRTPScore",2011
163,NA,"Bio Kim",71,1,103,103,"Scrambling30ydsRTPScore",2011
163,NA,"Derek Lamely",65,1,113,113,"Scrambling30ydsRTPScore",2011
163,NA,"Rocco Mediate",53,1,60,60,"Scrambling30ydsRTPScore",2011
163,NA,"Alex Prugh",82,1,104,104,"Scrambling30ydsRTPScore",2011
168,NA,"Tommy Gainey",104,1.008,126,127,"Scrambling30ydsRTPScore",2011
169,NA,"Daniel Summerhays",75,1.011,95,96,"Scrambling30ydsRTPScore",2011
170,NA,"Troy Matteson",91,1.013,78,79,"Scrambling30ydsRTPScore",2011
171,NA,"Tom Gillis",55,1.015,66,67,"Scrambling30ydsRTPScore",2011
171,NA,"George McNeill",69,1.015,65,66,"Scrambling30ydsRTPScore",2011
173,NA,"Rich Beem",53,1.017,60,61,"Scrambling30ydsRTPScore",2011
174,NA,"Michael Putnam",67,1.018,57,58,"Scrambling30ydsRTPScore",2011
175,NA,"Alex Cejka",59,1.023,44,45,"Scrambling30ydsRTPScore",2011
176,NA,"Dustin Johnson",72,1.038,53,55,"Scrambling30ydsRTPScore",2011
177,NA,"Bobby Gates",82,1.042,71,74,"Scrambling30ydsRTPScore",2011
178,NA,"Joe Durant",71,1.044,45,47,"Scrambling30ydsRTPScore",2011
179,NA,"Graeme McDowell",50,1.063,32,34,"Scrambling30ydsRTPScore",2011
180,NA,"Sergio Garcia",61,1.083,36,39,"Scrambling30ydsRTPScore",2011
181,NA,"Steven Bowditch",86,1.087,103,112,"Scrambling30ydsRTPScore",2011
182,NA,"Ian Poulter",52,1.1,40,44,"Scrambling30ydsRTPScore",2011
183,NA,"Justin Hicks",60,1.107,56,62,"Scrambling30ydsRTPScore",2011
184,NA,"Troy Merritt",63,1.129,70,79,"Scrambling30ydsRTPScore",2011
185,NA,"Boo Weekley",66,1.146,41,47,"Scrambling30ydsRTPScore",2011
186,NA,"Kevin Stadler",88,1.154,78,90,"Scrambling30ydsRTPScore",2011
