"SandSavesfrom2030yards_RANKTHISWEEK_2011","SandSavesfrom2030yards_RANKLASTWEEK_2011","SandSavesfrom2030yards_PLAYERNAME_2011","SandSavesfrom2030yards_ROUNDS_2011","SandSavesfrom2030yards_Pct_2011","SandSavesfrom2030yards_OFSAVES_2011","SandSavesfrom2030yards_OFBUNKERS_2011","stat_name","year"
29,29,"Sergio Garcia",61,56.52,13,23,"SandSavesfrom2030yards",2011
29,29,"Chris Kirk",87,56.52,26,46,"SandSavesfrom2030yards",2011
32,32,"Nate Smith",66,56,14,25,"SandSavesfrom2030yards",2011
33,33,"Vijay Singh",79,55.88,19,34,"SandSavesfrom2030yards",2011
34,34,"Aaron Baddeley",77,55.81,24,43,"SandSavesfrom2030yards",2011
35,35,"Zach Johnson",79,54.84,17,31,"SandSavesfrom2030yards",2011
35,35,"Brendan Steele",89,54.84,17,31,"SandSavesfrom2030yards",2011
37,37,"Kevin Na",84,54.55,18,33,"SandSavesfrom2030yards",2011
38,38,"Trevor Immelman",84,54.29,19,35,"SandSavesfrom2030yards",2011
39,39,"Ernie Els",71,54.17,13,24,"SandSavesfrom2030yards",2011
40,40,"Bio Kim",71,53.57,15,28,"SandSavesfrom2030yards",2011
41,41,"Charles Howell III",108,53.49,23,43,"SandSavesfrom2030yards",2011
41,41,"Charlie Wi",83,53.49,23,43,"SandSavesfrom2030yards",2011
43,43,"Jerry Kelly",85,53.33,16,30,"SandSavesfrom2030yards",2011
44,44,"Kevin Chappell",78,53.13,17,32,"SandSavesfrom2030yards",2011
44,44,"Jason Day",76,53.13,17,32,"SandSavesfrom2030yards",2011
46,46,"Marc Leishman",87,52.83,28,53,"SandSavesfrom2030yards",2011
47,47,"Kris Blanks",92,52.78,19,36,"SandSavesfrom2030yards",2011
47,47,"Spencer Levin",113,52.78,19,36,"SandSavesfrom2030yards",2011
49,49,"Marc Turnesa",54,52.63,10,19,"SandSavesfrom2030yards",2011
49,49,"Bo Van Pelt",92,52.63,20,38,"SandSavesfrom2030yards",2011
51,51,"Freddie Jacobson",92,52.38,22,42,"SandSavesfrom2030yards",2011
51,51,"Adam Scott",60,52.38,11,21,"SandSavesfrom2030yards",2011
53,53,"Steve Flesch",88,52.17,24,46,"SandSavesfrom2030yards",2011
54,54,"Shane Bertsch",62,52,13,25,"SandSavesfrom2030yards",2011
54,54,"Steve Elkington",50,52,13,25,"SandSavesfrom2030yards",2011
56,56,"Steve Stricker",70,51.85,14,27,"SandSavesfrom2030yards",2011
57,57,"Joseph Bramlett",73,51.72,15,29,"SandSavesfrom2030yards",2011
57,57,"John Merrick",71,51.72,15,29,"SandSavesfrom2030yards",2011
59,59,"Joe Ogilvie",75,51.61,16,31,"SandSavesfrom2030yards",2011
60,60,"Ryan Moore",79,51.52,17,33,"SandSavesfrom2030yards",2011
60,60,"Nick OHern",89,51.52,17,33,"SandSavesfrom2030yards",2011
62,62,"DJ Trahan",91,51.35,19,37,"SandSavesfrom2030yards",2011
63,63,"Tommy Gainey",104,51.22,21,41,"SandSavesfrom2030yards",2011
64,64,"Brian Davis",105,51.11,23,45,"SandSavesfrom2030yards",2011
65,65,"Tim Petrovic",88,51.06,24,47,"SandSavesfrom2030yards",2011
66,66,"Jason Bohn",74,50,15,30,"SandSavesfrom2030yards",2011
66,66,"Retief Goosen",50,50,7,14,"SandSavesfrom2030yards",2011
66,66,"Hunter Haas",96,50,20,40,"SandSavesfrom2030yards",2011
66,66,"David Hearn",88,50,21,42,"SandSavesfrom2030yards",2011
66,66,"JJ Henry",96,50,19,38,"SandSavesfrom2030yards",2011
66,66,"Billy Horschel",75,50,16,32,"SandSavesfrom2030yards",2011
66,66,"Justin Leonard",82,50,14,28,"SandSavesfrom2030yards",2011
66,66,"Bill Lunde",92,50,16,32,"SandSavesfrom2030yards",2011
66,66,"Jim Renner",65,50,12,24,"SandSavesfrom2030yards",2011
66,66,"Tag Ridings",87,50,12,24,"SandSavesfrom2030yards",2011
76,76,"Steven Bowditch",86,48.94,23,47,"SandSavesfrom2030yards",2011
77,77,"Robert Allenby",84,48.72,19,39,"SandSavesfrom2030yards",2011
77,77,"Andres Romero",77,48.72,19,39,"SandSavesfrom2030yards",2011
79,79,"Mark Wilson",89,48.48,16,33,"SandSavesfrom2030yards",2011
80,80,"Anthony Kim",72,48.39,15,31,"SandSavesfrom2030yards",2011
81,81,"Stewart Cink",72,48.15,13,27,"SandSavesfrom2030yards",2011
82,82,"Derek Lamely",65,48,12,25,"SandSavesfrom2030yards",2011
83,83,"Stuart Appleby",65,47.62,10,21,"SandSavesfrom2030yards",2011
84,84,"William McGirt",103,47.5,19,40,"SandSavesfrom2030yards",2011
85,85,"Phil Mickelson",79,47.37,18,38,"SandSavesfrom2030yards",2011
85,85,"Jeff Overton",92,47.37,18,38,"SandSavesfrom2030yards",2011
87,87,"Rod Pampling",72,47.22,17,36,"SandSavesfrom2030yards",2011
88,88,"Lucas Glover",74,47.06,16,34,"SandSavesfrom2030yards",2011
88,88,"Troy Merritt",63,47.06,8,17,"SandSavesfrom2030yards",2011
90,90,"Rory Sabbatini",85,46.88,15,32,"SandSavesfrom2030yards",2011
91,91,"Troy Matteson",91,46.15,18,39,"SandSavesfrom2030yards",2011
92,92,"Ricky Barnes",78,45.45,15,33,"SandSavesfrom2030yards",2011
92,92,"Rickie Fowler",84,45.45,15,33,"SandSavesfrom2030yards",2011
92,92,"Heath Slocum",89,45.45,10,22,"SandSavesfrom2030yards",2011
95,95,"Jimmy Walker",79,45.28,24,53,"SandSavesfrom2030yards",2011
96,96,"Lee Janzen",62,45,9,20,"SandSavesfrom2030yards",2011
96,96,"Cameron Tringale",110,45,27,60,"SandSavesfrom2030yards",2011
98,98,"Joe Durant",71,44.83,13,29,"SandSavesfrom2030yards",2011
98,98,"Matt Jones",71,44.83,13,29,"SandSavesfrom2030yards",2011
98,98,"Kyle Stanley",98,44.83,13,29,"SandSavesfrom2030yards",2011
101,101,"Ryuji Imada",83,44.74,17,38,"SandSavesfrom2030yards",2011
101,101,"Brandt Jobe",100,44.74,17,38,"SandSavesfrom2030yards",2011
103,103,"DA Points",89,44.68,21,47,"SandSavesfrom2030yards",2011
104,104,"Sean OHair",71,44.44,12,27,"SandSavesfrom2030yards",2011
104,104,"Charl Schwartzel",58,44.44,12,27,"SandSavesfrom2030yards",2011
106,106,"Rich Beem",53,43.75,7,16,"SandSavesfrom2030yards",2011
107,107,"Roland Thatcher",67,43.24,16,37,"SandSavesfrom2030yards",2011
108,108,"Chris Couch",73,42.86,15,35,"SandSavesfrom2030yards",2011
108,108,"Richard Johnson",64,42.86,12,28,"SandSavesfrom2030yards",2011
108,108,"Aron Price",58,42.86,6,14,"SandSavesfrom2030yards",2011
108,108,"Chez Reavie",92,42.86,12,28,"SandSavesfrom2030yards",2011
112,112,"Cameron Beckman",71,42.31,11,26,"SandSavesfrom2030yards",2011
112,112,"Martin Laird",77,42.31,11,26,"SandSavesfrom2030yards",2011
114,114,"Brendon de Jonge",105,42.11,16,38,"SandSavesfrom2030yards",2011
114,114,"Tom Gillis",55,42.11,8,19,"SandSavesfrom2030yards",2011
116,116,"John Rollins",85,41.94,13,31,"SandSavesfrom2030yards",2011
116,116,"Daniel Summerhays",75,41.94,13,31,"SandSavesfrom2030yards",2011
118,118,"Sung Kang",63,41.67,10,24,"SandSavesfrom2030yards",2011
119,119,"Matt Bettencourt",84,41.03,16,39,"SandSavesfrom2030yards",2011
120,120,"Colt Knost",80,40.91,18,44,"SandSavesfrom2030yards",2011
120,120,"Michael Thompson",79,40.91,9,22,"SandSavesfrom2030yards",2011
122,122,"John Senden",94,40.82,20,49,"SandSavesfrom2030yards",2011
123,123,"Paul Goydos",81,40.63,13,32,"SandSavesfrom2030yards",2011
124,124,"Kevin Streelman",90,40.54,15,37,"SandSavesfrom2030yards",2011
124,124,"Nick Watney",80,40.54,15,37,"SandSavesfrom2030yards",2011
126,126,"JB Holmes",57,40,10,25,"SandSavesfrom2030yards",2011
126,126,"Kevin Kisner",70,40,12,30,"SandSavesfrom2030yards",2011
126,126,"Steve Marino",76,40,12,30,"SandSavesfrom2030yards",2011
126,126,"Carl Pettersson",95,40,14,35,"SandSavesfrom2030yards",2011
126,126,"Garrett Willis",71,40,12,30,"SandSavesfrom2030yards",2011
126,126,"Gary Woodland",93,40,12,30,"SandSavesfrom2030yards",2011
132,132,"Billy Mayfair",94,39.58,19,48,"SandSavesfrom2030yards",2011
133,133,"Scott Piercy",78,39.39,13,33,"SandSavesfrom2030yards",2011
134,134,"JP Hayes",56,39.13,9,23,"SandSavesfrom2030yards",2011
135,135,"Fabian Gomez",84,39.02,16,41,"SandSavesfrom2030yards",2011
136,136,"Johnson Wagner",81,38.89,14,36,"SandSavesfrom2030yards",2011
137,137,"Davis Love III",70,38.46,10,26,"SandSavesfrom2030yards",2011
137,137,"Ben Martin",74,38.46,10,26,"SandSavesfrom2030yards",2011
137,137,"Graeme McDowell",50,38.46,5,13,"SandSavesfrom2030yards",2011
140,140,"Ryan Palmer",82,37.93,11,29,"SandSavesfrom2030yards",2011
141,141,"Jim Furyk",87,37.5,12,32,"SandSavesfrom2030yards",2011
141,141,"Andres Gonzales",60,37.5,6,16,"SandSavesfrom2030yards",2011
143,143,"Michael Connell",76,37.04,10,27,"SandSavesfrom2030yards",2011
143,143,"Scott McCarron",65,37.04,10,27,"SandSavesfrom2030yards",2011
145,145,"Ben Curtis",66,36.84,7,19,"SandSavesfrom2030yards",2011
146,146,"Nathan Green",81,36.59,15,41,"SandSavesfrom2030yards",2011
146,146,"Jhonattan Vegas",84,36.59,15,41,"SandSavesfrom2030yards",2011
148,148,"Ben Crane",76,36.36,8,22,"SandSavesfrom2030yards",2011
148,148,"Chris DiMarco",93,36.36,12,33,"SandSavesfrom2030yards",2011
148,148,"Brandt Snedeker",85,36.36,12,33,"SandSavesfrom2030yards",2011
148,148,"Will Strickler",51,36.36,8,22,"SandSavesfrom2030yards",2011
152,152,"Pat Perez",76,35.71,10,28,"SandSavesfrom2030yards",2011
153,153,"Bill Haas",93,35.56,16,45,"SandSavesfrom2030yards",2011
154,154,"Kevin Stadler",88,35.48,11,31,"SandSavesfrom2030yards",2011
155,155,"Chad Campbell",99,35,14,40,"SandSavesfrom2030yards",2011
156,156,"Dustin Johnson",72,34.62,9,26,"SandSavesfrom2030yards",2011
156,156,"Geoff Ogilvy",69,34.62,9,26,"SandSavesfrom2030yards",2011
158,158,"Matt McQuillan",59,34.48,10,29,"SandSavesfrom2030yards",2011
158,158,"Martin Piller",63,34.48,10,29,"SandSavesfrom2030yards",2011
160,160,"Charley Hoffman",93,34.21,13,38,"SandSavesfrom2030yards",2011
161,161,"Justin Hicks",60,33.33,7,21,"SandSavesfrom2030yards",2011
161,161,"George McNeill",69,33.33,10,30,"SandSavesfrom2030yards",2011
161,161,"Zack Miller",86,33.33,11,33,"SandSavesfrom2030yards",2011
161,161,"Chris Stroud",88,33.33,9,27,"SandSavesfrom2030yards",2011
161,161,"Josh Teater",104,33.33,15,45,"SandSavesfrom2030yards",2011
161,161,"Dean Wilson",62,33.33,8,24,"SandSavesfrom2030yards",2011
167,167,"Blake Adams",116,32.76,19,58,"SandSavesfrom2030yards",2011
168,168,"Michael Bradley",74,32,8,25,"SandSavesfrom2030yards",2011
169,169,"Briny Baird",60,31.58,6,19,"SandSavesfrom2030yards",2011
169,169,"David Duval",67,31.58,12,38,"SandSavesfrom2030yards",2011
171,171,"James Driscoll",71,31.03,9,29,"SandSavesfrom2030yards",2011
172,172,"Alexandre Rocha",65,30.43,7,23,"SandSavesfrom2030yards",2011
173,173,"Bobby Gates",82,30.3,10,33,"SandSavesfrom2030yards",2011
174,174,"Harrison Frazar",58,30,6,20,"SandSavesfrom2030yards",2011
174,174,"Kent Jones",76,30,9,30,"SandSavesfrom2030yards",2011
176,176,"Bubba Watson",85,29.63,8,27,"SandSavesfrom2030yards",2011
177,177,"Camilo Villegas",69,28.13,9,32,"SandSavesfrom2030yards",2011
178,178,"Scott Gutschewski",67,27.78,10,36,"SandSavesfrom2030yards",2011
179,179,"Jonathan Byrd",83,27.59,8,29,"SandSavesfrom2030yards",2011
180,180,"Rocco Mediate",53,26.67,8,30,"SandSavesfrom2030yards",2011
181,181,"Alex Prugh",82,26.47,9,34,"SandSavesfrom2030yards",2011
181,181,"Vaughn Taylor",89,26.47,9,34,"SandSavesfrom2030yards",2011
183,183,"Robert Garrigus",83,25,5,20,"SandSavesfrom2030yards",2011
184,184,"Scott Stallings",84,23.33,7,30,"SandSavesfrom2030yards",2011
185,185,"Jim Herman",69,21.74,5,23,"SandSavesfrom2030yards",2011
186,186,"Keegan Bradley",91,17.14,6,35,"SandSavesfrom2030yards",2011
