"EarlyPar3ScoringAverage_RANKTHISWEEK_2008","EarlyPar3ScoringAverage_RANKLASTWEEK_2008","EarlyPar3ScoringAverage_PLAYERNAME_2008","EarlyPar3ScoringAverage_ROUNDS_2008","EarlyPar3ScoringAverage_AVG_2008","EarlyPar3ScoringAverage_TOTALSTROKES_2008","EarlyPar3ScoringAverage_TOTALHOLES_2008","stat_name","year"
52,52,"Kevin Na",97,3.05,638,209,"EarlyPar3ScoringAverage",2008
52,52,"Jeff Overton",103,3.05,604,198,"EarlyPar3ScoringAverage",2008
52,52,"Chez Reavie",102,3.05,573,188,"EarlyPar3ScoringAverage",2008
52,52,"John Rollins",94,3.05,603,198,"EarlyPar3ScoringAverage",2008
52,52,"Brett Rumford",72,3.05,479,157,"EarlyPar3ScoringAverage",2008
52,52,"Dean Wilson",109,3.05,708,232,"EarlyPar3ScoringAverage",2008
68,68,"Olin Browne",77,3.06,536,175,"EarlyPar3ScoringAverage",2008
68,68,"Jonathan Byrd",88,3.06,536,175,"EarlyPar3ScoringAverage",2008
68,68,"Brian Davis",108,3.06,563,184,"EarlyPar3ScoringAverage",2008
68,68,"Marco Dawson",64,3.06,441,144,"EarlyPar3ScoringAverage",2008
68,68,"Todd Demsey",80,3.06,553,181,"EarlyPar3ScoringAverage",2008
68,68,"Brad Elder",67,3.06,440,144,"EarlyPar3ScoringAverage",2008
68,68,"Robert Gamez",79,3.06,536,175,"EarlyPar3ScoringAverage",2008
68,68,"Craig Kanada",65,3.06,398,130,"EarlyPar3ScoringAverage",2008
68,68,"Martin Laird",98,3.06,668,218,"EarlyPar3ScoringAverage",2008
68,68,"Stephen Leaney",53,3.06,386,126,"EarlyPar3ScoringAverage",2008
68,68,"Hunter Mahan",87,3.06,544,178,"EarlyPar3ScoringAverage",2008
68,68,"Steve Stricker",75,3.06,419,137,"EarlyPar3ScoringAverage",2008
68,68,"Camilo Villegas",79,3.06,429,140,"EarlyPar3ScoringAverage",2008
68,68,"Jay Williamson",96,3.06,602,197,"EarlyPar3ScoringAverage",2008
82,82,"Steve Allan",58,3.07,359,117,"EarlyPar3ScoringAverage",2008
82,82,"Michael Allen",91,3.07,574,187,"EarlyPar3ScoringAverage",2008
82,82,"Cody Freeman",66,3.07,423,138,"EarlyPar3ScoringAverage",2008
82,82,"Sergio Garcia",72,3.07,295,96,"EarlyPar3ScoringAverage",2008
82,82,"Retief Goosen",59,3.07,335,109,"EarlyPar3ScoringAverage",2008
82,82,"Bill Haas",99,3.07,621,202,"EarlyPar3ScoringAverage",2008
82,82,"Kent Jones",68,3.07,436,142,"EarlyPar3ScoringAverage",2008
82,82,"Peter Lonard",92,3.07,626,204,"EarlyPar3ScoringAverage",2008
82,82,"Davis Love III",78,3.07,507,165,"EarlyPar3ScoringAverage",2008
82,82,"David Lutterus",59,3.07,390,127,"EarlyPar3ScoringAverage",2008
82,82,"Kenny Perry",97,3.07,559,182,"EarlyPar3ScoringAverage",2008
82,82,"Andres Romero",69,3.07,442,144,"EarlyPar3ScoringAverage",2008
82,82,"Heath Slocum",104,3.07,673,219,"EarlyPar3ScoringAverage",2008
82,82,"Brandt Snedeker",85,3.07,507,165,"EarlyPar3ScoringAverage",2008
82,82,"Bob Sowards",61,3.07,420,137,"EarlyPar3ScoringAverage",2008
82,82,"Chris Stroud",81,3.07,537,175,"EarlyPar3ScoringAverage",2008
98,98,"Brad Adamonis",87,3.08,486,158,"EarlyPar3ScoringAverage",2008
98,98,"Billy Andrade",71,3.08,511,166,"EarlyPar3ScoringAverage",2008
98,98,"Aaron Baddeley",76,3.08,440,143,"EarlyPar3ScoringAverage",2008
98,98,"Rich Beem",90,3.08,634,206,"EarlyPar3ScoringAverage",2008
98,98,"Ernie Els",51,3.08,262,85,"EarlyPar3ScoringAverage",2008
98,98,"Carlos Franco",73,3.08,477,155,"EarlyPar3ScoringAverage",2008
98,98,"Tim Herron",97,3.08,646,210,"EarlyPar3ScoringAverage",2008
98,98,"JB Holmes",86,3.08,511,166,"EarlyPar3ScoringAverage",2008
98,98,"Cliff Kresge",84,3.08,542,176,"EarlyPar3ScoringAverage",2008
98,98,"Billy Mayfair",103,3.08,631,205,"EarlyPar3ScoringAverage",2008
98,98,"Ryan Moore",72,3.08,400,130,"EarlyPar3ScoringAverage",2008
98,98,"Tag Ridings",88,3.08,615,200,"EarlyPar3ScoringAverage",2008
98,98,"Kevin Sutherland",98,3.08,616,200,"EarlyPar3ScoringAverage",2008
98,98,"Bo Van Pelt",101,3.08,638,207,"EarlyPar3ScoringAverage",2008
98,98,"Scott Verplank",82,3.08,444,144,"EarlyPar3ScoringAverage",2008
98,98,"Jimmy Walker",73,3.08,486,158,"EarlyPar3ScoringAverage",2008
98,98,"Charlie Wi",97,3.08,619,201,"EarlyPar3ScoringAverage",2008
98,98,"Tim Wilkinson",95,3.08,613,199,"EarlyPar3ScoringAverage",2008
116,116,"Alex Cejka",75,3.09,479,155,"EarlyPar3ScoringAverage",2008
116,116,"Ben Curtis",80,3.09,445,144,"EarlyPar3ScoringAverage",2008
116,116,"Kenneth Ferrie",72,3.09,489,158,"EarlyPar3ScoringAverage",2008
116,116,"Tommy Gainey",60,3.09,389,126,"EarlyPar3ScoringAverage",2008
116,116,"Ryuji Imada",80,3.09,492,159,"EarlyPar3ScoringAverage",2008
116,116,"Matt Kuchar",88,3.09,543,176,"EarlyPar3ScoringAverage",2008
116,116,"Steve Lowery",74,3.09,525,170,"EarlyPar3ScoringAverage",2008
116,116,"Rod Pampling",83,3.09,485,157,"EarlyPar3ScoringAverage",2008
116,116,"Jin Park",85,3.09,572,185,"EarlyPar3ScoringAverage",2008
116,116,"Brett Quigley",80,3.09,464,150,"EarlyPar3ScoringAverage",2008
116,116,"Kevin Stadler",90,3.09,572,185,"EarlyPar3ScoringAverage",2008
116,116,"Boo Weekley",86,3.09,529,171,"EarlyPar3ScoringAverage",2008
128,128,"Tim Clark",90,3.1,484,156,"EarlyPar3ScoringAverage",2008
128,128,"Padraig Harrington",52,3.1,298,96,"EarlyPar3ScoringAverage",2008
128,128,"Brandt Jobe",52,3.1,350,113,"EarlyPar3ScoringAverage",2008
128,128,"Doug LaBelle II",65,3.1,425,137,"EarlyPar3ScoringAverage",2008
128,128,"Troy Matteson",94,3.1,599,193,"EarlyPar3ScoringAverage",2008
128,128,"John Merrick",98,3.1,503,162,"EarlyPar3ScoringAverage",2008
128,128,"Tim Petrovic",97,3.1,614,198,"EarlyPar3ScoringAverage",2008
128,128,"Vijay Singh",82,3.1,468,151,"EarlyPar3ScoringAverage",2008
128,128,"Johnson Wagner",83,3.1,573,185,"EarlyPar3ScoringAverage",2008
128,128,"Mike Weir",88,3.1,483,156,"EarlyPar3ScoringAverage",2008
128,128,"Mark Wilson",107,3.1,748,241,"EarlyPar3ScoringAverage",2008
139,139,"Jason Allred",63,3.11,442,142,"EarlyPar3ScoringAverage",2008
139,139,"Lucas Glover",91,3.11,585,188,"EarlyPar3ScoringAverage",2008
139,139,"Jason Gore",94,3.11,631,203,"EarlyPar3ScoringAverage",2008
139,139,"Charles Howell III",101,3.11,569,183,"EarlyPar3ScoringAverage",2008
139,139,"Dustin Johnson",92,3.11,625,201,"EarlyPar3ScoringAverage",2008
139,139,"Greg Kraft",63,3.11,342,110,"EarlyPar3ScoringAverage",2008
139,139,"Rory Sabbatini",77,3.11,441,142,"EarlyPar3ScoringAverage",2008
139,139,"John Senden",93,3.11,690,222,"EarlyPar3ScoringAverage",2008
139,139,"Ron Whittaker",54,3.11,342,110,"EarlyPar3ScoringAverage",2008
148,148,"Paul Casey",55,3.12,356,114,"EarlyPar3ScoringAverage",2008
148,148,"Harrison Frazar",73,3.12,440,141,"EarlyPar3ScoringAverage",2008
148,148,"Robert Garrigus",90,3.12,564,181,"EarlyPar3ScoringAverage",2008
148,148,"JJ Henry",108,3.12,787,252,"EarlyPar3ScoringAverage",2008
148,148,"Jerry Kelly",89,3.12,484,155,"EarlyPar3ScoringAverage",2008
148,148,"Jon Mills",95,3.12,637,204,"EarlyPar3ScoringAverage",2008
148,148,"Kevin Streelman",114,3.12,705,226,"EarlyPar3ScoringAverage",2008
148,148,"Nick Watney",96,3.12,655,210,"EarlyPar3ScoringAverage",2008
156,156,"Justin Bolli",87,3.13,579,185,"EarlyPar3ScoringAverage",2008
156,156,"Daniel Chopra",84,3.13,550,176,"EarlyPar3ScoringAverage",2008
156,156,"Jeff Gove",50,3.13,329,105,"EarlyPar3ScoringAverage",2008
156,156,"Paul Goydos",78,3.13,485,155,"EarlyPar3ScoringAverage",2008
156,156,"Todd Hamilton",92,3.13,610,195,"EarlyPar3ScoringAverage",2008
156,156,"Freddie Jacobson",78,3.13,463,148,"EarlyPar3ScoringAverage",2008
156,156,"Tom Lehman",51,3.13,316,101,"EarlyPar3ScoringAverage",2008
156,156,"Parker McLachlin",88,3.13,582,186,"EarlyPar3ScoringAverage",2008
156,156,"Rocco Mediate",87,3.13,579,185,"EarlyPar3ScoringAverage",2008
156,156,"YE Yang",89,3.13,620,198,"EarlyPar3ScoringAverage",2008
166,166,"Tommy Armour III",77,3.14,427,136,"EarlyPar3ScoringAverage",2008
166,166,"Ryan Armour",87,3.14,631,201,"EarlyPar3ScoringAverage",2008
166,166,"Mathew Goggin",91,3.14,591,188,"EarlyPar3ScoringAverage",2008
166,166,"JP Hayes",67,3.14,436,139,"EarlyPar3ScoringAverage",2008
166,166,"Justin Leonard",101,3.14,578,184,"EarlyPar3ScoringAverage",2008
166,166,"Frank Lickliter II",107,3.14,811,258,"EarlyPar3ScoringAverage",2008
166,166,"David Toms",70,3.14,443,141,"EarlyPar3ScoringAverage",2008
166,166,"Charles Warren",79,3.14,500,159,"EarlyPar3ScoringAverage",2008
166,166,"Bubba Watson",97,3.14,631,201,"EarlyPar3ScoringAverage",2008
175,175,"Stuart Appleby",87,3.15,432,137,"EarlyPar3ScoringAverage",2008
175,175,"Joe Durant",92,3.15,659,209,"EarlyPar3ScoringAverage",2008
178,178,"Mark Calcavecchia",67,3.16,392,124,"EarlyPar3ScoringAverage",2008
178,178,"Mark Hensby",71,3.16,417,132,"EarlyPar3ScoringAverage",2008
178,178,"Charley Hoffman",94,3.16,693,219,"EarlyPar3ScoringAverage",2008
178,178,"Michael Letzig",88,3.16,477,151,"EarlyPar3ScoringAverage",2008
178,178,"Joe Ogilvie",100,3.16,688,218,"EarlyPar3ScoringAverage",2008
183,183,"Geoff Ogilvy",65,3.17,409,129,"EarlyPar3ScoringAverage",2008
184,184,"Chris DiMarco",87,3.18,591,186,"EarlyPar3ScoringAverage",2008
184,184,"Nathan Green",95,3.18,667,210,"EarlyPar3ScoringAverage",2008
184,184,"Mathias Gronberg",87,3.18,648,204,"EarlyPar3ScoringAverage",2008
184,184,"Trevor Immelman",70,3.18,435,137,"EarlyPar3ScoringAverage",2008
184,184,"Scott McCarron",63,3.18,401,126,"EarlyPar3ScoringAverage",2008
184,184,"Sean OHair",81,3.18,500,157,"EarlyPar3ScoringAverage",2008
184,184,"Nicholas Thompson",113,3.18,793,249,"EarlyPar3ScoringAverage",2008
191,191,"Woody Austin",109,3.19,698,219,"EarlyPar3ScoringAverage",2008
191,191,"Matt Jones",95,3.19,690,216,"EarlyPar3ScoringAverage",2008
191,191,"Will Ma Kenzie",62,3.19,431,135,"EarlyPar3ScoringAverage",2008
191,191,"Shigeki Maruyama",50,3.19,303,95,"EarlyPar3ScoringAverage",2008
191,191,"Kyle Thompson",70,3.19,427,134,"EarlyPar3ScoringAverage",2008
196,196,"Ian Poulter",51,3.2,282,88,"EarlyPar3ScoringAverage",2008
197,197,"Travis Perkins",53,3.25,361,111,"EarlyPar3ScoringAverage",2008
