"BestYTD1PuttorBetterStreak_RANKTHISWEEK_2016","BestYTD1PuttorBetterStreak_RANKLASTWEEK_2016","BestYTD1PuttorBetterStreak_PLAYERNAME_2016","BestYTD1PuttorBetterStreak_EVENTS_2016","BestYTD1PuttorBetterStreak_VALUE_2016","stat_name","year"
16,14,"Webb Simpson",10,9,"BestYTD1PuttorBetterStreak",2016
16,14,"Cameron Smith",14,9,"BestYTD1PuttorBetterStreak",2016
16,14,"Jordan Spieth",9,9,"BestYTD1PuttorBetterStreak",2016
16,14,"Justin Thomas",15,9,"BestYTD1PuttorBetterStreak",2016
16,14,"Bo Van Pelt",5,9,"BestYTD1PuttorBetterStreak",2016
16,14,"Harold Varner III",18,9,"BestYTD1PuttorBetterStreak",2016
32,29,"Robert Allenby",16,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Steven Bowditch",14,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Bronson Burgoon",17,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Roberto Castro",16,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Bud Cauley",6,8,"BestYTD1PuttorBetterStreak",2016
32,29,"KJ Choi",14,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Chad Collins",16,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Cory Cooper",1,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Brendon de Jonge",19,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Edward Figueroa",1,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Emiliano Grillo",13,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Brandon Hagy",2,8,"BestYTD1PuttorBetterStreak",2016
32,29,"JB Holmes",10,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Mark Hubbard",20,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Chris Kirk",15,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Colt Knost",15,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Matt Kuchar",12,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Anirban Lahiri",13,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Frank Lickliter II",4,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Jamie Lovemark",17,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Hunter Mahan",14,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Hideki Matsuyama",12,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Billy Mayfair",3,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Lee McCoy",1,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Troy Merritt",14,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Kevin Na",14,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Thorbjorn Olesen",2,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Pat Perez",11,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Scott Piercy",12,8,"BestYTD1PuttorBetterStreak",2016
32,29,"DA Points",11,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Ian Poulter",10,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Michael Putnam",7,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Patrick Reed",14,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Wes Roach",12,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Sam Saunders",15,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Darron Stiles",10,8,"BestYTD1PuttorBetterStreak",2016
32,139,"Vaughn Taylor",11,8,"BestYTD1PuttorBetterStreak",2016
32,29,"Tyrone Van Aswegen",20,8,"BestYTD1PuttorBetterStreak",2016
70,68,"Tyler Aldridge",18,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Abraham Ancer",11,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Stuart Appleby",13,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Jonas Blixt",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Rafael Campos",2,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Alex Cejka",15,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Kevin Chappell",14,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Stewart Cink",14,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Erik Compton",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Jason Day",9,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Graham DeLaet",14,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Ernie Els",10,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Harris English",15,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Lucas Glover",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Andres Gonzales",17,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Chesson Hadley",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Brian Harman",18,7,"BestYTD1PuttorBetterStreak",2016
70,68,"David Hearn",18,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Russell Henley",14,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Justin Hicks",10,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Billy Horschel",12,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Thongchai Jaidee",6,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Dustin Johnson",9,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Matt Jones",15,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Sung Kang",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Smylie Kaufman",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Jerry Kelly",12,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Kevin Kisner",14,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Patton Kizzire",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Brooks Koepka",11,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Kelly Kraft",12,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Andrew Landry",9,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Scott Langley",13,7,"BestYTD1PuttorBetterStreak",2016
70,68,"DH Lee",13,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Lucas Lee",9,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Marc Leishman",12,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Justin Leonard",8,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Spencer Levin",19,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Luke List",17,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Peter Malnati",19,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Prayad Marksaeng",1,7,"BestYTD1PuttorBetterStreak",2016
70,68,"David Mathis",1,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Graeme McDowell",11,7,"BestYTD1PuttorBetterStreak",2016
70,68,"William McGirt",15,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Rory McIlroy",9,7,"BestYTD1PuttorBetterStreak",2016
70,68,"George McNeill",13,7,"BestYTD1PuttorBetterStreak",2016
70,139,"Ryan Moore",11,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Rob Oppenheim",11,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Greg Owen",18,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Ryan Palmer",12,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Rod Pampling",8,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Jonathan Randolph",1,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Chez Reavie",16,7,"BestYTD1PuttorBetterStreak",2016
70,219,"Patrick Rodgers",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"John Senden",15,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Vijay Singh",13,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Shawn Stefani",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Chris Stroud",17,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Brian Stuard",8,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Daniel Summerhays",15,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Michael Thompson",14,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Brendon Todd",18,7,"BestYTD1PuttorBetterStreak",2016
70,68,"David Toms",11,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Cameron Tringale",14,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Dawie van der Walt",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Jhonattan Vegas",14,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Jimmy Walker",12,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Nick Watney",5,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Steve Wheatcroft",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Will Wilcox",16,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Chris Wood",5,7,"BestYTD1PuttorBetterStreak",2016
70,68,"Greg Yates",1,7,"BestYTD1PuttorBetterStreak",2016
142,139,"Blake Adams",4,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Max Alverio",1,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Blayne Barber",16,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Craig Barlow",1,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Charlie Beljan",13,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Daniel Berger",15,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Zac Blair",18,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Jason Bohn",11,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Keegan Bradley",14,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Mark Brooks",1,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Scott Brown",17,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Jonathan Byrd",6,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Chad Campbell",18,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Danny Chia",2,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Gavin Coles",1,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Ben Crane",17,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Jon Curran",18,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Brian Davis",8,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Bryson DeChambeau",5,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Andrew Dodt",2,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Jason Dufner",15,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Ken Duke",9,6,"BestYTD1PuttorBetterStreak",2016
142,139,"David Duval",1,6,"BestYTD1PuttorBetterStreak",2016
142,219,"Tony Finau",15,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Sergio Garcia",8,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Brian Gay",8,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Rhein Gibson",13,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Retief Goosen",10,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Jason Gore",15,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Branden Grace",9,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Bill Haas",12,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Adam Hadwin",16,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Padraig Harrington",11,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Mark Hensby",2,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Jim Herman",17,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Tim Herron",7,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Morgan Hoffmann",15,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Tom Hoge",15,6,"BestYTD1PuttorBetterStreak",2016
142,139,"John Huh",16,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Billy Hurley III",8,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Si Woo Kim",19,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Russell Knox",14,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Jason Kokrak",17,6,"BestYTD1PuttorBetterStreak",2016
142,219,"Danny Lee",16,6,"BestYTD1PuttorBetterStreak",2016
142,139,"David Lingmerth",15,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Shane Lowry",10,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Sandy Lyle",1,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Will Ma Kenzie",17,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Ben Martin",14,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Paul McConnell",2,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Phil Mickelson",11,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Bryce Molder",16,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Francesco Molinari",10,6,"BestYTD1PuttorBetterStreak",2016
142,219,"Henrik Norlander",13,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Geoff Ogilvy",14,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Louis Oosthuizen",6,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Carlos Ortiz",17,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Jeff Overton",17,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Carl Pettersson",14,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Thomas Pieters",3,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Martin Piller",12,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Scott Pinckney",18,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Dicky Pride",13,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Kyle Reifers",19,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Rory Sabbatini",14,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Scott Stallings",17,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Kyle Stanley",17,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Brendan Steele",14,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Brett Stegmaier",19,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Kevin Streelman",15,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Miguel Suarez",1,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Nick Taylor",17,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Marc Turnesa",5,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Johnson Wagner",14,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Mike Weir",7,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Lee Westwood",4,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Bernd Wiesberger",7,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Danny Willett",5,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Mark Wilson",13,6,"BestYTD1PuttorBetterStreak",2016
142,139,"Gary Woodland",12,6,"BestYTD1PuttorBetterStreak",2016
223,219,"Thomas Aiken",13,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Byeong Hun An",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Dean Burmester",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Angel Cabrera",13,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Paul Casey",11,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Rodolfo Cazaubon",3,5,"BestYTD1PuttorBetterStreak",2016
223,219,"SSP Chawrasia",2,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Tim Clark",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"George Coetzee",2,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Luke Donald",13,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Jamie Donaldson",8,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Victor Dubuisson",3,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Paul Dunne",3,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Derek Ernst",12,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Matt Every",14,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Matthew Fitzpatrick",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Tommy Fleetwood",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Rickie Fowler",12,5,"BestYTD1PuttorBetterStreak",2016
223,NA,"Jim Furyk",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Robert Garrigus",11,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Tom Gillis",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Tyrrell Hatton",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Scott Hend",3,5,"BestYTD1PuttorBetterStreak",2016
223,219,"JJ Henry",14,5,"BestYTD1PuttorBetterStreak",2016
223,219,"David Hronek",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Vince India",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Hiroshi Iwata",18,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Marty Jertson",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Zach Johnson",12,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Robert Karlsson",2,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Daisuke Kataoka",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Whee Kim",18,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Soren Kjeldsen",5,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Martin Laird",13,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Hao Tong Li",3,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Davis Love III",11,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Mardan Mamat",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Steve Marino",14,5,"BestYTD1PuttorBetterStreak",2016
223,219,"John Merrick",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Larry Mize",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"James Morrison",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Alexander Noren",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Cameron Percy",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Tim Petrovic",3,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Alex Prugh",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"John Rollins",5,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Andres Romero",8,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Ryan Ruffels",6,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Ollie Schniederjans",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Charl Schwartzel",8,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Adam Scott",10,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Joel Stalter",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Henrik Stenson",8,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Hunter Stewart",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Robert Streb",16,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Andy Sullivan",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"DJ Trahan",7,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Marc Warren",1,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Bubba Watson",8,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Boo Weekley",17,5,"BestYTD1PuttorBetterStreak",2016
223,219,"Bobby Wyatt",3,5,"BestYTD1PuttorBetterStreak",2016
284,283,"Joe Affrunti",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Kiradech Aphibarnrat",5,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Eric Axley",3,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Derek Bard",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Cameron Beckman",7,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Matt Bettencourt",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Ryan Blaum",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Gregory Bourdy",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Michael Bradley",5,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Julien Brun",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Rafa Cabrera Bello",4,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Frankie Capan",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Greg Chalmers",5,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Austin Connelly",3,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Fred Couples",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Nick Cullen",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Ben Curtis",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Charlie Danielson",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Glen Day",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Chris DiMarco",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Matt Dobyns",5,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Dennis Downs",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"James Driscoll",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Gonzalo Fdez Castano",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Trevor Fisher Jr",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Ross Fisher",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Steve Flesch",3,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Fred Funk",4,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Domenico Geminiani",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Bo Hoag",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Nathan Holman",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"David Howell",1,4,"BestYTD1PuttorBetterStreak",2016
284,346,"Trevor Immelman",7,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Ryo Ishikawa",6,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Steven Jeffress",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Miguel Angel Jimenez",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Jeff Karlsson",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Martin Kaymer",6,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Nick Killpack",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"KT Kim",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Satoshi Kodaira",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"WC Liang",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Davis Love IV",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Jeff Maggert",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Jack Maguire",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Nick Mason",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Jon McLean",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Maverick McNealy",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Byron Meth",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Yusaku Miyazato",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Trey Mullinax",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Paul Peterson",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Ted Purdy",4,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Brett Quigley",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Chris Riley",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Michael Schoolcraft",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"David Skinns",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Hideto Tanihara",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Nicholas Thompson",5,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Omar Uresti",2,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Danie van Tonder",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Tim Weinhart",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Yoshio Yamamoto",1,4,"BestYTD1PuttorBetterStreak",2016
284,283,"Jordan Zunic",1,4,"BestYTD1PuttorBetterStreak",2016
348,346,"Connor Arendell",1,3,"BestYTD1PuttorBetterStreak",2016
348,346,"Wu Ashun",1,3,"BestYTD1PuttorBetterStreak",2016
348,346,"Matt Atkins",1,3,"BestYTD1PuttorBetterStreak",2016
348,346,"Chris Baker",1,3,"BestYTD1PuttorBetterStreak",2016
348,346,"David Bradshaw",1,3,"BestYTD1PuttorBetterStreak",2016
348,346,"Kristoffer Broberg",1,3,"BestYTD1PuttorBetterStreak",2016
348,346,"Yi Cao",1,3,"BestYTD1PuttorBetterStreak",2016
348,346,"Darren Clarke",2,3,"BestYTD1PuttorBetterStreak",2016
348,346,"Case Cochran",1,3,"BestYTD1PuttorBetterStreak",2016
348,346,"Zecheng Dou",1,3,"BestYTD1PuttorBetterStreak",2016
