"EarlyRound4ScoringAverage_RANKTHISWEEK_2016","EarlyRound4ScoringAverage_RANKLASTWEEK_2016","EarlyRound4ScoringAverage_PLAYERNAME_2016","EarlyRound4ScoringAverage__2016","EarlyRound4ScoringAverage_AVG_2016","EarlyRound4ScoringAverage_TOTALSTROKES_2016","EarlyRound4ScoringAverage_TOTALROUNDS_2016","stat_name","year"
42,44,"Bronson Burgoon",NA,70,280,4,"EarlyRound4ScoringAverage",2016
42,44,"Brendon de Jonge",NA,70,420,6,"EarlyRound4ScoringAverage",2016
42,44,"Sergio Garcia",NA,70,140,2,"EarlyRound4ScoringAverage",2016
42,44,"Brooks Koepka",NA,70,70,1,"EarlyRound4ScoringAverage",2016
42,44,"Scott Langley",NA,70,140,2,"EarlyRound4ScoringAverage",2016
42,61,"David Lingmerth",NA,70,350,5,"EarlyRound4ScoringAverage",2016
42,44,"Troy Merritt",NA,70,210,3,"EarlyRound4ScoringAverage",2016
42,44,"Phil Mickelson",NA,70,70,1,"EarlyRound4ScoringAverage",2016
42,44,"Cameron Percy",NA,70,140,2,"EarlyRound4ScoringAverage",2016
42,44,"Carl Pettersson",NA,70,70,1,"EarlyRound4ScoringAverage",2016
42,44,"Sam Saunders",NA,70,140,2,"EarlyRound4ScoringAverage",2016
42,44,"Will Wilcox",NA,70,280,4,"EarlyRound4ScoringAverage",2016
54,56,"Seung Yul Noh",NA,70.14,491,7,"EarlyRound4ScoringAverage",2016
55,41,"Chris Stroud",NA,70.2,351,5,"EarlyRound4ScoringAverage",2016
55,57,"Michael Thompson",NA,70.2,351,5,"EarlyRound4ScoringAverage",2016
57,58,"Stuart Appleby",NA,70.33,422,6,"EarlyRound4ScoringAverage",2016
57,58,"Ben Crane",NA,70.33,211,3,"EarlyRound4ScoringAverage",2016
57,58,"Hiroshi Iwata",NA,70.33,211,3,"EarlyRound4ScoringAverage",2016
60,61,"Tyler Aldridge",NA,70.5,282,4,"EarlyRound4ScoringAverage",2016
60,44,"Alex Cejka",NA,70.5,282,4,"EarlyRound4ScoringAverage",2016
60,61,"Stewart Cink",NA,70.5,423,6,"EarlyRound4ScoringAverage",2016
60,61,"Matt Every",NA,70.5,141,2,"EarlyRound4ScoringAverage",2016
60,61,"Rory Sabbatini",NA,70.5,282,4,"EarlyRound4ScoringAverage",2016
65,67,"Aaron Baddeley",NA,70.67,424,6,"EarlyRound4ScoringAverage",2016
65,67,"David Hearn",NA,70.67,212,3,"EarlyRound4ScoringAverage",2016
65,67,"Morgan Hoffmann",NA,70.67,212,3,"EarlyRound4ScoringAverage",2016
65,67,"Tim Wilkinson",NA,70.67,424,6,"EarlyRound4ScoringAverage",2016
69,73,"Matt Kuchar",NA,70.71,495,7,"EarlyRound4ScoringAverage",2016
69,67,"Ian Poulter",NA,70.71,495,7,"EarlyRound4ScoringAverage",2016
71,75,"Chad Campbell",NA,70.8,354,5,"EarlyRound4ScoringAverage",2016
71,75,"Fabian Gomez",NA,70.8,354,5,"EarlyRound4ScoringAverage",2016
71,75,"Hudson Swafford",NA,70.8,354,5,"EarlyRound4ScoringAverage",2016
74,78,"Scott Piercy",NA,70.83,425,6,"EarlyRound4ScoringAverage",2016
75,79,"Blayne Barber",NA,71,142,2,"EarlyRound4ScoringAverage",2016
75,73,"Luke Donald",NA,71,568,8,"EarlyRound4ScoringAverage",2016
75,95,"Harris English",NA,71,497,7,"EarlyRound4ScoringAverage",2016
75,79,"Matt Jones",NA,71,284,4,"EarlyRound4ScoringAverage",2016
75,79,"DH Lee",NA,71,213,3,"EarlyRound4ScoringAverage",2016
75,79,"Graeme McDowell",NA,71,71,1,"EarlyRound4ScoringAverage",2016
75,79,"Bryce Molder",NA,71,355,5,"EarlyRound4ScoringAverage",2016
75,79,"Kevin Na",NA,71,213,3,"EarlyRound4ScoringAverage",2016
75,79,"Andres Romero",NA,71,142,2,"EarlyRound4ScoringAverage",2016
75,79,"Henrik Stenson",NA,71,213,3,"EarlyRound4ScoringAverage",2016
75,79,"DJ Trahan",NA,71,71,1,"EarlyRound4ScoringAverage",2016
75,79,"Harold Varner III",NA,71,355,5,"EarlyRound4ScoringAverage",2016
75,79,"Bernd Wiesberger",NA,71,142,2,"EarlyRound4ScoringAverage",2016
88,93,"Mark Hubbard",NA,71.1,711,10,"EarlyRound4ScoringAverage",2016
89,67,"Michael Kim",NA,71.14,498,7,"EarlyRound4ScoringAverage",2016
89,94,"Ryan Palmer",NA,71.14,498,7,"EarlyRound4ScoringAverage",2016
91,96,"Keegan Bradley",NA,71.2,356,5,"EarlyRound4ScoringAverage",2016
91,96,"Kevin Chappell",NA,71.2,356,5,"EarlyRound4ScoringAverage",2016
91,96,"Padraig Harrington",NA,71.2,356,5,"EarlyRound4ScoringAverage",2016
91,100,"Patrick Reed",NA,71.2,356,5,"EarlyRound4ScoringAverage",2016
91,96,"Dawie van der Walt",NA,71.2,356,5,"EarlyRound4ScoringAverage",2016
96,100,"Daniel Berger",NA,71.25,285,4,"EarlyRound4ScoringAverage",2016
96,100,"Smylie Kaufman",NA,71.25,285,4,"EarlyRound4ScoringAverage",2016
96,79,"Scott Stallings",NA,71.25,285,4,"EarlyRound4ScoringAverage",2016
99,109,"Vaughn Taylor",NA,71.33,214,3,"EarlyRound4ScoringAverage",2016
100,104,"Greg Owen",NA,71.4,357,5,"EarlyRound4ScoringAverage",2016
101,106,"Ricky Barnes",NA,71.43,500,7,"EarlyRound4ScoringAverage",2016
101,106,"Ben Martin",NA,71.43,500,7,"EarlyRound4ScoringAverage",2016
101,115,"Robert Streb",NA,71.43,500,7,"EarlyRound4ScoringAverage",2016
104,108,"Kyle Stanley",NA,71.44,643,9,"EarlyRound4ScoringAverage",2016
105,115,"Tony Finau",NA,71.5,286,4,"EarlyRound4ScoringAverage",2016
105,109,"Emiliano Grillo",NA,71.5,429,6,"EarlyRound4ScoringAverage",2016
105,79,"Scott Pinckney",NA,71.5,429,6,"EarlyRound4ScoringAverage",2016
108,113,"Zac Blair",NA,71.57,501,7,"EarlyRound4ScoringAverage",2016
108,103,"Ernie Els",NA,71.57,501,7,"EarlyRound4ScoringAverage",2016
108,61,"Brett Stegmaier",NA,71.57,501,7,"EarlyRound4ScoringAverage",2016
111,114,"Camilo Villegas",NA,71.6,358,5,"EarlyRound4ScoringAverage",2016
112,115,"Freddie Jacobson",NA,71.67,215,3,"EarlyRound4ScoringAverage",2016
112,115,"Andrew Loupe",NA,71.67,430,6,"EarlyRound4ScoringAverage",2016
112,115,"Nick Taylor",NA,71.67,215,3,"EarlyRound4ScoringAverage",2016
115,120,"Retief Goosen",NA,71.75,287,4,"EarlyRound4ScoringAverage",2016
116,122,"Billy Horschel",NA,71.8,359,5,"EarlyRound4ScoringAverage",2016
116,122,"Anirban Lahiri",NA,71.8,359,5,"EarlyRound4ScoringAverage",2016
116,120,"Boo Weekley",NA,71.8,359,5,"EarlyRound4ScoringAverage",2016
116,122,"Mark Wilson",NA,71.8,359,5,"EarlyRound4ScoringAverage",2016
120,104,"Carlos Ortiz",NA,71.83,431,6,"EarlyRound4ScoringAverage",2016
120,125,"Cameron Smith",NA,71.83,431,6,"EarlyRound4ScoringAverage",2016
122,127,"Martin Laird",NA,71.88,575,8,"EarlyRound4ScoringAverage",2016
123,127,"Roberto Castro",NA,72,288,4,"EarlyRound4ScoringAverage",2016
123,142,"Derek Ernst",NA,72,216,3,"EarlyRound4ScoringAverage",2016
123,127,"Rhein Gibson",NA,72,72,1,"EarlyRound4ScoringAverage",2016
123,127,"Luke Guthrie",NA,72,72,1,"EarlyRound4ScoringAverage",2016
123,127,"Chesson Hadley",NA,72,144,2,"EarlyRound4ScoringAverage",2016
123,127,"Tom Hoge",NA,72,288,4,"EarlyRound4ScoringAverage",2016
123,126,"Colt Knost",NA,72,720,10,"EarlyRound4ScoringAverage",2016
123,127,"Justin Leonard",NA,72,144,2,"EarlyRound4ScoringAverage",2016
123,127,"Ryan Moore",NA,72,144,2,"EarlyRound4ScoringAverage",2016
123,109,"Jeff Overton",NA,72,360,5,"EarlyRound4ScoringAverage",2016
123,127,"Pat Perez",NA,72,144,2,"EarlyRound4ScoringAverage",2016
123,127,"Webb Simpson",NA,72,360,5,"EarlyRound4ScoringAverage",2016
123,127,"Shawn Stefani",NA,72,144,2,"EarlyRound4ScoringAverage",2016
123,127,"Steve Stricker",NA,72,72,1,"EarlyRound4ScoringAverage",2016
137,139,"Tyrone Van Aswegen",NA,72.11,649,9,"EarlyRound4ScoringAverage",2016
138,153,"Robert Garrigus",NA,72.25,289,4,"EarlyRound4ScoringAverage",2016
139,140,"Davis Love III",NA,72.29,506,7,"EarlyRound4ScoringAverage",2016
140,141,"Thomas Aiken",NA,72.33,434,6,"EarlyRound4ScoringAverage",2016
140,79,"David Toms",NA,72.33,217,3,"EarlyRound4ScoringAverage",2016
142,142,"Jason Dufner",NA,72.5,290,4,"EarlyRound4ScoringAverage",2016
142,142,"Billy Hurley III",NA,72.5,145,2,"EarlyRound4ScoringAverage",2016
142,142,"Andrew Landry",NA,72.5,145,2,"EarlyRound4ScoringAverage",2016
142,142,"Francesco Molinari",NA,72.5,290,4,"EarlyRound4ScoringAverage",2016
142,142,"Wes Roach",NA,72.5,145,2,"EarlyRound4ScoringAverage",2016
142,142,"Charl Schwartzel",NA,72.5,145,2,"EarlyRound4ScoringAverage",2016
142,142,"Adam Scott",NA,72.5,145,2,"EarlyRound4ScoringAverage",2016
149,152,"Si Woo Kim",NA,72.57,508,7,"EarlyRound4ScoringAverage",2016
150,142,"JB Holmes",NA,72.6,363,5,"EarlyRound4ScoringAverage",2016
150,142,"Kyle Reifers",NA,72.6,363,5,"EarlyRound4ScoringAverage",2016
152,153,"Ken Duke",NA,72.67,218,3,"EarlyRound4ScoringAverage",2016
152,153,"Patton Kizzire",NA,72.67,218,3,"EarlyRound4ScoringAverage",2016
152,153,"Will Ma Kenzie",NA,72.67,218,3,"EarlyRound4ScoringAverage",2016
155,157,"Chad Collins",NA,73,292,4,"EarlyRound4ScoringAverage",2016
155,157,"Jon Curran",NA,73,438,6,"EarlyRound4ScoringAverage",2016
155,157,"Matthew Fitzpatrick",NA,73,73,1,"EarlyRound4ScoringAverage",2016
155,185,"Jason Gore",NA,73,511,7,"EarlyRound4ScoringAverage",2016
155,157,"Danny Lee",NA,73,292,4,"EarlyRound4ScoringAverage",2016
155,157,"Hideki Matsuyama",NA,73,73,1,"EarlyRound4ScoringAverage",2016
155,157,"Louis Oosthuizen",NA,73,73,1,"EarlyRound4ScoringAverage",2016
155,157,"Cameron Tringale",NA,73,292,4,"EarlyRound4ScoringAverage",2016
163,169,"Angel Cabrera",NA,73.17,439,6,"EarlyRound4ScoringAverage",2016
163,164,"Justin Thomas",NA,73.17,439,6,"EarlyRound4ScoringAverage",2016
165,165,"Whee Kim",NA,73.2,366,5,"EarlyRound4ScoringAverage",2016
166,166,"Ollie Schniederjans",NA,73.25,293,4,"EarlyRound4ScoringAverage",2016
167,167,"Geoff Ogilvy",NA,73.33,220,3,"EarlyRound4ScoringAverage",2016
168,168,"Steve Wheatcroft",NA,73.38,587,8,"EarlyRound4ScoringAverage",2016
169,176,"Rob Oppenheim",NA,73.4,367,5,"EarlyRound4ScoringAverage",2016
170,170,"Bill Haas",NA,73.5,147,2,"EarlyRound4ScoringAverage",2016
171,171,"Hunter Mahan",NA,73.57,515,7,"EarlyRound4ScoringAverage",2016
172,109,"Graham DeLaet",NA,73.67,221,3,"EarlyRound4ScoringAverage",2016
172,171,"Sung Kang",NA,73.67,221,3,"EarlyRound4ScoringAverage",2016
172,171,"Shane Lowry",NA,73.67,221,3,"EarlyRound4ScoringAverage",2016
175,175,"Jim Herman",NA,73.71,516,7,"EarlyRound4ScoringAverage",2016
176,176,"Scott Brown",NA,73.75,295,4,"EarlyRound4ScoringAverage",2016
177,178,"Abraham Ancer",NA,74,74,1,"EarlyRound4ScoringAverage",2016
177,178,"Shane Bertsch",NA,74,370,5,"EarlyRound4ScoringAverage",2016
177,178,"Jamie Donaldson",NA,74,148,2,"EarlyRound4ScoringAverage",2016
177,178,"Brian Gay",NA,74,148,2,"EarlyRound4ScoringAverage",2016
177,178,"Andres Gonzales",NA,74,222,3,"EarlyRound4ScoringAverage",2016
177,178,"DA Points",NA,74,222,3,"EarlyRound4ScoringAverage",2016
177,178,"Brendan Steele",NA,74,148,2,"EarlyRound4ScoringAverage",2016
184,171,"Erik Compton",NA,74.25,297,4,"EarlyRound4ScoringAverage",2016
184,185,"Vijay Singh",NA,74.25,297,4,"EarlyRound4ScoringAverage",2016
186,185,"Martin Piller",NA,74.33,223,3,"EarlyRound4ScoringAverage",2016
186,185,"Darron Stiles",NA,74.33,223,3,"EarlyRound4ScoringAverage",2016
188,190,"Henrik Norlander",NA,74.4,372,5,"EarlyRound4ScoringAverage",2016
189,189,"Kevin Kisner",NA,74.5,298,4,"EarlyRound4ScoringAverage",2016
190,191,"Byeong Hun An",NA,75,75,1,"EarlyRound4ScoringAverage",2016
190,191,"Andy Sullivan",NA,75,75,1,"EarlyRound4ScoringAverage",2016
192,193,"JJ Henry",NA,75.2,376,5,"EarlyRound4ScoringAverage",2016
193,194,"Jason Bohn",NA,75.67,227,3,"EarlyRound4ScoringAverage",2016
194,195,"Derek Fathauer",NA,75.75,303,4,"EarlyRound4ScoringAverage",2016
195,196,"Brice Garnett",NA,77,77,1,"EarlyRound4ScoringAverage",2016
195,196,"Justin Hicks",NA,77,154,2,"EarlyRound4ScoringAverage",2016
195,196,"Kelly Kraft",NA,77,77,1,"EarlyRound4ScoringAverage",2016
195,196,"Dicky Pride",NA,77,154,2,"EarlyRound4ScoringAverage",2016
199,200,"Steven Bowditch",NA,77.5,155,2,"EarlyRound4ScoringAverage",2016
200,201,"Charley Hoffman",NA,80,80,1,"EarlyRound4ScoringAverage",2016
