"Approachesfrom5075yardsRgh_RANKTHISWEEK_2005","Approachesfrom5075yardsRgh_RANKLASTWEEK_2005","Approachesfrom5075yardsRgh_PLAYERNAME_2005","Approachesfrom5075yardsRgh_ROUNDS_2005","Approachesfrom5075yardsRgh_AVG_2005","Approachesfrom5075yardsRgh_TOTALDISTANCEFEET_2005","Approachesfrom5075yardsRgh_OFATTEMPTS_2005","Approachesfrom5075yardsRgh_RELATIVETOPAR_2005","stat_name","year"
1,1,"Arjun Atwal",65,NA,81.5,8,3,"Approachesfrom5075yardsRgh",2005
2,2,"Phil Mickelson",81,NA,241.833,20,-7,"Approachesfrom5075yardsRgh",2005
2,2,"Ian Poulter",62,NA,36.333,3,2,"Approachesfrom5075yardsRgh",2005
4,4,"Jeff Brehaut",71,NA,88.333,7,-2,"Approachesfrom5075yardsRgh",2005
5,5,"Heath Slocum",103,NA,202.583,15,-4,"Approachesfrom5075yardsRgh",2005
6,6,"Olin Browne",99,NA,95.25,7,0,"Approachesfrom5075yardsRgh",2005
7,7,"Joe Durant",81,NA,68.333,5,0,"Approachesfrom5075yardsRgh",2005
8,8,"Rich Beem",66,NA,71.833,5,-2,"Approachesfrom5075yardsRgh",2005
8,8,"Loren Roberts",54,NA,71.583,5,0,"Approachesfrom5075yardsRgh",2005
10,10,"Jay Haas",54,NA,58.75,4,0,"Approachesfrom5075yardsRgh",2005
11,11,"Tim Clark",92,NA,177.167,12,-1,"Approachesfrom5075yardsRgh",2005
12,12,"Len Mattiace",86,NA,327.417,22,4,"Approachesfrom5075yardsRgh",2005
13,13,"Steve Elkington",67,NA,90,6,-2,"Approachesfrom5075yardsRgh",2005
14,14,"Justin Leonard",78,NA,76.083,5,1,"Approachesfrom5075yardsRgh",2005
14,14,"Rocco Mediate",73,NA,197.75,13,-2,"Approachesfrom5075yardsRgh",2005
16,16,"Woody Austin",100,NA,234.5,15,2,"Approachesfrom5075yardsRgh",2005
17,17,"JL Lewis",98,NA,173.333,11,2,"Approachesfrom5075yardsRgh",2005
18,18,"JP Hayes",63,NA,177.75,11,1,"Approachesfrom5075yardsRgh",2005
19,19,"Ted Purdy",122,NA,342.083,21,0,"Approachesfrom5075yardsRgh",2005
20,20,"Kevin Na",88,NA,294.583,18,-5,"Approachesfrom5075yardsRgh",2005
21,21,"Chad Campbell",95,NA,164.417,10,1,"Approachesfrom5075yardsRgh",2005
21,21,"Fred Couples",72,NA,147.833,9,2,"Approachesfrom5075yardsRgh",2005
23,23,"Danny Briggs",70,NA,149.167,9,5,"Approachesfrom5075yardsRgh",2005
24,24,"Brad Faxon",75,NA,167.833,10,0,"Approachesfrom5075yardsRgh",2005
25,25,"Alex Cejka",84,NA,203.5,12,0,"Approachesfrom5075yardsRgh",2005
25,25,"John Cook",72,NA,237.583,14,5,"Approachesfrom5075yardsRgh",2005
25,25,"Adam Scott",72,NA,204,12,0,"Approachesfrom5075yardsRgh",2005
28,28,"Jose Coceres",56,NA,241.583,14,2,"Approachesfrom5075yardsRgh",2005
29,29,"Dennis Paulson",63,NA,225.333,13,-1,"Approachesfrom5075yardsRgh",2005
30,30,"Dean Wilson",86,NA,243.5,14,-2,"Approachesfrom5075yardsRgh",2005
31,31,"Kenny Perry",82,NA,192.583,11,-3,"Approachesfrom5075yardsRgh",2005
31,31,"Vaughn Taylor",99,NA,315.083,18,5,"Approachesfrom5075yardsRgh",2005
33,33,"Todd Fischer",99,NA,427.083,24,5,"Approachesfrom5075yardsRgh",2005
33,33,"Davis Love III",80,NA,178.667,10,-1,"Approachesfrom5075yardsRgh",2005
33,33,"Sean OHair",103,NA,285.917,16,10,"Approachesfrom5075yardsRgh",2005
33,33,"Ryan Palmer",101,NA,249.917,14,2,"Approachesfrom5075yardsRgh",2005
37,37,"Corey Pavin",77,NA,143.75,8,4,"Approachesfrom5075yardsRgh",2005
38,38,"Jason Bohn",91,NA,271,15,1,"Approachesfrom5075yardsRgh",2005
39,39,"Jay Williamson",53,NA,146.083,8,1,"Approachesfrom5075yardsRgh",2005
40,40,"Pat Perez",89,NA,350.667,19,-2,"Approachesfrom5075yardsRgh",2005
41,41,"Matt Gogel",78,NA,167.333,9,1,"Approachesfrom5075yardsRgh",2005
42,42,"Charlie Wi",67,NA,204.917,11,-2,"Approachesfrom5075yardsRgh",2005
43,43,"Billy Andrade",83,NA,262.25,14,2,"Approachesfrom5075yardsRgh",2005
43,43,"Shigeki Maruyama",99,NA,206,11,2,"Approachesfrom5075yardsRgh",2005
43,43,"Mario Tiziani",67,NA,187.75,10,-1,"Approachesfrom5075yardsRgh",2005
46,46,"Luke Donald",67,NA,208.333,11,0,"Approachesfrom5075yardsRgh",2005
47,47,"Bob Estes",92,NA,266.917,14,-1,"Approachesfrom5075yardsRgh",2005
47,47,"Hunter Mahan",103,NA,458.917,24,4,"Approachesfrom5075yardsRgh",2005
49,49,"Phillip Price",77,NA,348.25,18,-1,"Approachesfrom5075yardsRgh",2005
50,50,"Darron Stiles",78,NA,311.5,16,0,"Approachesfrom5075yardsRgh",2005
51,51,"Justin Rose",99,NA,372.417,19,-4,"Approachesfrom5075yardsRgh",2005
52,52,"Paul Gow",78,NA,336.25,17,2,"Approachesfrom5075yardsRgh",2005
53,53,"Robert Damron",89,NA,238.25,12,1,"Approachesfrom5075yardsRgh",2005
53,53,"Scott Verplank",87,NA,297.917,15,1,"Approachesfrom5075yardsRgh",2005
55,55,"Peter Lonard",85,NA,198.833,10,2,"Approachesfrom5075yardsRgh",2005
55,55,"Rob Rashell",65,NA,239.167,12,3,"Approachesfrom5075yardsRgh",2005
55,55,"Lee Westwood",50,NA,179.333,9,2,"Approachesfrom5075yardsRgh",2005
58,58,"Scott McCarron",78,NA,320.333,16,1,"Approachesfrom5075yardsRgh",2005
59,59,"Tommy Armour III",103,NA,381.583,19,1,"Approachesfrom5075yardsRgh",2005
59,59,"Bill Glasson",54,NA,241.083,12,5,"Approachesfrom5075yardsRgh",2005
61,61,"Fred Funk",102,NA,282.417,14,-3,"Approachesfrom5075yardsRgh",2005
61,61,"Stephen Leaney",89,NA,221.917,11,-1,"Approachesfrom5075yardsRgh",2005
61,61,"Hideto Tanihara",50,NA,161.5,8,2,"Approachesfrom5075yardsRgh",2005
61,61,"Omar Uresti",84,NA,100.917,5,0,"Approachesfrom5075yardsRgh",2005
65,65,"Richard Johnson",50,NA,141.667,7,3,"Approachesfrom5075yardsRgh",2005
65,65,"Brett Wetterich",76,NA,384.083,19,-5,"Approachesfrom5075yardsRgh",2005
67,67,"Vijay Singh",111,NA,428.917,21,-2,"Approachesfrom5075yardsRgh",2005
67,67,"Roland Thatcher",75,NA,429,21,-3,"Approachesfrom5075yardsRgh",2005
69,69,"Doug Barron",70,NA,352.667,17,6,"Approachesfrom5075yardsRgh",2005
69,69,"Dan Forsman",52,NA,187,9,-1,"Approachesfrom5075yardsRgh",2005
71,71,"KJ Choi",78,NA,166.833,8,5,"Approachesfrom5075yardsRgh",2005
72,72,"Ryuji Imada",78,NA,209.417,10,3,"Approachesfrom5075yardsRgh",2005
72,72,"David Toms",87,NA,188.167,9,3,"Approachesfrom5075yardsRgh",2005
72,72,"Duffy Waldorf",86,NA,230.167,11,2,"Approachesfrom5075yardsRgh",2005
75,75,"Michael Allen",90,NA,440.917,21,0,"Approachesfrom5075yardsRgh",2005
75,75,"Brian Bateman",98,NA,357.333,17,3,"Approachesfrom5075yardsRgh",2005
77,77,"Dudley Hart",84,NA,255.083,12,9,"Approachesfrom5075yardsRgh",2005
77,77,"Shaun Micheel",81,NA,254.583,12,2,"Approachesfrom5075yardsRgh",2005
79,79,"Paul Azinger",66,NA,320.833,15,3,"Approachesfrom5075yardsRgh",2005
79,79,"Brian Gay",101,NA,192.833,9,3,"Approachesfrom5075yardsRgh",2005
81,81,"Freddie Jacobson",72,NA,322.5,15,2,"Approachesfrom5075yardsRgh",2005
81,81,"Craig Perks",67,NA,236.417,11,3,"Approachesfrom5075yardsRgh",2005
83,83,"Tom Pernice Jr",111,NA,433.333,20,9,"Approachesfrom5075yardsRgh",2005
83,83,"Bo Van Pelt",112,NA,303.25,14,3,"Approachesfrom5075yardsRgh",2005
85,85,"David Hearn",68,NA,153.583,7,2,"Approachesfrom5075yardsRgh",2005
85,85,"John Huston",90,NA,307.167,14,6,"Approachesfrom5075yardsRgh",2005
87,87,"Padraig Harrington",50,NA,241.75,11,2,"Approachesfrom5075yardsRgh",2005
88,88,"Cameron Beckman",96,NA,419.75,19,2,"Approachesfrom5075yardsRgh",2005
88,88,"Mark Wilson",74,NA,220.75,10,2,"Approachesfrom5075yardsRgh",2005
90,90,"Ben Crane",78,NA,265.667,12,-3,"Approachesfrom5075yardsRgh",2005
90,90,"Brenden Pappas",51,NA,266,12,5,"Approachesfrom5075yardsRgh",2005
92,92,"Hank Kuehne",84,NA,355.75,16,0,"Approachesfrom5075yardsRgh",2005
