"ProximitytoHolefromOtherLocations_RANKTHISWEEK_2010","ProximitytoHolefromOtherLocations_RANKLASTWEEK_2010","ProximitytoHolefromOtherLocations_PLAYERNAME_2010","ProximitytoHolefromOtherLocations_ROUNDS_2010","ProximitytoHolefromOtherLocations_AVGDTP_2010","ProximitytoHolefromOtherLocations_TOTALDISTANCEFEET_2010","ProximitytoHolefromOtherLocations_OFSHOTS_2010","ProximitytoHolefromOtherLocations_SCRAMBLINGRANK_2010","stat_name","year"
26,26,"Tim Clark",88,NA,4.9,65,20,"ProximitytoHolefromOtherLocations",2010
26,26,"Brian Davis",101,NA,12.093,161,30,"ProximitytoHolefromOtherLocations",2010
26,26,"Steve Flesch",78,NA,9.121,122,154,"ProximitytoHolefromOtherLocations",2010
26,26,"Retief Goosen",75,NA,5.605,75,12,"ProximitytoHolefromOtherLocations",2010
26,26,"Bill Haas",87,NA,7.495,100,98,"ProximitytoHolefromOtherLocations",2010
26,26,"Bryce Molder",84,NA,8.272,111,24,"ProximitytoHolefromOtherLocations",2010
26,26,"Jeff Overton",89,NA,8.907,118,125,"ProximitytoHolefromOtherLocations",2010
26,26,"Steve Stricker",73,NA,4.669,62,14,"ProximitytoHolefromOtherLocations",2010
26,26,"Brian Stuard",81,NA,10.033,133,163,"ProximitytoHolefromOtherLocations",2010
26,26,"DJ Trahan",92,NA,9.571,127,157,"ProximitytoHolefromOtherLocations",2010
26,26,"YE Yang",72,NA,6.058,81,134,"ProximitytoHolefromOtherLocations",2010
38,38,"Angel Cabrera",64,NA,5.934,78,153,"ProximitytoHolefromOtherLocations",2010
38,38,"Michael Connell",89,NA,10.994,145,75,"ProximitytoHolefromOtherLocations",2010
38,38,"Luke Donald",71,NA,5.384,71,4,"ProximitytoHolefromOtherLocations",2010
38,38,"Jim Furyk",76,NA,7.72,102,16,"ProximitytoHolefromOtherLocations",2010
38,38,"Skip Kendall",58,NA,8.519,112,106,"ProximitytoHolefromOtherLocations",2010
38,38,"Marc Leishman",87,NA,9.018,118,123,"ProximitytoHolefromOtherLocations",2010
38,38,"Spencer Levin",110,NA,14.447,189,79,"ProximitytoHolefromOtherLocations",2010
38,38,"Jarrod Lyle",54,NA,6.611,87,101,"ProximitytoHolefromOtherLocations",2010
46,46,"Charley Hoffman",85,NA,9.637,125,49,"ProximitytoHolefromOtherLocations",2010
46,46,"Ryuji Imada",90,NA,14.032,183,18,"ProximitytoHolefromOtherLocations",2010
46,46,"Cameron Percy",73,NA,8.859,115,122,"ProximitytoHolefromOtherLocations",2010
46,46,"Scott Piercy",88,NA,11.929,155,159,"ProximitytoHolefromOtherLocations",2010
46,46,"Boo Weekley",88,NA,8.953,117,53,"ProximitytoHolefromOtherLocations",2010
51,51,"Chris DiMarco",88,NA,12.454,160,29,"ProximitytoHolefromOtherLocations",2010
51,51,"Brian Gay",101,NA,9.828,126,2,"ProximitytoHolefromOtherLocations",2010
51,51,"JJ Henry",92,NA,12.635,162,62,"ProximitytoHolefromOtherLocations",2010
51,51,"Matt Kuchar",97,NA,9.414,121,5,"ProximitytoHolefromOtherLocations",2010
51,51,"John Rollins",81,NA,12.168,157,74,"ProximitytoHolefromOtherLocations",2010
51,51,"Adam Scott",70,NA,6.033,77,171,"ProximitytoHolefromOtherLocations",2010
57,57,"Nathan Green",86,NA,12.074,152,55,"ProximitytoHolefromOtherLocations",2010
57,57,"Tim Petrovic",105,NA,14.506,183,51,"ProximitytoHolefromOtherLocations",2010
57,57,"Aron Price",70,NA,9.557,121,88,"ProximitytoHolefromOtherLocations",2010
57,57,"Jimmy Walker",82,NA,9.526,120,89,"ProximitytoHolefromOtherLocations",2010
61,61,"Stephen Ames",75,NA,8.309,104,61,"ProximitytoHolefromOtherLocations",2010
61,61,"Stewart Cink",84,NA,8.437,105,118,"ProximitytoHolefromOtherLocations",2010
61,61,"Charles Howell III",103,NA,13.489,169,7,"ProximitytoHolefromOtherLocations",2010
61,61,"Josh Teater",101,NA,14.001,175,124,"ProximitytoHolefromOtherLocations",2010
65,65,"Aaron Baddeley",94,NA,11.626,143,117,"ProximitytoHolefromOtherLocations",2010
65,65,"Paul Casey",64,NA,5.439,67,45,"ProximitytoHolefromOtherLocations",2010
65,65,"Greg Chalmers",93,NA,11.026,136,10,"ProximitytoHolefromOtherLocations",2010
65,65,"KJ Choi",82,NA,6.497,80,20,"ProximitytoHolefromOtherLocations",2010
65,65,"Graham DeLaet",88,NA,8.832,109,36,"ProximitytoHolefromOtherLocations",2010
65,65,"David Duval",71,NA,8.133,100,181,"ProximitytoHolefromOtherLocations",2010
65,65,"Tim Herron",79,NA,10.016,123,80,"ProximitytoHolefromOtherLocations",2010
65,65,"Dustin Johnson",83,NA,7.21,89,139,"ProximitytoHolefromOtherLocations",2010
65,65,"Rory McIlroy",54,NA,4.685,58,56,"ProximitytoHolefromOtherLocations",2010
65,65,"Shaun Micheel",70,NA,10.224,127,40,"ProximitytoHolefromOtherLocations",2010
65,65,"Pat Perez",90,NA,12.27,152,26,"ProximitytoHolefromOtherLocations",2010
65,65,"DA Points",90,NA,11.199,138,85,"ProximitytoHolefromOtherLocations",2010
65,65,"Rory Sabbatini",79,NA,8.753,108,128,"ProximitytoHolefromOtherLocations",2010
65,65,"Garrett Willis",82,NA,10.252,127,152,"ProximitytoHolefromOtherLocations",2010
79,79,"Woody Austin",93,NA,11.815,144,87,"ProximitytoHolefromOtherLocations",2010
79,79,"Daniel Chopra",74,NA,9.619,118,135,"ProximitytoHolefromOtherLocations",2010
79,79,"Ben Crane",85,NA,7.821,95,77,"ProximitytoHolefromOtherLocations",2010
79,79,"Jeff Gove",57,NA,6.742,82,189,"ProximitytoHolefromOtherLocations",2010
79,79,"Paul Goydos",78,NA,8.079,98,155,"ProximitytoHolefromOtherLocations",2010
79,79,"JP Hayes",79,NA,9.677,118,141,"ProximitytoHolefromOtherLocations",2010
79,79,"Lee Janzen",77,NA,9.779,119,102,"ProximitytoHolefromOtherLocations",2010
79,79,"John Mallinger",78,NA,7.823,95,84,"ProximitytoHolefromOtherLocations",2010
79,79,"Webb Simpson",98,NA,10.862,132,69,"ProximitytoHolefromOtherLocations",2010
79,79,"Chris Stroud",90,NA,10.913,133,113,"ProximitytoHolefromOtherLocations",2010
79,79,"Roger Tambellini",77,NA,9.046,110,166,"ProximitytoHolefromOtherLocations",2010
79,79,"Bo Van Pelt",104,NA,11.423,139,25,"ProximitytoHolefromOtherLocations",2010
79,79,"Steve Wheatcroft",74,NA,8.653,106,183,"ProximitytoHolefromOtherLocations",2010
79,79,"Mark Wilson",87,NA,11.039,135,27,"ProximitytoHolefromOtherLocations",2010
93,93,"Blake Adams",84,NA,11.912,144,112,"ProximitytoHolefromOtherLocations",2010
93,93,"Alex Cejka",81,NA,9.119,110,130,"ProximitytoHolefromOtherLocations",2010
93,93,"Jerry Kelly",99,NA,11.551,140,100,"ProximitytoHolefromOtherLocations",2010
93,93,"Justin Leonard",89,NA,10.281,124,114,"ProximitytoHolefromOtherLocations",2010
93,93,"Rod Pampling",77,NA,11.488,139,67,"ProximitytoHolefromOtherLocations",2010
93,93,"Heath Slocum",97,NA,10.77,129,19,"ProximitytoHolefromOtherLocations",2010
93,93,"Johnson Wagner",85,NA,12.208,147,96,"ProximitytoHolefromOtherLocations",2010
100,100,"Ricky Barnes",103,NA,9.29,110,64,"ProximitytoHolefromOtherLocations",2010
100,100,"Craig Bowden",56,NA,8.518,101,91,"ProximitytoHolefromOtherLocations",2010
100,100,"David Lutterus",69,NA,8.148,97,158,"ProximitytoHolefromOtherLocations",2010
100,100,"Will Ma Kenzie",72,NA,9.855,118,73,"ProximitytoHolefromOtherLocations",2010
100,100,"Scott McCarron",90,NA,13.829,164,43,"ProximitytoHolefromOtherLocations",2010
100,100,"Carl Pettersson",99,NA,10.611,127,28,"ProximitytoHolefromOtherLocations",2010
100,100,"Vijay Singh",75,NA,7.127,85,129,"ProximitytoHolefromOtherLocations",2010
100,100,"David Toms",86,NA,8.872,106,39,"ProximitytoHolefromOtherLocations",2010
108,108,"Matt Bettencourt",91,NA,10.877,128,97,"ProximitytoHolefromOtherLocations",2010
108,108,"John Daly",63,NA,6.776,80,174,"ProximitytoHolefromOtherLocations",2010
108,108,"Sergio Garcia",58,NA,4.43,52,161,"ProximitytoHolefromOtherLocations",2010
108,108,"Robert Garrigus",71,NA,8.975,105,182,"ProximitytoHolefromOtherLocations",2010
108,108,"Tom Gillis",97,NA,10.82,127,54,"ProximitytoHolefromOtherLocations",2010
108,108,"Andres Romero",73,NA,10.498,124,46,"ProximitytoHolefromOtherLocations",2010
108,108,"Roland Thatcher",72,NA,10.077,119,116,"ProximitytoHolefromOtherLocations",2010
108,108,"Charlie Wi",95,NA,12.373,146,3,"ProximitytoHolefromOtherLocations",2010
116,116,"Briny Baird",87,NA,11.175,130,37,"ProximitytoHolefromOtherLocations",2010
116,116,"Jason Day",82,NA,10.323,120,51,"ProximitytoHolefromOtherLocations",2010
116,116,"Rickie Fowler",98,NA,9.241,108,66,"ProximitytoHolefromOtherLocations",2010
116,116,"Lucas Glover",75,NA,7.221,84,169,"ProximitytoHolefromOtherLocations",2010
116,116,"Mathew Goggin",85,NA,13.352,156,167,"ProximitytoHolefromOtherLocations",2010
116,116,"Kevin Johnson",62,NA,6.887,80,184,"ProximitytoHolefromOtherLocations",2010
116,116,"Bill Lunde",79,NA,9.936,115,109,"ProximitytoHolefromOtherLocations",2010
116,116,"Tom Pernice Jr",74,NA,7.49,87,63,"ProximitytoHolefromOtherLocations",2010
116,116,"Brett Quigley",96,NA,12.036,140,99,"ProximitytoHolefromOtherLocations",2010
116,116,"Kevin Stadler",86,NA,12.186,142,138,"ProximitytoHolefromOtherLocations",2010
116,116,"Kevin Sutherland",86,NA,11.128,130,23,"ProximitytoHolefromOtherLocations",2010
116,116,"Nick Watney",91,NA,7.213,84,146,"ProximitytoHolefromOtherLocations",2010
116,116,"Chris Wilson",65,NA,8.416,98,173,"ProximitytoHolefromOtherLocations",2010
129,129,"Cameron Beckman",68,NA,8.067,93,93,"ProximitytoHolefromOtherLocations",2010
129,129,"Chad Campbell",95,NA,12.043,139,72,"ProximitytoHolefromOtherLocations",2010
129,129,"Derek Lamely",81,NA,11.273,130,119,"ProximitytoHolefromOtherLocations",2010
129,129,"Davis Love III",79,NA,8.071,93,165,"ProximitytoHolefromOtherLocations",2010
129,129,"George McNeill",79,NA,10.741,123,149,"ProximitytoHolefromOtherLocations",2010
129,129,"John Merrick",109,NA,15.403,178,121,"ProximitytoHolefromOtherLocations",2010
129,129,"Ryan Moore",80,NA,9.352,107,47,"ProximitytoHolefromOtherLocations",2010
129,129,"Cameron Tringale",55,NA,7.627,88,178,"ProximitytoHolefromOtherLocations",2010
129,129,"Vance Veazey",58,NA,8.763,101,187,"ProximitytoHolefromOtherLocations",2010
138,138,"Stuart Appleby",101,NA,14.88,170,81,"ProximitytoHolefromOtherLocations",2010
138,138,"Kris Blanks",91,NA,12.566,142,170,"ProximitytoHolefromOtherLocations",2010
138,138,"Jason Dufner",87,NA,8.392,95,92,"ProximitytoHolefromOtherLocations",2010
138,138,"Steve Elkington",74,NA,10.018,114,11,"ProximitytoHolefromOtherLocations",2010
138,138,"Rocco Mediate",71,NA,9.027,103,120,"ProximitytoHolefromOtherLocations",2010
143,143,"Rich Barcelo",70,NA,10.013,112,168,"ProximitytoHolefromOtherLocations",2010
143,143,"Ben Curtis",78,NA,9.466,106,60,"ProximitytoHolefromOtherLocations",2010
143,143,"Trevor Immelman",55,NA,6.13,69,65,"ProximitytoHolefromOtherLocations",2010
143,143,"Sean OHair",84,NA,8.234,93,32,"ProximitytoHolefromOtherLocations",2010
147,147,"Brendon de Jonge",114,NA,12.6,140,145,"ProximitytoHolefromOtherLocations",2010
147,147,"Steve Marino",81,NA,11.25,125,132,"ProximitytoHolefromOtherLocations",2010
147,147,"James Nitties",92,NA,15.688,174,94,"ProximitytoHolefromOtherLocations",2010
147,147,"Kenny Perry",69,NA,7.872,87,33,"ProximitytoHolefromOtherLocations",2010
147,147,"Chris Tidland",77,NA,11.148,124,110,"ProximitytoHolefromOtherLocations",2010
147,147,"Camilo Villegas",78,NA,6.538,73,107,"ProximitytoHolefromOtherLocations",2010
153,153,"Cliff Kresge",50,NA,6.382,70,77,"ProximitytoHolefromOtherLocations",2010
153,153,"Steve Lowery",67,NA,9.877,108,188,"ProximitytoHolefromOtherLocations",2010
153,153,"Billy Mayfair",78,NA,10.557,116,147,"ProximitytoHolefromOtherLocations",2010
153,153,"Troy Merritt",86,NA,13.503,148,156,"ProximitytoHolefromOtherLocations",2010
153,153,"Joe Ogilvie",99,NA,14.686,161,126,"ProximitytoHolefromOtherLocations",2010
153,153,"Jeff Quinney",91,NA,12.99,143,59,"ProximitytoHolefromOtherLocations",2010
159,159,"Troy Matteson",84,NA,10.288,112,140,"ProximitytoHolefromOtherLocations",2010
159,159,"Andrew McLardy",52,NA,8.941,97,176,"ProximitytoHolefromOtherLocations",2010
159,159,"Alex Prugh",88,NA,12.809,139,151,"ProximitytoHolefromOtherLocations",2010
159,159,"Paul Stankowski",62,NA,8.423,92,150,"ProximitytoHolefromOtherLocations",2010
159,159,"Vaughn Taylor",87,NA,11.099,121,111,"ProximitytoHolefromOtherLocations",2010
164,164,"Jason Bohn",84,NA,11.13,120,108,"ProximitytoHolefromOtherLocations",2010
164,164,"Michael Letzig",84,NA,12.801,137,137,"ProximitytoHolefromOtherLocations",2010
166,166,"Chris Couch",66,NA,11.063,118,133,"ProximitytoHolefromOtherLocations",2010
166,166,"Brad Faxon",58,NA,9.215,98,192,"ProximitytoHolefromOtherLocations",2010
166,166,"Brenden Pappas",66,NA,8.069,86,143,"ProximitytoHolefromOtherLocations",2010
169,169,"Ernie Els",72,NA,8.269,87,41,"ProximitytoHolefromOtherLocations",2010
169,169,"Ted Purdy",86,NA,14.514,153,180,"ProximitytoHolefromOtherLocations",2010
169,169,"Bubba Watson",77,NA,11.823,124,147,"ProximitytoHolefromOtherLocations",2010
172,172,"Hunter Mahan",85,NA,9.958,104,85,"ProximitytoHolefromOtherLocations",2010
172,172,"Ryan Palmer",84,NA,10.216,106,144,"ProximitytoHolefromOtherLocations",2010
172,172,"Nicholas Thompson",88,NA,14.002,146,191,"ProximitytoHolefromOtherLocations",2010
172,172,"Brett Wetterich",54,NA,9.307,97,83,"ProximitytoHolefromOtherLocations",2010
176,176,"Kevin Streelman",90,NA,14.903,154,127,"ProximitytoHolefromOtherLocations",2010
176,176,"Jerod Turner",54,NA,7.542,78,186,"ProximitytoHolefromOtherLocations",2010
176,176,"Jay Williamson",76,NA,9.276,96,58,"ProximitytoHolefromOtherLocations",2010
179,179,"Charles Warren",64,NA,10.011,102,160,"ProximitytoHolefromOtherLocations",2010
180,180,"Mark Calcavecchia",50,NA,4.956,50,185,"ProximitytoHolefromOtherLocations",2010
180,180,"John Senden",103,NA,13.187,133,104,"ProximitytoHolefromOtherLocations",2010
182,182,"Justin Bolli",55,NA,6.728,67,162,"ProximitytoHolefromOtherLocations",2010
182,182,"Brent Delahoussaye",57,NA,9.059,91,164,"ProximitytoHolefromOtherLocations",2010
182,182,"James Driscoll",78,NA,15.459,154,95,"ProximitytoHolefromOtherLocations",2010
185,185,"Garth Mulroy",53,NA,7.225,71,175,"ProximitytoHolefromOtherLocations",2010
186,186,"Robert Allenby",76,NA,7.539,73,131,"ProximitytoHolefromOtherLocations",2010
186,186,"Henrik Bjornstad",72,NA,10.787,105,190,"ProximitytoHolefromOtherLocations",2010
188,188,"Martin Flores",75,NA,13.107,126,172,"ProximitytoHolefromOtherLocations",2010
188,188,"Mathias Gronberg",61,NA,9.084,87,90,"ProximitytoHolefromOtherLocations",2010
190,190,"Matt Every",60,NA,6.98,66,105,"ProximitytoHolefromOtherLocations",2010
191,191,"Jeff Maggert",76,NA,13.705,128,141,"ProximitytoHolefromOtherLocations",2010
192,192,"Greg Kraft",52,NA,10.744,84,177,"ProximitytoHolefromOtherLocations",2010
