"EarlyRound3ScoringAverage_RANKTHISWEEK_2015","EarlyRound3ScoringAverage_RANKLASTWEEK_2015","EarlyRound3ScoringAverage_PLAYERNAME_2015","EarlyRound3ScoringAverage__2015","EarlyRound3ScoringAverage_AVG_2015","EarlyRound3ScoringAverage_TOTALSTROKES_2015","EarlyRound3ScoringAverage_TOTALROUNDS_2015","stat_name","year"
31,31,"John Merrick",NA,69.33,416,6,"EarlyRound3ScoringAverage",2015
34,34,"Jason Kokrak",NA,69.36,763,11,"EarlyRound3ScoringAverage",2015
35,35,"Daniel Summerhays",NA,69.38,902,13,"EarlyRound3ScoringAverage",2015
36,36,"Jim Furyk",NA,69.4,347,5,"EarlyRound3ScoringAverage",2015
36,36,"Max Homa",NA,69.4,347,5,"EarlyRound3ScoringAverage",2015
36,36,"Brendon Todd",NA,69.4,694,10,"EarlyRound3ScoringAverage",2015
39,39,"Ben Martin",NA,69.43,486,7,"EarlyRound3ScoringAverage",2015
40,40,"Martin Flores",NA,69.44,625,9,"EarlyRound3ScoringAverage",2015
40,40,"Shawn Stefani",NA,69.44,625,9,"EarlyRound3ScoringAverage",2015
42,42,"Jason Bohn",NA,69.46,903,13,"EarlyRound3ScoringAverage",2015
43,43,"Harris English",NA,69.5,834,12,"EarlyRound3ScoringAverage",2015
44,44,"Hudson Swafford",NA,69.56,626,9,"EarlyRound3ScoringAverage",2015
45,45,"Brian Harman",NA,69.6,348,5,"EarlyRound3ScoringAverage",2015
46,46,"Chad Campbell",NA,69.63,557,8,"EarlyRound3ScoringAverage",2015
46,46,"Scott Piercy",NA,69.63,557,8,"EarlyRound3ScoringAverage",2015
46,46,"Johnson Wagner",NA,69.63,557,8,"EarlyRound3ScoringAverage",2015
49,49,"Spencer Levin",NA,69.67,418,6,"EarlyRound3ScoringAverage",2015
50,50,"Chris Stroud",NA,69.71,488,7,"EarlyRound3ScoringAverage",2015
51,51,"Ricky Barnes",NA,69.75,279,4,"EarlyRound3ScoringAverage",2015
51,51,"Andres Gonzales",NA,69.75,558,8,"EarlyRound3ScoringAverage",2015
53,53,"Daniel Berger",NA,69.78,628,9,"EarlyRound3ScoringAverage",2015
53,53,"Hideki Matsuyama",NA,69.78,628,9,"EarlyRound3ScoringAverage",2015
55,55,"Hunter Mahan",NA,69.8,1047,15,"EarlyRound3ScoringAverage",2015
55,55,"Jeff Overton",NA,69.8,698,10,"EarlyRound3ScoringAverage",2015
57,57,"Nicholas Thompson",NA,69.86,489,7,"EarlyRound3ScoringAverage",2015
58,58,"Paul Casey",NA,69.89,629,9,"EarlyRound3ScoringAverage",2015
58,58,"Chad Collins",NA,69.89,629,9,"EarlyRound3ScoringAverage",2015
60,60,"Brendan Steele",NA,69.91,769,11,"EarlyRound3ScoringAverage",2015
61,61,"Scott Brown",NA,70,630,9,"EarlyRound3ScoringAverage",2015
61,61,"Erik Compton",NA,70,630,9,"EarlyRound3ScoringAverage",2015
61,61,"Oscar Fraustro",NA,70,140,2,"EarlyRound3ScoringAverage",2015
61,61,"James Hahn",NA,70,770,11,"EarlyRound3ScoringAverage",2015
61,61,"Jordan Spieth",NA,70,140,2,"EarlyRound3ScoringAverage",2015
66,66,"Steven Bowditch",NA,70.09,771,11,"EarlyRound3ScoringAverage",2015
66,66,"Carlos Ortiz",NA,70.09,771,11,"EarlyRound3ScoringAverage",2015
68,68,"John Senden",NA,70.1,701,10,"EarlyRound3ScoringAverage",2015
69,69,"JB Holmes",NA,70.13,561,8,"EarlyRound3ScoringAverage",2015
69,69,"Gary Woodland",NA,70.13,561,8,"EarlyRound3ScoringAverage",2015
71,71,"Rickie Fowler",NA,70.14,491,7,"EarlyRound3ScoringAverage",2015
71,71,"Charley Hoffman",NA,70.14,491,7,"EarlyRound3ScoringAverage",2015
73,73,"Chez Reavie",NA,70.17,421,6,"EarlyRound3ScoringAverage",2015
74,74,"Russell Knox",NA,70.18,772,11,"EarlyRound3ScoringAverage",2015
74,74,"Pat Perez",NA,70.18,772,11,"EarlyRound3ScoringAverage",2015
76,76,"Gonzalo Fdez Castano",NA,70.2,351,5,"EarlyRound3ScoringAverage",2015
76,76,"Roger Sloan",NA,70.2,351,5,"EarlyRound3ScoringAverage",2015
78,78,"Carl Pettersson",NA,70.23,913,13,"EarlyRound3ScoringAverage",2015
79,79,"Francesco Molinari",NA,70.25,562,8,"EarlyRound3ScoringAverage",2015
79,79,"Ian Poulter",NA,70.25,281,4,"EarlyRound3ScoringAverage",2015
81,81,"Zac Blair",NA,70.27,773,11,"EarlyRound3ScoringAverage",2015
82,82,"Kevin Na",NA,70.29,492,7,"EarlyRound3ScoringAverage",2015
83,83,"Keegan Bradley",NA,70.3,703,10,"EarlyRound3ScoringAverage",2015
83,83,"Bryce Molder",NA,70.3,703,10,"EarlyRound3ScoringAverage",2015
85,85,"Kyle Reifers",NA,70.33,844,12,"EarlyRound3ScoringAverage",2015
86,86,"Aaron Baddeley",NA,70.38,563,8,"EarlyRound3ScoringAverage",2015
86,86,"Alex Prugh",NA,70.38,563,8,"EarlyRound3ScoringAverage",2015
86,86,"Sam Saunders",NA,70.38,563,8,"EarlyRound3ScoringAverage",2015
86,86,"Lee Westwood",NA,70.38,563,8,"EarlyRound3ScoringAverage",2015
90,90,"Davis Love III",NA,70.4,352,5,"EarlyRound3ScoringAverage",2015
90,90,"William McGirt",NA,70.4,1056,15,"EarlyRound3ScoringAverage",2015
90,90,"Sean OHair",NA,70.4,352,5,"EarlyRound3ScoringAverage",2015
90,90,"Andrew Svoboda",NA,70.4,352,5,"EarlyRound3ScoringAverage",2015
94,94,"Luke Guthrie",NA,70.44,634,9,"EarlyRound3ScoringAverage",2015
95,95,"Steven Alker",NA,70.5,423,6,"EarlyRound3ScoringAverage",2015
95,95,"Heath Slocum",NA,70.5,282,4,"EarlyRound3ScoringAverage",2015
97,97,"Adam Hadwin",NA,70.55,776,11,"EarlyRound3ScoringAverage",2015
98,98,"Russell Henley",NA,70.56,635,9,"EarlyRound3ScoringAverage",2015
99,99,"Zach Johnson",NA,70.57,494,7,"EarlyRound3ScoringAverage",2015
100,100,"Brian Davis",NA,70.6,706,10,"EarlyRound3ScoringAverage",2015
100,100,"Billy Horschel",NA,70.6,706,10,"EarlyRound3ScoringAverage",2015
100,100,"Kevin Kisner",NA,70.6,706,10,"EarlyRound3ScoringAverage",2015
100,100,"Mark Wilson",NA,70.6,706,10,"EarlyRound3ScoringAverage",2015
104,104,"Robert Streb",NA,70.62,918,13,"EarlyRound3ScoringAverage",2015
105,105,"Charles Howell III",NA,70.67,848,12,"EarlyRound3ScoringAverage",2015
106,106,"Roberto Castro",NA,70.71,495,7,"EarlyRound3ScoringAverage",2015
106,106,"Bo Van Pelt",NA,70.71,495,7,"EarlyRound3ScoringAverage",2015
106,106,"Nick Watney",NA,70.71,495,7,"EarlyRound3ScoringAverage",2015
109,109,"Camilo Villegas",NA,70.73,778,11,"EarlyRound3ScoringAverage",2015
110,110,"Luke Donald",NA,70.75,566,8,"EarlyRound3ScoringAverage",2015
110,110,"Tony Finau",NA,70.75,849,12,"EarlyRound3ScoringAverage",2015
110,110,"Tim Wilkinson",NA,70.75,566,8,"EarlyRound3ScoringAverage",2015
113,113,"Mark Hubbard",NA,70.78,637,9,"EarlyRound3ScoringAverage",2015
114,114,"Jamie Donaldson",NA,70.8,354,5,"EarlyRound3ScoringAverage",2015
115,115,"Fabian Gomez",NA,70.82,779,11,"EarlyRound3ScoringAverage",2015
115,115,"Danny Lee",NA,70.82,779,11,"EarlyRound3ScoringAverage",2015
117,117,"David Lingmerth",NA,70.83,425,6,"EarlyRound3ScoringAverage",2015
118,118,"Brice Garnett",NA,70.86,496,7,"EarlyRound3ScoringAverage",2015
118,118,"Jim Herman",NA,70.86,992,14,"EarlyRound3ScoringAverage",2015
118,118,"Michael Putnam",NA,70.86,496,7,"EarlyRound3ScoringAverage",2015
121,121,"Jimmy Walker",NA,70.91,780,11,"EarlyRound3ScoringAverage",2015
122,122,"Blayne Barber",NA,71,426,6,"EarlyRound3ScoringAverage",2015
122,122,"Alex Cejka",NA,71,710,10,"EarlyRound3ScoringAverage",2015
122,122,"JJ Henry",NA,71,497,7,"EarlyRound3ScoringAverage",2015
122,122,"Whee Kim",NA,71,426,6,"EarlyRound3ScoringAverage",2015
122,122,"Bill Lunde",NA,71,284,4,"EarlyRound3ScoringAverage",2015
122,122,"Cameron Percy",NA,71,497,7,"EarlyRound3ScoringAverage",2015
122,122,"Justin Rose",NA,71,284,4,"EarlyRound3ScoringAverage",2015
122,122,"Webb Simpson",NA,71,497,7,"EarlyRound3ScoringAverage",2015
122,122,"Michael Thompson",NA,71,497,7,"EarlyRound3ScoringAverage",2015
122,122,"Bubba Watson",NA,71,213,3,"EarlyRound3ScoringAverage",2015
122,122,"Boo Weekley",NA,71,568,8,"EarlyRound3ScoringAverage",2015
122,122,"Steve Wheatcroft",NA,71,426,6,"EarlyRound3ScoringAverage",2015
134,134,"John Peterson",NA,71.08,853,12,"EarlyRound3ScoringAverage",2015
135,135,"Billy Hurley III",NA,71.11,640,9,"EarlyRound3ScoringAverage",2015
136,136,"John Huh",NA,71.16,1352,19,"EarlyRound3ScoringAverage",2015
137,137,"Ken Duke",NA,71.17,854,12,"EarlyRound3ScoringAverage",2015
138,138,"Greg Owen",NA,71.2,356,5,"EarlyRound3ScoringAverage",2015
139,139,"Greg Chalmers",NA,71.29,499,7,"EarlyRound3ScoringAverage",2015
139,139,"Martin Laird",NA,71.29,499,7,"EarlyRound3ScoringAverage",2015
141,141,"Sangmoon Bae",NA,71.3,713,10,"EarlyRound3ScoringAverage",2015
141,141,"Morgan Hoffmann",NA,71.3,713,10,"EarlyRound3ScoringAverage",2015
141,141,"Phil Mickelson",NA,71.3,713,10,"EarlyRound3ScoringAverage",2015
144,144,"KJ Choi",NA,71.33,642,9,"EarlyRound3ScoringAverage",2015
144,144,"Charl Schwartzel",NA,71.33,428,6,"EarlyRound3ScoringAverage",2015
144,144,"Henrik Stenson",NA,71.33,214,3,"EarlyRound3ScoringAverage",2015
147,147,"Jhonattan Vegas",NA,71.36,785,11,"EarlyRound3ScoringAverage",2015
148,148,"Ryan Palmer",NA,71.38,571,8,"EarlyRound3ScoringAverage",2015
149,149,"Robert Allenby",NA,71.4,357,5,"EarlyRound3ScoringAverage",2015
150,150,"Jason Gore",NA,71.43,500,7,"EarlyRound3ScoringAverage",2015
151,151,"Chesson Hadley",NA,71.44,1143,16,"EarlyRound3ScoringAverage",2015
151,151,"Tom Hoge",NA,71.44,643,9,"EarlyRound3ScoringAverage",2015
153,153,"Jonathan Randolph",NA,71.5,429,6,"EarlyRound3ScoringAverage",2015
154,154,"Andres Romero",NA,71.57,501,7,"EarlyRound3ScoringAverage",2015
154,154,"Cameron Tringale",NA,71.57,501,7,"EarlyRound3ScoringAverage",2015
156,156,"SJ Park",NA,71.6,716,10,"EarlyRound3ScoringAverage",2015
157,157,"Ryo Ishikawa",NA,71.67,860,12,"EarlyRound3ScoringAverage",2015
158,158,"Nick Taylor",NA,71.73,789,11,"EarlyRound3ScoringAverage",2015
159,159,"Ben Crane",NA,71.75,287,4,"EarlyRound3ScoringAverage",2015
160,160,"Vijay Singh",NA,71.78,646,9,"EarlyRound3ScoringAverage",2015
161,161,"Sergio Garcia",NA,71.8,359,5,"EarlyRound3ScoringAverage",2015
161,161,"Byron Smith",NA,71.8,359,5,"EarlyRound3ScoringAverage",2015
163,163,"Louis Oosthuizen",NA,71.83,431,6,"EarlyRound3ScoringAverage",2015
164,164,"Retief Goosen",NA,71.86,503,7,"EarlyRound3ScoringAverage",2015
164,164,"Seung Yul Noh",NA,71.86,503,7,"EarlyRound3ScoringAverage",2015
166,166,"Lucas Glover",NA,72,432,6,"EarlyRound3ScoringAverage",2015
166,166,"Chris Kirk",NA,72,648,9,"EarlyRound3ScoringAverage",2015
166,166,"Scott Langley",NA,72,864,12,"EarlyRound3ScoringAverage",2015
169,169,"Scott Stallings",NA,72.17,433,6,"EarlyRound3ScoringAverage",2015
170,170,"David Hearn",NA,72.2,722,10,"EarlyRound3ScoringAverage",2015
170,170,"Brian Stuard",NA,72.2,722,10,"EarlyRound3ScoringAverage",2015
172,172,"DA Points",NA,72.43,507,7,"EarlyRound3ScoringAverage",2015
173,173,"Geoff Ogilvy",NA,72.5,435,6,"EarlyRound3ScoringAverage",2015
174,174,"Jon Curran",NA,72.6,363,5,"EarlyRound3ScoringAverage",2015
175,175,"Robert Garrigus",NA,72.63,581,8,"EarlyRound3ScoringAverage",2015
176,176,"Justin Leonard",NA,72.75,291,4,"EarlyRound3ScoringAverage",2015
177,177,"Ryan Moore",NA,73,438,6,"EarlyRound3ScoringAverage",2015
178,178,"Ernie Els",NA,73.4,367,5,"EarlyRound3ScoringAverage",2015
179,179,"Andrew Putnam",NA,73.67,442,6,"EarlyRound3ScoringAverage",2015
180,180,"Angel Cabrera",NA,73.8,369,5,"EarlyRound3ScoringAverage",2015
180,180,"Jim Renner",NA,73.8,369,5,"EarlyRound3ScoringAverage",2015
182,182,"Padraig Harrington",NA,73.83,443,6,"EarlyRound3ScoringAverage",2015
183,183,"Matt Every",NA,73.88,591,8,"EarlyRound3ScoringAverage",2015
184,184,"Charlie Beljan",NA,74.4,372,5,"EarlyRound3ScoringAverage",2015
