"Approachesfrom200yards_RANKTHISWEEK_2010","Approachesfrom200yards_RANKLASTWEEK_2010","Approachesfrom200yards_PLAYERNAME_2010","Approachesfrom200yards_ROUNDS_2010","Approachesfrom200yards_AVG_2010","Approachesfrom200yards_TOTALDISTANCEFEET_2010","Approachesfrom200yards_OFATTEMPTS_2010","Approachesfrom200yards_RELATIVETOPAR_2010","stat_name","year"
1,1,"Paul Casey",64,NA,5910.75,137,-28,"Approachesfrom200yards",2010
2,2,"Phil Mickelson",76,NA,8061.5,186,-36,"Approachesfrom200yards",2010
3,3,"Tim Clark",88,NA,10161.667,234,-21,"Approachesfrom200yards",2010
4,4,"Jay Williamson",76,NA,6884.75,157,-6,"Approachesfrom200yards",2010
5,5,"Kenny Perry",69,NA,7770.667,173,-30,"Approachesfrom200yards",2010
5,5,"Steve Stricker",73,NA,8710.083,194,-48,"Approachesfrom200yards",2010
7,7,"Camilo Villegas",78,NA,8423.833,186,-41,"Approachesfrom200yards",2010
8,8,"KJ Choi",82,NA,8381.167,185,-26,"Approachesfrom200yards",2010
8,8,"Troy Matteson",84,NA,10430.25,230,-30,"Approachesfrom200yards",2010
10,10,"Davis Love III",79,NA,8897.417,196,-55,"Approachesfrom200yards",2010
11,11,"Kevin Na",94,NA,11471.333,252,-42,"Approachesfrom200yards",2010
12,12,"Jason Bohn",84,NA,10655.333,233,-43,"Approachesfrom200yards",2010
13,13,"Rickie Fowler",98,NA,10710.667,233,-36,"Approachesfrom200yards",2010
14,14,"Cliff Kresge",50,NA,6419.417,139,-11,"Approachesfrom200yards",2010
15,15,"Andres Romero",73,NA,10087.667,218,-33,"Approachesfrom200yards",2010
16,16,"Briny Baird",87,NA,10856.083,234,-22,"Approachesfrom200yards",2010
16,16,"Rocco Mediate",71,NA,9236.083,199,-19,"Approachesfrom200yards",2010
16,16,"Dean Wilson",54,NA,6447.667,139,-15,"Approachesfrom200yards",2010
19,19,"Michael Letzig",84,NA,11164.083,240,-44,"Approachesfrom200yards",2010
20,20,"Spencer Levin",110,NA,13324.083,286,-30,"Approachesfrom200yards",2010
21,21,"Luke Donald",71,NA,8120.667,174,-23,"Approachesfrom200yards",2010
21,21,"Martin Laird",91,NA,11197.333,240,-52,"Approachesfrom200yards",2010
23,23,"Dustin Johnson",83,NA,9118.583,195,-32,"Approachesfrom200yards",2010
23,23,"Ryan Palmer",84,NA,9954.333,213,-21,"Approachesfrom200yards",2010
25,25,"Mark Calcavecchia",50,NA,4498.25,96,-18,"Approachesfrom200yards",2010
26,26,"Brett Wetterich",54,NA,6240.167,133,-23,"Approachesfrom200yards",2010
27,27,"Robert Allenby",76,NA,9680.917,206,-29,"Approachesfrom200yards",2010
27,27,"Geoff Ogilvy",62,NA,7802.75,166,-21,"Approachesfrom200yards",2010
27,27,"David Toms",86,NA,10299.083,219,-36,"Approachesfrom200yards",2010
30,30,"Marc Leishman",87,NA,9566.583,203,-37,"Approachesfrom200yards",2010
30,30,"Andrew McLardy",52,NA,5802.417,123,-14,"Approachesfrom200yards",2010
32,32,"Jim Furyk",76,NA,10443.917,221,-28,"Approachesfrom200yards",2010
32,32,"Boo Weekley",88,NA,10533.75,223,-44,"Approachesfrom200yards",2010
34,34,"Charles Warren",64,NA,7959.417,167,-25,"Approachesfrom200yards",2010
35,35,"Robert Garrigus",71,NA,7212.667,151,-21,"Approachesfrom200yards",2010
35,35,"Troy Merritt",86,NA,10640.167,223,-51,"Approachesfrom200yards",2010
37,37,"Rich Barcelo",70,NA,7608.917,159,-31,"Approachesfrom200yards",2010
37,37,"Brendon de Jonge",114,NA,13248,277,-54,"Approachesfrom200yards",2010
37,37,"Aron Price",70,NA,9238,193,-45,"Approachesfrom200yards",2010
40,40,"Jason Dufner",87,NA,11367.75,237,-42,"Approachesfrom200yards",2010
40,40,"Charley Hoffman",85,NA,11373.083,237,-67,"Approachesfrom200yards",2010
40,40,"Matt Kuchar",97,NA,11990.167,250,-56,"Approachesfrom200yards",2010
40,40,"Pat Perez",90,NA,12278.583,256,-54,"Approachesfrom200yards",2010
44,44,"John Senden",103,NA,13081.917,272,-65,"Approachesfrom200yards",2010
44,44,"Brandt Snedeker",89,NA,11212,233,-20,"Approachesfrom200yards",2010
46,46,"David Duval",71,NA,8094.25,168,-21,"Approachesfrom200yards",2010
46,46,"Tom Pernice Jr",74,NA,7615.25,158,-13,"Approachesfrom200yards",2010
46,46,"Carl Pettersson",99,NA,11171.667,232,-28,"Approachesfrom200yards",2010
46,46,"DJ Trahan",92,NA,11411.5,237,-51,"Approachesfrom200yards",2010
50,50,"Bo Van Pelt",104,NA,13273.833,275,-67,"Approachesfrom200yards",2010
51,51,"Kris Blanks",91,NA,11458.667,237,-38,"Approachesfrom200yards",2010
52,52,"Michael Connell",89,NA,9785.083,202,-26,"Approachesfrom200yards",2010
52,52,"Chris Riley",73,NA,8618.917,178,-16,"Approachesfrom200yards",2010
54,54,"Chad Campbell",95,NA,11395.917,235,-29,"Approachesfrom200yards",2010
54,54,"Kevin Streelman",90,NA,11596,239,-36,"Approachesfrom200yards",2010
56,56,"Alex Cejka",81,NA,10782.583,222,-31,"Approachesfrom200yards",2010
56,56,"Cameron Percy",73,NA,7968.167,164,-28,"Approachesfrom200yards",2010
58,58,"John Daly",63,NA,6231.75,128,-22,"Approachesfrom200yards",2010
59,59,"Angel Cabrera",64,NA,7462.583,153,-21,"Approachesfrom200yards",2010
59,59,"Jason Day",82,NA,10136.333,208,-45,"Approachesfrom200yards",2010
59,59,"Sergio Garcia",58,NA,5065.667,104,-12,"Approachesfrom200yards",2010
59,59,"Brian Gay",101,NA,13595.75,279,-21,"Approachesfrom200yards",2010
59,59,"Retief Goosen",75,NA,8776.583,180,-41,"Approachesfrom200yards",2010
64,64,"Justin Rose",78,NA,10961.417,224,-37,"Approachesfrom200yards",2010
65,65,"Ryan Moore",80,NA,11082.75,226,-44,"Approachesfrom200yards",2010
65,65,"Ian Poulter",55,NA,6024.5,123,-16,"Approachesfrom200yards",2010
67,67,"Brent Delahoussaye",57,NA,5996.917,122,-5,"Approachesfrom200yards",2010
68,68,"Jeff Maggert",76,NA,9253.583,188,-8,"Approachesfrom200yards",2010
68,68,"Brian Stuard",81,NA,9703.333,197,-24,"Approachesfrom200yards",2010
70,70,"George McNeill",79,NA,9418.917,191,-19,"Approachesfrom200yards",2010
71,71,"Matt Every",60,NA,7866.583,159,-22,"Approachesfrom200yards",2010
71,71,"JB Holmes",100,NA,12580.75,254,-52,"Approachesfrom200yards",2010
71,71,"Lee Janzen",77,NA,9461.333,191,-4,"Approachesfrom200yards",2010
71,71,"Sean OHair",84,NA,10882.333,220,-33,"Approachesfrom200yards",2010
71,71,"Heath Slocum",97,NA,11829.75,239,-23,"Approachesfrom200yards",2010
76,76,"Tom Gillis",97,NA,14240.167,287,-75,"Approachesfrom200yards",2010
76,76,"Billy Mayfair",78,NA,10208.417,206,-20,"Approachesfrom200yards",2010
76,76,"DA Points",90,NA,11562,233,-19,"Approachesfrom200yards",2010
76,76,"Jimmy Walker",82,NA,9672.833,195,-14,"Approachesfrom200yards",2010
80,80,"Bill Haas",87,NA,11879.25,239,-56,"Approachesfrom200yards",2010
80,80,"Hunter Mahan",85,NA,11721.333,236,-42,"Approachesfrom200yards",2010
80,80,"Bubba Watson",77,NA,9329.75,188,-22,"Approachesfrom200yards",2010
83,83,"Ben Crane",85,NA,11141,224,-23,"Approachesfrom200yards",2010
83,83,"Mathew Goggin",85,NA,11796.583,237,-34,"Approachesfrom200yards",2010
83,83,"Paul Goydos",78,NA,10945.333,220,0,"Approachesfrom200yards",2010
83,83,"Michael Sim",64,NA,7468.417,150,-23,"Approachesfrom200yards",2010
87,87,"John Mallinger",78,NA,9365.417,188,-38,"Approachesfrom200yards",2010
88,88,"Jonathan Byrd",85,NA,12276.083,246,-48,"Approachesfrom200yards",2010
88,88,"Greg Chalmers",93,NA,12886.583,258,-35,"Approachesfrom200yards",2010
88,88,"Graham DeLaet",88,NA,11526,231,-34,"Approachesfrom200yards",2010
88,88,"Trevor Immelman",55,NA,6843,137,-11,"Approachesfrom200yards",2010
88,88,"Zach Johnson",93,NA,12675.25,254,-42,"Approachesfrom200yards",2010
88,88,"Paul Stankowski",62,NA,7587.333,152,-49,"Approachesfrom200yards",2010
88,88,"Josh Teater",101,NA,13319.583,267,-59,"Approachesfrom200yards",2010
95,95,"Lucas Glover",75,NA,9807.667,196,-38,"Approachesfrom200yards",2010
95,95,"Jeev Milkha Singh",59,NA,7297.5,146,-12,"Approachesfrom200yards",2010
95,95,"Kevin Stadler",86,NA,11594.833,232,-23,"Approachesfrom200yards",2010
98,98,"Blake Adams",84,NA,10366.333,207,-33,"Approachesfrom200yards",2010
