"EarlyPar4ScoringAverage_RANKTHISWEEK_2007","EarlyPar4ScoringAverage_RANKLASTWEEK_2007","EarlyPar4ScoringAverage_PLAYERNAME_2007","EarlyPar4ScoringAverage_ROUNDS_2007","EarlyPar4ScoringAverage_AVG_2007","EarlyPar4ScoringAverage_TOTALSTROKES_2007","EarlyPar4ScoringAverage_TOTALHOLES_2007","stat_name","year"
1,1,"Padraig Harrington",64,3.96,1086,274,"EarlyPar4ScoringAverage",2007
1,1,"Freddie Jacobson",70,3.96,1192,301,"EarlyPar4ScoringAverage",2007
3,3,"Jeff Overton",60,3.97,1196,301,"EarlyPar4ScoringAverage",2007
3,3,"Tiger Woods",63,3.97,774,195,"EarlyPar4ScoringAverage",2007
5,5,"Scott Verplank",82,3.98,1470,369,"EarlyPar4ScoringAverage",2007
6,6,"Alex Cejka",80,3.99,1866,468,"EarlyPar4ScoringAverage",2007
6,6,"Chris Riley",59,3.99,1133,284,"EarlyPar4ScoringAverage",2007
6,6,"Justin Rose",63,3.99,1125,282,"EarlyPar4ScoringAverage",2007
6,6,"Jay Williamson",50,3.99,1146,287,"EarlyPar4ScoringAverage",2007
10,10,"Cliff Kresge",107,4,2402,601,"EarlyPar4ScoringAverage",2007
10,10,"Matt Kuchar",85,4,1909,477,"EarlyPar4ScoringAverage",2007
10,10,"Vijay Singh",102,4,1891,473,"EarlyPar4ScoringAverage",2007
10,10,"Heath Slocum",101,4,2066,517,"EarlyPar4ScoringAverage",2007
10,10,"Brandt Snedeker",105,4,2143,536,"EarlyPar4ScoringAverage",2007
10,10,"Bo Van Pelt",104,4,2433,608,"EarlyPar4ScoringAverage",2007
16,16,"Tim Clark",66,4.01,1142,285,"EarlyPar4ScoringAverage",2007
16,16,"Brian Davis",101,4.01,2506,625,"EarlyPar4ScoringAverage",2007
16,16,"Brian Gay",107,4.01,2262,564,"EarlyPar4ScoringAverage",2007
16,16,"Mathias Gronberg",95,4.01,2222,554,"EarlyPar4ScoringAverage",2007
16,16,"Hunter Mahan",91,4.01,1988,496,"EarlyPar4ScoringAverage",2007
16,16,"Sean OHair",98,4.01,1979,494,"EarlyPar4ScoringAverage",2007
16,16,"Geoff Ogilvy",84,4.01,1532,382,"EarlyPar4ScoringAverage",2007
16,16,"Charlie Wi",90,4.01,1714,427,"EarlyPar4ScoringAverage",2007
24,24,"Stephen Ames",81,4.02,1483,369,"EarlyPar4ScoringAverage",2007
24,24,"Briny Baird",115,4.02,2531,629,"EarlyPar4ScoringAverage",2007
