"LatePar3ScoringAverage_RANKTHISWEEK_2012","LatePar3ScoringAverage_RANKLASTWEEK_2012","LatePar3ScoringAverage_PLAYERNAME_2012","LatePar3ScoringAverage_ROUNDS_2012","LatePar3ScoringAverage_AVG_2012","LatePar3ScoringAverage_TOTALSTROKES_2012","LatePar3ScoringAverage_TOTALHOLES_2012","stat_name","year"
88,88,"Charlie Wi",86,3.08,563,183,"LatePar3ScoringAverage",2012
88,88,"Tiger Woods",69,3.08,520,169,"LatePar3ScoringAverage",2012
106,106,"Chad Campbell",84,3.09,559,181,"LatePar3ScoringAverage",2012
106,106,"Tim Clark",60,3.09,424,137,"LatePar3ScoringAverage",2012
106,106,"Spencer Levin",81,3.09,420,136,"LatePar3ScoringAverage",2012
106,106,"William McGirt",96,3.09,617,200,"LatePar3ScoringAverage",2012
106,106,"Garth Mulroy",59,3.09,349,113,"LatePar3ScoringAverage",2012
106,106,"David Toms",60,3.09,355,115,"LatePar3ScoringAverage",2012
106,106,"Cameron Tringale",88,3.09,507,164,"LatePar3ScoringAverage",2012
106,106,"Nick Watney",97,3.09,543,176,"LatePar3ScoringAverage",2012
106,106,"YE Yang",64,3.09,346,112,"LatePar3ScoringAverage",2012
115,115,"Kris Blanks",65,3.1,378,122,"LatePar3ScoringAverage",2012
115,115,"Scott Brown",65,3.1,403,130,"LatePar3ScoringAverage",2012
115,115,"Jonathan Byrd",69,3.1,475,153,"LatePar3ScoringAverage",2012
115,115,"Kevin Chappell",91,3.1,477,154,"LatePar3ScoringAverage",2012
115,115,"Bob Estes",78,3.1,468,151,"LatePar3ScoringAverage",2012
115,115,"Bobby Gates",87,3.1,534,172,"LatePar3ScoringAverage",2012
115,115,"Mathew Goggin",65,3.1,375,121,"LatePar3ScoringAverage",2012
115,115,"Louis Oosthuizen",65,3.1,400,129,"LatePar3ScoringAverage",2012
115,115,"Pat Perez",81,3.1,502,162,"LatePar3ScoringAverage",2012
115,115,"Mark Wilson",84,3.1,400,129,"LatePar3ScoringAverage",2012
125,125,"Stuart Appleby",75,3.11,438,141,"LatePar3ScoringAverage",2012
125,125,"Jonas Blixt",72,3.11,451,145,"LatePar3ScoringAverage",2012
125,125,"Michael Bradley",63,3.11,327,105,"LatePar3ScoringAverage",2012
125,125,"Angel Cabrera",54,3.11,314,101,"LatePar3ScoringAverage",2012
125,125,"Marco Dawson",60,3.11,302,97,"LatePar3ScoringAverage",2012
125,125,"Scott Dunlap",57,3.11,348,112,"LatePar3ScoringAverage",2012
125,125,"Martin Flores",95,3.11,516,166,"LatePar3ScoringAverage",2012
125,125,"Billy Horschel",63,3.11,376,121,"LatePar3ScoringAverage",2012
125,125,"Bill Lunde",83,3.11,442,142,"LatePar3ScoringAverage",2012
125,125,"Hunter Mahan",88,3.11,497,160,"LatePar3ScoringAverage",2012
125,125,"Graeme McDowell",55,3.11,398,128,"LatePar3ScoringAverage",2012
125,125,"Ian Poulter",57,3.11,389,125,"LatePar3ScoringAverage",2012
125,125,"Daniel Summerhays",81,3.11,485,156,"LatePar3ScoringAverage",2012
125,125,"DJ Trahan",73,3.11,407,131,"LatePar3ScoringAverage",2012
139,139,"Stephen Ames",54,3.12,356,114,"LatePar3ScoringAverage",2012
139,139,"Ken Duke",104,3.12,683,219,"LatePar3ScoringAverage",2012
139,139,"Stephen Gangluff",57,3.12,349,112,"LatePar3ScoringAverage",2012
139,139,"Justin Leonard",79,3.12,405,130,"LatePar3ScoringAverage",2012
139,139,"Nick OHern",78,3.12,430,138,"LatePar3ScoringAverage",2012
139,139,"Carl Pettersson",92,3.12,615,197,"LatePar3ScoringAverage",2012
139,139,"Brendan Steele",77,3.12,352,113,"LatePar3ScoringAverage",2012
139,139,"Henrik Stenson",51,3.12,362,116,"LatePar3ScoringAverage",2012
147,147,"Jason Bohn",81,3.13,501,160,"LatePar3ScoringAverage",2012
147,147,"Erik Compton",81,3.13,450,144,"LatePar3ScoringAverage",2012
147,147,"Robert Garrigus",89,3.13,604,193,"LatePar3ScoringAverage",2012
147,147,"Derek Lamely",64,3.13,373,119,"LatePar3ScoringAverage",2012
147,147,"John Merrick",83,3.13,532,170,"LatePar3ScoringAverage",2012
147,147,"Kevin Na",80,3.13,525,168,"LatePar3ScoringAverage",2012
147,147,"Josh Teater",97,3.13,495,158,"LatePar3ScoringAverage",2012
147,147,"Lee Westwood",60,3.13,376,120,"LatePar3ScoringAverage",2012
155,155,"Arjun Atwal",79,3.14,477,152,"LatePar3ScoringAverage",2012
155,155,"Aaron Baddeley",73,3.14,424,135,"LatePar3ScoringAverage",2012
155,155,"KJ Choi",71,3.14,396,126,"LatePar3ScoringAverage",2012
155,155,"Bill Haas",79,3.14,531,169,"LatePar3ScoringAverage",2012
155,155,"Russell Knox",72,3.14,392,125,"LatePar3ScoringAverage",2012
155,155,"Edward Loar",59,3.14,330,105,"LatePar3ScoringAverage",2012
155,155,"Kyle Reifers",86,3.14,518,165,"LatePar3ScoringAverage",2012
155,155,"Jhonattan Vegas",77,3.14,430,137,"LatePar3ScoringAverage",2012
155,155,"Boo Weekley",74,3.14,392,125,"LatePar3ScoringAverage",2012
164,164,"Mark Anderson",75,3.15,441,140,"LatePar3ScoringAverage",2012
164,164,"Stewart Cink",71,3.15,394,125,"LatePar3ScoringAverage",2012
164,164,"Tommy Gainey",98,3.15,687,218,"LatePar3ScoringAverage",2012
164,164,"Chez Reavie",83,3.15,533,169,"LatePar3ScoringAverage",2012
164,164,"Kyle Thompson",51,3.15,318,101,"LatePar3ScoringAverage",2012
164,164,"Gary Woodland",70,3.15,473,150,"LatePar3ScoringAverage",2012
170,170,"Billy Hurley III",70,3.16,382,121,"LatePar3ScoringAverage",2012
170,170,"Greg Owen",90,3.16,547,173,"LatePar3ScoringAverage",2012
170,170,"Tom Pernice Jr",62,3.16,335,106,"LatePar3ScoringAverage",2012
170,170,"Scott Stallings",78,3.16,480,152,"LatePar3ScoringAverage",2012
170,170,"Bubba Watson",68,3.16,487,154,"LatePar3ScoringAverage",2012
175,175,"Matt Bettencourt",80,3.17,450,142,"LatePar3ScoringAverage",2012
175,175,"Dustin Johnson",70,3.17,473,149,"LatePar3ScoringAverage",2012
175,175,"Brendon Todd",78,3.17,491,155,"LatePar3ScoringAverage",2012
178,178,"Ryuji Imada",78,3.18,435,137,"LatePar3ScoringAverage",2012
178,178,"Ryo Ishikawa",54,3.18,334,105,"LatePar3ScoringAverage",2012
178,178,"Sung Kang",75,3.18,452,142,"LatePar3ScoringAverage",2012
178,178,"Ted Potter Jr",77,3.18,490,154,"LatePar3ScoringAverage",2012
178,178,"Kyle Stanley",86,3.18,535,168,"LatePar3ScoringAverage",2012
183,183,"Tommy Biershenk",74,3.19,408,128,"LatePar3ScoringAverage",2012
183,183,"Daniel Chopra",55,3.19,361,113,"LatePar3ScoringAverage",2012
183,183,"Charley Hoffman",88,3.19,581,182,"LatePar3ScoringAverage",2012
186,186,"Marc Leishman",84,3.2,503,157,"LatePar3ScoringAverage",2012
186,186,"Vijay Singh",99,3.2,647,202,"LatePar3ScoringAverage",2012
188,188,"Miguel Angel Carballo",73,3.21,388,121,"LatePar3ScoringAverage",2012
188,188,"David Mathis",83,3.21,507,158,"LatePar3ScoringAverage",2012
190,190,"Hunter Haas",69,3.28,380,116,"LatePar3ScoringAverage",2012
191,191,"Patrick Sheehan",58,3.29,359,109,"LatePar3ScoringAverage",2012
