"DrivingPct240260Measured_RANKTHISWEEK_2014","DrivingPct240260Measured_RANKLASTWEEK_2014","DrivingPct240260Measured_PLAYERNAME_2014","DrivingPct240260Measured_ROUNDS_2014","DrivingPct240260Measured_Pct_2014","DrivingPct240260Measured_TOTALDRIVESFOR240260_2014","DrivingPct240260Measured_TOTALDRVSOVERALL_2014","DrivingPct240260Measured_RELATIVETOPAR_2014","stat_name","year"
1,1,"Brian Gay",81,24.65,35,142,0,"DrivingPct240260Measured",2014
2,2,"Justin Leonard",75,23.91,33,138,0.03,"DrivingPct240260Measured",2014
3,3,"Mike Weir",69,22.13,27,122,0.11,"DrivingPct240260Measured",2014
4,4,"Jerry Kelly",80,19.08,29,152,0,"DrivingPct240260Measured",2014
5,5,"David Toms",64,17.5,21,120,-0.1,"DrivingPct240260Measured",2014
6,6,"Tim Clark",75,17.39,24,138,-0.04,"DrivingPct240260Measured",2014
7,7,"Woody Austin",63,16.1,19,118,0.32,"DrivingPct240260Measured",2014
8,8,"Briny Baird",50,15,15,100,0,"DrivingPct240260Measured",2014
9,9,"Bryce Molder",77,14.49,20,138,0.4,"DrivingPct240260Measured",2014
10,10,"Ted Potter Jr",68,13.97,19,136,0.16,"DrivingPct240260Measured",2014
11,11,"Heath Slocum",71,13.04,18,138,0.17,"DrivingPct240260Measured",2014
12,12,"William McGirt",96,13.02,25,192,-0.12,"DrivingPct240260Measured",2014
13,13,"Charlie Wi",72,12.86,18,140,0.28,"DrivingPct240260Measured",2014
14,14,"David Hearn",97,12.36,22,178,0.09,"DrivingPct240260Measured",2014
15,15,"Billy Hurley III",86,12.18,19,156,0.11,"DrivingPct240260Measured",2014
16,16,"KJ Choi",80,12.14,17,140,0.29,"DrivingPct240260Measured",2014
17,17,"Ben Curtis",77,11.97,17,142,0.12,"DrivingPct240260Measured",2014
18,18,"John Huh",87,11.69,18,154,0.33,"DrivingPct240260Measured",2014
19,19,"Graeme McDowell",66,11.46,11,96,-0.09,"DrivingPct240260Measured",2014
20,20,"Stuart Appleby",92,11.11,20,180,0.1,"DrivingPct240260Measured",2014
21,21,"Jeff Maggert",54,10.58,11,104,0.45,"DrivingPct240260Measured",2014
22,22,"Brendon Todd",108,10.5,21,200,0.33,"DrivingPct240260Measured",2014
23,23,"Jason Bohn",81,10.49,17,162,-0.06,"DrivingPct240260Measured",2014
24,24,"Kevin Na",94,10.47,18,172,0.22,"DrivingPct240260Measured",2014
25,25,"Chad Collins",78,10.42,15,144,-0.2,"DrivingPct240260Measured",2014
26,26,"Brian Davis",93,10.11,18,178,0.11,"DrivingPct240260Measured",2014
26,26,"Scott Langley",95,10.11,18,178,0.06,"DrivingPct240260Measured",2014
28,28,"Ken Duke",80,10,14,140,0,"DrivingPct240260Measured",2014
28,28,"DH Lee",54,10,10,100,0.2,"DrivingPct240260Measured",2014
30,30,"Daniel Summerhays",98,9.57,18,188,0.17,"DrivingPct240260Measured",2014
31,31,"Jason Dufner",57,9.52,8,84,-0.38,"DrivingPct240260Measured",2014
31,31,"Pat Perez",84,9.52,16,168,0.19,"DrivingPct240260Measured",2014
31,31,"Cameron Tringale",111,9.52,20,210,0.15,"DrivingPct240260Measured",2014
31,31,"Mark Wilson",69,9.52,12,126,0.17,"DrivingPct240260Measured",2014
35,35,"Zach Johnson",97,9.3,16,172,0.06,"DrivingPct240260Measured",2014
36,36,"Ben Crane",81,9.26,15,162,0.2,"DrivingPct240260Measured",2014
37,37,"Matt Kuchar",91,9.21,14,152,-0.29,"DrivingPct240260Measured",2014
38,38,"Will Ma Kenzie",82,9.15,15,164,0.47,"DrivingPct240260Measured",2014
39,39,"Freddie Jacobson",91,8.99,16,178,0.13,"DrivingPct240260Measured",2014
40,40,"Greg Chalmers",85,8.64,14,162,0.14,"DrivingPct240260Measured",2014
41,41,"Aaron Baddeley",74,8.59,11,128,0.45,"DrivingPct240260Measured",2014
42,42,"Erik Compton",88,8.54,14,164,0,"DrivingPct240260Measured",2014
43,43,"Spencer Levin",59,8.47,10,118,0.4,"DrivingPct240260Measured",2014
44,44,"YE Yang",79,8.33,12,144,0.25,"DrivingPct240260Measured",2014
45,45,"Brian Stuard",91,8.24,14,170,-0.14,"DrivingPct240260Measured",2014
46,46,"Jim Furyk",84,8.09,11,136,0,"DrivingPct240260Measured",2014
47,47,"John Merrick",87,8,12,150,0,"DrivingPct240260Measured",2014
