"Approach200yardsRTPScore_RANKTHISWEEK_2016","Approach200yardsRTPScore_RANKLASTWEEK_2016","Approach200yardsRTPScore_PLAYERNAME_2016","Approach200yardsRTPScore_ROUNDS_2016","Approach200yardsRTPScore_AVGRTP_2016","stat_name","year"
1,1,"Phil Mickelson",37,-0.375,"Approach200yardsRTPScore",2016
2,3,"Jordan Spieth",34,-0.362,"Approach200yardsRTPScore",2016
3,2,"Adam Scott",39,-0.357,"Approach200yardsRTPScore",2016
4,5,"Jason Day",36,-0.321,"Approach200yardsRTPScore",2016
5,6,"Bubba Watson",30,-0.32,"Approach200yardsRTPScore",2016
6,7,"Rickie Fowler",42,-0.289,"Approach200yardsRTPScore",2016
7,4,"Robert Garrigus",34,-0.282,"Approach200yardsRTPScore",2016
8,16,"Patrick Reed",53,-0.27,"Approach200yardsRTPScore",2016
9,8,"William McGirt",54,-0.268,"Approach200yardsRTPScore",2016
10,9,"Ryan Palmer",46,-0.265,"Approach200yardsRTPScore",2016
11,10,"Smylie Kaufman",57,-0.264,"Approach200yardsRTPScore",2016
11,19,"Harold Varner III",58,-0.264,"Approach200yardsRTPScore",2016
13,14,"Kevin Kisner",49,-0.262,"Approach200yardsRTPScore",2016
14,14,"Hideki Matsuyama",40,-0.258,"Approach200yardsRTPScore",2016
15,12,"Charley Hoffman",49,-0.257,"Approach200yardsRTPScore",2016
16,16,"Patton Kizzire",57,-0.25,"Approach200yardsRTPScore",2016
17,24,"Luke List",51,-0.243,"Approach200yardsRTPScore",2016
17,13,"Ian Poulter",37,-0.243,"Approach200yardsRTPScore",2016
19,19,"JB Holmes",39,-0.241,"Approach200yardsRTPScore",2016
20,23,"Emiliano Grillo",47,-0.238,"Approach200yardsRTPScore",2016
21,18,"Jamie Lovemark",57,-0.236,"Approach200yardsRTPScore",2016
22,34,"Andrew Loupe",50,-0.233,"Approach200yardsRTPScore",2016
23,29,"Bill Haas",42,-0.231,"Approach200yardsRTPScore",2016
23,31,"Adam Hadwin",53,-0.231,"Approach200yardsRTPScore",2016
23,25,"Scott Stallings",46,-0.231,"Approach200yardsRTPScore",2016
23,26,"Nick Taylor",57,-0.231,"Approach200yardsRTPScore",2016
27,50,"Justin Rose",35,-0.23,"Approach200yardsRTPScore",2016
28,10,"Ben Martin",48,-0.229,"Approach200yardsRTPScore",2016
29,19,"Jhonattan Vegas",49,-0.227,"Approach200yardsRTPScore",2016
30,29,"Marc Leishman",41,-0.226,"Approach200yardsRTPScore",2016
31,35,"Blayne Barber",44,-0.225,"Approach200yardsRTPScore",2016
32,33,"Charl Schwartzel",29,-0.222,"Approach200yardsRTPScore",2016
33,68,"Dawie van der Walt",48,-0.219,"Approach200yardsRTPScore",2016
34,22,"Camilo Villegas",50,-0.215,"Approach200yardsRTPScore",2016
35,35,"Dustin Johnson",37,-0.214,"Approach200yardsRTPScore",2016
35,35,"Brandt Snedeker",47,-0.214,"Approach200yardsRTPScore",2016
37,45,"Byeong Hun An",23,-0.213,"Approach200yardsRTPScore",2016
37,38,"Danny Lee",53,-0.213,"Approach200yardsRTPScore",2016
39,55,"Rory McIlroy",37,-0.21,"Approach200yardsRTPScore",2016
39,40,"Jimmy Walker",43,-0.21,"Approach200yardsRTPScore",2016
41,28,"Martin Laird",46,-0.207,"Approach200yardsRTPScore",2016
42,43,"Sergio Garcia",28,-0.205,"Approach200yardsRTPScore",2016
43,45,"Wes Roach",33,-0.2,"Approach200yardsRTPScore",2016
44,47,"Graeme McDowell",33,-0.198,"Approach200yardsRTPScore",2016
44,26,"Patrick Rodgers",49,-0.198,"Approach200yardsRTPScore",2016
46,66,"Derek Ernst",36,-0.197,"Approach200yardsRTPScore",2016
47,42,"Spencer Levin",62,-0.196,"Approach200yardsRTPScore",2016
47,48,"Scott Piercy",45,-0.196,"Approach200yardsRTPScore",2016
49,64,"Retief Goosen",37,-0.194,"Approach200yardsRTPScore",2016
50,51,"Seung Yul Noh",54,-0.192,"Approach200yardsRTPScore",2016
51,56,"Brendan Steele",48,-0.189,"Approach200yardsRTPScore",2016
52,38,"Michael Thompson",46,-0.186,"Approach200yardsRTPScore",2016
53,44,"Roberto Castro",55,-0.185,"Approach200yardsRTPScore",2016
54,92,"Ollie Schniederjans",23,-0.182,"Approach200yardsRTPScore",2016
55,66,"Padraig Harrington",38,-0.181,"Approach200yardsRTPScore",2016
55,64,"Jim Herman",55,-0.181,"Approach200yardsRTPScore",2016
55,31,"Matt Jones",45,-0.181,"Approach200yardsRTPScore",2016
55,59,"Kyle Reifers",63,-0.181,"Approach200yardsRTPScore",2016
59,60,"Chez Reavie",56,-0.179,"Approach200yardsRTPScore",2016
59,60,"Hudson Swafford",52,-0.179,"Approach200yardsRTPScore",2016
61,77,"Alex Cejka",47,-0.178,"Approach200yardsRTPScore",2016
61,48,"Chris Stroud",52,-0.178,"Approach200yardsRTPScore",2016
63,53,"Sung Kang",51,-0.177,"Approach200yardsRTPScore",2016
64,41,"Carlos Ortiz",47,-0.176,"Approach200yardsRTPScore",2016
65,94,"Fabian Gomez",49,-0.174,"Approach200yardsRTPScore",2016
