"FirstTeeEarlyPar4ScoringAverage_RANKTHISWEEK_2013","FirstTeeEarlyPar4ScoringAverage_RANKLASTWEEK_2013","FirstTeeEarlyPar4ScoringAverage_PLAYERNAME_2013","FirstTeeEarlyPar4ScoringAverage_ROUNDS_2013","FirstTeeEarlyPar4ScoringAverage_AVG_2013","FirstTeeEarlyPar4ScoringAverage_TOTALSTROKES_2013","FirstTeeEarlyPar4ScoringAverage_TOTALHOLES_2013","stat_name","year"
91,91,"Brendan Steele",86,4.07,1414,347,"FirstTeeEarlyPar4ScoringAverage",2013
91,91,"Boo Weekley",100,4.07,1692,416,"FirstTeeEarlyPar4ScoringAverage",2013
91,91,"Lee Williams",62,4.07,834,205,"FirstTeeEarlyPar4ScoringAverage",2013
91,91,"Mark Wilson",56,4.07,635,156,"FirstTeeEarlyPar4ScoringAverage",2013
91,91,"Tiger Woods",61,4.07,472,116,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"Steven Bowditch",67,4.08,808,198,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"Brad Fritsch",81,4.08,1033,253,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"Robert Karlsson",56,4.08,755,185,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"Marc Leishman",77,4.08,938,230,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"Luke List",65,4.08,825,202,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"Jeff Maggert",63,4.08,852,209,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"David Mathis",71,4.08,837,205,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"DA Points",87,4.08,1442,353,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"Patrick Reed",83,4.08,1011,248,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"Kevin Streelman",86,4.08,1122,275,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"Josh Teater",86,4.08,1245,305,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"Johnson Wagner",64,4.08,767,188,"FirstTeeEarlyPar4ScoringAverage",2013
108,108,"YE Yang",56,4.08,812,199,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Sangmoon Bae",83,4.09,1093,267,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Justin Bolli",59,4.09,647,158,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Keegan Bradley",88,4.09,687,168,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Scott Brown",65,4.09,1228,300,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Tim Clark",64,4.09,850,208,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Ben Crane",62,4.09,823,201,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Padraig Harrington",52,4.09,744,182,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Justin Hicks",79,4.09,958,234,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Charley Hoffman",84,4.09,871,213,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Martin Laird",68,4.09,1096,268,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Jeff Overton",78,4.09,1002,245,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Pat Perez",69,4.09,809,198,"FirstTeeEarlyPar4ScoringAverage",2013
121,121,"Nicholas Thompson",99,4.09,1471,360,"FirstTeeEarlyPar4ScoringAverage",2013
134,134,"Ben Curtis",59,4.1,894,218,"FirstTeeEarlyPar4ScoringAverage",2013
134,134,"Brian Gay",79,4.1,1632,398,"FirstTeeEarlyPar4ScoringAverage",2013
134,134,"JJ Henry",83,4.1,1165,284,"FirstTeeEarlyPar4ScoringAverage",2013
134,134,"David Lingmerth",68,4.1,1016,248,"FirstTeeEarlyPar4ScoringAverage",2013
134,134,"Hunter Mahan",91,4.1,988,241,"FirstTeeEarlyPar4ScoringAverage",2013
134,134,"Seung Yul Noh",71,4.1,898,219,"FirstTeeEarlyPar4ScoringAverage",2013
134,134,"Mike Weir",60,4.1,770,188,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"Peter Hanson",45,4.11,653,159,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"John Huh",88,4.11,1374,334,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"Steve LeBrun",66,4.11,920,224,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"Rod Pampling",46,4.11,699,170,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"Scott Piercy",78,4.11,1212,295,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"Alistair Presnell",59,4.11,699,170,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"Justin Rose",62,4.11,181,44,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"Scott Stallings",79,4.11,1343,327,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"Brian Stuard",78,4.11,702,171,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"Michael Thompson",66,4.11,1085,264,"FirstTeeEarlyPar4ScoringAverage",2013
141,141,"Casey Wittenberg",72,4.11,884,215,"FirstTeeEarlyPar4ScoringAverage",2013
152,152,"Stewart Cink",71,4.12,1142,277,"FirstTeeEarlyPar4ScoringAverage",2013
152,152,"Carl Pettersson",82,4.12,1861,452,"FirstTeeEarlyPar4ScoringAverage",2013
152,152,"Andrew Svoboda",46,4.12,675,164,"FirstTeeEarlyPar4ScoringAverage",2013
152,152,"Bo Van Pelt",72,4.12,1224,297,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Will Claxton",67,4.13,888,215,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Nicolas Colsaerts",50,4.13,492,119,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Derek Ernst",58,4.13,788,191,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Tommy Gainey",84,4.13,1036,251,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Scott Gardiner",61,4.13,868,210,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Robert Garrigus",69,4.13,983,238,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Jim Herman",59,4.13,677,164,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Trevor Immelman",73,4.13,1149,278,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Scott Langley",79,4.13,1127,273,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Richard Lee",81,4.13,1176,285,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"Eric Meierdierks",48,4.13,475,115,"FirstTeeEarlyPar4ScoringAverage",2013
156,156,"John Rollins",77,4.13,689,167,"FirstTeeEarlyPar4ScoringAverage",2013
168,168,"Bud Cauley",67,4.14,841,203,"FirstTeeEarlyPar4ScoringAverage",2013
169,169,"Ernie Els",63,4.15,847,204,"FirstTeeEarlyPar4ScoringAverage",2013
169,169,"Lucas Glover",65,4.15,734,177,"FirstTeeEarlyPar4ScoringAverage",2013
169,169,"Graeme McDowell",53,4.15,498,120,"FirstTeeEarlyPar4ScoringAverage",2013
169,169,"Shawn Stefani",63,4.15,1020,246,"FirstTeeEarlyPar4ScoringAverage",2013
173,173,"Greg Chalmers",77,4.16,985,237,"FirstTeeEarlyPar4ScoringAverage",2013
173,173,"Martin Kaymer",61,4.16,898,216,"FirstTeeEarlyPar4ScoringAverage",2013
175,175,"Geoff Ogilvy",57,4.17,1022,245,"FirstTeeEarlyPar4ScoringAverage",2013
176,176,"Colt Knost",69,4.18,1108,265,"FirstTeeEarlyPar4ScoringAverage",2013
177,177,"Bobby Gates",49,4.19,373,89,"FirstTeeEarlyPar4ScoringAverage",2013
178,178,"Kyle Stanley",71,4.2,881,210,"FirstTeeEarlyPar4ScoringAverage",2013
179,179,"Michael Bradley",56,4.22,760,180,"FirstTeeEarlyPar4ScoringAverage",2013
180,180,"Sean OHair",56,4.23,634,150,"FirstTeeEarlyPar4ScoringAverage",2013
