"Percentageofpotentialmoneywon_RANKTHISWEEK_2013","Percentageofpotentialmoneywon_RANKLASTWEEK_2013","Percentageofpotentialmoneywon_PLAYERNAME_2013","Percentageofpotentialmoneywon_EVENTS_2013","Percentageofpotentialmoneywon_Pct_2013","Percentageofpotentialmoneywon_OFFICIALMONEYWON_2013","Percentageofpotentialmoneywon_POTENTIALMONEY_2013","stat_name","year"
30,30,"Hideki Matsuyama",7,8.77,771640,8797826,"Percentageofpotentialmoneywon",2013
31,31,"Boo Weekley",27,8.65,2786661,32197826,"Percentageofpotentialmoneywon",2013
32,32,"Luke Donald",17,8.36,1930646,23083826,"Percentageofpotentialmoneywon",2013
33,33,"Rory McIlroy",16,8.22,1802442,21931826,"Percentageofpotentialmoneywon",2013
34,34,"Lee Westwood",19,8.2,2081731,25387826,"Percentageofpotentialmoneywon",2013
35,35,"Ian Poulter",16,7.91,1723463,21793826,"Percentageofpotentialmoneywon",2013
36,36,"DA Points",28,7.8,2658886,34069826,"Percentageofpotentialmoneywon",2013
37,37,"Nick Watney",26,7.49,2477639,33079826,"Percentageofpotentialmoneywon",2013
38,38,"Jimmy Walker",24,7.34,2117570,28843826,"Percentageofpotentialmoneywon",2013
39,39,"Woody Austin",8,7.28,568800,7817000,"Percentageofpotentialmoneywon",2013
40,40,"Harris English",26,7.07,2201166,31135826,"Percentageofpotentialmoneywon",2013
41,41,"Jonas Blixt",24,6.97,2027517,29089826,"Percentageofpotentialmoneywon",2013
42,42,"John Merrick",23,6.87,1969478,28655000,"Percentageofpotentialmoneywon",2013
43,43,"Patrick Reed",26,6.8,1961519,28854000,"Percentageofpotentialmoneywon",2013
44,44,"Angel Cabrera",21,6.79,1791182,26383826,"Percentageofpotentialmoneywon",2013
44,44,"Peter Lonard",1,6.79,36666,540000,"Percentageofpotentialmoneywon",2013
44,44,"Paul Stankowski",1,6.79,36666,540000,"Percentageofpotentialmoneywon",2013
47,47,"Martin Laird",21,6.67,1755393,26329826,"Percentageofpotentialmoneywon",2013
48,48,"Eduardo De La Riva",1,6.59,95043,1442826,"Percentageofpotentialmoneywon",2013
49,49,"Russell Henley",24,6.56,2008025,30625826,"Percentageofpotentialmoneywon",2013
50,50,"Gary Woodland",26,6.47,1915731,29597000,"Percentageofpotentialmoneywon",2013
51,51,"Roberto Castro",29,6.46,2154897,33359000,"Percentageofpotentialmoneywon",2013
52,52,"David Lingmerth",23,6.44,1748109,27149000,"Percentageofpotentialmoneywon",2013
53,53,"Bubba Watson",21,6.37,1759275,27607826,"Percentageofpotentialmoneywon",2013
54,54,"Rickie Fowler",22,6.31,1816741,28777826,"Percentageofpotentialmoneywon",2013
55,55,"Matt Jones",24,6.27,1724706,27509000,"Percentageofpotentialmoneywon",2013
55,55,"Chris Kirk",24,6.27,1728616,27581000,"Percentageofpotentialmoneywon",2013
57,57,"Charles Howell III",26,6.13,1877389,30617000,"Percentageofpotentialmoneywon",2013
58,58,"Michael Thompson",22,6.1,1707637,27991826,"Percentageofpotentialmoneywon",2013
59,59,"Mathew Goggin",1,6.01,86579,1440000,"Percentageofpotentialmoneywon",2013
60,60,"Scott Piercy",24,5.95,1830084,30757826,"Percentageofpotentialmoneywon",2013
61,61,"David Lynn",22,5.81,1633253,28087826,"Percentageofpotentialmoneywon",2013
61,61,"Ryan Palmer",22,5.81,1521592,26195000,"Percentageofpotentialmoneywon",2013
63,63,"Charley Hoffman",23,5.76,1582423,27473000,"Percentageofpotentialmoneywon",2013
64,64,"Kevin Chappell",24,5.63,1589838,28247000,"Percentageofpotentialmoneywon",2013
65,65,"Sangmoon Bae",26,5.6,1714640,30629000,"Percentageofpotentialmoneywon",2013
66,66,"Derek Ernst",21,5.47,1330856,24311000,"Percentageofpotentialmoneywon",2013
67,67,"Chris Stroud",26,5.43,1602121,29489000,"Percentageofpotentialmoneywon",2013
68,68,"Tim Clark",20,5.37,1355952,25237826,"Percentageofpotentialmoneywon",2013
69,69,"Steve Wheatcroft",1,5.33,59520,1116000,"Percentageofpotentialmoneywon",2013
70,70,"Brendon de Jonge",30,5.28,1795244,34007000,"Percentageofpotentialmoneywon",2013
71,71,"Ryan Moore",22,5.27,1490265,28255826,"Percentageofpotentialmoneywon",2013
72,72,"Marc Leishman",23,5.24,1491358,28435826,"Percentageofpotentialmoneywon",2013
73,73,"Gonzalo Fdez Castano",12,5.23,858653,16423826,"Percentageofpotentialmoneywon",2013
74,74,"Brendon Todd",10,5.15,473219,9180000,"Percentageofpotentialmoneywon",2013
75,75,"Ken Duke",28,5.14,1722582,33493826,"Percentageofpotentialmoneywon",2013
76,76,"Kyle Stanley",24,5.13,1462943,28489826,"Percentageofpotentialmoneywon",2013
77,77,"Scott Stallings",27,5.07,1622627,32017826,"Percentageofpotentialmoneywon",2013
78,78,"Freddie Jacobson",19,5.01,1236721,24679826,"Percentageofpotentialmoneywon",2013
79,79,"Brian Gay",24,4.91,1426017,29033000,"Percentageofpotentialmoneywon",2013
80,80,"Richard Sterne",7,4.9,483757,9871826,"Percentageofpotentialmoneywon",2013
81,81,"Josh Teater",24,4.81,1332652,27691826,"Percentageofpotentialmoneywon",2013
82,82,"Ernie Els",19,4.7,1173761,24991826,"Percentageofpotentialmoneywon",2013
83,83,"Thorbjorn Olesen",11,4.63,713300,15397826,"Percentageofpotentialmoneywon",2013
84,84,"Marc Warren",2,4.6,132785,2887826,"Percentageofpotentialmoneywon",2013
85,85,"Kevin Stadler",25,4.59,1281176,27941000,"Percentageofpotentialmoneywon",2013
86,86,"John Huh",28,4.5,1529482,34003826,"Percentageofpotentialmoneywon",2013
87,87,"Chris Wood",5,4.47,330585,7387826,"Percentageofpotentialmoneywon",2013
88,88,"Rory Sabbatini",27,4.46,1327822,29754000,"Percentageofpotentialmoneywon",2013
89,89,"Mark Wilson",19,4.44,913729,20580000,"Percentageofpotentialmoneywon",2013
90,90,"John Rollins",24,4.43,1164049,26280000,"Percentageofpotentialmoneywon",2013
91,91,"Daniel Summerhays",26,4.35,1277886,29358000,"Percentageofpotentialmoneywon",2013
92,92,"Jeff Maggert",21,4.33,1022330,23616000,"Percentageofpotentialmoneywon",2013
93,93,"Jason Kokrak",25,4.32,1267524,29363000,"Percentageofpotentialmoneywon",2013
94,94,"Ken Looper",2,4.26,73530,1728000,"Percentageofpotentialmoneywon",2013
94,94,"Danny Willett",2,4.26,123043,2887826,"Percentageofpotentialmoneywon",2013
96,96,"Fred Couples",4,4.21,218398,5186826,"Percentageofpotentialmoneywon",2013
97,97,"Billy Andrade",3,4.19,114000,2718000,"Percentageofpotentialmoneywon",2013
98,98,"Morten Orum Madsen",1,4.18,60183,1440000,"Percentageofpotentialmoneywon",2013
98,98,"John Parry",1,4.18,60183,1440000,"Percentageofpotentialmoneywon",2013
100,100,"Scott Brown",21,4.13,1012142,24487826,"Percentageofpotentialmoneywon",2013
101,101,"Robert Garrigus",22,4.11,1132355,27541826,"Percentageofpotentialmoneywon",2013
102,102,"Morgan Hoffmann",20,3.97,871003,21924000,"Percentageofpotentialmoneywon",2013
103,103,"Stewart Cink",22,3.96,1052711,26611826,"Percentageofpotentialmoneywon",2013
104,104,"Steven Tiley",1,3.94,56873,1442826,"Percentageofpotentialmoneywon",2013
105,105,"Martin Kaymer",17,3.93,882936,22453826,"Percentageofpotentialmoneywon",2013
106,106,"David Hearn",26,3.89,1171514,30137000,"Percentageofpotentialmoneywon",2013
106,106,"Bernhard Langer",1,3.89,56040,1440000,"Percentageofpotentialmoneywon",2013
108,108,"Pat Perez",22,3.87,974800,25218000,"Percentageofpotentialmoneywon",2013
109,109,"Geoff Ogilvy",19,3.86,892920,23143826,"Percentageofpotentialmoneywon",2013
110,110,"Cameron Beckman",8,3.83,276805,7218000,"Percentageofpotentialmoneywon",2013
111,111,"Brian Davis",28,3.81,1221523,32024826,"Percentageofpotentialmoneywon",2013
112,112,"DH Lee",22,3.8,882792,23256000,"Percentageofpotentialmoneywon",2013
113,113,"Bob Estes",18,3.78,769717,20340000,"Percentageofpotentialmoneywon",2013
114,114,"Matt Every",28,3.75,1188867,31721000,"Percentageofpotentialmoneywon",2013
115,115,"Rafa Cabrera Bello",5,3.73,262967,7057826,"Percentageofpotentialmoneywon",2013
116,116,"Glen Day",6,3.68,186609,5076000,"Percentageofpotentialmoneywon",2013
116,116,"Brian Stuard",25,3.68,1032027,28062000,"Percentageofpotentialmoneywon",2013
118,118,"David Toms",16,3.53,646161,18281000,"Percentageofpotentialmoneywon",2013
119,119,"Kyle Reifers",4,3.51,128400,3654000,"Percentageofpotentialmoneywon",2013
119,119,"Cameron Tringale",24,3.51,971208,27648000,"Percentageofpotentialmoneywon",2013
121,121,"John Peterson",6,3.44,259679,7542000,"Percentageofpotentialmoneywon",2013
122,122,"Ben Crane",21,3.43,796947,23202000,"Percentageofpotentialmoneywon",2013
123,123,"Richard Lee",24,3.41,920835,27018000,"Percentageofpotentialmoneywon",2013
124,124,"KJ Choi",24,3.4,973751,28651826,"Percentageofpotentialmoneywon",2013
125,125,"Marcel Siem",9,3.39,402106,11845826,"Percentageofpotentialmoneywon",2013
126,126,"Brendan Steele",26,3.38,1004160,29718000,"Percentageofpotentialmoneywon",2013
126,126,"Bo Van Pelt",22,3.38,956629,28285826,"Percentageofpotentialmoneywon",2013
128,128,"Padraig Harrington",17,3.37,711244,21097826,"Percentageofpotentialmoneywon",2013
128,128,"Peter Uihlein",4,3.37,121625,3605000,"Percentageofpotentialmoneywon",2013
130,130,"Nicolas Colsaerts",17,3.34,720163,21571826,"Percentageofpotentialmoneywon",2013
131,131,"Jerry Kelly",22,3.33,832407,24984000,"Percentageofpotentialmoneywon",2013
132,132,"Charlie Beljan",24,3.3,916228,27785000,"Percentageofpotentialmoneywon",2013
133,133,"Ted Potter Jr",22,3.29,829770,25188000,"Percentageofpotentialmoneywon",2013
134,134,"Stephen Gallacher",5,3.28,242017,7387826,"Percentageofpotentialmoneywon",2013
135,135,"Mike Hendry",1,3.25,48750,1500000,"Percentageofpotentialmoneywon",2013
136,136,"James Driscoll",23,3.24,821101,25326000,"Percentageofpotentialmoneywon",2013
136,136,"William McGirt",24,3.24,867384,26766000,"Percentageofpotentialmoneywon",2013
136,136,"Francesco Molinari",9,3.24,423963,13093826,"Percentageofpotentialmoneywon",2013
139,139,"Louis Oosthuizen",12,3.23,497407,15386826,"Percentageofpotentialmoneywon",2013
140,140,"Todd Baek",1,3.22,35960,1116000,"Percentageofpotentialmoneywon",2013
141,141,"Luke Guthrie",27,3.17,991901,31309826,"Percentageofpotentialmoneywon",2013
142,142,"Peter Hanson",15,3.13,610177,19519826,"Percentageofpotentialmoneywon",2013
142,142,"Shane Lowry",9,3.13,345550,11053826,"Percentageofpotentialmoneywon",2013
142,142,"Andres Romero",21,3.13,718506,22986000,"Percentageofpotentialmoneywon",2013
145,145,"Nick OHern",10,3.1,282464,9108000,"Percentageofpotentialmoneywon",2013
146,146,"Steven Bowditch",22,3.09,697774,22572000,"Percentageofpotentialmoneywon",2013
147,147,"Bryce Molder",24,3.06,816922,26730000,"Percentageofpotentialmoneywon",2013
148,148,"James Hahn",26,3.03,853507,28152000,"Percentageofpotentialmoneywon",2013
149,149,"Scott Jamieson",3,3,131500,4387826,"Percentageofpotentialmoneywon",2013
150,150,"Retief Goosen",9,2.96,315701,10674000,"Percentageofpotentialmoneywon",2013
150,150,"Paul Lawrie",7,2.96,304369,10267826,"Percentageofpotentialmoneywon",2013
152,152,"Nicholas Thompson",29,2.95,959434,32472000,"Percentageofpotentialmoneywon",2013
153,153,"Johnson Wagner",24,2.94,801955,27260826,"Percentageofpotentialmoneywon",2013
154,154,"Martin Flores",25,2.93,805596,27450000,"Percentageofpotentialmoneywon",2013
155,155,"Jason Bohn",23,2.92,739030,25344000,"Percentageofpotentialmoneywon",2013
156,156,"Brian Harman",29,2.91,909759,31284000,"Percentageofpotentialmoneywon",2013
157,157,"Russell Knox",11,2.89,305973,10602000,"Percentageofpotentialmoneywon",2013
158,158,"Camilo Villegas",23,2.84,709676,24950826,"Percentageofpotentialmoneywon",2013
159,159,"Jeff Overton",24,2.78,721722,25938000,"Percentageofpotentialmoneywon",2013
160,160,"Daniel Popovic",1,2.75,41250,1500000,"Percentageofpotentialmoneywon",2013
161,161,"Kiradech Aphibarnrat",3,2.74,120250,4387826,"Percentageofpotentialmoneywon",2013
161,161,"Justin Hicks",25,2.74,732741,26748000,"Percentageofpotentialmoneywon",2013
163,163,"Lucas Glover",23,2.73,747812,27367826,"Percentageofpotentialmoneywon",2013
164,164,"Oliver Fisher",1,2.72,39250,1442826,"Percentageofpotentialmoneywon",2013
165,165,"Patrick Cantlay",7,2.7,195411,7236000,"Percentageofpotentialmoneywon",2013
166,166,"Aaron Baddeley",24,2.69,721023,26766000,"Percentageofpotentialmoneywon",2013
167,167,"Alexander Noren",5,2.64,184000,6967826,"Percentageofpotentialmoneywon",2013
168,168,"JJ Henry",26,2.6,761861,29279000,"Percentageofpotentialmoneywon",2013
169,169,"Charlie Wi",23,2.59,656671,25398000,"Percentageofpotentialmoneywon",2013
170,170,"Chez Reavie",22,2.55,590925,23202000,"Percentageofpotentialmoneywon",2013
171,171,"Jim Herman",19,2.54,490756,19296000,"Percentageofpotentialmoneywon",2013
171,171,"Justin Leonard",24,2.54,694138,27380826,"Percentageofpotentialmoneywon",2013
173,173,"Jonathan Byrd",16,2.53,428965,16938000,"Percentageofpotentialmoneywon",2013
174,174,"Carl Pettersson",24,2.51,738143,29425826,"Percentageofpotentialmoneywon",2013
175,175,"Fabian Gomez",23,2.46,586942,23886000,"Percentageofpotentialmoneywon",2013
175,175,"Vaughn Taylor",16,2.46,399285,16200000,"Percentageofpotentialmoneywon",2013
177,177,"Erik Compton",24,2.42,651659,26910000,"Percentageofpotentialmoneywon",2013
178,178,"Justin Bolli",23,2.34,545187,23346000,"Percentageofpotentialmoneywon",2013
179,179,"Marcus Fraser",6,2.33,183330,7867826,"Percentageofpotentialmoneywon",2013
180,180,"Greg Chalmers",25,2.31,632282,27396000,"Percentageofpotentialmoneywon",2013
180,180,"Robert Karlsson",18,2.31,444238,19262826,"Percentageofpotentialmoneywon",2013
180,180,"Shawn Stefani",21,2.31,511398,22140000,"Percentageofpotentialmoneywon",2013
183,183,"Bill Lunde",10,2.23,206710,9288000,"Percentageofpotentialmoneywon",2013
184,184,"John Senden",25,2.19,667026,30403826,"Percentageofpotentialmoneywon",2013
185,185,"George McNeill",21,2.14,500798,23352000,"Percentageofpotentialmoneywon",2013
186,186,"Jamie Donaldson",10,2.11,284946,13507826,"Percentageofpotentialmoneywon",2013
187,187,"Dicky Pride",23,2.06,495390,24030000,"Percentageofpotentialmoneywon",2013
188,188,"Peter Tomasulo",10,2.05,218240,10638000,"Percentageofpotentialmoneywon",2013
189,189,"Scott Langley",27,2.04,590684,29016000,"Percentageofpotentialmoneywon",2013
190,190,"Richie Ramsay",4,2.02,119077,5887826,"Percentageofpotentialmoneywon",2013
191,191,"Bio Kim",1,2.01,28961,1440000,"Percentageofpotentialmoneywon",2013
192,192,"Stuart Appleby",25,2,538332,26856000,"Percentageofpotentialmoneywon",2013
192,192,"Darren Clarke",3,2,86717,4327826,"Percentageofpotentialmoneywon",2013
192,192,"Jeremiah Wooding",1,2,23760,1188000,"Percentageofpotentialmoneywon",2013
195,195,"Ricky Barnes",26,1.99,553878,27810000,"Percentageofpotentialmoneywon",2013
196,196,"Ross Fisher",15,1.97,311168,15786000,"Percentageofpotentialmoneywon",2013
197,197,"Chad Campbell",25,1.95,510660,26172000,"Percentageofpotentialmoneywon",2013
198,198,"Matteo Manassero",9,1.93,242684,12553826,"Percentageofpotentialmoneywon",2013
199,199,"Davis Love III",15,1.92,303469,15845000,"Percentageofpotentialmoneywon",2013
200,200,"Branden Grace",12,1.91,313759,16405826,"Percentageofpotentialmoneywon",2013
201,201,"Russ Cochran",1,1.89,19068,1008000,"Percentageofpotentialmoneywon",2013
201,201,"George Coetzee",11,1.89,267760,14131826,"Percentageofpotentialmoneywon",2013
203,203,"Brad Fritsch",24,1.85,452184,24390000,"Percentageofpotentialmoneywon",2013
203,203,"Edward Loar",2,1.85,47246,2556000,"Percentageofpotentialmoneywon",2013
205,205,"DJ Trahan",16,1.82,284249,15588000,"Percentageofpotentialmoneywon",2013
206,206,"Paul Casey",7,1.81,147612,8165000,"Percentageofpotentialmoneywon",2013
206,206,"Henrik Norlander",22,1.81,401957,22230000,"Percentageofpotentialmoneywon",2013
208,208,"Thongchai Jaidee",4,1.79,104125,5827826,"Percentageofpotentialmoneywon",2013
209,209,"Robert Streb",25,1.78,454871,25614000,"Percentageofpotentialmoneywon",2013
210,210,"Tim Herron",15,1.76,302570,17154000,"Percentageofpotentialmoneywon",2013
210,210,"Ryo Ishikawa",23,1.76,424540,24125000,"Percentageofpotentialmoneywon",2013
210,210,"Tag Ridings",24,1.76,428922,24426000,"Percentageofpotentialmoneywon",2013
213,213,"Tim Petrovic",12,1.74,196564,11286000,"Percentageofpotentialmoneywon",2013
214,214,"Jeff Klauk",8,1.73,149829,8640000,"Percentageofpotentialmoneywon",2013
214,214,"Kelly Kraft",2,1.73,39538,2286000,"Percentageofpotentialmoneywon",2013
216,216,"Blayne Barber",3,1.72,52110,3024000,"Percentageofpotentialmoneywon",2013
217,217,"Mark Brown",1,1.71,24641,1442826,"Percentageofpotentialmoneywon",2013
217,217,"Shingo Katayama",1,1.71,24641,1442826,"Percentageofpotentialmoneywon",2013
219,219,"Bud Cauley",24,1.69,443698,26264826,"Percentageofpotentialmoneywon",2013
219,219,"Greg Owen",24,1.69,442198,26154000,"Percentageofpotentialmoneywon",2013
221,221,"Kevin Sutherland",13,1.65,223098,13536000,"Percentageofpotentialmoneywon",2013
222,222,"Chris DiMarco",11,1.64,175555,10710000,"Percentageofpotentialmoneywon",2013
222,222,"Ben Kohles",25,1.64,419416,25542000,"Percentageofpotentialmoneywon",2013
224,224,"Tommy Gainey",28,1.63,520479,31931000,"Percentageofpotentialmoneywon",2013
225,225,"Ben Curtis",20,1.6,372543,23323826,"Percentageofpotentialmoneywon",2013
226,226,"Bobby Gates",20,1.59,320248,20196000,"Percentageofpotentialmoneywon",2013
227,227,"Steve LeBrun",21,1.58,337156,21330000,"Percentageofpotentialmoneywon",2013
228,228,"Brandt Jobe",19,1.57,309105,19638000,"Percentageofpotentialmoneywon",2013
229,229,"Scott Harrington",1,1.54,18295,1188000,"Percentageofpotentialmoneywon",2013
230,230,"Kenny Perry",3,1.52,52616,3456000,"Percentageofpotentialmoneywon",2013
231,231,"Thomas Bjorn",4,1.5,87170,5827826,"Percentageofpotentialmoneywon",2013
232,232,"Casey Wittenberg",27,1.48,425394,28764000,"Percentageofpotentialmoneywon",2013
233,233,"John Kimbell",1,1.47,12162,828000,"Percentageofpotentialmoneywon",2013
234,234,"David Frost",1,1.46,16864,1152000,"Percentageofpotentialmoneywon",2013
234,234,"Seung Yul Noh",25,1.46,391762,26802000,"Percentageofpotentialmoneywon",2013
234,234,"Andre Stolz",1,1.46,7905,540000,"Percentageofpotentialmoneywon",2013
237,237,"Satoshi Kodaira",2,1.45,42800,2942826,"Percentageofpotentialmoneywon",2013
238,238,"Tom Gillis",22,1.44,345325,23922000,"Percentageofpotentialmoneywon",2013
239,239,"Trevor Immelman",24,1.42,360548,25362000,"Percentageofpotentialmoneywon",2013
239,239,"Toru Taniguchi",2,1.42,41750,2942826,"Percentageofpotentialmoneywon",2013
241,241,"Doug LaBelle II",23,1.4,338920,24210000,"Percentageofpotentialmoneywon",2013
242,242,"Vijay Singh",19,1.38,309351,22489826,"Percentageofpotentialmoneywon",2013
243,243,"Mikko Ilonen",3,1.37,60052,4387826,"Percentageofpotentialmoneywon",2013
244,244,"Steve Flesch",6,1.36,76654,5634000,"Percentageofpotentialmoneywon",2013
245,245,"Matt Weibring",1,1.35,19406,1440000,"Percentageofpotentialmoneywon",2013
245,245,"Dean Wilson",2,1.35,20836,1548000,"Percentageofpotentialmoneywon",2013
247,247,"Gregory Bourdy",1,1.32,19085,1442826,"Percentageofpotentialmoneywon",2013
247,247,"Cameron Percy",21,1.32,277335,20988000,"Percentageofpotentialmoneywon",2013
249,249,"Peter Hedblom",1,1.31,18926,1440000,"Percentageofpotentialmoneywon",2013
249,249,"David Howell",1,1.31,18926,1440000,"Percentageofpotentialmoneywon",2013
249,249,"Nate Smith",1,1.31,15828,1206000,"Percentageofpotentialmoneywon",2013
252,252,"Sam Saunders",1,1.3,15184,1170000,"Percentageofpotentialmoneywon",2013
253,253,"Kevin Na",8,1.28,110864,8640000,"Percentageofpotentialmoneywon",2013
253,253,"Gareth Wright",1,1.28,18397,1442826,"Percentageofpotentialmoneywon",2013
255,255,"Mark Anderson",1,1.27,12824,1008000,"Percentageofpotentialmoneywon",2013
255,255,"Roger Sloan",1,1.27,12805,1008000,"Percentageofpotentialmoneywon",2013
255,255,"Hideto Tanihara",1,1.27,12824,1008000,"Percentageofpotentialmoneywon",2013
258,258,"Skip Kendall",2,1.26,13590,1080000,"Percentageofpotentialmoneywon",2013
259,259,"Shiv Kapur",1,1.24,17863,1442826,"Percentageofpotentialmoneywon",2013
259,259,"KT Kim",1,1.24,17863,1442826,"Percentageofpotentialmoneywon",2013
261,261,"Marco Dawson",1,1.23,6630,540000,"Percentageofpotentialmoneywon",2013
261,261,"Kent Jones",1,1.23,6630,540000,"Percentageofpotentialmoneywon",2013
263,263,"Chris Riley",3,1.22,27520,2250000,"Percentageofpotentialmoneywon",2013
263,263,"Sebastian Vazquez",1,1.22,7700,630000,"Percentageofpotentialmoneywon",2013
265,265,"Nathan Green",9,1.21,97753,8064000,"Percentageofpotentialmoneywon",2013
265,265,"Sandy Lyle",2,1.21,34962,2882826,"Percentageofpotentialmoneywon",2013
267,267,"Matt Bettencourt",9,1.2,101687,8496000,"Percentageofpotentialmoneywon",2013
267,267,"Peter Senior",1,1.2,17252,1442826,"Percentageofpotentialmoneywon",2013
269,269,"Marc Turnesa",2,1.19,12900,1080000,"Percentageofpotentialmoneywon",2013
270,270,"Steven Alker",2,1.18,28961,2448000,"Percentageofpotentialmoneywon",2013
270,270,"YE Yang",19,1.18,259117,22003826,"Percentageofpotentialmoneywon",2013
272,272,"Simon Khan",1,1.17,16844,1440000,"Percentageofpotentialmoneywon",2013
273,273,"Thaworn Wiratchant",3,1.15,50600,4382826,"Percentageofpotentialmoneywon",2013
274,274,"Kevin Kisner",1,1.14,6180,540000,"Percentageofpotentialmoneywon",2013
274,274,"Aaron Watkins",19,1.14,217495,19080000,"Percentageofpotentialmoneywon",2013
276,276,"David Branshaw",1,1.13,12444,1098000,"Percentageofpotentialmoneywon",2013
277,277,"Steve Marino",12,1.12,148873,13338000,"Percentageofpotentialmoneywon",2013
278,278,"Sean OHair",22,1.11,268614,24138000,"Percentageofpotentialmoneywon",2013
278,278,"Heath Slocum",9,1.11,90796,8154000,"Percentageofpotentialmoneywon",2013
280,280,"David Mathis",24,1.1,274476,25002000,"Percentageofpotentialmoneywon",2013
281,281,"John Mallinger",12,1.09,137298,12564000,"Percentageofpotentialmoneywon",2013
282,282,"Andrew Johnson",1,1.08,5850,540000,"Percentageofpotentialmoneywon",2013
282,282,"Luke List",24,1.08,264400,24426000,"Percentageofpotentialmoneywon",2013
284,284,"Andres Gonzales",17,1.07,179387,16758000,"Percentageofpotentialmoneywon",2013
285,285,"Rafael Campos",1,1.06,6650,630000,"Percentageofpotentialmoneywon",2013
286,286,"Michael Block",1,1.04,12342,1188000,"Percentageofpotentialmoneywon",2013
287,287,"Joe Affrunti",5,1.01,49614,4914000,"Percentageofpotentialmoneywon",2013
287,287,"Brett Rumford",3,1.01,44250,4387826,"Percentageofpotentialmoneywon",2013
289,289,"Jon Curran",3,0.97,28350,2916000,"Percentageofpotentialmoneywon",2013
289,289,"Troy Matteson",24,0.97,245090,25146000,"Percentageofpotentialmoneywon",2013
289,289,"Duffy Waldorf",3,0.97,28657,2952000,"Percentageofpotentialmoneywon",2013
292,292,"Stephen Ames",19,0.95,188987,19980000,"Percentageofpotentialmoneywon",2013
292,292,"Bart Bryant",2,0.95,19068,2016000,"Percentageofpotentialmoneywon",2013
292,292,"Jaco Van Zyl",3,0.95,41500,4385000,"Percentageofpotentialmoneywon",2013
295,295,"Scott Gardiner",23,0.94,219644,23256000,"Percentageofpotentialmoneywon",2013
296,296,"Ryan Blaum",3,0.92,20416,2214000,"Percentageofpotentialmoneywon",2013
296,296,"Billy Mayfair",14,0.92,123859,13536000,"Percentageofpotentialmoneywon",2013
296,296,"Darron Stiles",20,0.92,184866,20034000,"Percentageofpotentialmoneywon",2013
