"Front9Round1ScoringAverage_RANKTHISWEEK_2013","Front9Round1ScoringAverage_RANKLASTWEEK_2013","Front9Round1ScoringAverage_PLAYERNAME_2013","Front9Round1ScoringAverage__2013","Front9Round1ScoringAverage_AVG_2013","Front9Round1ScoringAverage_TOTALSTROKES_2013","Front9Round1ScoringAverage_TOTALROUNDS_2013","stat_name","year"
43,43,"Freddie Jacobson",NA,35.11,632,18,"Front9Round1ScoringAverage",2013
43,43,"Brandt Jobe",NA,35.11,632,18,"Front9Round1ScoringAverage",2013
46,46,"Billy Horschel",NA,35.12,913,26,"Front9Round1ScoringAverage",2013
46,46,"Kevin Streelman",NA,35.12,878,25,"Front9Round1ScoringAverage",2013
48,48,"Hunter Mahan",NA,35.13,843,24,"Front9Round1ScoringAverage",2013
48,48,"Adam Scott",NA,35.13,527,15,"Front9Round1ScoringAverage",2013
50,50,"Matt Every",NA,35.14,984,28,"Front9Round1ScoringAverage",2013
50,50,"Ryan Palmer",NA,35.14,773,22,"Front9Round1ScoringAverage",2013
50,50,"Camilo Villegas",NA,35.14,773,22,"Front9Round1ScoringAverage",2013
53,53,"Jeff Maggert",NA,35.15,703,20,"Front9Round1ScoringAverage",2013
53,53,"Chris Stroud",NA,35.15,914,26,"Front9Round1ScoringAverage",2013
55,55,"Nicolas Colsaerts",NA,35.19,563,16,"Front9Round1ScoringAverage",2013
55,55,"Jim Furyk",NA,35.19,739,21,"Front9Round1ScoringAverage",2013
57,57,"Ricky Barnes",NA,35.2,880,25,"Front9Round1ScoringAverage",2013
58,58,"Webb Simpson",NA,35.21,845,24,"Front9Round1ScoringAverage",2013
59,59,"James Driscoll",NA,35.23,775,22,"Front9Round1ScoringAverage",2013
60,60,"Jason Dufner",NA,35.24,740,21,"Front9Round1ScoringAverage",2013
60,60,"Ted Potter Jr",NA,35.24,740,21,"Front9Round1ScoringAverage",2013
60,60,"Nick Watney",NA,35.24,881,25,"Front9Round1ScoringAverage",2013
63,63,"Ben Crane",NA,35.25,705,20,"Front9Round1ScoringAverage",2013
63,63,"Steve LeBrun",NA,35.25,705,20,"Front9Round1ScoringAverage",2013
63,63,"Shawn Stefani",NA,35.25,705,20,"Front9Round1ScoringAverage",2013
63,63,"Robert Streb",NA,35.25,846,24,"Front9Round1ScoringAverage",2013
63,63,"Andrew Svoboda",NA,35.25,564,16,"Front9Round1ScoringAverage",2013
63,63,"Bubba Watson",NA,35.25,705,20,"Front9Round1ScoringAverage",2013
69,69,"Carl Pettersson",NA,35.26,811,23,"Front9Round1ScoringAverage",2013
69,69,"Boo Weekley",NA,35.26,952,27,"Front9Round1ScoringAverage",2013
71,71,"Stewart Cink",NA,35.27,776,22,"Front9Round1ScoringAverage",2013
71,71,"Brendon de Jonge",NA,35.27,1058,30,"Front9Round1ScoringAverage",2013
73,73,"Ernie Els",NA,35.28,635,18,"Front9Round1ScoringAverage",2013
74,74,"Chad Campbell",NA,35.29,847,24,"Front9Round1ScoringAverage",2013
74,74,"Lee Williams",NA,35.29,741,21,"Front9Round1ScoringAverage",2013
76,76,"Brendan Steele",NA,35.32,883,25,"Front9Round1ScoringAverage",2013
77,77,"Bill Haas",NA,35.33,848,24,"Front9Round1ScoringAverage",2013
77,77,"Tim Herron",NA,35.33,530,15,"Front9Round1ScoringAverage",2013
77,77,"George McNeill",NA,35.33,742,21,"Front9Round1ScoringAverage",2013
80,80,"Scott Gardiner",NA,35.36,778,22,"Front9Round1ScoringAverage",2013
80,80,"DA Points",NA,35.36,990,28,"Front9Round1ScoringAverage",2013
82,82,"KJ Choi",NA,35.39,814,23,"Front9Round1ScoringAverage",2013
82,82,"Russell Henley",NA,35.39,814,23,"Front9Round1ScoringAverage",2013
82,82,"Richard Lee",NA,35.39,814,23,"Front9Round1ScoringAverage",2013
85,85,"Morgan Hoffmann",NA,35.4,708,20,"Front9Round1ScoringAverage",2013
85,85,"Ian Poulter",NA,35.4,531,15,"Front9Round1ScoringAverage",2013
87,87,"Ryo Ishikawa",NA,35.41,779,22,"Front9Round1ScoringAverage",2013
88,88,"Steve Stricker",NA,35.42,425,12,"Front9Round1ScoringAverage",2013
89,89,"Rickie Fowler",NA,35.43,744,21,"Front9Round1ScoringAverage",2013
90,90,"Martin Flores",NA,35.44,886,25,"Front9Round1ScoringAverage",2013
90,90,"Lee Westwood",NA,35.44,638,18,"Front9Round1ScoringAverage",2013
92,92,"Greg Chalmers",NA,35.46,851,24,"Front9Round1ScoringAverage",2013
93,93,"Robert Karlsson",NA,35.47,603,17,"Front9Round1ScoringAverage",2013
93,93,"Jin Park",NA,35.47,674,19,"Front9Round1ScoringAverage",2013
95,95,"Trevor Immelman",NA,35.48,816,23,"Front9Round1ScoringAverage",2013
95,95,"Tag Ridings",NA,35.48,816,23,"Front9Round1ScoringAverage",2013
97,97,"Stephen Ames",NA,35.5,639,18,"Front9Round1ScoringAverage",2013
97,97,"Martin Kaymer",NA,35.5,568,16,"Front9Round1ScoringAverage",2013
97,97,"Brian Stuard",NA,35.5,852,24,"Front9Round1ScoringAverage",2013
100,100,"Dustin Johnson",NA,35.52,746,21,"Front9Round1ScoringAverage",2013
101,101,"Tommy Gainey",NA,35.54,995,28,"Front9Round1ScoringAverage",2013
101,101,"Scott Langley",NA,35.54,924,26,"Front9Round1ScoringAverage",2013
101,101,"John Senden",NA,35.54,853,24,"Front9Round1ScoringAverage",2013
104,104,"Charlie Wi",NA,35.55,782,22,"Front9Round1ScoringAverage",2013
105,105,"Jim Herman",NA,35.56,640,18,"Front9Round1ScoringAverage",2013
106,106,"Scott Piercy",NA,35.57,818,23,"Front9Round1ScoringAverage",2013
107,107,"Ben Curtis",NA,35.58,676,19,"Front9Round1ScoringAverage",2013
108,108,"Scott Stallings",NA,35.59,961,27,"Front9Round1ScoringAverage",2013
109,109,"Graeme McDowell",NA,35.6,534,15,"Front9Round1ScoringAverage",2013
110,110,"Stuart Appleby",NA,35.63,855,24,"Front9Round1ScoringAverage",2013
110,110,"Vijay Singh",NA,35.63,677,19,"Front9Round1ScoringAverage",2013
112,112,"Jason Kokrak",NA,35.64,891,25,"Front9Round1ScoringAverage",2013
113,113,"Patrick Reed",NA,35.65,927,26,"Front9Round1ScoringAverage",2013
114,114,"David Lynn",NA,35.67,749,21,"Front9Round1ScoringAverage",2013
115,115,"Justin Bolli",NA,35.68,785,22,"Front9Round1ScoringAverage",2013
115,115,"Ken Duke",NA,35.68,999,28,"Front9Round1ScoringAverage",2013
115,115,"YE Yang",NA,35.68,678,19,"Front9Round1ScoringAverage",2013
118,118,"Casey Wittenberg",NA,35.69,928,26,"Front9Round1ScoringAverage",2013
119,119,"Michael Bradley",NA,35.7,714,20,"Front9Round1ScoringAverage",2013
119,119,"Marc Leishman",NA,35.7,821,23,"Front9Round1ScoringAverage",2013
121,121,"Scott Brown",NA,35.71,750,21,"Front9Round1ScoringAverage",2013
121,121,"Tom Gillis",NA,35.71,750,21,"Front9Round1ScoringAverage",2013
121,121,"Henrik Norlander",NA,35.71,750,21,"Front9Round1ScoringAverage",2013
124,124,"Rory McIlroy",NA,35.73,536,15,"Front9Round1ScoringAverage",2013
125,125,"Tim Clark",NA,35.74,679,19,"Front9Round1ScoringAverage",2013
125,125,"Josh Teater",NA,35.74,822,23,"Front9Round1ScoringAverage",2013
127,127,"Justin Hicks",NA,35.75,858,24,"Front9Round1ScoringAverage",2013
128,128,"Angel Cabrera",NA,35.76,751,21,"Front9Round1ScoringAverage",2013
128,128,"Ryan Moore",NA,35.76,751,21,"Front9Round1ScoringAverage",2013
130,130,"Charlie Beljan",NA,35.79,859,24,"Front9Round1ScoringAverage",2013
130,130,"Brian Harman",NA,35.79,1002,28,"Front9Round1ScoringAverage",2013
132,132,"Rod Pampling",NA,35.8,537,15,"Front9Round1ScoringAverage",2013
132,132,"Cameron Percy",NA,35.8,716,20,"Front9Round1ScoringAverage",2013
132,132,"Vaughn Taylor",NA,35.8,537,15,"Front9Round1ScoringAverage",2013
135,135,"John Huh",NA,35.82,1003,28,"Front9Round1ScoringAverage",2013
135,135,"Doug LaBelle II",NA,35.82,788,22,"Front9Round1ScoringAverage",2013
137,137,"Kevin Chappell",NA,35.83,860,24,"Front9Round1ScoringAverage",2013
137,137,"Colt Knost",NA,35.83,860,24,"Front9Round1ScoringAverage",2013
137,137,"Troy Matteson",NA,35.83,824,23,"Front9Round1ScoringAverage",2013
137,137,"William McGirt",NA,35.83,860,24,"Front9Round1ScoringAverage",2013
137,137,"Seung Yul Noh",NA,35.83,860,24,"Front9Round1ScoringAverage",2013
137,137,"Greg Owen",NA,35.83,824,23,"Front9Round1ScoringAverage",2013
143,143,"JJ Henry",NA,35.84,896,25,"Front9Round1ScoringAverage",2013
144,144,"Andres Romero",NA,35.85,717,20,"Front9Round1ScoringAverage",2013
145,145,"Sean OHair",NA,35.86,789,22,"Front9Round1ScoringAverage",2013
145,145,"Pat Perez",NA,35.86,753,21,"Front9Round1ScoringAverage",2013
147,147,"John Rollins",NA,35.87,825,23,"Front9Round1ScoringAverage",2013
148,148,"Erik Compton",NA,35.88,861,24,"Front9Round1ScoringAverage",2013
149,149,"Aaron Watkins",NA,35.89,646,18,"Front9Round1ScoringAverage",2013
149,149,"Mark Wilson",NA,35.89,646,18,"Front9Round1ScoringAverage",2013
151,151,"David Mathis",NA,35.91,826,23,"Front9Round1ScoringAverage",2013
151,151,"Michael Thompson",NA,35.91,790,22,"Front9Round1ScoringAverage",2013
153,153,"Cameron Tringale",NA,35.92,862,24,"Front9Round1ScoringAverage",2013
154,154,"Steven Bowditch",NA,35.95,755,21,"Front9Round1ScoringAverage",2013
154,154,"Robert Garrigus",NA,35.95,755,21,"Front9Round1ScoringAverage",2013
154,154,"Martin Laird",NA,35.95,755,21,"Front9Round1ScoringAverage",2013
154,154,"Alistair Presnell",NA,35.95,755,21,"Front9Round1ScoringAverage",2013
158,158,"Aaron Baddeley",NA,35.96,827,23,"Front9Round1ScoringAverage",2013
159,159,"Sangmoon Bae",NA,36,936,26,"Front9Round1ScoringAverage",2013
159,159,"Will Claxton",NA,36,828,23,"Front9Round1ScoringAverage",2013
159,159,"David Lingmerth",NA,36,828,23,"Front9Round1ScoringAverage",2013
159,159,"Eric Meierdierks",NA,36,648,18,"Front9Round1ScoringAverage",2013
163,163,"Johnson Wagner",NA,36.04,829,23,"Front9Round1ScoringAverage",2013
164,164,"Bobby Gates",NA,36.05,685,19,"Front9Round1ScoringAverage",2013
165,165,"Padraig Harrington",NA,36.07,541,15,"Front9Round1ScoringAverage",2013
166,166,"Luke Guthrie",NA,36.11,975,27,"Front9Round1ScoringAverage",2013
167,167,"Bud Cauley",NA,36.13,831,23,"Front9Round1ScoringAverage",2013
168,168,"Bo Van Pelt",NA,36.14,759,21,"Front9Round1ScoringAverage",2013
169,169,"Lucas Glover",NA,36.17,832,23,"Front9Round1ScoringAverage",2013
169,169,"Ben Kohles",NA,36.17,868,24,"Front9Round1ScoringAverage",2013
171,171,"Geoff Ogilvy",NA,36.21,688,19,"Front9Round1ScoringAverage",2013
172,172,"Fabian Gomez",NA,36.26,834,23,"Front9Round1ScoringAverage",2013
173,173,"Kyle Stanley",NA,36.29,871,24,"Front9Round1ScoringAverage",2013
174,174,"Mike Weir",NA,36.33,763,21,"Front9Round1ScoringAverage",2013
175,175,"David Toms",NA,36.43,510,14,"Front9Round1ScoringAverage",2013
176,176,"Luke List",NA,36.48,839,23,"Front9Round1ScoringAverage",2013
177,177,"DH Lee",NA,36.55,804,22,"Front9Round1ScoringAverage",2013
178,178,"Darron Stiles",NA,36.63,696,19,"Front9Round1ScoringAverage",2013
179,179,"Robert Allenby",NA,36.65,843,23,"Front9Round1ScoringAverage",2013
180,180,"Derek Ernst",NA,36.76,772,21,"Front9Round1ScoringAverage",2013
