"Back9Round1ScoringAverage_RANKTHISWEEK_2006","Back9Round1ScoringAverage_RANKLASTWEEK_2006","Back9Round1ScoringAverage_PLAYERNAME_2006","Back9Round1ScoringAverage__2006","Back9Round1ScoringAverage_AVG_2006","Back9Round1ScoringAverage_TOTALSTROKES_2006","Back9Round1ScoringAverage_TOTALROUNDS_2006","stat_name","year"
1,1,"Tiger Woods",NA,34.14,478,14,"Back9Round1ScoringAverage",2006
2,2,"Jim Furyk",NA,34.22,787,23,"Back9Round1ScoringAverage",2006
3,3,"Arron Oberholser",NA,34.38,722,21,"Back9Round1ScoringAverage",2006
4,4,"Jonathan Byrd",NA,34.4,688,20,"Back9Round1ScoringAverage",2006
5,5,"Mike Weir",NA,34.43,792,23,"Back9Round1ScoringAverage",2006
6,6,"Phil Mickelson",NA,34.53,587,17,"Back9Round1ScoringAverage",2006
7,7,"Steve Stricker",NA,34.56,553,16,"Back9Round1ScoringAverage",2006
8,8,"Brent Geiberger",NA,34.62,1004,29,"Back9Round1ScoringAverage",2006
9,9,"Lucas Glover",NA,34.66,1005,29,"Back9Round1ScoringAverage",2006
10,10,"Adam Scott",NA,34.67,624,18,"Back9Round1ScoringAverage",2006
11,11,"Peter Lonard",NA,34.76,730,21,"Back9Round1ScoringAverage",2006
12,12,"Greg Owen",NA,34.78,800,23,"Back9Round1ScoringAverage",2006
12,12,"Justin Rose",NA,34.78,939,27,"Back9Round1ScoringAverage",2006
14,14,"Billy Andrade",NA,34.87,802,23,"Back9Round1ScoringAverage",2006
15,15,"Joe Durant",NA,34.89,977,28,"Back9Round1ScoringAverage",2006
16,16,"Stephen Ames",NA,34.95,699,20,"Back9Round1ScoringAverage",2006
17,17,"Jerry Kelly",NA,34.97,1084,31,"Back9Round1ScoringAverage",2006
18,18,"Daisuke Maruyama",NA,35,840,24,"Back9Round1ScoringAverage",2006
19,19,"Charles Warren",NA,35.04,911,26,"Back9Round1ScoringAverage",2006
20,20,"Charley Hoffman",NA,35.07,982,28,"Back9Round1ScoringAverage",2006
20,20,"Bo Van Pelt",NA,35.07,982,28,"Back9Round1ScoringAverage",2006
22,22,"Vijay Singh",NA,35.08,912,26,"Back9Round1ScoringAverage",2006
23,23,"Tim Clark",NA,35.1,737,21,"Back9Round1ScoringAverage",2006
23,23,"Brian Gay",NA,35.1,1088,31,"Back9Round1ScoringAverage",2006
23,23,"Bob May",NA,35.1,702,20,"Back9Round1ScoringAverage",2006
26,26,"Mark Wilson",NA,35.13,808,23,"Back9Round1ScoringAverage",2006
27,27,"Ryan Palmer",NA,35.14,1019,29,"Back9Round1ScoringAverage",2006
28,28,"Bart Bryant",NA,35.16,879,25,"Back9Round1ScoringAverage",2006
29,29,"Ben Crane",NA,35.17,844,24,"Back9Round1ScoringAverage",2006
29,29,"Scott Verplank",NA,35.17,844,24,"Back9Round1ScoringAverage",2006
31,31,"Fred Couples",NA,35.2,528,15,"Back9Round1ScoringAverage",2006
31,31,"Robert Gamez",NA,35.2,1056,30,"Back9Round1ScoringAverage",2006
31,31,"Bubba Watson",NA,35.2,880,25,"Back9Round1ScoringAverage",2006
34,34,"Geoff Ogilvy",NA,35.21,669,19,"Back9Round1ScoringAverage",2006
34,34,"Kevin Sutherland",NA,35.21,986,28,"Back9Round1ScoringAverage",2006
36,36,"David McKenzie",NA,35.22,951,27,"Back9Round1ScoringAverage",2006
37,37,"Skip Kendall",NA,35.23,775,22,"Back9Round1ScoringAverage",2006
38,38,"Fred Funk",NA,35.25,987,28,"Back9Round1ScoringAverage",2006
38,38,"David Howell",NA,35.25,423,12,"Back9Round1ScoringAverage",2006
40,40,"Chris Riley",NA,35.27,917,26,"Back9Round1ScoringAverage",2006
41,41,"Stuart Appleby",NA,35.29,741,21,"Back9Round1ScoringAverage",2006
41,41,"Nick Watney",NA,35.29,988,28,"Back9Round1ScoringAverage",2006
43,43,"Jonathan Kaye",NA,35.3,1059,30,"Back9Round1ScoringAverage",2006
43,43,"Dean Wilson",NA,35.3,1165,33,"Back9Round1ScoringAverage",2006
45,45,"Olin Browne",NA,35.31,1024,29,"Back9Round1ScoringAverage",2006
46,46,"Michael Allen",NA,35.32,883,25,"Back9Round1ScoringAverage",2006
46,46,"Bernhard Langer",NA,35.32,777,22,"Back9Round1ScoringAverage",2006
48,48,"Brian Davis",NA,35.33,954,27,"Back9Round1ScoringAverage",2006
48,48,"John Huston",NA,35.33,848,24,"Back9Round1ScoringAverage",2006
48,48,"Ryuji Imada",NA,35.33,1060,30,"Back9Round1ScoringAverage",2006
48,48,"Jesper Parnevik",NA,35.33,848,24,"Back9Round1ScoringAverage",2006
52,52,"Heath Slocum",NA,35.38,1026,29,"Back9Round1ScoringAverage",2006
53,53,"Freddie Jacobson",NA,35.39,637,18,"Back9Round1ScoringAverage",2006
53,53,"Jerry Smith",NA,35.39,991,28,"Back9Round1ScoringAverage",2006
55,55,"Corey Pavin",NA,35.41,779,22,"Back9Round1ScoringAverage",2006
55,55,"DA Points",NA,35.41,956,27,"Back9Round1ScoringAverage",2006
55,55,"Joey Sindelar",NA,35.41,1027,29,"Back9Round1ScoringAverage",2006
58,58,"Henrik Bjornstad",NA,35.43,1063,30,"Back9Round1ScoringAverage",2006
58,58,"Davis Love III",NA,35.43,744,21,"Back9Round1ScoringAverage",2006
58,58,"Kenny Perry",NA,35.43,744,21,"Back9Round1ScoringAverage",2006
61,61,"Pat Perez",NA,35.44,567,16,"Back9Round1ScoringAverage",2006
61,61,"Duffy Waldorf",NA,35.44,957,27,"Back9Round1ScoringAverage",2006
63,63,"Alex Cejka",NA,35.45,1028,29,"Back9Round1ScoringAverage",2006
64,64,"Steve Elkington",NA,35.5,568,16,"Back9Round1ScoringAverage",2006
64,64,"Steve Flesch",NA,35.5,1136,32,"Back9Round1ScoringAverage",2006
66,66,"Carlos Franco",NA,35.52,1030,29,"Back9Round1ScoringAverage",2006
66,66,"Billy Mayfair",NA,35.52,1030,29,"Back9Round1ScoringAverage",2006
66,66,"Jeff Overton",NA,35.52,959,27,"Back9Round1ScoringAverage",2006
66,66,"Chris Smith",NA,35.52,746,21,"Back9Round1ScoringAverage",2006
70,70,"Jeff Brehaut",NA,35.53,1137,32,"Back9Round1ScoringAverage",2006
70,70,"Daniel Chopra",NA,35.53,1137,32,"Back9Round1ScoringAverage",2006
