"FirstTeeEarlyRound5ScoringAverage_RANKTHISWEEK_2006","FirstTeeEarlyRound5ScoringAverage_RANKLASTWEEK_2006","FirstTeeEarlyRound5ScoringAverage_PLAYERNAME_2006","FirstTeeEarlyRound5ScoringAverage__2006","FirstTeeEarlyRound5ScoringAverage_AVG_2006","FirstTeeEarlyRound5ScoringAverage_TOTALSTROKES_2006","FirstTeeEarlyRound5ScoringAverage_TOTALROUNDS_2006","stat_name","year"
1,1,"Tom Pernice Jr",NA,69,69,1,"FirstTeeEarlyRound5ScoringAverage",2006
2,2,"Paul Azinger",NA,70,70,1,"FirstTeeEarlyRound5ScoringAverage",2006
2,2,"John Cook",NA,70,70,1,"FirstTeeEarlyRound5ScoringAverage",2006
2,2,"Bill Haas",NA,70,70,1,"FirstTeeEarlyRound5ScoringAverage",2006
5,5,"Todd Fischer",NA,71,71,1,"FirstTeeEarlyRound5ScoringAverage",2006
6,6,"Rich Beem",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2006
6,6,"Alex Cejka",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2006
6,6,"Steve Jones",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2006
6,6,"Justin Leonard",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2006
6,6,"Joe Ogilvie",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2006
6,6,"Nick Watney",NA,72,72,1,"FirstTeeEarlyRound5ScoringAverage",2006
12,12,"Michael Allen",NA,73,73,1,"FirstTeeEarlyRound5ScoringAverage",2006
12,12,"Billy Andrade",NA,73,73,1,"FirstTeeEarlyRound5ScoringAverage",2006
12,12,"Mark Calcavecchia",NA,73,73,1,"FirstTeeEarlyRound5ScoringAverage",2006
12,12,"Tim Herron",NA,73,73,1,"FirstTeeEarlyRound5ScoringAverage",2006
12,12,"Patrick Sheehan",NA,73,73,1,"FirstTeeEarlyRound5ScoringAverage",2006
17,17,"Ben Curtis",NA,74,74,1,"FirstTeeEarlyRound5ScoringAverage",2006
17,17,"Brian Gay",NA,74,74,1,"FirstTeeEarlyRound5ScoringAverage",2006
17,17,"Dudley Hart",NA,74,74,1,"FirstTeeEarlyRound5ScoringAverage",2006
20,20,"Joe Durant",NA,75,75,1,"FirstTeeEarlyRound5ScoringAverage",2006
21,21,"David McKenzie",NA,78,78,1,"FirstTeeEarlyRound5ScoringAverage",2006
