"Last15EventsScoring_RANKTHISWEEK_2011","Last15EventsScoring_RANKLASTWEEK_2011","Last15EventsScoring_PLAYERNAME_2011","Last15EventsScoring_EVENTS_2011","Last15EventsScoring_RATING_2011","stat_name","year"
18,18,"Kevin Streelman",9,8.4,"Last15EventsScoring",2011
18,18,"Roland Thatcher",5,8.4,"Last15EventsScoring",2011
30,30,"Jason Dufner",5,8.3,"Last15EventsScoring",2011
30,30,"Todd Fischer",1,8.3,"Last15EventsScoring",2011
30,30,"Lucas Glover",6,8.3,"Last15EventsScoring",2011
30,30,"Mathias Gronberg",1,8.3,"Last15EventsScoring",2011
30,30,"Billy Horschel",7,8.3,"Last15EventsScoring",2011
30,30,"Robert Karlsson",7,8.3,"Last15EventsScoring",2011
30,30,"Jerry Kelly",8,8.3,"Last15EventsScoring",2011
30,30,"Chris Kirk",7,8.3,"Last15EventsScoring",2011
30,30,"Matt Kuchar",7,8.3,"Last15EventsScoring",2011
30,30,"Michael Letzig",5,8.3,"Last15EventsScoring",2011
30,30,"Davis Love III",6,8.3,"Last15EventsScoring",2011
30,30,"Rory McIlroy",4,8.3,"Last15EventsScoring",2011
30,30,"Nick OHern",8,8.3,"Last15EventsScoring",2011
30,30,"Andres Romero",10,8.3,"Last15EventsScoring",2011
30,30,"Adam Scott",7,8.3,"Last15EventsScoring",2011
30,30,"Kyle Stanley",10,8.3,"Last15EventsScoring",2011
30,30,"Michael Thompson",9,8.3,"Last15EventsScoring",2011
30,30,"Nick Watney",9,8.3,"Last15EventsScoring",2011
30,30,"Charlie Wi",9,8.3,"Last15EventsScoring",2011
49,49,"Stephen Ames",7,8.2,"Last15EventsScoring",2011
49,49,"Shane Bertsch",9,8.2,"Last15EventsScoring",2011
49,49,"James Driscoll",7,8.2,"Last15EventsScoring",2011
49,49,"Tommy Gainey",6,8.2,"Last15EventsScoring",2011
49,49,"Hunter Haas",6,8.2,"Last15EventsScoring",2011
49,49,"Todd Hamilton",3,8.2,"Last15EventsScoring",2011
49,49,"Morgan Hoffmann",2,8.2,"Last15EventsScoring",2011
49,49,"JB Holmes",9,8.2,"Last15EventsScoring",2011
49,49,"Ryuji Imada",7,8.2,"Last15EventsScoring",2011
49,49,"John Merrick",8,8.2,"Last15EventsScoring",2011
49,49,"Louis Oosthuizen",5,8.2,"Last15EventsScoring",2011
49,49,"Pat Perez",10,8.2,"Last15EventsScoring",2011
49,49,"Michael Putnam",6,8.2,"Last15EventsScoring",2011
49,49,"Brett Quigley",4,8.2,"Last15EventsScoring",2011
49,49,"John Rollins",8,8.2,"Last15EventsScoring",2011
49,49,"John Senden",9,8.2,"Last15EventsScoring",2011
49,49,"David Toms",7,8.2,"Last15EventsScoring",2011
49,49,"DJ Trahan",7,8.2,"Last15EventsScoring",2011
49,49,"Kirk Triplett",6,8.2,"Last15EventsScoring",2011
49,49,"Marc Turnesa",5,8.2,"Last15EventsScoring",2011
49,49,"Bo Van Pelt",7,8.2,"Last15EventsScoring",2011
70,70,"Blake Adams",11,8.1,"Last15EventsScoring",2011
70,70,"Robert Allenby",8,8.1,"Last15EventsScoring",2011
70,70,"Aaron Baddeley",9,8.1,"Last15EventsScoring",2011
70,70,"Briny Baird",10,8.1,"Last15EventsScoring",2011
70,70,"Notah Begay III",1,8.1,"Last15EventsScoring",2011
70,70,"Steven Bowditch",6,8.1,"Last15EventsScoring",2011
70,70,"Angel Cabrera",4,8.1,"Last15EventsScoring",2011
70,70,"Stewart Cink",6,8.1,"Last15EventsScoring",2011
70,70,"Ben Curtis",6,8.1,"Last15EventsScoring",2011
70,70,"Marco Dawson",3,8.1,"Last15EventsScoring",2011
70,70,"Brendon de Jonge",7,8.1,"Last15EventsScoring",2011
70,70,"Rickie Fowler",7,8.1,"Last15EventsScoring",2011
70,70,"Brian Gay",7,8.1,"Last15EventsScoring",2011
70,70,"Adam Hadwin",5,8.1,"Last15EventsScoring",2011
70,70,"David Hearn",11,8.1,"Last15EventsScoring",2011
70,70,"Freddie Jacobson",9,8.1,"Last15EventsScoring",2011
70,70,"Brandt Jobe",10,8.1,"Last15EventsScoring",2011
70,70,"Matt Jones",3,8.1,"Last15EventsScoring",2011
70,70,"Spencer Levin",11,8.1,"Last15EventsScoring",2011
70,70,"Hunter Mahan",9,8.1,"Last15EventsScoring",2011
70,70,"Billy Mayfair",9,8.1,"Last15EventsScoring",2011
70,70,"George McNeill",8,8.1,"Last15EventsScoring",2011
70,70,"Phil Mickelson",9,8.1,"Last15EventsScoring",2011
70,70,"Francesco Molinari",4,8.1,"Last15EventsScoring",2011
70,70,"Ryan Moore",9,8.1,"Last15EventsScoring",2011
70,70,"Geoff Ogilvy",8,8.1,"Last15EventsScoring",2011
70,70,"Rod Pampling",10,8.1,"Last15EventsScoring",2011
70,70,"Corey Pavin",4,8.1,"Last15EventsScoring",2011
70,70,"Kenny Perry",5,8.1,"Last15EventsScoring",2011
70,70,"Aron Price",9,8.1,"Last15EventsScoring",2011
70,70,"Brandt Snedeker",8,8.1,"Last15EventsScoring",2011
70,70,"Kevin Stadler",8,8.1,"Last15EventsScoring",2011
70,70,"Josh Teater",12,8.1,"Last15EventsScoring",2011
70,70,"Cameron Tringale",9,8.1,"Last15EventsScoring",2011
70,70,"Scott Verplank",7,8.1,"Last15EventsScoring",2011
70,70,"Camilo Villegas",5,8.1,"Last15EventsScoring",2011
106,106,"Woody Austin",10,8,"Last15EventsScoring",2011
106,106,"Craig Bowden",1,8,"Last15EventsScoring",2011
106,106,"Michael Bradley",7,8,"Last15EventsScoring",2011
106,106,"Keegan Bradley",7,8,"Last15EventsScoring",2011
106,106,"Tom Byrum",1,8,"Last15EventsScoring",2011
106,106,"Chad Campbell",9,8,"Last15EventsScoring",2011
106,106,"Patrick Cantlay",4,8,"Last15EventsScoring",2011
106,106,"Paul Casey",5,8,"Last15EventsScoring",2011
106,106,"Greg Chalmers",8,8,"Last15EventsScoring",2011
106,106,"Chris Couch",10,8,"Last15EventsScoring",2011
106,106,"Brian Davis",9,8,"Last15EventsScoring",2011
106,106,"Chris DiMarco",7,8,"Last15EventsScoring",2011
106,106,"Ernie Els",7,8,"Last15EventsScoring",2011
106,106,"Harrison Frazar",4,8,"Last15EventsScoring",2011
106,106,"Robert Gamez",3,8,"Last15EventsScoring",2011
106,106,"Sergio Garcia",9,8,"Last15EventsScoring",2011
106,106,"Scott Gordon",1,8,"Last15EventsScoring",2011
106,106,"JJ Henry",6,8,"Last15EventsScoring",2011
106,106,"KT Kim",3,8,"Last15EventsScoring",2011
106,106,"Jeff Klauk",3,8,"Last15EventsScoring",2011
106,106,"WC Liang",2,8,"Last15EventsScoring",2011
106,106,"John Mallinger",5,8,"Last15EventsScoring",2011
106,106,"Scott McCarron",5,8,"Last15EventsScoring",2011
106,106,"Anthony Paolucci",1,8,"Last15EventsScoring",2011
106,106,"Jesper Parnevik",3,8,"Last15EventsScoring",2011
106,106,"Tim Petrovic",8,8,"Last15EventsScoring",2011
106,106,"Jerry Richardson Jr",1,8,"Last15EventsScoring",2011
106,106,"Justin Rose",7,8,"Last15EventsScoring",2011
106,106,"Richard Scott",1,8,"Last15EventsScoring",2011
106,106,"Chris Stroud",9,8,"Last15EventsScoring",2011
106,106,"Kevin Sutherland",6,8,"Last15EventsScoring",2011
106,106,"Vaughn Taylor",8,8,"Last15EventsScoring",2011
106,106,"Charles Warren",4,8,"Last15EventsScoring",2011
106,106,"Brett Wetterich",7,8,"Last15EventsScoring",2011
106,106,"Gary Woodland",7,8,"Last15EventsScoring",2011
141,141,"Craig Barlow",5,7.9,"Last15EventsScoring",2011
141,141,"Jason Bohn",10,7.9,"Last15EventsScoring",2011
141,141,"Daniel Chopra",2,7.9,"Last15EventsScoring",2011
141,141,"Joe Durant",7,7.9,"Last15EventsScoring",2011
141,141,"Bob Estes",5,7.9,"Last15EventsScoring",2011
141,141,"Steve Flesch",10,7.9,"Last15EventsScoring",2011
141,141,"Bobby Gates",4,7.9,"Last15EventsScoring",2011
141,141,"Andres Gonzales",6,7.9,"Last15EventsScoring",2011
141,141,"Retief Goosen",8,7.9,"Last15EventsScoring",2011
141,141,"Paul Goydos",8,7.9,"Last15EventsScoring",2011
141,141,"Bill Haas",7,7.9,"Last15EventsScoring",2011
141,141,"Peter Hanson",4,7.9,"Last15EventsScoring",2011
141,141,"Tim Herron",9,7.9,"Last15EventsScoring",2011
141,141,"Charley Hoffman",8,7.9,"Last15EventsScoring",2011
141,141,"Lee Janzen",9,7.9,"Last15EventsScoring",2011
141,141,"Erick Justesen",1,7.9,"Last15EventsScoring",2011
141,141,"Martin Kaymer",5,7.9,"Last15EventsScoring",2011
141,141,"Derek Lamely",5,7.9,"Last15EventsScoring",2011
141,141,"Ben Martin",6,7.9,"Last15EventsScoring",2011
141,141,"Len Mattiace",1,7.9,"Last15EventsScoring",2011
141,141,"Shaun Micheel",5,7.9,"Last15EventsScoring",2011
141,141,"Sean OHair",8,7.9,"Last15EventsScoring",2011
141,141,"Joe Ogilvie",7,7.9,"Last15EventsScoring",2011
141,141,"Jeff Overton",8,7.9,"Last15EventsScoring",2011
141,141,"DA Points",8,7.9,"Last15EventsScoring",2011
141,141,"Ian Poulter",5,7.9,"Last15EventsScoring",2011
141,141,"Alexandre Rocha",6,7.9,"Last15EventsScoring",2011
141,141,"Charl Schwartzel",8,7.9,"Last15EventsScoring",2011
141,141,"Heath Slocum",10,7.9,"Last15EventsScoring",2011
141,141,"Henrik Stenson",5,7.9,"Last15EventsScoring",2011
141,141,"Peter Tomasulo",4,7.9,"Last15EventsScoring",2011
141,141,"Dean Wilson",7,7.9,"Last15EventsScoring",2011
141,141,"Mark Wilson",7,7.9,"Last15EventsScoring",2011
174,174,"Guy Boros",2,7.8,"Last15EventsScoring",2011
174,174,"Fred Couples",5,7.8,"Last15EventsScoring",2011
174,174,"Ben Crane",6,7.8,"Last15EventsScoring",2011
174,174,"Matt Every",4,7.8,"Last15EventsScoring",2011
174,174,"Tom Gillis",6,7.8,"Last15EventsScoring",2011
174,174,"Mathew Goggin",1,7.8,"Last15EventsScoring",2011
174,174,"Padraig Harrington",8,7.8,"Last15EventsScoring",2011
174,174,"Dustin Johnson",8,7.8,"Last15EventsScoring",2011
174,174,"Kent Jones",7,7.8,"Last15EventsScoring",2011
174,174,"Kevin Kisner",8,7.8,"Last15EventsScoring",2011
174,174,"Colt Knost",5,7.8,"Last15EventsScoring",2011
174,174,"Martin Laird",7,7.8,"Last15EventsScoring",2011
174,174,"Marc Leishman",6,7.8,"Last15EventsScoring",2011
174,174,"Frank Lickliter II",7,7.8,"Last15EventsScoring",2011
174,174,"Bill Lunde",7,7.8,"Last15EventsScoring",2011
174,174,"Jarrod Lyle",3,7.8,"Last15EventsScoring",2011
174,174,"Steve Marino",7,7.8,"Last15EventsScoring",2011
174,174,"David Mathis",9,7.8,"Last15EventsScoring",2011
174,174,"Troy Matteson",9,7.8,"Last15EventsScoring",2011
174,174,"William McGirt",10,7.8,"Last15EventsScoring",2011
174,174,"Jose Maria Olazabal",1,7.8,"Last15EventsScoring",2011
174,174,"Cameron Percy",6,7.8,"Last15EventsScoring",2011
174,174,"Scott Piercy",9,7.8,"Last15EventsScoring",2011
174,174,"Alex Prugh",4,7.8,"Last15EventsScoring",2011
174,174,"Jim Renner",6,7.8,"Last15EventsScoring",2011
174,174,"Vijay Singh",7,7.8,"Last15EventsScoring",2011
174,174,"Scott Stallings",7,7.8,"Last15EventsScoring",2011
174,174,"Paul Stankowski",11,7.8,"Last15EventsScoring",2011
174,174,"Brendan Steele",7,7.8,"Last15EventsScoring",2011
174,174,"Jimmy Walker",8,7.8,"Last15EventsScoring",2011
174,174,"Bubba Watson",9,7.8,"Last15EventsScoring",2011
174,174,"Boo Weekley",6,7.8,"Last15EventsScoring",2011
174,174,"Garrett Willis",8,7.8,"Last15EventsScoring",2011
207,207,"Arjun Atwal",7,7.7,"Last15EventsScoring",2011
207,207,"Matt Bettencourt",5,7.7,"Last15EventsScoring",2011
207,207,"Josh Broadaway",1,7.7,"Last15EventsScoring",2011
207,207,"Alex Cejka",6,7.7,"Last15EventsScoring",2011
207,207,"Chad Collins",6,7.7,"Last15EventsScoring",2011
207,207,"Hiroyuki Fujita",2,7.7,"Last15EventsScoring",2011
207,207,"Richard Green",1,7.7,"Last15EventsScoring",2011
207,207,"Scott Gutschewski",4,7.7,"Last15EventsScoring",2011
207,207,"Mark Hensby",3,7.7,"Last15EventsScoring",2011
207,207,"Ryo Ishikawa",3,7.7,"Last15EventsScoring",2011
207,207,"Tom Lehman",2,7.7,"Last15EventsScoring",2011
207,207,"Jeff Maggert",4,7.7,"Last15EventsScoring",2011
207,207,"Matteo Manassero",3,7.7,"Last15EventsScoring",2011
207,207,"Edoardo Molinari",6,7.7,"Last15EventsScoring",2011
207,207,"Garth Mulroy",1,7.7,"Last15EventsScoring",2011
207,207,"Ryan Palmer",6,7.7,"Last15EventsScoring",2011
207,207,"Dicky Pride",5,7.7,"Last15EventsScoring",2011
207,207,"Jeff Quinney",6,7.7,"Last15EventsScoring",2011
207,207,"Tag Ridings",8,7.7,"Last15EventsScoring",2011
207,207,"Chris Riley",7,7.7,"Last15EventsScoring",2011
207,207,"Rory Sabbatini",6,7.7,"Last15EventsScoring",2011
207,207,"Omar Uresti",4,7.7,"Last15EventsScoring",2011
207,207,"YE Yang",6,7.7,"Last15EventsScoring",2011
230,230,"Steve Allan",1,7.6,"Last15EventsScoring",2011
230,230,"Ricky Barnes",8,7.6,"Last15EventsScoring",2011
230,230,"Joseph Bramlett",6,7.6,"Last15EventsScoring",2011
230,230,"Kevin Chappell",6,7.6,"Last15EventsScoring",2011
230,230,"Michael Connell",8,7.6,"Last15EventsScoring",2011
230,230,"John Daly",5,7.6,"Last15EventsScoring",2011
230,230,"Steve Elkington",6,7.6,"Last15EventsScoring",2011
230,230,"Robert Garrigus",8,7.6,"Last15EventsScoring",2011
230,230,"JP Hayes",7,7.6,"Last15EventsScoring",2011
230,230,"Bio Kim",5,7.6,"Last15EventsScoring",2011
230,230,"Troy Merritt",5,7.6,"Last15EventsScoring",2011
230,230,"Ted Purdy",2,7.6,"Last15EventsScoring",2011
230,230,"Will Strickler",6,7.6,"Last15EventsScoring",2011
230,230,"Johnson Wagner",9,7.6,"Last15EventsScoring",2011
230,230,"Drew Weaver",1,7.6,"Last15EventsScoring",2011
230,230,"Jay Williamson",4,7.6,"Last15EventsScoring",2011
230,230,"Tiger Woods",6,7.6,"Last15EventsScoring",2011
247,247,"Cameron Beckman",5,7.5,"Last15EventsScoring",2011
247,247,"Erik Compton",5,7.5,"Last15EventsScoring",2011
247,247,"Fabian Gomez",8,7.5,"Last15EventsScoring",2011
247,247,"Nathan Green",7,7.5,"Last15EventsScoring",2011
247,247,"Jim Herman",7,7.5,"Last15EventsScoring",2011
247,247,"Anthony Kim",3,7.5,"Last15EventsScoring",2011
247,247,"Justin Leonard",8,7.5,"Last15EventsScoring",2011
247,247,"Will Ma Kenzie",9,7.5,"Last15EventsScoring",2011
247,247,"Graeme McDowell",5,7.5,"Last15EventsScoring",2011
247,247,"Alexander Noren",2,7.5,"Last15EventsScoring",2011
247,247,"Fran Quinn",3,7.5,"Last15EventsScoring",2011
247,247,"Alvaro Quiros",4,7.5,"Last15EventsScoring",2011
247,247,"Mike Small",1,7.5,"Last15EventsScoring",2011
247,247,"Nate Smith",3,7.5,"Last15EventsScoring",2011
247,247,"Jhonattan Vegas",8,7.5,"Last15EventsScoring",2011
262,262,"Thomas Aiken",1,7.4,"Last15EventsScoring",2011
262,262,"Will Claxton",1,7.4,"Last15EventsScoring",2011
262,262,"Graham DeLaet",1,7.4,"Last15EventsScoring",2011
262,262,"David Duval",3,7.4,"Last15EventsScoring",2011
262,262,"Jason Gore",2,7.4,"Last15EventsScoring",2011
262,262,"Troy Kelly",1,7.4,"Last15EventsScoring",2011
262,262,"Bob May",1,7.4,"Last15EventsScoring",2011
262,262,"Rocco Mediate",4,7.4,"Last15EventsScoring",2011
262,262,"Carl Paulson",3,7.4,"Last15EventsScoring",2011
262,262,"Patrick Reed",1,7.4,"Last15EventsScoring",2011
262,262,"Jerod Turner",1,7.4,"Last15EventsScoring",2011
262,262,"Willie Wood",1,7.4,"Last15EventsScoring",2011
274,274,"Stuart Appleby",3,7.3,"Last15EventsScoring",2011
274,274,"DJ Brigman",6,7.3,"Last15EventsScoring",2011
274,274,"Jonathan Byrd",6,7.3,"Last15EventsScoring",2011
274,274,"Mark Calcavecchia",3,7.3,"Last15EventsScoring",2011
274,274,"Brad Faxon",1,7.3,"Last15EventsScoring",2011
274,274,"Richard Johnson",6,7.3,"Last15EventsScoring",2011
274,274,"Seung Yul Noh",1,7.3,"Last15EventsScoring",2011
274,274,"Hennie Otto",2,7.3,"Last15EventsScoring",2011
274,274,"Nick Price",1,7.3,"Last15EventsScoring",2011
274,274,"Andre Stolz",2,7.3,"Last15EventsScoring",2011
274,274,"Matt Weibring",3,7.3,"Last15EventsScoring",2011
285,285,"Simon Dyson",2,7.2,"Last15EventsScoring",2011
285,285,"Ross Fisher",3,7.2,"Last15EventsScoring",2011
285,285,"Robin Freeman",1,7.2,"Last15EventsScoring",2011
285,285,"Zack Miller",4,7.2,"Last15EventsScoring",2011
285,285,"Martin Piller",4,7.2,"Last15EventsScoring",2011
285,285,"Jonathan Randolph",1,7.2,"Last15EventsScoring",2011
285,285,"Daniel Summerhays",4,7.2,"Last15EventsScoring",2011
285,285,"Peter Uihlein",2,7.2,"Last15EventsScoring",2011
285,285,"Duffy Waldorf",2,7.2,"Last15EventsScoring",2011
294,294,"Michael Allen",3,7.1,"Last15EventsScoring",2011
294,294,"Mark Brooks",2,7.1,"Last15EventsScoring",2011
294,294,"Robert Damron",2,7.1,"Last15EventsScoring",2011
294,294,"Brad Fritsch",1,7.1,"Last15EventsScoring",2011
294,294,"Billy Hurley III",1,7.1,"Last15EventsScoring",2011
294,294,"Martin Trainer",1,7.1,"Last15EventsScoring",2011
300,300,"Marcus Fraser",1,7,"Last15EventsScoring",2011
300,300,"Miguel Angel Jimenez",3,7,"Last15EventsScoring",2011
300,300,"Skip Kendall",4,7,"Last15EventsScoring",2011
303,303,"Michael Sim",2,6.9,"Last15EventsScoring",2011
304,304,"Alex Aragon",1,6.8,"Last15EventsScoring",2011
304,304,"Rich Beem",4,6.8,"Last15EventsScoring",2011
304,304,"Thomas Bjorn",2,6.8,"Last15EventsScoring",2011
304,304,"SSP Chawrasia",1,6.8,"Last15EventsScoring",2011
304,304,"Jamie Lovemark",1,6.8,"Last15EventsScoring",2011
309,309,"Rhys Davies",1,6.7,"Last15EventsScoring",2011
310,310,"JL Lewis",1,6.6,"Last15EventsScoring",2011
310,310,"Mark OMeara",1,6.6,"Last15EventsScoring",2011
312,312,"Mike Weir",2,6.5,"Last15EventsScoring",2011
313,313,"Yuta Ikeda",4,6.4,"Last15EventsScoring",2011
313,313,"Dustin Risdon",1,6.4,"Last15EventsScoring",2011
315,315,"Brian Bateman",1,6.1,"Last15EventsScoring",2011
315,315,"Darren Clarke",1,6.1,"Last15EventsScoring",2011
317,317,"Jaebum Park",1,5.9,"Last15EventsScoring",2011
318,318,"Chris Tidland",1,5.8,"Last15EventsScoring",2011
319,319,"Peter Senior",1,5.6,"Last15EventsScoring",2011
320,320,"Pablo Larrazabal",1,5.4,"Last15EventsScoring",2011
