"Par3ScoringAverage_RANKTHISWEEK_2010","Par3ScoringAverage_RANKLASTWEEK_2010","Par3ScoringAverage_PLAYERNAME_2010","Par3ScoringAverage_ROUNDS_2010","Par3ScoringAverage_AVG_2010","Par3ScoringAverage_TOTALSTROKES_2010","Par3ScoringAverage_TOTALHOLES_2010","stat_name","year"
59,59,"Stephen Ames",75,3.04,912,300,"Par3ScoringAverage",2010
59,59,"Brian Davis",101,3.04,1251,412,"Par3ScoringAverage",2010
59,59,"Brian Gay",101,3.04,1187,391,"Par3ScoringAverage",2010
59,59,"Retief Goosen",75,3.04,855,281,"Par3ScoringAverage",2010
59,59,"Charley Hoffman",85,3.04,1052,346,"Par3ScoringAverage",2010
59,59,"Davis Love III",79,3.04,950,313,"Par3ScoringAverage",2010
59,59,"Jeff Maggert",76,3.04,941,310,"Par3ScoringAverage",2010
59,59,"Hunter Mahan",85,3.04,1012,333,"Par3ScoringAverage",2010
59,59,"Scott Piercy",88,3.04,1082,356,"Par3ScoringAverage",2010
59,59,"Josh Teater",101,3.04,1255,413,"Par3ScoringAverage",2010
59,59,"Jerod Turner",54,3.04,671,221,"Par3ScoringAverage",2010
59,59,"Jay Williamson",76,3.04,941,310,"Par3ScoringAverage",2010
71,71,"Ricky Barnes",103,3.05,1265,415,"Par3ScoringAverage",2010
71,71,"Kris Blanks",91,3.05,1130,370,"Par3ScoringAverage",2010
71,71,"Jonathan Byrd",85,3.05,1060,347,"Par3ScoringAverage",2010
71,71,"Brad Faxon",58,3.05,727,238,"Par3ScoringAverage",2010
71,71,"Dustin Johnson",83,3.05,972,319,"Par3ScoringAverage",2010
71,71,"George McNeill",79,3.05,964,316,"Par3ScoringAverage",2010
71,71,"Phil Mickelson",76,3.05,905,297,"Par3ScoringAverage",2010
71,71,"Bryce Molder",84,3.05,1045,343,"Par3ScoringAverage",2010
71,71,"Brenden Pappas",66,3.05,826,271,"Par3ScoringAverage",2010
71,71,"Alex Prugh",88,3.05,1096,359,"Par3ScoringAverage",2010
71,71,"Brett Quigley",96,3.05,1197,393,"Par3ScoringAverage",2010
71,71,"Webb Simpson",98,3.05,1231,403,"Par3ScoringAverage",2010
71,71,"Jeev Milkha Singh",59,3.05,701,230,"Par3ScoringAverage",2010
71,71,"Kevin Streelman",90,3.05,1112,365,"Par3ScoringAverage",2010
71,71,"Vaughn Taylor",87,3.05,1076,353,"Par3ScoringAverage",2010
71,71,"Charles Warren",64,3.05,787,258,"Par3ScoringAverage",2010
71,71,"Boo Weekley",88,3.05,1083,355,"Par3ScoringAverage",2010
71,71,"Charlie Wi",95,3.05,1186,389,"Par3ScoringAverage",2010
89,89,"Padraig Harrington",57,3.06,689,225,"Par3ScoringAverage",2010
89,89,"Tim Herron",79,3.06,981,321,"Par3ScoringAverage",2010
89,89,"Justin Leonard",89,3.06,1080,353,"Par3ScoringAverage",2010
89,89,"David Lutterus",69,3.06,857,280,"Par3ScoringAverage",2010
89,89,"Troy Matteson",84,3.06,1022,334,"Par3ScoringAverage",2010
89,89,"John Merrick",109,3.06,1339,438,"Par3ScoringAverage",2010
89,89,"Ryan Moore",80,3.06,957,313,"Par3ScoringAverage",2010
89,89,"DA Points",90,3.06,1111,363,"Par3ScoringAverage",2010
89,89,"Andres Romero",73,3.06,903,295,"Par3ScoringAverage",2010
89,89,"Adam Scott",70,3.06,824,269,"Par3ScoringAverage",2010
89,89,"Kevin Sutherland",86,3.06,1085,355,"Par3ScoringAverage",2010
89,89,"Roger Tambellini",77,3.06,963,315,"Par3ScoringAverage",2010
89,89,"Bo Van Pelt",104,3.06,1259,411,"Par3ScoringAverage",2010
89,89,"Camilo Villegas",78,3.06,870,284,"Par3ScoringAverage",2010
89,89,"Jimmy Walker",82,3.06,1034,338,"Par3ScoringAverage",2010
89,89,"Nick Watney",91,3.06,1054,345,"Par3ScoringAverage",2010
89,89,"Brett Wetterich",54,3.06,667,218,"Par3ScoringAverage",2010
106,106,"Robert Allenby",76,3.07,885,288,"Par3ScoringAverage",2010
106,106,"Rich Barcelo",70,3.07,872,284,"Par3ScoringAverage",2010
106,106,"Cameron Beckman",68,3.07,843,275,"Par3ScoringAverage",2010
106,106,"Craig Bowden",56,3.07,697,227,"Par3ScoringAverage",2010
106,106,"Mark Calcavecchia",50,3.07,593,193,"Par3ScoringAverage",2010
106,106,"Chris Couch",66,3.07,823,268,"Par3ScoringAverage",2010
106,106,"Ben Crane",85,3.07,1000,326,"Par3ScoringAverage",2010
106,106,"Ben Curtis",78,3.07,947,308,"Par3ScoringAverage",2010
106,106,"Jason Dufner",87,3.07,1075,350,"Par3ScoringAverage",2010
106,106,"Steve Flesch",78,3.07,986,321,"Par3ScoringAverage",2010
106,106,"Martin Flores",75,3.07,935,305,"Par3ScoringAverage",2010
106,106,"Robert Garrigus",71,3.07,877,286,"Par3ScoringAverage",2010
106,106,"Richard Johnson",90,3.07,1092,356,"Par3ScoringAverage",2010
106,106,"Steve Lowery",67,3.07,847,276,"Par3ScoringAverage",2010
106,106,"Scott McCarron",90,3.07,1137,370,"Par3ScoringAverage",2010
106,106,"Rocco Mediate",71,3.07,895,292,"Par3ScoringAverage",2010
106,106,"James Nitties",92,3.07,1159,377,"Par3ScoringAverage",2010
106,106,"Rod Pampling",77,3.07,967,315,"Par3ScoringAverage",2010
106,106,"Kenny Perry",69,3.07,824,268,"Par3ScoringAverage",2010
106,106,"Tim Petrovic",105,3.07,1297,422,"Par3ScoringAverage",2010
106,106,"Kevin Stadler",86,3.07,1070,348,"Par3ScoringAverage",2010
106,106,"Cameron Tringale",55,3.07,685,223,"Par3ScoringAverage",2010
106,106,"Scott Verplank",74,3.07,882,287,"Par3ScoringAverage",2010
106,106,"Johnson Wagner",85,3.07,1061,346,"Par3ScoringAverage",2010
130,130,"Blake Adams",84,3.08,1059,344,"Par3ScoringAverage",2010
130,130,"Stuart Appleby",101,3.08,1266,411,"Par3ScoringAverage",2010
130,130,"Aaron Baddeley",94,3.08,1184,384,"Par3ScoringAverage",2010
130,130,"Alex Cejka",81,3.08,1022,332,"Par3ScoringAverage",2010
130,130,"Michael Connell",89,3.08,1105,359,"Par3ScoringAverage",2010
130,130,"John Daly",63,3.08,777,252,"Par3ScoringAverage",2010
130,130,"Graham DeLaet",88,3.08,1099,357,"Par3ScoringAverage",2010
130,130,"Greg Kraft",52,3.08,654,212,"Par3ScoringAverage",2010
130,130,"Steve Marino",81,3.08,975,317,"Par3ScoringAverage",2010
130,130,"Garth Mulroy",53,3.08,665,216,"Par3ScoringAverage",2010
130,130,"Geoff Ogilvy",62,3.08,726,236,"Par3ScoringAverage",2010
130,130,"Ryan Palmer",84,3.08,1058,343,"Par3ScoringAverage",2010
130,130,"Cameron Percy",73,3.08,898,292,"Par3ScoringAverage",2010
130,130,"Carl Pettersson",99,3.08,1249,406,"Par3ScoringAverage",2010
130,130,"Ian Poulter",55,3.08,586,190,"Par3ScoringAverage",2010
130,130,"Brian Stuard",81,3.08,1021,331,"Par3ScoringAverage",2010
146,146,"Brent Delahoussaye",57,3.09,720,233,"Par3ScoringAverage",2010
146,146,"James Driscoll",78,3.09,986,319,"Par3ScoringAverage",2010
146,146,"Bob Estes",79,3.09,1007,326,"Par3ScoringAverage",2010
146,146,"Cliff Kresge",50,3.09,631,204,"Par3ScoringAverage",2010
146,146,"Martin Laird",91,3.09,1118,362,"Par3ScoringAverage",2010
146,146,"Andrew McLardy",52,3.09,652,211,"Par3ScoringAverage",2010
146,146,"Ted Purdy",86,3.09,1088,352,"Par3ScoringAverage",2010
146,146,"Steve Wheatcroft",74,3.09,935,303,"Par3ScoringAverage",2010
154,154,"Henrik Bjornstad",72,3.1,908,293,"Par3ScoringAverage",2010
154,154,"Joe Durant",67,3.1,849,274,"Par3ScoringAverage",2010
154,154,"Mathew Goggin",85,3.1,1059,342,"Par3ScoringAverage",2010
154,154,"Mathias Gronberg",61,3.1,765,247,"Par3ScoringAverage",2010
154,154,"JB Holmes",100,3.1,1232,397,"Par3ScoringAverage",2010
154,154,"Jarrod Lyle",54,3.1,676,218,"Par3ScoringAverage",2010
154,154,"Will Ma Kenzie",72,3.1,905,292,"Par3ScoringAverage",2010
154,154,"Greg Owen",69,3.1,875,282,"Par3ScoringAverage",2010
154,154,"John Rollins",81,3.1,1002,323,"Par3ScoringAverage",2010
154,154,"Vijay Singh",75,3.1,895,289,"Par3ScoringAverage",2010
154,154,"Vance Veazey",58,3.1,734,237,"Par3ScoringAverage",2010
154,154,"Mike Weir",59,3.1,711,229,"Par3ScoringAverage",2010
166,166,"Justin Bolli",55,3.11,696,224,"Par3ScoringAverage",2010
166,166,"Stewart Cink",84,3.11,964,310,"Par3ScoringAverage",2010
166,166,"Lucas Glover",75,3.11,895,288,"Par3ScoringAverage",2010
166,166,"Jeff Gove",57,3.11,721,232,"Par3ScoringAverage",2010
166,166,"JJ Henry",92,3.11,1168,376,"Par3ScoringAverage",2010
166,166,"Skip Kendall",58,3.11,727,234,"Par3ScoringAverage",2010
166,166,"Joe Ogilvie",99,3.11,1259,405,"Par3ScoringAverage",2010
166,166,"Rory Sabbatini",79,3.11,966,311,"Par3ScoringAverage",2010
166,166,"DJ Trahan",92,3.11,1153,371,"Par3ScoringAverage",2010
175,175,"Angel Cabrera",64,3.12,761,244,"Par3ScoringAverage",2010
175,175,"Kevin Johnson",62,3.12,787,252,"Par3ScoringAverage",2010
175,175,"Billy Mayfair",78,3.12,986,316,"Par3ScoringAverage",2010
175,175,"Roland Thatcher",72,3.12,919,295,"Par3ScoringAverage",2010
175,175,"Omar Uresti",74,3.12,944,303,"Par3ScoringAverage",2010
175,175,"Bubba Watson",77,3.12,966,310,"Par3ScoringAverage",2010
181,181,"Ernie Els",72,3.13,865,276,"Par3ScoringAverage",2010
181,181,"Trevor Immelman",55,3.13,685,219,"Par3ScoringAverage",2010
181,181,"Rory McIlroy",54,3.13,625,200,"Par3ScoringAverage",2010
181,181,"Chris Stroud",90,3.13,1151,368,"Par3ScoringAverage",2010
181,181,"YE Yang",72,3.13,839,268,"Par3ScoringAverage",2010
186,186,"Paul Goydos",78,3.14,983,313,"Par3ScoringAverage",2010
186,186,"Nicholas Thompson",88,3.14,1131,360,"Par3ScoringAverage",2010
188,188,"Matt Bettencourt",91,3.15,1174,373,"Par3ScoringAverage",2010
188,188,"Matt Every",60,3.15,780,248,"Par3ScoringAverage",2010
190,190,"Chris Wilson",65,3.16,838,265,"Par3ScoringAverage",2010
191,191,"Sergio Garcia",58,3.17,649,205,"Par3ScoringAverage",2010
192,192,"Daniel Chopra",74,3.21,982,306,"Par3ScoringAverage",2010
