"GIRPercentageLess100yards_RANKTHISWEEK_2010","GIRPercentageLess100yards_RANKLASTWEEK_2010","GIRPercentageLess100yards_PLAYERNAME_2010","GIRPercentageLess100yards_ROUNDS_2010","GIRPercentageLess100yards_Pct_2010","GIRPercentageLess100yards_GREENSHIT_2010","GIRPercentageLess100yards_TOTALHOLES_2010","GIRPercentageLess100yards_RELATIVETOPAR_2010","stat_name","year"
64,64,"Johnson Wagner",85,87.13,176,202,-0.54,"GIRPercentageLess100yards",2010
65,65,"Hunter Mahan",85,87.12,203,233,-0.52,"GIRPercentageLess100yards",2010
66,66,"DJ Trahan",92,87.09,290,333,-0.52,"GIRPercentageLess100yards",2010
67,67,"Martin Flores",75,87.08,209,240,-0.49,"GIRPercentageLess100yards",2010
68,68,"Brett Quigley",96,87.07,229,263,-0.57,"GIRPercentageLess100yards",2010
69,69,"Garrett Willis",82,87.05,195,224,-0.44,"GIRPercentageLess100yards",2010
70,70,"Ernie Els",72,87.03,161,185,-0.6,"GIRPercentageLess100yards",2010
71,71,"Joe Durant",67,87.01,154,177,-0.44,"GIRPercentageLess100yards",2010
72,72,"Paul Goydos",78,87,174,200,-0.47,"GIRPercentageLess100yards",2010
72,72,"Roger Tambellini",77,87,174,200,-0.43,"GIRPercentageLess100yards",2010
74,74,"Billy Mayfair",78,86.98,167,192,-0.46,"GIRPercentageLess100yards",2010
74,74,"Cameron Tringale",55,86.98,147,169,-0.37,"GIRPercentageLess100yards",2010
76,76,"Chris Stroud",90,86.97,207,238,-0.5,"GIRPercentageLess100yards",2010
77,77,"Sergio Garcia",58,86.96,120,138,-0.56,"GIRPercentageLess100yards",2010
78,78,"Tom Pernice Jr",74,86.81,125,144,-0.5,"GIRPercentageLess100yards",2010
79,79,"Ben Crane",85,86.73,170,196,-0.55,"GIRPercentageLess100yards",2010
80,80,"Rich Barcelo",70,86.67,143,165,-0.54,"GIRPercentageLess100yards",2010
81,81,"Rickie Fowler",98,86.62,246,284,-0.57,"GIRPercentageLess100yards",2010
81,81,"Bo Van Pelt",104,86.62,272,314,-0.56,"GIRPercentageLess100yards",2010
83,83,"Mathias Gronberg",61,86.59,142,164,-0.46,"GIRPercentageLess100yards",2010
84,84,"Cameron Beckman",68,86.55,148,171,-0.42,"GIRPercentageLess100yards",2010
85,85,"Nick Watney",91,86.54,225,260,-0.57,"GIRPercentageLess100yards",2010
86,86,"Chris Riley",73,86.52,154,178,-0.52,"GIRPercentageLess100yards",2010
87,87,"Mathew Goggin",85,86.38,203,235,-0.52,"GIRPercentageLess100yards",2010
88,88,"Carl Pettersson",99,86.36,190,220,-0.53,"GIRPercentageLess100yards",2010
89,89,"Charles Howell III",103,86.35,272,315,-0.54,"GIRPercentageLess100yards",2010
90,90,"Bubba Watson",77,86.33,259,300,-0.63,"GIRPercentageLess100yards",2010
91,91,"Tim Herron",79,86.3,189,219,-0.48,"GIRPercentageLess100yards",2010
91,91,"Joe Ogilvie",99,86.3,252,292,-0.52,"GIRPercentageLess100yards",2010
93,93,"Vance Veazey",58,86.29,107,124,-0.36,"GIRPercentageLess100yards",2010
94,94,"Stephen Ames",75,86.27,176,204,-0.47,"GIRPercentageLess100yards",2010
95,95,"Stuart Appleby",101,86.18,262,304,-0.5,"GIRPercentageLess100yards",2010
96,96,"Martin Laird",91,86.09,260,302,-0.57,"GIRPercentageLess100yards",2010
97,97,"Rocco Mediate",71,86.05,148,172,-0.49,"GIRPercentageLess100yards",2010
98,98,"Jeff Overton",89,85.98,227,264,-0.52,"GIRPercentageLess100yards",2010
98,98,"Scott Piercy",88,85.98,276,321,-0.55,"GIRPercentageLess100yards",2010
100,100,"Matt Every",60,85.94,165,192,-0.48,"GIRPercentageLess100yards",2010
101,101,"Chris Couch",66,85.91,189,220,-0.57,"GIRPercentageLess100yards",2010
102,102,"Ben Curtis",78,85.89,140,163,-0.46,"GIRPercentageLess100yards",2010
103,103,"Kevin Stadler",86,85.88,225,262,-0.52,"GIRPercentageLess100yards",2010
104,104,"Pat Perez",90,85.87,243,283,-0.55,"GIRPercentageLess100yards",2010
105,105,"Nicholas Thompson",88,85.82,242,282,-0.41,"GIRPercentageLess100yards",2010
106,106,"Henrik Bjornstad",72,85.8,151,176,-0.56,"GIRPercentageLess100yards",2010
106,106,"Alex Prugh",88,85.8,272,317,-0.54,"GIRPercentageLess100yards",2010
108,108,"Woody Austin",93,85.77,223,260,-0.52,"GIRPercentageLess100yards",2010
108,108,"DA Points",90,85.77,205,239,-0.5,"GIRPercentageLess100yards",2010
110,110,"Adam Scott",70,85.64,155,181,-0.5,"GIRPercentageLess100yards",2010
111,111,"Jim Furyk",76,85.63,143,167,-0.57,"GIRPercentageLess100yards",2010
111,111,"Richard Johnson",90,85.63,149,174,-0.52,"GIRPercentageLess100yards",2010
113,113,"Jerry Kelly",99,85.6,208,243,-0.51,"GIRPercentageLess100yards",2010
114,114,"Jimmy Walker",82,85.59,196,229,-0.51,"GIRPercentageLess100yards",2010
115,115,"Webb Simpson",98,85.56,231,270,-0.54,"GIRPercentageLess100yards",2010
116,116,"YE Yang",72,85.41,158,185,-0.53,"GIRPercentageLess100yards",2010
117,117,"Jeff Maggert",76,85.33,157,184,-0.37,"GIRPercentageLess100yards",2010
118,118,"Steve Marino",81,85.28,197,231,-0.55,"GIRPercentageLess100yards",2010
119,119,"Brian Gay",101,85.27,191,224,-0.5,"GIRPercentageLess100yards",2010
119,119,"Charles Warren",64,85.27,191,224,-0.54,"GIRPercentageLess100yards",2010
121,121,"Greg Kraft",52,85.23,75,88,-0.49,"GIRPercentageLess100yards",2010
122,122,"Blake Adams",84,85.22,196,230,-0.49,"GIRPercentageLess100yards",2010
123,123,"Troy Merritt",86,85.2,213,250,-0.61,"GIRPercentageLess100yards",2010
124,124,"Paul Casey",64,85.19,115,135,-0.63,"GIRPercentageLess100yards",2010
124,124,"Cameron Percy",73,85.19,184,216,-0.45,"GIRPercentageLess100yards",2010
124,124,"Paul Stankowski",62,85.19,138,162,-0.57,"GIRPercentageLess100yards",2010
127,127,"Kevin Na",94,85.17,201,236,-0.53,"GIRPercentageLess100yards",2010
128,128,"Ted Purdy",86,85.11,223,262,-0.48,"GIRPercentageLess100yards",2010
129,129,"Dean Wilson",54,85.09,97,114,-0.49,"GIRPercentageLess100yards",2010
130,130,"Steve Wheatcroft",74,84.9,163,192,-0.53,"GIRPercentageLess100yards",2010
131,131,"Justin Bolli",55,84.87,101,119,-0.5,"GIRPercentageLess100yards",2010
132,132,"Steve Elkington",74,84.86,157,185,-0.48,"GIRPercentageLess100yards",2010
133,133,"Padraig Harrington",57,84.83,123,145,-0.65,"GIRPercentageLess100yards",2010
133,133,"Charley Hoffman",85,84.83,246,290,-0.56,"GIRPercentageLess100yards",2010
135,135,"Phil Mickelson",76,84.81,201,237,-0.62,"GIRPercentageLess100yards",2010
136,136,"Craig Bowden",56,84.78,117,138,-0.34,"GIRPercentageLess100yards",2010
137,137,"Michael Connell",89,84.69,177,209,-0.53,"GIRPercentageLess100yards",2010
138,138,"Sean OHair",84,84.49,207,245,-0.54,"GIRPercentageLess100yards",2010
139,139,"Ryan Palmer",84,84.4,211,250,-0.55,"GIRPercentageLess100yards",2010
140,140,"George McNeill",79,84.36,178,211,-0.59,"GIRPercentageLess100yards",2010
141,141,"Chris Wilson",65,84.32,156,185,-0.43,"GIRPercentageLess100yards",2010
142,142,"Robert Garrigus",71,84.3,204,242,-0.54,"GIRPercentageLess100yards",2010
143,143,"Ryuji Imada",90,84.17,218,259,-0.48,"GIRPercentageLess100yards",2010
144,144,"Justin Rose",78,84.16,186,221,-0.6,"GIRPercentageLess100yards",2010
144,144,"David Toms",86,84.16,186,221,-0.52,"GIRPercentageLess100yards",2010
146,146,"Brian Stuard",81,84.15,154,183,-0.49,"GIRPercentageLess100yards",2010
147,147,"Angel Cabrera",64,84.12,196,233,-0.51,"GIRPercentageLess100yards",2010
148,148,"Rod Pampling",77,84.09,185,220,-0.51,"GIRPercentageLess100yards",2010
149,149,"Ryan Moore",80,83.96,178,212,-0.51,"GIRPercentageLess100yards",2010
150,150,"Graham DeLaet",88,83.92,261,311,-0.53,"GIRPercentageLess100yards",2010
151,151,"Rory McIlroy",54,83.87,130,155,-0.52,"GIRPercentageLess100yards",2010
152,152,"Dustin Johnson",83,83.8,238,284,-0.57,"GIRPercentageLess100yards",2010
153,153,"Troy Matteson",84,83.79,243,290,-0.46,"GIRPercentageLess100yards",2010
154,154,"Chris Tidland",77,83.78,186,222,-0.47,"GIRPercentageLess100yards",2010
155,155,"Briny Baird",87,83.77,191,228,-0.55,"GIRPercentageLess100yards",2010
156,156,"Daniel Chopra",74,83.76,196,234,-0.58,"GIRPercentageLess100yards",2010
157,157,"Jeev Milkha Singh",59,83.75,134,160,-0.43,"GIRPercentageLess100yards",2010
158,158,"Marc Leishman",87,83.74,206,246,-0.55,"GIRPercentageLess100yards",2010
159,159,"Brad Faxon",58,83.64,92,110,-0.48,"GIRPercentageLess100yards",2010
160,160,"Jeff Gove",57,83.56,122,146,-0.39,"GIRPercentageLess100yards",2010
161,161,"David Lutterus",69,83.52,152,182,-0.42,"GIRPercentageLess100yards",2010
162,162,"Bill Lunde",79,83.48,187,224,-0.52,"GIRPercentageLess100yards",2010
163,163,"Michael Sim",64,83.33,130,156,-0.48,"GIRPercentageLess100yards",2010
164,164,"Luke Donald",71,83.21,114,137,-0.49,"GIRPercentageLess100yards",2010
165,165,"Chris DiMarco",88,83.2,203,244,-0.47,"GIRPercentageLess100yards",2010
166,166,"Mike Weir",59,83.19,94,113,-0.55,"GIRPercentageLess100yards",2010
167,167,"Derek Lamely",81,83.18,183,220,-0.52,"GIRPercentageLess100yards",2010
168,168,"Alex Cejka",81,83,166,200,-0.49,"GIRPercentageLess100yards",2010
169,169,"Kris Blanks",91,82.93,204,246,-0.48,"GIRPercentageLess100yards",2010
170,170,"Matt Bettencourt",91,82.44,216,262,-0.59,"GIRPercentageLess100yards",2010
171,171,"Jay Williamson",76,82.42,136,165,-0.48,"GIRPercentageLess100yards",2010
172,172,"Brian Davis",101,82.37,229,278,-0.48,"GIRPercentageLess100yards",2010
173,173,"Bryce Molder",84,82.32,149,181,-0.54,"GIRPercentageLess100yards",2010
174,174,"Tom Gillis",97,82.18,249,303,-0.61,"GIRPercentageLess100yards",2010
175,175,"Vijay Singh",75,82.04,169,206,-0.53,"GIRPercentageLess100yards",2010
176,176,"Scott Verplank",74,81.66,138,169,-0.54,"GIRPercentageLess100yards",2010
177,177,"Greg Chalmers",93,81.61,213,261,-0.54,"GIRPercentageLess100yards",2010
178,178,"Scott McCarron",90,81.58,217,266,-0.47,"GIRPercentageLess100yards",2010
179,179,"JB Holmes",100,81.28,317,390,-0.56,"GIRPercentageLess100yards",2010
180,180,"Shaun Micheel",70,81.25,117,144,-0.46,"GIRPercentageLess100yards",2010
181,181,"Andrew McLardy",52,80.88,110,136,-0.5,"GIRPercentageLess100yards",2010
182,182,"Brent Delahoussaye",57,80.87,93,115,-0.38,"GIRPercentageLess100yards",2010
182,182,"Steve Lowery",67,80.87,148,183,-0.43,"GIRPercentageLess100yards",2010
184,184,"James Nitties",92,80.71,226,280,-0.55,"GIRPercentageLess100yards",2010
185,185,"Jeff Quinney",91,80.48,169,210,-0.5,"GIRPercentageLess100yards",2010
186,186,"Andres Romero",73,80.37,217,270,-0.5,"GIRPercentageLess100yards",2010
187,187,"Ian Poulter",55,79.63,86,108,-0.48,"GIRPercentageLess100yards",2010
188,188,"Skip Kendall",58,79.29,111,140,-0.41,"GIRPercentageLess100yards",2010
189,189,"Brett Wetterich",54,79.17,171,216,-0.49,"GIRPercentageLess100yards",2010
190,190,"John Daly",63,78.08,171,219,-0.46,"GIRPercentageLess100yards",2010
191,191,"Cliff Kresge",50,77.86,102,131,-0.58,"GIRPercentageLess100yards",2010
192,192,"Jerod Turner",54,75.76,100,132,-0.48,"GIRPercentageLess100yards",2010
