"GIRPutting1520_RANKTHISWEEK_2015","GIRPutting1520_RANKLASTWEEK_2015","GIRPutting1520_PLAYERNAME_2015","GIRPutting1520_ROUNDS_2015","GIRPutting1520_Pct_2015","GIRPutting1520_ATTEMPTS_2015","GIRPutting1520_PUTTSMADE_2015","stat_name","year"
1,1,"Jordan Spieth",91,29.75,121,36,"GIRPutting1520",2015
2,2,"Justin Rose",69,27.03,74,20,"GIRPutting1520",2015
3,3,"Jimmy Walker",89,26.92,104,28,"GIRPutting1520",2015
4,4,"Hunter Mahan",88,26.83,82,22,"GIRPutting1520",2015
5,5,"Will Wilcox",58,25.71,70,18,"GIRPutting1520",2015
6,6,"Erik Compton",86,25,100,25,"GIRPutting1520",2015
7,7,"Rickie Fowler",76,24.73,93,23,"GIRPutting1520",2015
8,8,"Andrew Putnam",68,24.68,77,19,"GIRPutting1520",2015
9,9,"Camilo Villegas",83,23.89,113,27,"GIRPutting1520",2015
10,10,"Padraig Harrington",60,23.88,67,16,"GIRPutting1520",2015
11,11,"Kyle Reifers",96,23.58,123,29,"GIRPutting1520",2015
11,11,"Brian Stuard",97,23.58,123,29,"GIRPutting1520",2015
13,13,"Whee Kim",71,23.08,65,15,"GIRPutting1520",2015
14,14,"Colt Knost",90,22.96,135,31,"GIRPutting1520",2015
15,15,"Adam Scott",51,22.95,61,14,"GIRPutting1520",2015
16,16,"Jason Gore",76,22.73,110,25,"GIRPutting1520",2015
17,17,"Shawn Stefani",94,22.67,150,34,"GIRPutting1520",2015
18,18,"Russell Henley",87,22.66,128,29,"GIRPutting1520",2015
19,19,"Robert Streb",110,22.64,159,36,"GIRPutting1520",2015
20,20,"Kevin Chappell",86,22.58,124,28,"GIRPutting1520",2015
21,21,"Fabian Gomez",83,22.52,111,25,"GIRPutting1520",2015
22,22,"Bryce Molder",91,22.46,138,31,"GIRPutting1520",2015
23,23,"KJ Choi",66,22.34,94,21,"GIRPutting1520",2015
24,24,"Kevin Na",98,22.32,112,25,"GIRPutting1520",2015
25,25,"George McNeill",93,22.3,148,33,"GIRPutting1520",2015
26,26,"Justin Leonard",61,22.22,81,18,"GIRPutting1520",2015
27,27,"David Hearn",97,22.07,145,32,"GIRPutting1520",2015
28,28,"Billy Hurley III",83,22.02,109,24,"GIRPutting1520",2015
28,28,"Patrick Reed",103,22.02,109,24,"GIRPutting1520",2015
30,30,"Henrik Stenson",63,21.74,69,15,"GIRPutting1520",2015
31,31,"Stewart Cink",77,21.7,106,23,"GIRPutting1520",2015
32,32,"Andres Gonzales",90,21.6,125,27,"GIRPutting1520",2015
32,32,"Scott Pinckney",88,21.6,125,27,"GIRPutting1520",2015
32,32,"Steve Wheatcroft",87,21.6,125,27,"GIRPutting1520",2015
35,35,"Morgan Hoffmann",85,21.59,88,19,"GIRPutting1520",2015
36,36,"Matt Jones",89,21.57,102,22,"GIRPutting1520",2015
37,37,"Bubba Watson",71,21.51,93,20,"GIRPutting1520",2015
38,38,"Jhonattan Vegas",90,21.5,107,23,"GIRPutting1520",2015
39,39,"Hudson Swafford",97,21.48,135,29,"GIRPutting1520",2015
40,40,"Ryan Palmer",80,21.35,89,19,"GIRPutting1520",2015
41,41,"Scott Brown",97,21.31,122,26,"GIRPutting1520",2015
42,42,"Carl Pettersson",106,21.29,155,33,"GIRPutting1520",2015
43,43,"Zac Blair",108,21.21,132,28,"GIRPutting1520",2015
44,44,"Billy Horschel",99,21.19,118,25,"GIRPutting1520",2015
45,45,"Scott Stallings",60,21.13,71,15,"GIRPutting1520",2015
46,46,"Brendon de Jonge",106,20.77,130,27,"GIRPutting1520",2015
47,47,"Andrew Svoboda",80,20.62,97,20,"GIRPutting1520",2015
48,48,"Bill Lunde",50,20.59,68,14,"GIRPutting1520",2015
48,48,"David Toms",62,20.59,102,21,"GIRPutting1520",2015
50,50,"Zach Johnson",90,20.47,127,26,"GIRPutting1520",2015
51,51,"JB Holmes",89,20.43,93,19,"GIRPutting1520",2015
52,52,"Scott Langley",94,20.31,128,26,"GIRPutting1520",2015
53,53,"Chris Kirk",76,20.25,79,16,"GIRPutting1520",2015
54,54,"Francesco Molinari",56,20.24,84,17,"GIRPutting1520",2015
54,54,"Patrick Rodgers",57,20.24,84,17,"GIRPutting1520",2015
56,56,"Boo Weekley",79,20.21,94,19,"GIRPutting1520",2015
57,57,"Brian Davis",86,20.17,119,24,"GIRPutting1520",2015
58,58,"Adam Hadwin",95,20.14,139,28,"GIRPutting1520",2015
59,59,"Blayne Barber",76,20,100,20,"GIRPutting1520",2015
59,59,"Sergio Garcia",59,20,50,10,"GIRPutting1520",2015
59,59,"Dustin Johnson",75,20,95,19,"GIRPutting1520",2015
62,62,"Cameron Tringale",96,19.84,126,25,"GIRPutting1520",2015
63,63,"Martin Laird",77,19.82,111,22,"GIRPutting1520",2015
64,64,"Ryan Moore",81,19.81,106,21,"GIRPutting1520",2015
65,65,"Angel Cabrera",53,19.72,71,14,"GIRPutting1520",2015
66,66,"Harris English",105,19.63,163,32,"GIRPutting1520",2015
67,67,"Greg Chalmers",58,19.61,51,10,"GIRPutting1520",2015
68,68,"Rory Sabbatini",81,19.47,113,22,"GIRPutting1520",2015
69,69,"Bo Van Pelt",81,19.44,108,21,"GIRPutting1520",2015
70,70,"Oscar Fraustro",58,19.4,67,13,"GIRPutting1520",2015
71,71,"Matt Every",73,19.28,83,16,"GIRPutting1520",2015
72,72,"Michael Thompson",83,19.27,109,21,"GIRPutting1520",2015
73,73,"Jonathan Byrd",69,19.23,78,15,"GIRPutting1520",2015
73,73,"Ernie Els",57,19.23,52,10,"GIRPutting1520",2015
75,75,"Kevin Streelman",95,19.2,125,24,"GIRPutting1520",2015
76,76,"William McGirt",103,19.19,172,33,"GIRPutting1520",2015
77,77,"Jon Curran",83,19.09,110,21,"GIRPutting1520",2015
78,78,"Alex Cejka",94,19.05,126,24,"GIRPutting1520",2015
78,78,"Charl Schwartzel",67,19.05,63,12,"GIRPutting1520",2015
80,80,"Brandt Snedeker",98,18.92,111,21,"GIRPutting1520",2015
81,81,"Luke Donald",71,18.89,90,17,"GIRPutting1520",2015
82,82,"Jason Bohn",95,18.88,143,27,"GIRPutting1520",2015
83,83,"Ben Crane",62,18.82,85,16,"GIRPutting1520",2015
84,84,"Luke Guthrie",84,18.75,112,21,"GIRPutting1520",2015
85,85,"Troy Merritt",91,18.7,123,23,"GIRPutting1520",2015
85,85,"Brendan Steele",88,18.7,123,23,"GIRPutting1520",2015
87,87,"Derek Fathauer",81,18.63,102,19,"GIRPutting1520",2015
88,88,"Phil Mickelson",70,18.6,86,16,"GIRPutting1520",2015
89,89,"Gonzalo Fdez Castano",81,18.52,108,20,"GIRPutting1520",2015
90,90,"Chesson Hadley",101,18.32,131,24,"GIRPutting1520",2015
91,91,"Brice Garnett",81,18.27,104,19,"GIRPutting1520",2015
92,92,"Hideki Matsuyama",95,18.26,115,21,"GIRPutting1520",2015
93,93,"Chad Campbell",97,18.18,165,30,"GIRPutting1520",2015
93,93,"Jason Dufner",76,18.18,77,14,"GIRPutting1520",2015
95,95,"Brooks Koepka",84,18.1,116,21,"GIRPutting1520",2015
96,96,"Tyrone Van Aswegen",58,18.03,61,11,"GIRPutting1520",2015
97,97,"DA Points",72,18,100,18,"GIRPutting1520",2015
