"FirstTeeLateRound3ScoringAverage_RANKTHISWEEK_2016","FirstTeeLateRound3ScoringAverage_RANKLASTWEEK_2016","FirstTeeLateRound3ScoringAverage_PLAYERNAME_2016","FirstTeeLateRound3ScoringAverage__2016","FirstTeeLateRound3ScoringAverage_AVG_2016","FirstTeeLateRound3ScoringAverage_TOTALSTROKES_2016","FirstTeeLateRound3ScoringAverage_TOTALROUNDS_2016","stat_name","year"
28,33,"Luke Donald",NA,69.25,277,4,"FirstTeeLateRound3ScoringAverage",2016
28,33,"Charles Howell III",NA,69.25,277,4,"FirstTeeLateRound3ScoringAverage",2016
30,15,"Kevin Chappell",NA,69.33,416,6,"FirstTeeLateRound3ScoringAverage",2016
30,8,"Martin Piller",NA,69.33,208,3,"FirstTeeLateRound3ScoringAverage",2016
30,35,"Robert Streb",NA,69.33,208,3,"FirstTeeLateRound3ScoringAverage",2016
33,38,"Hideki Matsuyama",NA,69.4,347,5,"FirstTeeLateRound3ScoringAverage",2016
34,39,"Derek Fathauer",NA,69.5,278,4,"FirstTeeLateRound3ScoringAverage",2016
34,39,"Branden Grace",NA,69.5,139,2,"FirstTeeLateRound3ScoringAverage",2016
34,39,"Smylie Kaufman",NA,69.5,278,4,"FirstTeeLateRound3ScoringAverage",2016
34,39,"Jason Kokrak",NA,69.5,278,4,"FirstTeeLateRound3ScoringAverage",2016
34,39,"Jamie Lovemark",NA,69.5,278,4,"FirstTeeLateRound3ScoringAverage",2016
34,39,"Jhonattan Vegas",NA,69.5,139,2,"FirstTeeLateRound3ScoringAverage",2016
40,46,"Henrik Norlander",NA,69.67,209,3,"FirstTeeLateRound3ScoringAverage",2016
40,46,"Camilo Villegas",NA,69.67,209,3,"FirstTeeLateRound3ScoringAverage",2016
42,48,"Marc Leishman",NA,69.75,279,4,"FirstTeeLateRound3ScoringAverage",2016
42,48,"Kevin Na",NA,69.75,279,4,"FirstTeeLateRound3ScoringAverage",2016
44,50,"Russell Knox",NA,69.8,349,5,"FirstTeeLateRound3ScoringAverage",2016
44,52,"Justin Rose",NA,69.8,349,5,"FirstTeeLateRound3ScoringAverage",2016
46,51,"Dustin Johnson",NA,69.88,559,8,"FirstTeeLateRound3ScoringAverage",2016
47,52,"Fabian Gomez",NA,70,70,1,"FirstTeeLateRound3ScoringAverage",2016
47,52,"John Huh",NA,70,140,2,"FirstTeeLateRound3ScoringAverage",2016
47,52,"Andrew Landry",NA,70,70,1,"FirstTeeLateRound3ScoringAverage",2016
47,52,"Spencer Levin",NA,70,350,5,"FirstTeeLateRound3ScoringAverage",2016
47,1,"Francesco Molinari",NA,70,140,2,"FirstTeeLateRound3ScoringAverage",2016
47,52,"Scott Pinckney",NA,70,140,2,"FirstTeeLateRound3ScoringAverage",2016
47,52,"Kyle Reifers",NA,70,280,4,"FirstTeeLateRound3ScoringAverage",2016
47,52,"Patrick Rodgers",NA,70,280,4,"FirstTeeLateRound3ScoringAverage",2016
55,39,"John Senden",NA,70.2,351,5,"FirstTeeLateRound3ScoringAverage",2016
55,63,"Brandt Snedeker",NA,70.2,351,5,"FirstTeeLateRound3ScoringAverage",2016
57,65,"Tyler Aldridge",NA,70.25,281,4,"FirstTeeLateRound3ScoringAverage",2016
57,65,"Zac Blair",NA,70.25,281,4,"FirstTeeLateRound3ScoringAverage",2016
57,65,"Tony Finau",NA,70.25,281,4,"FirstTeeLateRound3ScoringAverage",2016
57,13,"Sean OHair",NA,70.25,281,4,"FirstTeeLateRound3ScoringAverage",2016
61,86,"Rickie Fowler",NA,70.33,422,6,"FirstTeeLateRound3ScoringAverage",2016
61,69,"Russell Henley",NA,70.33,211,3,"FirstTeeLateRound3ScoringAverage",2016
61,69,"Zach Johnson",NA,70.33,211,3,"FirstTeeLateRound3ScoringAverage",2016
61,69,"Michael Kim",NA,70.33,211,3,"FirstTeeLateRound3ScoringAverage",2016
61,16,"Harold Varner III",NA,70.33,211,3,"FirstTeeLateRound3ScoringAverage",2016
66,72,"Charley Hoffman",NA,70.43,493,7,"FirstTeeLateRound3ScoringAverage",2016
67,73,"Stuart Appleby",NA,70.5,141,2,"FirstTeeLateRound3ScoringAverage",2016
67,73,"Shane Bertsch",NA,70.5,141,2,"FirstTeeLateRound3ScoringAverage",2016
67,73,"Whee Kim",NA,70.5,141,2,"FirstTeeLateRound3ScoringAverage",2016
67,73,"Chez Reavie",NA,70.5,282,4,"FirstTeeLateRound3ScoringAverage",2016
67,73,"Henrik Stenson",NA,70.5,282,4,"FirstTeeLateRound3ScoringAverage",2016
67,73,"Johnson Wagner",NA,70.5,141,2,"FirstTeeLateRound3ScoringAverage",2016
67,90,"Tim Wilkinson",NA,70.5,141,2,"FirstTeeLateRound3ScoringAverage",2016
74,79,"KJ Choi",NA,70.6,353,5,"FirstTeeLateRound3ScoringAverage",2016
74,65,"Brendan Steele",NA,70.6,353,5,"FirstTeeLateRound3ScoringAverage",2016
76,8,"Phil Mickelson",NA,70.67,212,3,"FirstTeeLateRound3ScoringAverage",2016
76,81,"Louis Oosthuizen",NA,70.67,212,3,"FirstTeeLateRound3ScoringAverage",2016
76,81,"Cameron Percy",NA,70.67,212,3,"FirstTeeLateRound3ScoringAverage",2016
79,84,"Freddie Jacobson",NA,70.75,283,4,"FirstTeeLateRound3ScoringAverage",2016
79,84,"Charl Schwartzel",NA,70.75,283,4,"FirstTeeLateRound3ScoringAverage",2016
81,86,"Ricky Barnes",NA,70.8,354,5,"FirstTeeLateRound3ScoringAverage",2016
81,86,"Si Woo Kim",NA,70.8,354,5,"FirstTeeLateRound3ScoringAverage",2016
81,86,"Justin Thomas",NA,70.8,354,5,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Aaron Baddeley",NA,71,142,2,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Stewart Cink",NA,71,142,2,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Jon Curran",NA,71,213,3,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Luke Guthrie",NA,71,142,2,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Padraig Harrington",NA,71,142,2,"FirstTeeLateRound3ScoringAverage",2016
84,90,"David Hearn",NA,71,284,4,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Chris Kirk",NA,71,71,1,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Brooks Koepka",NA,71,213,3,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Anirban Lahiri",NA,71,142,2,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Peter Malnati",NA,71,213,3,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Hudson Swafford",NA,71,142,2,"FirstTeeLateRound3ScoringAverage",2016
84,90,"Bubba Watson",NA,71,284,4,"FirstTeeLateRound3ScoringAverage",2016
96,103,"Scott Brown",NA,71.14,498,7,"FirstTeeLateRound3ScoringAverage",2016
97,63,"Graham DeLaet",NA,71.17,427,6,"FirstTeeLateRound3ScoringAverage",2016
97,79,"Patton Kizzire",NA,71.17,427,6,"FirstTeeLateRound3ScoringAverage",2016
99,113,"Lucas Glover",NA,71.25,285,4,"FirstTeeLateRound3ScoringAverage",2016
99,81,"Rory McIlroy",NA,71.25,285,4,"FirstTeeLateRound3ScoringAverage",2016
99,106,"Rob Oppenheim",NA,71.25,285,4,"FirstTeeLateRound3ScoringAverage",2016
99,35,"Jeff Overton",NA,71.25,285,4,"FirstTeeLateRound3ScoringAverage",2016
99,106,"Jordan Spieth",NA,71.25,285,4,"FirstTeeLateRound3ScoringAverage",2016
99,52,"Chris Stroud",NA,71.25,285,4,"FirstTeeLateRound3ScoringAverage",2016
105,108,"Ben Crane",NA,71.33,214,3,"FirstTeeLateRound3ScoringAverage",2016
106,104,"Danny Lee",NA,71.43,500,7,"FirstTeeLateRound3ScoringAverage",2016
107,52,"Colt Knost",NA,71.5,286,4,"FirstTeeLateRound3ScoringAverage",2016
107,110,"Hunter Mahan",NA,71.5,143,2,"FirstTeeLateRound3ScoringAverage",2016
107,110,"Cameron Smith",NA,71.5,143,2,"FirstTeeLateRound3ScoringAverage",2016
107,110,"Gary Woodland",NA,71.5,143,2,"FirstTeeLateRound3ScoringAverage",2016
111,105,"Harris English",NA,71.67,430,6,"FirstTeeLateRound3ScoringAverage",2016
111,113,"Matt Kuchar",NA,71.67,215,3,"FirstTeeLateRound3ScoringAverage",2016
111,113,"William McGirt",NA,71.67,430,6,"FirstTeeLateRound3ScoringAverage",2016
111,113,"Seung Yul Noh",NA,71.67,215,3,"FirstTeeLateRound3ScoringAverage",2016
111,113,"Brett Stegmaier",NA,71.67,215,3,"FirstTeeLateRound3ScoringAverage",2016
116,108,"Cameron Tringale",NA,71.75,287,4,"FirstTeeLateRound3ScoringAverage",2016
116,119,"Tyrone Van Aswegen",NA,71.75,287,4,"FirstTeeLateRound3ScoringAverage",2016
118,120,"Bryce Molder",NA,71.8,359,5,"FirstTeeLateRound3ScoringAverage",2016
119,121,"Abraham Ancer",NA,72,144,2,"FirstTeeLateRound3ScoringAverage",2016
119,133,"Roberto Castro",NA,72,216,3,"FirstTeeLateRound3ScoringAverage",2016
119,121,"Sergio Garcia",NA,72,216,3,"FirstTeeLateRound3ScoringAverage",2016
119,121,"Hiroshi Iwata",NA,72,72,1,"FirstTeeLateRound3ScoringAverage",2016
119,140,"Scott Langley",NA,72,144,2,"FirstTeeLateRound3ScoringAverage",2016
119,121,"Will Ma Kenzie",NA,72,288,4,"FirstTeeLateRound3ScoringAverage",2016
119,121,"Kyle Stanley",NA,72,288,4,"FirstTeeLateRound3ScoringAverage",2016
119,121,"Mark Wilson",NA,72,72,1,"FirstTeeLateRound3ScoringAverage",2016
127,128,"Morgan Hoffmann",NA,72.2,361,5,"FirstTeeLateRound3ScoringAverage",2016
127,128,"Sung Kang",NA,72.2,361,5,"FirstTeeLateRound3ScoringAverage",2016
129,130,"Ryan Palmer",NA,72.33,217,3,"FirstTeeLateRound3ScoringAverage",2016
129,130,"Ian Poulter",NA,72.33,217,3,"FirstTeeLateRound3ScoringAverage",2016
131,132,"Scott Piercy",NA,72.4,362,5,"FirstTeeLateRound3ScoringAverage",2016
132,133,"Chad Campbell",NA,72.5,290,4,"FirstTeeLateRound3ScoringAverage",2016
132,133,"DJ Trahan",NA,72.5,145,2,"FirstTeeLateRound3ScoringAverage",2016
134,136,"Keegan Bradley",NA,72.67,218,3,"FirstTeeLateRound3ScoringAverage",2016
134,156,"Retief Goosen",NA,72.67,218,3,"FirstTeeLateRound3ScoringAverage",2016
134,136,"Sam Saunders",NA,72.67,218,3,"FirstTeeLateRound3ScoringAverage",2016
134,136,"Vijay Singh",NA,72.67,218,3,"FirstTeeLateRound3ScoringAverage",2016
138,140,"Angel Cabrera",NA,73,73,1,"FirstTeeLateRound3ScoringAverage",2016
138,140,"Brendon de Jonge",NA,73,73,1,"FirstTeeLateRound3ScoringAverage",2016
138,52,"Chesson Hadley",NA,73,146,2,"FirstTeeLateRound3ScoringAverage",2016
138,140,"JJ Henry",NA,73,146,2,"FirstTeeLateRound3ScoringAverage",2016
138,140,"JB Holmes",NA,73,146,2,"FirstTeeLateRound3ScoringAverage",2016
138,140,"Jerry Kelly",NA,73,219,3,"FirstTeeLateRound3ScoringAverage",2016
138,140,"George McNeill",NA,73,146,2,"FirstTeeLateRound3ScoringAverage",2016
138,140,"Andres Romero",NA,73,146,2,"FirstTeeLateRound3ScoringAverage",2016
138,140,"Brian Stuard",NA,73,73,1,"FirstTeeLateRound3ScoringAverage",2016
138,140,"Andy Sullivan",NA,73,73,1,"FirstTeeLateRound3ScoringAverage",2016
138,140,"Daniel Summerhays",NA,73,292,4,"FirstTeeLateRound3ScoringAverage",2016
149,151,"Luke List",NA,73.2,366,5,"FirstTeeLateRound3ScoringAverage",2016
149,151,"Troy Merritt",NA,73.2,366,5,"FirstTeeLateRound3ScoringAverage",2016
151,160,"Paul Casey",NA,73.25,293,4,"FirstTeeLateRound3ScoringAverage",2016
152,153,"Jason Day",NA,73.33,220,3,"FirstTeeLateRound3ScoringAverage",2016
152,121,"Mark Hubbard",NA,73.33,220,3,"FirstTeeLateRound3ScoringAverage",2016
152,153,"Michael Thompson",NA,73.33,220,3,"FirstTeeLateRound3ScoringAverage",2016
155,156,"Billy Horschel",NA,73.5,294,4,"FirstTeeLateRound3ScoringAverage",2016
155,156,"Steve Stricker",NA,73.5,147,2,"FirstTeeLateRound3ScoringAverage",2016
155,136,"Steve Wheatcroft",NA,73.5,294,4,"FirstTeeLateRound3ScoringAverage",2016
158,156,"Daniel Berger",NA,73.67,221,3,"FirstTeeLateRound3ScoringAverage",2016
158,160,"Jamie Donaldson",NA,73.67,221,3,"FirstTeeLateRound3ScoringAverage",2016
160,162,"Jimmy Walker",NA,73.75,295,4,"FirstTeeLateRound3ScoringAverage",2016
161,163,"Rhein Gibson",NA,74,74,1,"FirstTeeLateRound3ScoringAverage",2016
161,163,"Martin Laird",NA,74,222,3,"FirstTeeLateRound3ScoringAverage",2016
161,163,"Ben Martin",NA,74,74,1,"FirstTeeLateRound3ScoringAverage",2016
161,163,"Geoff Ogilvy",NA,74,148,2,"FirstTeeLateRound3ScoringAverage",2016
161,163,"Kevin Streelman",NA,74,222,3,"FirstTeeLateRound3ScoringAverage",2016
161,163,"Brendon Todd",NA,74,74,1,"FirstTeeLateRound3ScoringAverage",2016
161,163,"Bernd Wiesberger",NA,74,296,4,"FirstTeeLateRound3ScoringAverage",2016
168,171,"Jonas Blixt",NA,74.5,149,2,"FirstTeeLateRound3ScoringAverage",2016
168,171,"Ken Duke",NA,74.5,149,2,"FirstTeeLateRound3ScoringAverage",2016
168,113,"Jason Gore",NA,74.5,298,4,"FirstTeeLateRound3ScoringAverage",2016
168,153,"Brian Harman",NA,74.5,298,4,"FirstTeeLateRound3ScoringAverage",2016
168,171,"Davis Love III",NA,74.5,149,2,"FirstTeeLateRound3ScoringAverage",2016
173,163,"David Lingmerth",NA,74.67,224,3,"FirstTeeLateRound3ScoringAverage",2016
174,174,"Darron Stiles",NA,75,75,1,"FirstTeeLateRound3ScoringAverage",2016
174,174,"Boo Weekley",NA,75,300,4,"FirstTeeLateRound3ScoringAverage",2016
176,178,"Andrew Loupe",NA,75.33,226,3,"FirstTeeLateRound3ScoringAverage",2016
176,176,"Shane Lowry",NA,75.33,226,3,"FirstTeeLateRound3ScoringAverage",2016
178,177,"Bronson Burgoon",NA,75.5,151,2,"FirstTeeLateRound3ScoringAverage",2016
179,178,"Robert Garrigus",NA,76,228,3,"FirstTeeLateRound3ScoringAverage",2016
179,178,"Lucas Lee",NA,76,76,1,"FirstTeeLateRound3ScoringAverage",2016
181,181,"Ollie Schniederjans",NA,76.5,153,2,"FirstTeeLateRound3ScoringAverage",2016
182,182,"Jason Dufner",NA,77,77,1,"FirstTeeLateRound3ScoringAverage",2016
182,182,"Carlos Ortiz",NA,77,77,1,"FirstTeeLateRound3ScoringAverage",2016
184,NA,"Ernie Els",NA,78,78,1,"FirstTeeLateRound3ScoringAverage",2016
184,184,"Matt Every",NA,78,78,1,"FirstTeeLateRound3ScoringAverage",2016
184,184,"Dawie van der Walt",NA,78,78,1,"FirstTeeLateRound3ScoringAverage",2016
187,186,"Carl Pettersson",NA,78.5,157,2,"FirstTeeLateRound3ScoringAverage",2016
