"Scrambling2030ydsRTPScore_RANKTHISWEEK_2011","Scrambling2030ydsRTPScore_RANKLASTWEEK_2011","Scrambling2030ydsRTPScore_PLAYERNAME_2011","Scrambling2030ydsRTPScore_ROUNDS_2011","Scrambling2030ydsRTPScore_AVGRTP_2011","Scrambling2030ydsRTPScore_TOTALHOLES_2011","Scrambling2030ydsRTPScore_TOTALRTP_2011","stat_name","year"
31,NA,"Bo Van Pelt",92,0.44,75,33,"Scrambling2030ydsRTPScore",2011
32,NA,"Marc Leishman",87,0.442,104,46,"Scrambling2030ydsRTPScore",2011
33,NA,"Chris Couch",73,0.443,79,35,"Scrambling2030ydsRTPScore",2011
34,NA,"Joseph Bramlett",73,0.446,65,29,"Scrambling2030ydsRTPScore",2011
35,NA,"JJ Henry",96,0.447,85,38,"Scrambling2030ydsRTPScore",2011
36,NA,"John Merrick",71,0.448,58,26,"Scrambling2030ydsRTPScore",2011
37,NA,"Cameron Tringale",110,0.449,118,53,"Scrambling2030ydsRTPScore",2011
38,NA,"Charl Schwartzel",58,0.451,51,23,"Scrambling2030ydsRTPScore",2011
39,NA,"Zach Johnson",79,0.455,66,30,"Scrambling2030ydsRTPScore",2011
40,NA,"Chad Campbell",99,0.458,72,33,"Scrambling2030ydsRTPScore",2011
40,NA,"Matt Kuchar",94,0.458,96,44,"Scrambling2030ydsRTPScore",2011
40,NA,"Charlie Wi",83,0.458,96,44,"Scrambling2030ydsRTPScore",2011
43,NA,"Retief Goosen",50,0.462,39,18,"Scrambling2030ydsRTPScore",2011
44,NA,"Woody Austin",59,0.463,41,19,"Scrambling2030ydsRTPScore",2011
44,NA,"Robert Karlsson",61,0.463,54,25,"Scrambling2030ydsRTPScore",2011
46,NA,"Michael Connell",76,0.464,69,32,"Scrambling2030ydsRTPScore",2011
47,NA,"Steve Flesch",88,0.465,86,40,"Scrambling2030ydsRTPScore",2011
47,NA,"Kevin Streelman",90,0.465,86,40,"Scrambling2030ydsRTPScore",2011
49,NA,"Aaron Baddeley",77,0.467,75,35,"Scrambling2030ydsRTPScore",2011
49,NA,"George McNeill",69,0.467,60,28,"Scrambling2030ydsRTPScore",2011
51,NA,"Bill Lunde",92,0.468,79,37,"Scrambling2030ydsRTPScore",2011
51,NA,"Troy Merritt",63,0.468,62,29,"Scrambling2030ydsRTPScore",2011
53,NA,"Colt Knost",80,0.469,98,46,"Scrambling2030ydsRTPScore",2011
53,NA,"Billy Mayfair",94,0.469,96,45,"Scrambling2030ydsRTPScore",2011
55,NA,"Tim Petrovic",88,0.47,100,47,"Scrambling2030ydsRTPScore",2011
56,NA,"David Hearn",88,0.471,87,41,"Scrambling2030ydsRTPScore",2011
56,NA,"Jimmy Walker",79,0.471,87,41,"Scrambling2030ydsRTPScore",2011
56,NA,"YE Yang",63,0.471,51,24,"Scrambling2030ydsRTPScore",2011
59,NA,"Trevor Immelman",84,0.472,72,34,"Scrambling2030ydsRTPScore",2011
59,NA,"Freddie Jacobson",92,0.472,89,42,"Scrambling2030ydsRTPScore",2011
61,NA,"Webb Simpson",98,0.475,80,38,"Scrambling2030ydsRTPScore",2011
62,NA,"Michael Putnam",67,0.476,63,30,"Scrambling2030ydsRTPScore",2011
63,NA,"DA Points",89,0.48,75,36,"Scrambling2030ydsRTPScore",2011
64,NA,"Briny Baird",60,0.481,54,26,"Scrambling2030ydsRTPScore",2011
64,NA,"Scott McCarron",65,0.481,79,38,"Scrambling2030ydsRTPScore",2011
66,NA,"Shaun Micheel",77,0.482,83,40,"Scrambling2030ydsRTPScore",2011
67,NA,"Brian Davis",105,0.483,87,42,"Scrambling2030ydsRTPScore",2011
68,NA,"DJ Brigman",67,0.484,64,31,"Scrambling2030ydsRTPScore",2011
69,NA,"Ben Curtis",66,0.485,66,32,"Scrambling2030ydsRTPScore",2011
69,NA,"Nathan Green",81,0.485,97,47,"Scrambling2030ydsRTPScore",2011
71,NA,"Robert Allenby",84,0.486,70,34,"Scrambling2030ydsRTPScore",2011
71,NA,"Stuart Appleby",65,0.486,70,34,"Scrambling2030ydsRTPScore",2011
73,NA,"Shane Bertsch",62,0.488,43,21,"Scrambling2030ydsRTPScore",2011
74,NA,"Nick OHern",89,0.489,88,43,"Scrambling2030ydsRTPScore",2011
75,NA,"Ryuji Imada",83,0.491,106,52,"Scrambling2030ydsRTPScore",2011
76,NA,"Nick Watney",80,0.492,65,32,"Scrambling2030ydsRTPScore",2011
76,NA,"Dean Wilson",62,0.492,59,29,"Scrambling2030ydsRTPScore",2011
78,NA,"Blake Adams",116,0.493,136,67,"Scrambling2030ydsRTPScore",2011
78,NA,"Billy Horschel",75,0.493,67,33,"Scrambling2030ydsRTPScore",2011
78,NA,"Richard Johnson",64,0.493,71,35,"Scrambling2030ydsRTPScore",2011
78,NA,"Martin Laird",77,0.493,67,33,"Scrambling2030ydsRTPScore",2011
82,NA,"Tommy Gainey",104,0.494,87,43,"Scrambling2030ydsRTPScore",2011
83,NA,"Jeff Overton",92,0.495,99,49,"Scrambling2030ydsRTPScore",2011
84,NA,"Angel Cabrera",50,0.5,36,18,"Scrambling2030ydsRTPScore",2011
84,NA,"Paul Goydos",81,0.5,76,38,"Scrambling2030ydsRTPScore",2011
84,NA,"Tim Herron",85,0.5,74,37,"Scrambling2030ydsRTPScore",2011
84,NA,"Rod Pampling",72,0.5,58,29,"Scrambling2030ydsRTPScore",2011
88,NA,"Hunter Haas",96,0.505,97,49,"Scrambling2030ydsRTPScore",2011
89,NA,"Anthony Kim",72,0.506,77,39,"Scrambling2030ydsRTPScore",2011
89,NA,"Bio Kim",71,0.506,83,42,"Scrambling2030ydsRTPScore",2011
91,NA,"Kevin Chappell",78,0.507,71,36,"Scrambling2030ydsRTPScore",2011
91,NA,"Matt McQuillan",59,0.507,71,36,"Scrambling2030ydsRTPScore",2011
91,NA,"John Rollins",85,0.507,67,34,"Scrambling2030ydsRTPScore",2011
91,NA,"Johnson Wagner",81,0.507,73,37,"Scrambling2030ydsRTPScore",2011
95,NA,"Brendon de Jonge",105,0.51,98,50,"Scrambling2030ydsRTPScore",2011
96,NA,"Kris Blanks",92,0.512,82,42,"Scrambling2030ydsRTPScore",2011
97,NA,"Steve Marino",76,0.514,74,38,"Scrambling2030ydsRTPScore",2011
98,NA,"Brandt Snedeker",85,0.516,64,33,"Scrambling2030ydsRTPScore",2011
99,NA,"Ryan Moore",79,0.517,58,30,"Scrambling2030ydsRTPScore",2011
100,NA,"Matt Bettencourt",84,0.519,108,56,"Scrambling2030ydsRTPScore",2011
101,NA,"Carl Pettersson",95,0.52,100,52,"Scrambling2030ydsRTPScore",2011
102,NA,"Ricky Barnes",78,0.522,67,35,"Scrambling2030ydsRTPScore",2011
103,NA,"Derek Lamely",65,0.523,65,34,"Scrambling2030ydsRTPScore",2011
104,NA,"Kevin Kisner",70,0.524,82,43,"Scrambling2030ydsRTPScore",2011
105,NA,"Ryan Palmer",82,0.525,61,32,"Scrambling2030ydsRTPScore",2011
106,NA,"Josh Teater",104,0.526,97,51,"Scrambling2030ydsRTPScore",2011
107,NA,"Matt Jones",71,0.527,91,48,"Scrambling2030ydsRTPScore",2011
107,NA,"Marc Turnesa",54,0.527,55,29,"Scrambling2030ydsRTPScore",2011
109,NA,"Charley Hoffman",93,0.528,72,38,"Scrambling2030ydsRTPScore",2011
110,NA,"Jim Herman",69,0.529,51,27,"Scrambling2030ydsRTPScore",2011
111,NA,"Justin Hicks",60,0.531,49,26,"Scrambling2030ydsRTPScore",2011
111,NA,"DJ Trahan",91,0.531,81,43,"Scrambling2030ydsRTPScore",2011
113,NA,"Jerry Kelly",85,0.532,79,42,"Scrambling2030ydsRTPScore",2011
114,NA,"Jonathan Byrd",83,0.537,82,44,"Scrambling2030ydsRTPScore",2011
114,NA,"Jhonattan Vegas",84,0.537,82,44,"Scrambling2030ydsRTPScore",2011
116,NA,"Cameron Beckman",71,0.538,78,42,"Scrambling2030ydsRTPScore",2011
117,NA,"Troy Matteson",91,0.54,87,47,"Scrambling2030ydsRTPScore",2011
118,NA,"Rich Beem",53,0.541,61,33,"Scrambling2030ydsRTPScore",2011
118,NA,"Justin Rose",79,0.541,61,33,"Scrambling2030ydsRTPScore",2011
118,NA,"Kyle Stanley",98,0.541,74,40,"Scrambling2030ydsRTPScore",2011
121,NA,"Ben Crane",76,0.543,70,38,"Scrambling2030ydsRTPScore",2011
122,NA,"Aron Price",58,0.545,44,24,"Scrambling2030ydsRTPScore",2011
123,NA,"Stewart Cink",72,0.547,53,29,"Scrambling2030ydsRTPScore",2011
124,NA,"Fabian Gomez",84,0.549,91,50,"Scrambling2030ydsRTPScore",2011
125,NA,"Harrison Frazar",58,0.55,40,22,"Scrambling2030ydsRTPScore",2011
126,NA,"Ernie Els",71,0.553,47,26,"Scrambling2030ydsRTPScore",2011
127,NA,"Joe Ogilvie",75,0.554,83,46,"Scrambling2030ydsRTPScore",2011
128,NA,"Steven Bowditch",86,0.556,90,50,"Scrambling2030ydsRTPScore",2011
128,NA,"Alexandre Rocha",65,0.556,54,30,"Scrambling2030ydsRTPScore",2011
128,NA,"Michael Thompson",79,0.556,54,30,"Scrambling2030ydsRTPScore",2011
131,NA,"Vaughn Taylor",89,0.557,79,44,"Scrambling2030ydsRTPScore",2011
132,NA,"Chris Stroud",88,0.559,59,33,"Scrambling2030ydsRTPScore",2011
133,NA,"Phil Mickelson",79,0.563,64,36,"Scrambling2030ydsRTPScore",2011
134,NA,"Robert Garrigus",83,0.566,53,30,"Scrambling2030ydsRTPScore",2011
134,NA,"Heath Slocum",89,0.566,76,43,"Scrambling2030ydsRTPScore",2011
136,NA,"Joe Durant",71,0.569,58,33,"Scrambling2030ydsRTPScore",2011
137,NA,"James Driscoll",71,0.571,77,44,"Scrambling2030ydsRTPScore",2011
137,NA,"Brandt Jobe",100,0.571,77,44,"Scrambling2030ydsRTPScore",2011
137,NA,"Kent Jones",76,0.571,77,44,"Scrambling2030ydsRTPScore",2011
137,NA,"Roland Thatcher",67,0.571,70,40,"Scrambling2030ydsRTPScore",2011
141,NA,"Will Strickler",51,0.574,47,27,"Scrambling2030ydsRTPScore",2011
142,NA,"Pat Perez",76,0.576,66,38,"Scrambling2030ydsRTPScore",2011
143,NA,"Scott Piercy",78,0.577,71,41,"Scrambling2030ydsRTPScore",2011
144,NA,"Andres Romero",77,0.578,83,48,"Scrambling2030ydsRTPScore",2011
145,NA,"Jim Furyk",87,0.579,76,44,"Scrambling2030ydsRTPScore",2011
146,NA,"David Duval",67,0.581,74,43,"Scrambling2030ydsRTPScore",2011
147,NA,"Davis Love III",70,0.582,55,32,"Scrambling2030ydsRTPScore",2011
148,NA,"Jarrod Lyle",83,0.583,96,56,"Scrambling2030ydsRTPScore",2011
149,NA,"Bobby Gates",82,0.585,82,48,"Scrambling2030ydsRTPScore",2011
150,NA,"Bill Haas",93,0.591,88,52,"Scrambling2030ydsRTPScore",2011
151,NA,"Jason Bohn",74,0.597,62,37,"Scrambling2030ydsRTPScore",2011
152,NA,"JB Holmes",57,0.6,45,27,"Scrambling2030ydsRTPScore",2011
152,NA,"John Senden",94,0.6,90,54,"Scrambling2030ydsRTPScore",2011
154,NA,"Rocco Mediate",53,0.603,68,41,"Scrambling2030ydsRTPScore",2011
154,NA,"Kevin Stadler",88,0.603,63,38,"Scrambling2030ydsRTPScore",2011
156,NA,"Geoff Ogilvy",69,0.604,53,32,"Scrambling2030ydsRTPScore",2011
157,NA,"Daniel Summerhays",75,0.605,81,49,"Scrambling2030ydsRTPScore",2011
158,NA,"Chris DiMarco",93,0.611,95,58,"Scrambling2030ydsRTPScore",2011
159,NA,"Tag Ridings",87,0.614,83,51,"Scrambling2030ydsRTPScore",2011
160,NA,"Dustin Johnson",72,0.615,39,24,"Scrambling2030ydsRTPScore",2011
160,NA,"Vijay Singh",79,0.615,65,40,"Scrambling2030ydsRTPScore",2011
162,NA,"Arjun Atwal",91,0.618,110,68,"Scrambling2030ydsRTPScore",2011
163,NA,"Jim Renner",65,0.621,58,36,"Scrambling2030ydsRTPScore",2011
164,NA,"Tom Gillis",55,0.622,37,23,"Scrambling2030ydsRTPScore",2011
164,NA,"Zack Miller",86,0.622,98,61,"Scrambling2030ydsRTPScore",2011
166,NA,"JP Hayes",56,0.627,59,37,"Scrambling2030ydsRTPScore",2011
167,NA,"Adam Scott",60,0.632,38,24,"Scrambling2030ydsRTPScore",2011
168,NA,"Scott Gutschewski",67,0.638,69,44,"Scrambling2030ydsRTPScore",2011
169,NA,"Chez Reavie",92,0.643,70,45,"Scrambling2030ydsRTPScore",2011
170,NA,"Gary Woodland",93,0.645,62,40,"Scrambling2030ydsRTPScore",2011
171,NA,"Rory Sabbatini",85,0.646,65,42,"Scrambling2030ydsRTPScore",2011
171,NA,"Boo Weekley",66,0.646,48,31,"Scrambling2030ydsRTPScore",2011
173,NA,"Rickie Fowler",84,0.647,68,44,"Scrambling2030ydsRTPScore",2011
174,NA,"Sung Kang",63,0.648,54,35,"Scrambling2030ydsRTPScore",2011
175,NA,"Ben Martin",74,0.649,74,48,"Scrambling2030ydsRTPScore",2011
176,NA,"Garrett Willis",71,0.66,53,35,"Scrambling2030ydsRTPScore",2011
177,NA,"Alex Prugh",82,0.662,77,51,"Scrambling2030ydsRTPScore",2011
178,NA,"Lucas Glover",74,0.672,67,45,"Scrambling2030ydsRTPScore",2011
179,NA,"Martin Piller",63,0.676,68,46,"Scrambling2030ydsRTPScore",2011
180,NA,"Graeme McDowell",50,0.684,38,26,"Scrambling2030ydsRTPScore",2011
181,NA,"Camilo Villegas",69,0.685,73,50,"Scrambling2030ydsRTPScore",2011
182,NA,"Keegan Bradley",91,0.7,80,56,"Scrambling2030ydsRTPScore",2011
183,NA,"Lee Janzen",62,0.712,52,37,"Scrambling2030ydsRTPScore",2011
184,NA,"Scott Stallings",84,0.719,64,46,"Scrambling2030ydsRTPScore",2011
185,NA,"Brendan Steele",89,0.73,74,54,"Scrambling2030ydsRTPScore",2011
186,NA,"Bubba Watson",85,0.742,62,46,"Scrambling2030ydsRTPScore",2011
