"Puttingfrom510_RANKTHISWEEK_2014","Puttingfrom510_RANKLASTWEEK_2014","Puttingfrom510_PLAYERNAME_2014","Puttingfrom510_ROUNDS_2014","Puttingfrom510_Pct_2014","Puttingfrom510_ATTEMPTS_2014","Puttingfrom510_PUTTSMADE_2014","stat_name","year"
74,74,"Webb Simpson",87,56.82,308,175,"Puttingfrom510",2014
75,75,"Charlie Wi",72,56.76,259,147,"Puttingfrom510",2014
76,76,"John Huh",87,56.69,314,178,"Puttingfrom510",2014
77,77,"KJ Choi",80,56.6,265,150,"Puttingfrom510",2014
78,78,"Ricky Barnes",92,56.59,311,176,"Puttingfrom510",2014
79,79,"Brendon de Jonge",109,56.57,373,211,"Puttingfrom510",2014
80,80,"Robert Garrigus",80,56.53,329,186,"Puttingfrom510",2014
81,81,"Scott Brown",100,56.46,379,214,"Puttingfrom510",2014
82,82,"Chris Kirk",105,56.38,376,212,"Puttingfrom510",2014
83,83,"Charl Schwartzel",64,56.36,220,124,"Puttingfrom510",2014
84,84,"Martin Laird",66,56.31,222,125,"Puttingfrom510",2014
85,85,"James Driscoll",71,56.19,226,127,"Puttingfrom510",2014
86,86,"Angel Cabrera",69,56.13,269,151,"Puttingfrom510",2014
87,87,"Daniel Summerhays",98,56.05,314,176,"Puttingfrom510",2014
88,88,"Luke Guthrie",85,56,325,182,"Puttingfrom510",2014
89,89,"Camilo Villegas",95,55.99,359,201,"Puttingfrom510",2014
90,90,"Troy Matteson",62,55.95,227,127,"Puttingfrom510",2014
91,91,"David Toms",64,55.92,245,137,"Puttingfrom510",2014
92,92,"Harris English",95,55.86,324,181,"Puttingfrom510",2014
93,93,"Hunter Mahan",88,55.84,274,153,"Puttingfrom510",2014
94,94,"Ryo Ishikawa",75,55.79,285,159,"Puttingfrom510",2014
95,95,"Wes Roach",67,55.76,217,121,"Puttingfrom510",2014
95,95,"Robert Streb",75,55.76,269,150,"Puttingfrom510",2014
97,97,"Kevin Kisner",85,55.74,296,165,"Puttingfrom510",2014
98,98,"Brendan Steele",89,55.56,288,160,"Puttingfrom510",2014
98,98,"Shawn Stefani",60,55.56,216,120,"Puttingfrom510",2014
100,100,"Roberto Castro",76,55.51,254,141,"Puttingfrom510",2014
101,101,"Scott Langley",95,55.41,296,164,"Puttingfrom510",2014
101,101,"Andrew Loupe",65,55.41,222,123,"Puttingfrom510",2014
103,103,"Jason Kokrak",65,55.38,251,139,"Puttingfrom510",2014
103,103,"Seung Yul Noh",92,55.38,325,180,"Puttingfrom510",2014
105,105,"Woody Austin",63,55.27,275,152,"Puttingfrom510",2014
106,106,"Will Ma Kenzie",82,55.21,288,159,"Puttingfrom510",2014
107,107,"Martin Kaymer",65,55,200,110,"Puttingfrom510",2014
108,108,"Rory Sabbatini",82,54.93,304,167,"Puttingfrom510",2014
109,109,"Bill Haas",107,54.92,315,173,"Puttingfrom510",2014
110,110,"Robert Allenby",83,54.88,297,163,"Puttingfrom510",2014
111,111,"Brad Fritsch",50,54.72,159,87,"Puttingfrom510",2014
112,112,"Zach Johnson",97,54.71,329,180,"Puttingfrom510",2014
112,112,"Ryan Moore",86,54.71,276,151,"Puttingfrom510",2014
114,114,"Heath Slocum",71,54.65,258,141,"Puttingfrom510",2014
115,115,"Gonzalo Fdez Castano",83,54.58,306,167,"Puttingfrom510",2014
116,116,"Jason Dufner",57,54.55,165,90,"Puttingfrom510",2014
116,116,"Martin Flores",85,54.55,297,162,"Puttingfrom510",2014
118,118,"Jason Day",54,54.48,134,73,"Puttingfrom510",2014
119,119,"Ken Duke",80,54.42,283,154,"Puttingfrom510",2014
120,120,"Hideki Matsuyama",82,54.14,290,157,"Puttingfrom510",2014
120,120,"Bo Van Pelt",83,54.14,314,170,"Puttingfrom510",2014
122,122,"DA Points",75,54.1,244,132,"Puttingfrom510",2014
123,123,"Jim Furyk",84,54.04,272,147,"Puttingfrom510",2014
124,124,"Josh Teater",90,54,300,162,"Puttingfrom510",2014
125,125,"Troy Merritt",62,53.96,202,109,"Puttingfrom510",2014
126,126,"Jonas Blixt",64,53.8,184,99,"Puttingfrom510",2014
127,127,"Ted Potter Jr",68,53.73,268,144,"Puttingfrom510",2014
128,128,"Johnson Wagner",69,53.71,229,123,"Puttingfrom510",2014
129,129,"Charles Howell III",106,53.68,380,204,"Puttingfrom510",2014
130,130,"Spencer Levin",59,53.66,205,110,"Puttingfrom510",2014
131,131,"Kevin Chappell",100,53.64,371,199,"Puttingfrom510",2014
132,132,"DH Lee",54,53.44,189,101,"Puttingfrom510",2014
133,133,"Briny Baird",50,53.37,178,95,"Puttingfrom510",2014
134,134,"Jim Herman",62,53.36,223,119,"Puttingfrom510",2014
134,134,"Justin Rose",70,53.36,223,119,"Puttingfrom510",2014
136,136,"Kevin Tway",64,53.33,180,96,"Puttingfrom510",2014
137,137,"Dustin Johnson",58,53.25,154,82,"Puttingfrom510",2014
138,138,"Tommy Gainey",73,53.19,282,150,"Puttingfrom510",2014
139,139,"Scott Stallings",77,53.16,269,143,"Puttingfrom510",2014
140,140,"Kevin Streelman",79,53.15,254,135,"Puttingfrom510",2014
141,141,"Bubba Watson",76,53.14,239,127,"Puttingfrom510",2014
142,142,"Mike Weir",69,53.04,230,122,"Puttingfrom510",2014
143,143,"Nicholas Thompson",85,52.96,304,161,"Puttingfrom510",2014
144,144,"YE Yang",79,52.94,255,135,"Puttingfrom510",2014
145,145,"Kevin Stadler",90,52.92,257,136,"Puttingfrom510",2014
146,146,"Geoff Ogilvy",84,52.72,313,165,"Puttingfrom510",2014
147,147,"Steven Bowditch",93,52.69,334,176,"Puttingfrom510",2014
148,148,"Carl Pettersson",91,52.66,357,188,"Puttingfrom510",2014
149,149,"Chad Campbell",57,52.63,171,90,"Puttingfrom510",2014
149,149,"Brian Harman",111,52.63,456,240,"Puttingfrom510",2014
151,151,"Jeff Maggert",54,52.55,196,103,"Puttingfrom510",2014
152,152,"David Lingmerth",80,52.54,295,155,"Puttingfrom510",2014
153,153,"JJ Henry",91,52.3,304,159,"Puttingfrom510",2014
154,154,"Brandt Snedeker",89,52.25,289,151,"Puttingfrom510",2014
155,155,"Sergio Garcia",61,52.17,161,84,"Puttingfrom510",2014
156,156,"Davis Love III",74,52.03,271,141,"Puttingfrom510",2014
157,157,"John Peterson",62,51.85,243,126,"Puttingfrom510",2014
158,158,"Derek Ernst",80,51.84,299,155,"Puttingfrom510",2014
159,159,"John Rollins",84,51.8,278,144,"Puttingfrom510",2014
160,160,"Jim Renner",61,51.49,235,121,"Puttingfrom510",2014
161,161,"Charlie Beljan",76,51.38,290,149,"Puttingfrom510",2014
162,162,"Vijay Singh",83,51.28,312,160,"Puttingfrom510",2014
163,163,"Marc Leishman",81,50.98,306,156,"Puttingfrom510",2014
164,164,"James Hahn",82,50.72,276,140,"Puttingfrom510",2014
165,165,"Ernie Els",85,50.58,257,130,"Puttingfrom510",2014
166,166,"Gary Woodland",93,50.48,315,159,"Puttingfrom510",2014
167,167,"Stewart Cink",91,50.18,279,140,"Puttingfrom510",2014
168,168,"John Merrick",87,50.17,293,147,"Puttingfrom510",2014
169,169,"Michael Putnam",106,50.13,375,188,"Puttingfrom510",2014
170,170,"Jonathan Byrd",76,49.62,260,129,"Puttingfrom510",2014
171,171,"Mark Wilson",69,49.32,221,109,"Puttingfrom510",2014
172,172,"Graham DeLaet",80,49.02,255,125,"Puttingfrom510",2014
173,173,"Trevor Immelman",84,48.42,285,138,"Puttingfrom510",2014
174,174,"Bud Cauley",56,45.28,159,72,"Puttingfrom510",2014
175,175,"Kyle Stanley",87,45.21,334,151,"Puttingfrom510",2014
176,176,"Boo Weekley",73,43.62,243,106,"Puttingfrom510",2014
177,177,"Lucas Glover",68,41.27,189,78,"Puttingfrom510",2014
