"Last15EventsScoring_RANKTHISWEEK_2007","Last15EventsScoring_RANKLASTWEEK_2007","Last15EventsScoring_PLAYERNAME_2007","Last15EventsScoring_EVENTS_2007","Last15EventsScoring_RATING_2007","stat_name","year"
1,1,"Tiger Woods",10,9,"Last15EventsScoring",2007
2,2,"Andy Bare",1,8.9,"Last15EventsScoring",2007
2,2,"Andres Romero",1,8.9,"Last15EventsScoring",2007
2,2,"Tom Watson",1,8.9,"Last15EventsScoring",2007
5,5,"Tim Clark",10,8.7,"Last15EventsScoring",2007
5,5,"Phil Mickelson",8,8.7,"Last15EventsScoring",2007
7,7,"Steve Stricker",10,8.6,"Last15EventsScoring",2007
7,7,"Scott Verplank",10,8.6,"Last15EventsScoring",2007
9,9,"KJ Choi",9,8.5,"Last15EventsScoring",2007
9,9,"Nick Flanagan",2,8.5,"Last15EventsScoring",2007
9,9,"Justin Leonard",10,8.5,"Last15EventsScoring",2007
9,9,"Shigeki Maruyama",8,8.5,"Last15EventsScoring",2007
9,14,"Rory Sabbatini",10,8.5,"Last15EventsScoring",2007
9,9,"Dean Wilson",9,8.5,"Last15EventsScoring",2007
15,14,"Jonathan Byrd",7,8.4,"Last15EventsScoring",2007
15,14,"Ben Crane",8,8.4,"Last15EventsScoring",2007
15,14,"Tadd Fujikawa",1,8.4,"Last15EventsScoring",2007
15,14,"Sergio Garcia",12,8.4,"Last15EventsScoring",2007
15,14,"Lucas Glover",10,8.4,"Last15EventsScoring",2007
15,14,"Gabriel Hjertstedt",1,8.4,"Last15EventsScoring",2007
15,14,"Tom Lehman",8,8.4,"Last15EventsScoring",2007
15,14,"Peter Lonard",6,8.4,"Last15EventsScoring",2007
15,14,"Adam Scott",10,8.4,"Last15EventsScoring",2007
15,14,"Heath Slocum",10,8.4,"Last15EventsScoring",2007
15,14,"Camilo Villegas",9,8.4,"Last15EventsScoring",2007
26,26,"Russ Cochran",1,8.3,"Last15EventsScoring",2007
26,26,"Steve Elkington",10,8.3,"Last15EventsScoring",2007
26,26,"Danny Ellis",2,8.3,"Last15EventsScoring",2007
26,26,"Ernie Els",10,8.3,"Last15EventsScoring",2007
26,26,"Niclas Fasth",2,8.3,"Last15EventsScoring",2007
26,26,"Jim Furyk",10,8.3,"Last15EventsScoring",2007
