"GoingfortheGreenHitGreenPct_RANKTHISWEEK_2008","GoingfortheGreenHitGreenPct_RANKLASTWEEK_2008","GoingfortheGreenHitGreenPct_PLAYERNAME_2008","GoingfortheGreenHitGreenPct_ROUNDS_2008","GoingfortheGreenHitGreenPct_Pct_2008","GoingfortheGreenHitGreenPct_SUCCESSES_2008","GoingfortheGreenHitGreenPct_ATTEMPTS_2008","GoingfortheGreenHitGreenPct_RTPSUCCESSES_2008","GoingfortheGreenHitGreenPct_RTPNOTGOINGFORTHEGRN_2008","stat_name","year"
39,39,"Dustin Johnson",92,24.62,49,199,-53,NA,"GoingfortheGreenHitGreenPct",2008
40,40,"Tom Lehman",51,24.59,15,61,-18,NA,"GoingfortheGreenHitGreenPct",2008
41,41,"Robert Garrigus",90,24.51,62,253,-58,NA,"GoingfortheGreenHitGreenPct",2008
42,42,"Carlos Franco",73,24.35,28,115,-30,NA,"GoingfortheGreenHitGreenPct",2008
43,43,"Kevin Stadler",90,24.34,37,152,-40,NA,"GoingfortheGreenHitGreenPct",2008
44,44,"Nicholas Thompson",113,24.31,53,218,-49,NA,"GoingfortheGreenHitGreenPct",2008
45,45,"YE Yang",89,24.18,37,153,-40,NA,"GoingfortheGreenHitGreenPct",2008
46,46,"Mathias Gronberg",87,24.16,43,178,-49,NA,"GoingfortheGreenHitGreenPct",2008
46,46,"John Merrick",98,24.16,36,149,-33,NA,"GoingfortheGreenHitGreenPct",2008
48,48,"Kyle Thompson",70,24.05,19,79,-19,NA,"GoingfortheGreenHitGreenPct",2008
49,49,"Brian Gay",102,23.94,17,71,-15,NA,"GoingfortheGreenHitGreenPct",2008
50,50,"David Duval",51,23.88,16,67,-18,NA,"GoingfortheGreenHitGreenPct",2008
51,51,"Charles Howell III",101,23.83,46,193,-48,NA,"GoingfortheGreenHitGreenPct",2008
52,52,"Tommy Gainey",60,23.81,25,105,-25,NA,"GoingfortheGreenHitGreenPct",2008
53,53,"Tom Pernice Jr",104,23.7,32,135,-36,NA,"GoingfortheGreenHitGreenPct",2008
54,54,"Jim McGovern",75,23.53,16,68,-18,NA,"GoingfortheGreenHitGreenPct",2008
55,55,"Steve Flesch",95,23.33,28,120,-33,NA,"GoingfortheGreenHitGreenPct",2008
56,56,"John Riegger",73,23.21,26,112,-26,NA,"GoingfortheGreenHitGreenPct",2008
57,57,"Nick Watney",96,23.01,55,239,-60,NA,"GoingfortheGreenHitGreenPct",2008
58,58,"Stephen Ames",83,22.99,20,87,-19,NA,"GoingfortheGreenHitGreenPct",2008
58,58,"Ken Duke",116,22.99,40,174,-41,NA,"GoingfortheGreenHitGreenPct",2008
60,60,"Greg Kraft",63,22.92,11,48,-13,NA,"GoingfortheGreenHitGreenPct",2008
60,60,"Brandt Snedeker",85,22.92,22,96,-21,NA,"GoingfortheGreenHitGreenPct",2008
62,62,"Jerry Kelly",89,22.83,21,92,-22,NA,"GoingfortheGreenHitGreenPct",2008
63,63,"Adam Scott",51,22.62,19,84,-21,NA,"GoingfortheGreenHitGreenPct",2008
64,64,"Hunter Mahan",87,22.56,30,133,-32,NA,"GoingfortheGreenHitGreenPct",2008
65,65,"Steve Allan",58,22.4,28,125,-27,NA,"GoingfortheGreenHitGreenPct",2008
66,66,"John Senden",93,22.38,32,143,-31,NA,"GoingfortheGreenHitGreenPct",2008
67,67,"Ernie Els",51,22.22,12,54,-12,NA,"GoingfortheGreenHitGreenPct",2008
67,67,"Jin Park",85,22.22,16,72,-19,NA,"GoingfortheGreenHitGreenPct",2008
69,69,"Matt Jones",95,22.1,40,181,-44,NA,"GoingfortheGreenHitGreenPct",2008
70,70,"Stewart Cink",87,22.06,30,136,-37,NA,"GoingfortheGreenHitGreenPct",2008
71,71,"Dean Wilson",109,22.02,24,109,-23,NA,"GoingfortheGreenHitGreenPct",2008
72,72,"Omar Uresti",74,21.95,18,82,-15,NA,"GoingfortheGreenHitGreenPct",2008
73,73,"Tag Ridings",88,21.94,43,196,-43,NA,"GoingfortheGreenHitGreenPct",2008
74,74,"Frank Lickliter II",107,21.79,39,179,-41,NA,"GoingfortheGreenHitGreenPct",2008
75,75,"Retief Goosen",59,21.74,15,69,-15,NA,"GoingfortheGreenHitGreenPct",2008
76,76,"Kevin Streelman",114,21.67,44,203,-49,NA,"GoingfortheGreenHitGreenPct",2008
77,77,"Angel Cabrera",55,21.65,21,97,-19,NA,"GoingfortheGreenHitGreenPct",2008
78,78,"Jeff Maggert",86,21.64,29,134,-26,NA,"GoingfortheGreenHitGreenPct",2008
79,79,"Travis Perkins",53,21.62,16,74,-13,NA,"GoingfortheGreenHitGreenPct",2008
80,80,"Craig Kanada",65,21.15,11,52,-13,NA,"GoingfortheGreenHitGreenPct",2008
81,81,"Jesper Parnevik",88,21.09,31,147,-30,NA,"GoingfortheGreenHitGreenPct",2008
82,82,"Will Ma Kenzie",62,21.05,20,95,-25,NA,"GoingfortheGreenHitGreenPct",2008
82,82,"Brett Quigley",80,21.05,28,133,-27,NA,"GoingfortheGreenHitGreenPct",2008
84,84,"Cameron Beckman",87,21,21,100,-20,NA,"GoingfortheGreenHitGreenPct",2008
84,84,"Zach Johnson",85,21,21,100,-23,NA,"GoingfortheGreenHitGreenPct",2008
86,86,"Mathew Goggin",91,20.94,40,191,-41,NA,"GoingfortheGreenHitGreenPct",2008
87,87,"Brenden Pappas",66,20.91,23,110,-29,NA,"GoingfortheGreenHitGreenPct",2008
88,88,"Alejandro Canizares",52,20.9,14,67,-17,NA,"GoingfortheGreenHitGreenPct",2008
89,89,"Tommy Armour III",77,20.83,15,72,-14,NA,"GoingfortheGreenHitGreenPct",2008
89,89,"Phil Mickelson",80,20.83,30,144,-34,NA,"GoingfortheGreenHitGreenPct",2008
91,91,"Matt Kuchar",88,20.78,16,77,-19,NA,"GoingfortheGreenHitGreenPct",2008
92,92,"Jeff Overton",103,20.69,42,203,-40,NA,"GoingfortheGreenHitGreenPct",2008
93,93,"Todd Hamilton",92,20.59,21,102,-20,NA,"GoingfortheGreenHitGreenPct",2008
94,94,"Ryan Armour",87,20.54,23,112,-23,NA,"GoingfortheGreenHitGreenPct",2008
95,95,"Billy Andrade",71,20.51,16,78,-13,NA,"GoingfortheGreenHitGreenPct",2008
96,96,"Eric Axley",113,20.5,33,161,-38,NA,"GoingfortheGreenHitGreenPct",2008
97,97,"Peter Lonard",92,20.45,27,132,-30,NA,"GoingfortheGreenHitGreenPct",2008
98,98,"Heath Slocum",104,20.43,19,93,-18,NA,"GoingfortheGreenHitGreenPct",2008
99,99,"Bill Haas",99,20.3,41,202,-40,NA,"GoingfortheGreenHitGreenPct",2008
99,99,"Parker McLachlin",88,20.3,27,133,-31,NA,"GoingfortheGreenHitGreenPct",2008
101,101,"Mark Wilson",107,20.26,31,153,-30,NA,"GoingfortheGreenHitGreenPct",2008
102,102,"Jeff Quinney",87,20.25,16,79,-19,NA,"GoingfortheGreenHitGreenPct",2008
103,103,"Kent Jones",68,20.22,18,89,-16,NA,"GoingfortheGreenHitGreenPct",2008
104,104,"Vaughn Taylor",103,20.15,27,134,-23,NA,"GoingfortheGreenHitGreenPct",2008
105,105,"Brad Adamonis",87,20.13,30,149,-32,NA,"GoingfortheGreenHitGreenPct",2008
106,106,"Charles Warren",79,20.11,38,189,-39,NA,"GoingfortheGreenHitGreenPct",2008
107,107,"Chris Stroud",81,20,22,110,-23,NA,"GoingfortheGreenHitGreenPct",2008
108,108,"Briny Baird",113,19.85,27,136,-31,NA,"GoingfortheGreenHitGreenPct",2008
108,108,"Steve Lowery",74,19.85,26,131,-24,NA,"GoingfortheGreenHitGreenPct",2008
110,110,"Mark Hensby",71,19.83,24,121,-28,NA,"GoingfortheGreenHitGreenPct",2008
111,111,"Steve Elkington",84,19.8,20,101,-18,NA,"GoingfortheGreenHitGreenPct",2008
112,112,"Chris DiMarco",87,19.79,19,96,-20,NA,"GoingfortheGreenHitGreenPct",2008
113,113,"Glen Day",64,19.67,12,61,-10,NA,"GoingfortheGreenHitGreenPct",2008
114,114,"James Driscoll",85,19.65,34,173,-35,NA,"GoingfortheGreenHitGreenPct",2008
115,115,"Olin Browne",77,19.64,11,56,-9,NA,"GoingfortheGreenHitGreenPct",2008
116,116,"Jay Williamson",96,19.59,19,97,-21,NA,"GoingfortheGreenHitGreenPct",2008
117,117,"Woody Austin",109,19.53,33,169,-33,NA,"GoingfortheGreenHitGreenPct",2008
118,118,"Justin Bolli",87,19.44,21,108,-23,NA,"GoingfortheGreenHitGreenPct",2008
119,119,"Jonathan Byrd",88,19.38,31,160,-32,NA,"GoingfortheGreenHitGreenPct",2008
120,120,"Robert Allenby",108,19.34,35,181,-32,NA,"GoingfortheGreenHitGreenPct",2008
121,121,"Kevin Sutherland",98,19.3,33,171,-32,NA,"GoingfortheGreenHitGreenPct",2008
122,122,"Jason Allred",63,19.23,20,104,-18,NA,"GoingfortheGreenHitGreenPct",2008
123,123,"DJ Trahan",94,19.08,33,173,-35,NA,"GoingfortheGreenHitGreenPct",2008
124,124,"John Rollins",94,19.05,28,147,-30,NA,"GoingfortheGreenHitGreenPct",2008
125,125,"Robert Gamez",79,19,19,100,-17,NA,"GoingfortheGreenHitGreenPct",2008
126,126,"Ryan Palmer",69,18.97,22,116,-21,NA,"GoingfortheGreenHitGreenPct",2008
127,127,"Mark Calcavecchia",67,18.95,18,95,-20,NA,"GoingfortheGreenHitGreenPct",2008
128,128,"Tim Clark",90,18.92,14,74,-16,NA,"GoingfortheGreenHitGreenPct",2008
129,129,"Cody Freeman",66,18.82,16,85,-15,NA,"GoingfortheGreenHitGreenPct",2008
130,130,"Tim Herron",97,18.71,29,155,-29,NA,"GoingfortheGreenHitGreenPct",2008
131,131,"Mike Weir",88,18.69,20,107,-22,NA,"GoingfortheGreenHitGreenPct",2008
132,132,"David Lutterus",59,18.67,14,75,-13,NA,"GoingfortheGreenHitGreenPct",2008
133,133,"Jon Mills",95,18.62,27,145,-26,NA,"GoingfortheGreenHitGreenPct",2008
133,133,"Charlie Wi",97,18.62,27,145,-33,NA,"GoingfortheGreenHitGreenPct",2008
135,135,"Marc Turnesa",87,18.52,20,108,-21,NA,"GoingfortheGreenHitGreenPct",2008
136,136,"JJ Henry",108,18.49,27,146,-25,NA,"GoingfortheGreenHitGreenPct",2008
137,137,"KJ Choi",74,18.18,16,88,-15,NA,"GoingfortheGreenHitGreenPct",2008
138,138,"Tim Wilkinson",95,18.02,20,111,-21,NA,"GoingfortheGreenHitGreenPct",2008
139,139,"Bart Bryant",81,17.91,12,67,-12,NA,"GoingfortheGreenHitGreenPct",2008
140,140,"Ben Crane",86,17.89,22,123,-20,NA,"GoingfortheGreenHitGreenPct",2008
140,140,"Ted Purdy",68,17.89,22,123,-20,NA,"GoingfortheGreenHitGreenPct",2008
142,142,"Carl Pettersson",110,17.88,27,151,-28,NA,"GoingfortheGreenHitGreenPct",2008
143,143,"Kenneth Ferrie",72,17.8,21,118,-20,NA,"GoingfortheGreenHitGreenPct",2008
144,144,"Anthony Kim",81,17.78,24,135,-30,NA,"GoingfortheGreenHitGreenPct",2008
145,145,"Jimmy Walker",73,17.65,24,136,-25,NA,"GoingfortheGreenHitGreenPct",2008
146,146,"Marco Dawson",64,17.57,13,74,-14,NA,"GoingfortheGreenHitGreenPct",2008
147,147,"Ryan Moore",72,17.48,25,143,-22,NA,"GoingfortheGreenHitGreenPct",2008
148,148,"Andres Romero",69,17.43,19,109,-17,NA,"GoingfortheGreenHitGreenPct",2008
149,149,"Aaron Baddeley",76,17.42,23,132,-26,NA,"GoingfortheGreenHitGreenPct",2008
150,150,"Billy Mayfair",103,17.36,25,144,-27,NA,"GoingfortheGreenHitGreenPct",2008
151,151,"Ryuji Imada",80,17.35,17,98,-16,NA,"GoingfortheGreenHitGreenPct",2008
151,151,"Bob Sowards",61,17.35,17,98,-18,NA,"GoingfortheGreenHitGreenPct",2008
153,153,"Tim Petrovic",97,17.29,23,133,-20,NA,"GoingfortheGreenHitGreenPct",2008
154,154,"Nathan Green",95,17.24,30,174,-28,NA,"GoingfortheGreenHitGreenPct",2008
155,155,"Brian Davis",108,17.12,25,146,-24,NA,"GoingfortheGreenHitGreenPct",2008
155,155,"Rocco Mediate",87,17.12,19,111,-21,NA,"GoingfortheGreenHitGreenPct",2008
157,157,"Freddie Jacobson",78,16.87,14,83,-14,NA,"GoingfortheGreenHitGreenPct",2008
158,158,"Brett Rumford",72,16.85,15,89,-15,NA,"GoingfortheGreenHitGreenPct",2008
159,159,"Scott McCarron",63,16.84,16,95,-12,NA,"GoingfortheGreenHitGreenPct",2008
160,160,"Todd Demsey",80,16.79,23,137,-25,NA,"GoingfortheGreenHitGreenPct",2008
161,161,"Bob Estes",90,16.67,19,114,-19,NA,"GoingfortheGreenHitGreenPct",2008
161,161,"Kevin Na",97,16.67,27,162,-27,NA,"GoingfortheGreenHitGreenPct",2008
163,163,"Daniel Chopra",84,16.55,24,145,-27,NA,"GoingfortheGreenHitGreenPct",2008
164,164,"Johnson Wagner",83,16.39,20,122,-22,NA,"GoingfortheGreenHitGreenPct",2008
165,165,"Brad Elder",67,16.28,14,86,-12,NA,"GoingfortheGreenHitGreenPct",2008
166,166,"Rod Pampling",83,16.18,22,136,-22,NA,"GoingfortheGreenHitGreenPct",2008
167,167,"Nick OHern",82,16.13,10,62,-8,NA,"GoingfortheGreenHitGreenPct",2008
169,169,"Joe Ogilvie",100,16.05,26,162,-27,NA,"GoingfortheGreenHitGreenPct",2008
170,170,"Trevor Immelman",70,15.87,10,63,-10,NA,"GoingfortheGreenHitGreenPct",2008
171,171,"Bob Tway",70,15.85,13,82,-15,NA,"GoingfortheGreenHitGreenPct",2008
172,172,"Cliff Kresge",84,15.84,16,101,-14,NA,"GoingfortheGreenHitGreenPct",2008
173,173,"Harrison Frazar",73,15.83,22,139,-18,NA,"GoingfortheGreenHitGreenPct",2008
174,174,"Patrick Sheehan",124,15.75,23,146,-24,NA,"GoingfortheGreenHitGreenPct",2008
175,175,"Rich Beem",90,15.65,23,147,-29,NA,"GoingfortheGreenHitGreenPct",2008
176,176,"Chris Riley",51,15.52,9,58,-10,NA,"GoingfortheGreenHitGreenPct",2008
177,177,"Paul Goydos",78,15.49,11,71,-11,NA,"GoingfortheGreenHitGreenPct",2008
178,178,"Corey Pavin",69,15,6,40,-5,NA,"GoingfortheGreenHitGreenPct",2008
179,179,"JP Hayes",67,14.81,12,81,-13,NA,"GoingfortheGreenHitGreenPct",2008
180,180,"Stuart Appleby",87,14.71,15,102,-15,NA,"GoingfortheGreenHitGreenPct",2008
181,181,"Scott Verplank",82,14.58,14,96,-13,NA,"GoingfortheGreenHitGreenPct",2008
182,182,"Jason Day",81,14.36,26,181,-28,NA,"GoingfortheGreenHitGreenPct",2008
183,183,"Alex Cejka",75,14.12,12,85,-12,NA,"GoingfortheGreenHitGreenPct",2008
184,184,"David Toms",70,13.95,12,86,-13,NA,"GoingfortheGreenHitGreenPct",2008
185,185,"Sergio Garcia",72,13.45,16,119,-16,NA,"GoingfortheGreenHitGreenPct",2008
186,186,"Chez Reavie",102,13.39,15,112,-15,NA,"GoingfortheGreenHitGreenPct",2008
187,187,"Chad Collins",72,13.19,12,91,-11,NA,"GoingfortheGreenHitGreenPct",2008
188,188,"John Mallinger",95,12.73,14,110,-15,NA,"GoingfortheGreenHitGreenPct",2008
189,189,"Shigeki Maruyama",50,12.5,6,48,-6,NA,"GoingfortheGreenHitGreenPct",2008
190,190,"Ian Poulter",51,12.2,5,41,-6,NA,"GoingfortheGreenHitGreenPct",2008
191,191,"Shane Bertsch",96,12.12,12,99,-11,NA,"GoingfortheGreenHitGreenPct",2008
191,191,"Stephen Leaney",53,12.12,4,33,-2,NA,"GoingfortheGreenHitGreenPct",2008
193,193,"Ben Curtis",80,11.96,11,92,-15,NA,"GoingfortheGreenHitGreenPct",2008
194,194,"Justin Leonard",101,10.84,9,83,-10,NA,"GoingfortheGreenHitGreenPct",2008
195,195,"Padraig Harrington",52,9.68,6,62,-6,NA,"GoingfortheGreenHitGreenPct",2008
196,196,"Paul Claxton",63,8.47,5,59,-4,NA,"GoingfortheGreenHitGreenPct",2008
197,197,"Dudley Hart",74,7.41,6,81,-6,NA,"GoingfortheGreenHitGreenPct",2008
