"Approach225250yardsRTP_RANKTHISWEEK_2013","Approach225250yardsRTP_RANKLASTWEEK_2013","Approach225250yardsRTP_PLAYERNAME_2013","Approach225250yardsRTP_ROUNDS_2013","Approach225250yardsRTP_AVGRTP_2013","stat_name","year"
1,1,"Brandt Snedeker",79,-0.54,"Approach225250yardsRTP",2013
2,2,"Jordan Spieth",82,-0.5,"Approach225250yardsRTP",2013
3,3,"Steve Stricker",51,-0.486,"Approach225250yardsRTP",2013
4,4,"Robert Karlsson",56,-0.476,"Approach225250yardsRTP",2013
5,5,"Jason Day",86,-0.472,"Approach225250yardsRTP",2013
5,5,"Scott Gardiner",61,-0.472,"Approach225250yardsRTP",2013
7,7,"Matt Kuchar",93,-0.424,"Approach225250yardsRTP",2013
8,8,"Sergio Garcia",65,-0.405,"Approach225250yardsRTP",2013
9,9,"Henrik Norlander",70,-0.395,"Approach225250yardsRTP",2013
9,9,"Justin Rose",62,-0.395,"Approach225250yardsRTP",2013
11,11,"Dustin Johnson",71,-0.394,"Approach225250yardsRTP",2013
12,12,"Henrik Stenson",65,-0.378,"Approach225250yardsRTP",2013
13,13,"Tiger Woods",61,-0.366,"Approach225250yardsRTP",2013
14,14,"David Lingmerth",68,-0.359,"Approach225250yardsRTP",2013
15,15,"Martin Kaymer",61,-0.356,"Approach225250yardsRTP",2013
16,16,"Scott Stallings",79,-0.35,"Approach225250yardsRTP",2013
17,17,"Daniel Summerhays",83,-0.339,"Approach225250yardsRTP",2013
18,18,"Ted Potter Jr",65,-0.333,"Approach225250yardsRTP",2013
19,19,"Harris English",95,-0.328,"Approach225250yardsRTP",2013
19,19,"Nicholas Thompson",99,-0.328,"Approach225250yardsRTP",2013
21,21,"Stephen Ames",49,-0.323,"Approach225250yardsRTP",2013
21,21,"Jim Herman",59,-0.323,"Approach225250yardsRTP",2013
21,21,"Gary Woodland",94,-0.323,"Approach225250yardsRTP",2013
24,24,"Zach Johnson",84,-0.316,"Approach225250yardsRTP",2013
25,25,"Brian Stuard",78,-0.314,"Approach225250yardsRTP",2013
26,26,"Bill Haas",85,-0.311,"Approach225250yardsRTP",2013
27,27,"Matt Jones",83,-0.31,"Approach225250yardsRTP",2013
28,28,"Peter Hanson",45,-0.303,"Approach225250yardsRTP",2013
29,29,"Charley Hoffman",84,-0.302,"Approach225250yardsRTP",2013
30,30,"Eric Meierdierks",48,-0.3,"Approach225250yardsRTP",2013
31,31,"Martin Laird",68,-0.298,"Approach225250yardsRTP",2013
32,32,"Graeme McDowell",53,-0.296,"Approach225250yardsRTP",2013
33,33,"Michael Thompson",66,-0.295,"Approach225250yardsRTP",2013
34,34,"Boo Weekley",100,-0.292,"Approach225250yardsRTP",2013
35,35,"Billy Horschel",96,-0.288,"Approach225250yardsRTP",2013
36,36,"Seung Yul Noh",71,-0.286,"Approach225250yardsRTP",2013
37,37,"Nick Watney",88,-0.284,"Approach225250yardsRTP",2013
38,38,"Scott Brown",65,-0.282,"Approach225250yardsRTP",2013
39,39,"Freddie Jacobson",63,-0.28,"Approach225250yardsRTP",2013
39,39,"Bo Van Pelt",72,-0.28,"Approach225250yardsRTP",2013
41,41,"Derek Ernst",58,-0.279,"Approach225250yardsRTP",2013
41,41,"Charl Schwartzel",69,-0.279,"Approach225250yardsRTP",2013
