"DrivingPct320Measured_RANKTHISWEEK_2006","DrivingPct320Measured_RANKLASTWEEK_2006","DrivingPct320Measured_PLAYERNAME_2006","DrivingPct320Measured_ROUNDS_2006","DrivingPct320Measured_Pct_2006","DrivingPct320Measured_TOTALDRIVESFOR320_2006","DrivingPct320Measured_TOTALDRVSOVERALL_2006","DrivingPct320Measured_RELATIVETOPAR_2006","stat_name","year"
1,1,"Bubba Watson",83,52.53,83,158,-0.31,"DrivingPct320Measured",2006
2,2,"JB Holmes",81,45.52,61,134,-0.49,"DrivingPct320Measured",2006
3,3,"Robert Garrigus",85,30.72,51,166,-0.27,"DrivingPct320Measured",2006
4,4,"Tag Ridings",103,25.51,50,196,-0.16,"DrivingPct320Measured",2006
5,5,"Tiger Woods",55,25,19,76,-0.42,"DrivingPct320Measured",2006
6,6,"Ryan Hietala",61,23.73,28,118,-0.18,"DrivingPct320Measured",2006
7,7,"Brett Wetterich",82,23.72,37,156,-0.32,"DrivingPct320Measured",2006
8,8,"Fred Couples",52,23.68,18,76,-0.06,"DrivingPct320Measured",2006
9,9,"Alex Aragon",63,22.95,28,122,-0.04,"DrivingPct320Measured",2006
10,10,"Harrison Frazar",95,21.26,37,174,-0.62,"DrivingPct320Measured",2006
10,10,"Camilo Villegas",95,21.26,37,174,-0.41,"DrivingPct320Measured",2006
12,12,"John Daly",51,20.93,18,86,-0.28,"DrivingPct320Measured",2006
13,13,"Charley Hoffman",100,19.68,37,188,-0.32,"DrivingPct320Measured",2006
14,14,"David Duval",71,19.3,22,114,-0.45,"DrivingPct320Measured",2006
15,15,"Nick Watney",97,18.42,35,190,-0.29,"DrivingPct320Measured",2006
16,16,"Davis Love III",85,17.97,23,128,-0.39,"DrivingPct320Measured",2006
17,17,"Jason Gore",86,17.5,28,160,-0.5,"DrivingPct320Measured",2006
18,18,"Scott Gutschewski",53,16.67,17,102,-0.35,"DrivingPct320Measured",2006
19,19,"JJ Henry",96,16.47,28,170,-0.5,"DrivingPct320Measured",2006
20,20,"Adam Scott",70,16.35,17,104,-0.41,"DrivingPct320Measured",2006
21,21,"Jeff Overton",95,16.13,30,186,-0.1,"DrivingPct320Measured",2006
22,22,"Chris Couch",75,15.75,23,146,-0.35,"DrivingPct320Measured",2006
23,23,"Lucas Glover",105,15.38,28,182,-0.43,"DrivingPct320Measured",2006
24,24,"Jon Mills",68,15.15,20,132,-0.2,"DrivingPct320Measured",2006
25,25,"Hunter Mahan",98,14.89,28,188,-0.46,"DrivingPct320Measured",2006
26,26,"Kris Cox",83,14.81,24,162,-0.29,"DrivingPct320Measured",2006
27,27,"Rich Beem",85,14.79,21,142,-0.43,"DrivingPct320Measured",2006
28,28,"Jimmy Walker",60,14.66,17,116,-0.59,"DrivingPct320Measured",2006
29,29,"Bo Van Pelt",102,14.58,28,192,-0.46,"DrivingPct320Measured",2006
30,30,"Troy Matteson",101,14.36,29,202,-0.38,"DrivingPct320Measured",2006
31,31,"Chris Smith",67,14.18,19,134,-0.11,"DrivingPct320Measured",2006
32,32,"Jonathan Byrd",66,13.71,17,124,-0.29,"DrivingPct320Measured",2006
33,33,"Henrik Bjornstad",97,13.68,26,190,-0.27,"DrivingPct320Measured",2006
34,34,"Matt Hansen",68,13.64,18,132,-0.06,"DrivingPct320Measured",2006
35,35,"Daniel Chopra",110,13.59,28,206,-0.32,"DrivingPct320Measured",2006
36,36,"Paul Stankowski",70,13.57,19,140,-0.21,"DrivingPct320Measured",2006
37,37,"Pat Perez",50,13.54,13,96,-0.08,"DrivingPct320Measured",2006
38,38,"Carlos Franco",86,13.37,23,172,-0.43,"DrivingPct320Measured",2006
39,39,"Phil Mickelson",74,13.21,14,106,-0.5,"DrivingPct320Measured",2006
40,40,"Padraig Harrington",54,13.16,10,76,-0.6,"DrivingPct320Measured",2006
41,41,"Ryan Moore",68,13.11,16,122,-0.19,"DrivingPct320Measured",2006
42,42,"Will Ma Kenzie",91,13.07,23,176,-0.39,"DrivingPct320Measured",2006
43,43,"Retief Goosen",68,13.04,12,92,-0.33,"DrivingPct320Measured",2006
44,44,"Charles Warren",93,12.79,22,172,-0.5,"DrivingPct320Measured",2006
45,45,"Bubba Dickerson",98,12.5,24,192,-0.25,"DrivingPct320Measured",2006
45,45,"Bill Haas",99,12.5,24,192,-0.21,"DrivingPct320Measured",2006
45,45,"Brandt Jobe",91,12.5,19,152,-0.21,"DrivingPct320Measured",2006
48,48,"Eric Axley",91,12.36,22,178,-0.23,"DrivingPct320Measured",2006
49,49,"Charles Howell III",96,12.35,21,170,-0.24,"DrivingPct320Measured",2006
50,50,"Roger Tambellini",64,12.3,15,122,0,"DrivingPct320Measured",2006
51,51,"Mathew Goggin",72,12.12,16,132,-0.25,"DrivingPct320Measured",2006
52,52,"Kenny Perry",73,12.1,15,124,-0.07,"DrivingPct320Measured",2006
53,53,"Nicholas Thompson",96,12.09,22,182,-0.41,"DrivingPct320Measured",2006
54,54,"Geoff Ogilvy",76,12.04,13,108,0.15,"DrivingPct320Measured",2006
55,55,"Jonathan Kaye",95,11.96,22,184,-0.45,"DrivingPct320Measured",2006
56,56,"Craig Barlow",77,11.94,16,134,-0.44,"DrivingPct320Measured",2006
57,57,"Mathias Gronberg",92,11.8,21,178,-0.05,"DrivingPct320Measured",2006
58,58,"Ryan Palmer",101,11.58,22,190,-0.27,"DrivingPct320Measured",2006
59,59,"Robert Allenby",79,11.48,14,122,-0.29,"DrivingPct320Measured",2006
60,60,"Ernie Els",69,11.46,11,96,-0.36,"DrivingPct320Measured",2006
61,61,"Trevor Immelman",86,11.18,17,152,-0.47,"DrivingPct320Measured",2006
61,61,"Ian Leggatt",80,11.18,17,152,-0.35,"DrivingPct320Measured",2006
63,63,"John Rollins",93,10.92,19,174,-0.58,"DrivingPct320Measured",2006
64,64,"Stewart Cink",93,10.81,16,148,-0.25,"DrivingPct320Measured",2006
65,65,"Tim Herron",82,10.45,14,134,-0.5,"DrivingPct320Measured",2006
66,66,"Wes Short Jr",96,10.33,19,184,-0.63,"DrivingPct320Measured",2006
67,67,"Danny Ellis",68,10.16,13,128,-0.46,"DrivingPct320Measured",2006
68,68,"Brian Bateman",69,10,13,130,-0.31,"DrivingPct320Measured",2006
68,68,"James Driscoll",80,10,16,160,-0.56,"DrivingPct320Measured",2006
68,68,"Jason Schultz",77,10,15,150,-0.13,"DrivingPct320Measured",2006
71,71,"Kevin Sutherland",100,9.9,19,192,0,"DrivingPct320Measured",2006
72,72,"Greg Owen",79,9.86,14,142,-0.5,"DrivingPct320Measured",2006
73,73,"KJ Choi",93,9.76,16,164,-0.31,"DrivingPct320Measured",2006
74,74,"John Senden",96,9.2,16,174,-0.44,"DrivingPct320Measured",2006
75,75,"Chad Campbell",91,8.9,13,146,-0.62,"DrivingPct320Measured",2006
76,76,"Bob May",65,8.87,11,124,0,"DrivingPct320Measured",2006
77,77,"DA Points",82,8.75,14,160,-0.21,"DrivingPct320Measured",2006
77,77,"Vaughn Taylor",88,8.75,14,160,-0.36,"DrivingPct320Measured",2006
79,79,"Jesper Parnevik",84,8.54,14,164,-0.43,"DrivingPct320Measured",2006
80,80,"Mike Sposa",68,8.46,11,130,-0.27,"DrivingPct320Measured",2006
81,81,"Arjun Atwal",97,8.42,16,190,-0.25,"DrivingPct320Measured",2006
82,82,"Michael Allen",84,8.33,14,168,-0.5,"DrivingPct320Measured",2006
82,82,"Stephen Ames",63,8.33,8,96,-0.25,"DrivingPct320Measured",2006
82,82,"John Huston",74,8.33,12,144,-0.58,"DrivingPct320Measured",2006
85,85,"Thomas Levet",53,8.16,8,98,0.25,"DrivingPct320Measured",2006
86,86,"David Toms",76,8.06,10,124,-0.5,"DrivingPct320Measured",2006
87,87,"Jeff Gove",91,8.05,14,174,-0.14,"DrivingPct320Measured",2006
88,88,"Freddie Jacobson",56,8.04,9,112,-0.44,"DrivingPct320Measured",2006
89,89,"Rod Pampling",89,7.86,11,140,-0.64,"DrivingPct320Measured",2006
90,90,"Kent Jones",103,7.73,15,194,-0.13,"DrivingPct320Measured",2006
91,91,"Jason Bohn",104,7.65,15,196,-0.33,"DrivingPct320Measured",2006
92,92,"Stuart Appleby",83,7.58,10,132,-0.1,"DrivingPct320Measured",2006
93,93,"Marco Dawson",87,7.47,13,174,-0.31,"DrivingPct320Measured",2006
94,94,"Shigeki Maruyama",94,7.39,13,176,-0.46,"DrivingPct320Measured",2006
94,94,"Vijay Singh",103,7.39,13,176,-0.31,"DrivingPct320Measured",2006
94,94,"DJ Trahan",92,7.39,13,176,-0.23,"DrivingPct320Measured",2006
97,97,"Sergio Garcia",59,7.32,6,82,-0.17,"DrivingPct320Measured",2006
98,98,"JP Hayes",55,7.27,8,110,0,"DrivingPct320Measured",2006
99,99,"Alex Cejka",93,7.14,13,182,-0.15,"DrivingPct320Measured",2006
99,99,"Ian Poulter",53,7.14,6,84,-0.33,"DrivingPct320Measured",2006
101,101,"Brett Quigley",109,7.07,14,198,-0.21,"DrivingPct320Measured",2006
102,102,"Ron Whittaker",81,6.96,11,158,0,"DrivingPct320Measured",2006
103,103,"Carl Pettersson",95,6.79,11,162,-0.36,"DrivingPct320Measured",2006
104,104,"Len Mattiace",59,6.78,8,118,0.13,"DrivingPct320Measured",2006
105,105,"Steve Flesch",119,6.76,15,222,-0.6,"DrivingPct320Measured",2006
106,106,"Ted Purdy",103,6.74,12,178,-0.17,"DrivingPct320Measured",2006
107,107,"Tom Lehman",70,6.73,7,104,-0.57,"DrivingPct320Measured",2006
108,108,"Dudley Hart",83,6.71,11,164,-0.27,"DrivingPct320Measured",2006
109,109,"David Branshaw",98,6.63,13,196,-0.23,"DrivingPct320Measured",2006
110,110,"Justin Rose",98,6.59,12,182,-0.25,"DrivingPct320Measured",2006
111,111,"Woody Austin",107,6.57,13,198,-0.38,"DrivingPct320Measured",2006
112,112,"David Howell",52,6.45,4,62,0,"DrivingPct320Measured",2006
113,113,"Joe Durant",101,6.44,13,202,-0.38,"DrivingPct320Measured",2006
114,114,"Aaron Baddeley",78,6.43,9,140,-0.11,"DrivingPct320Measured",2006
115,115,"Rory Sabbatini",84,6.34,9,142,-0.33,"DrivingPct320Measured",2006
116,116,"Steve Elkington",52,6.12,6,98,-0.5,"DrivingPct320Measured",2006
117,117,"Shaun Micheel",96,6.02,10,166,-0.2,"DrivingPct320Measured",2006
118,118,"John Engler Jr",69,5.97,8,134,0.13,"DrivingPct320Measured",2006
118,118,"Arron Oberholser",82,5.97,8,134,-0.5,"DrivingPct320Measured",2006
120,120,"Sean OHair",100,5.95,10,168,-0.2,"DrivingPct320Measured",2006
121,121,"Paul Azinger",87,5.88,10,170,-0.1,"DrivingPct320Measured",2006
121,121,"Peter Lonard",77,5.88,8,136,0.13,"DrivingPct320Measured",2006
123,123,"Tom Pernice Jr",108,5.73,11,192,-0.09,"DrivingPct320Measured",2006
124,124,"Brian Davis",92,5.56,10,180,-0.3,"DrivingPct320Measured",2006
124,124,"Bob Estes",85,5.56,9,162,-0.44,"DrivingPct320Measured",2006
126,126,"Mark Calcavecchia",94,5.36,9,168,0.22,"DrivingPct320Measured",2006
127,127,"Larry Mize",53,5.32,5,94,-0.4,"DrivingPct320Measured",2006
128,128,"Bernhard Langer",77,5.3,7,132,-0.14,"DrivingPct320Measured",2006
129,129,"JL Lewis",57,5.26,6,114,-0.33,"DrivingPct320Measured",2006
130,130,"Greg Chalmers",71,5.22,7,134,-0.43,"DrivingPct320Measured",2006
131,131,"Billy Andrade",78,5.15,7,136,-0.29,"DrivingPct320Measured",2006
131,131,"Frank Lickliter II",99,5.15,10,194,-0.6,"DrivingPct320Measured",2006
133,133,"Ryuji Imada",105,5.1,10,196,-0.5,"DrivingPct320Measured",2006
134,134,"Daisuke Maruyama",83,5.06,8,158,-0.5,"DrivingPct320Measured",2006
135,135,"Justin Leonard",83,4.93,7,142,-0.14,"DrivingPct320Measured",2006
136,136,"Hidemichi Tanaka",74,4.79,7,146,0.14,"DrivingPct320Measured",2006
137,137,"Billy Mayfair",94,4.76,8,168,-0.5,"DrivingPct320Measured",2006
137,137,"Jose Maria Olazabal",62,4.76,4,84,-0.25,"DrivingPct320Measured",2006
137,137,"Dean Wilson",115,4.76,10,210,-0.3,"DrivingPct320Measured",2006
140,140,"Jeff Brehaut",100,4.69,9,192,-0.11,"DrivingPct320Measured",2006
141,141,"Jeff Maggert",81,4.67,7,150,-0.14,"DrivingPct320Measured",2006
142,142,"Briny Baird",81,4.55,7,154,-0.43,"DrivingPct320Measured",2006
143,143,"Joe Ogilvie",95,4.49,8,178,-0.25,"DrivingPct320Measured",2006
144,144,"Ben Crane",85,4.41,6,136,-0.5,"DrivingPct320Measured",2006
145,145,"Steve Lowery",99,4.4,8,182,-0.5,"DrivingPct320Measured",2006
145,145,"Tim Petrovic",95,4.4,8,182,-0.25,"DrivingPct320Measured",2006
147,147,"Tjaart van der Walt",60,4.39,5,114,0,"DrivingPct320Measured",2006
148,148,"Luke Donald",66,4.26,4,94,-0.25,"DrivingPct320Measured",2006
149,149,"Omar Uresti",61,4.24,5,118,-0.2,"DrivingPct320Measured",2006
150,150,"Jim Furyk",89,4.17,6,144,-0.17,"DrivingPct320Measured",2006
151,151,"Brent Geiberger",99,4.12,8,194,-0.38,"DrivingPct320Measured",2006
152,152,"Tommy Armour III",65,4.1,5,122,-0.2,"DrivingPct320Measured",2006
153,153,"Nathan Green",108,4.08,8,196,-0.5,"DrivingPct320Measured",2006
154,154,"Bart Bryant",87,4.05,6,148,0,"DrivingPct320Measured",2006
155,155,"Patrick Sheehan",104,4,8,200,-0.13,"DrivingPct320Measured",2006
156,156,"Shane Bertsch",104,3.92,8,204,-0.13,"DrivingPct320Measured",2006
157,157,"Chris Riley",86,3.85,6,156,-0.33,"DrivingPct320Measured",2006
158,158,"Mike Weir",88,3.62,5,138,0.2,"DrivingPct320Measured",2006
159,159,"Vance Veazey",59,3.39,4,118,0,"DrivingPct320Measured",2006
160,160,"Heath Slocum",96,3.37,6,178,0,"DrivingPct320Measured",2006
161,161,"Duffy Waldorf",96,3.33,6,180,0,"DrivingPct320Measured",2006
162,162,"Robert Gamez",94,3.26,6,184,-0.17,"DrivingPct320Measured",2006
163,163,"Lee Janzen",79,3.25,5,154,0,"DrivingPct320Measured",2006
164,164,"Steve Jones",83,3.21,5,156,-0.4,"DrivingPct320Measured",2006
165,165,"Olin Browne",108,3.19,6,188,-0.67,"DrivingPct320Measured",2006
166,166,"Michael Connell",51,3.13,3,96,-0.67,"DrivingPct320Measured",2006
166,166,"David McKenzie",82,3.13,5,160,-0.6,"DrivingPct320Measured",2006
168,168,"Joey Sindelar",90,2.98,5,168,-0.2,"DrivingPct320Measured",2006
169,169,"Paul Goydos",72,2.78,4,144,-0.25,"DrivingPct320Measured",2006
170,170,"Fred Funk",106,2.75,5,182,-0.2,"DrivingPct320Measured",2006
171,171,"Bob Tway",81,2.7,4,148,-1,"DrivingPct320Measured",2006
171,171,"Scott Verplank",88,2.7,4,148,0.5,"DrivingPct320Measured",2006
173,173,"Mark Wilson",79,2.63,4,152,-0.5,"DrivingPct320Measured",2006
174,174,"Todd Hamilton",72,2.42,3,124,-1,"DrivingPct320Measured",2006
175,175,"John Cook",67,2.38,3,126,-0.67,"DrivingPct320Measured",2006
176,176,"Brian Gay",107,2.34,5,214,-0.4,"DrivingPct320Measured",2006
177,177,"Tim Clark",80,2.31,3,130,0.33,"DrivingPct320Measured",2006
178,178,"Chris DiMarco",83,2.27,3,132,0.33,"DrivingPct320Measured",2006
179,179,"Robert Damron",91,2.2,4,182,-0.25,"DrivingPct320Measured",2006
180,180,"Jerry Smith",94,2.17,4,184,-0.25,"DrivingPct320Measured",2006
181,181,"Ben Curtis",86,2.08,3,144,-0.33,"DrivingPct320Measured",2006
182,182,"Greg Kraft",79,2.05,3,146,-0.67,"DrivingPct320Measured",2006
183,183,"Todd Fischer",101,2.02,4,198,0,"DrivingPct320Measured",2006
184,184,"Brad Faxon",78,1.97,3,152,0,"DrivingPct320Measured",2006
185,185,"Zach Johnson",98,1.92,3,156,-1,"DrivingPct320Measured",2006
186,186,"Steve Stricker",64,1.85,2,108,-0.5,"DrivingPct320Measured",2006
187,187,"Stephen Leaney",84,1.79,3,168,-0.33,"DrivingPct320Measured",2006
188,188,"Richard Johnson",94,1.63,3,184,-0.67,"DrivingPct320Measured",2006
188,188,"Jerry Kelly",100,1.63,3,184,0,"DrivingPct320Measured",2006
190,190,"Mark Brooks",90,1.18,2,170,0,"DrivingPct320Measured",2006
191,191,"Mark OMeara",52,1.14,1,88,0,"DrivingPct320Measured",2006
192,192,"Kirk Triplett",58,0.93,1,108,1,"DrivingPct320Measured",2006
193,193,"Corey Pavin",74,0.78,1,128,-1,"DrivingPct320Measured",2006
194,194,"Doug Barron",74,0.68,1,146,0,"DrivingPct320Measured",2006
195,195,"Jeff Sluman",101,0.55,1,182,0,"DrivingPct320Measured",2006
196,196,"Skip Kendall",72,0,NA,136,0,"DrivingPct320Measured",2006
