"3PuttAvoidanceRound4_RANKTHISWEEK_2006","3PuttAvoidanceRound4_RANKLASTWEEK_2006","3PuttAvoidanceRound4_PLAYERNAME_2006","3PuttAvoidanceRound4__2006","3PuttAvoidanceRound4_Pct_2006","3PuttAvoidanceRound4_TOTAL3PUTTS_2006","3PuttAvoidanceRound4_TOTALHOLES_2006","stat_name","year"
1,1,"Brad Faxon",NA,0.43,1,234,"3PuttAvoidanceRound4",2006
2,2,"Scott Gutschewski",NA,0.79,1,126,"3PuttAvoidanceRound4",2006
3,3,"Stephen Ames",NA,0.93,2,216,"3PuttAvoidanceRound4",2006
3,3,"Harrison Frazar",NA,0.93,3,324,"3PuttAvoidanceRound4",2006
5,5,"Michael Allen",NA,0.98,3,306,"3PuttAvoidanceRound4",2006
6,6,"Paul Azinger",NA,1.04,3,288,"3PuttAvoidanceRound4",2006
7,7,"Ian Leggatt",NA,1.11,2,180,"3PuttAvoidanceRound4",2006
8,8,"Brian Gay",NA,1.26,5,396,"3PuttAvoidanceRound4",2006
9,9,"Steve Lowery",NA,1.39,5,360,"3PuttAvoidanceRound4",2006
9,9,"Larry Mize",NA,1.39,2,144,"3PuttAvoidanceRound4",2006
9,9,"Corey Pavin",NA,1.39,3,216,"3PuttAvoidanceRound4",2006
9,9,"Tjaart van der Walt",NA,1.39,2,144,"3PuttAvoidanceRound4",2006
13,13,"Steve Stricker",NA,1.48,4,270,"3PuttAvoidanceRound4",2006
14,14,"Aaron Baddeley",NA,1.59,4,252,"3PuttAvoidanceRound4",2006
14,14,"Ryan Hietala",NA,1.59,2,126,"3PuttAvoidanceRound4",2006
14,14,"Roger Tambellini",NA,1.59,2,126,"3PuttAvoidanceRound4",2006
17,17,"Joe Ogilvie",NA,1.63,5,306,"3PuttAvoidanceRound4",2006
17,17,"Jesper Parnevik",NA,1.63,5,306,"3PuttAvoidanceRound4",2006
19,19,"Vance Veazey",NA,1.67,3,180,"3PuttAvoidanceRound4",2006
20,20,"Eric Axley",NA,1.74,5,288,"3PuttAvoidanceRound4",2006
20,20,"Todd Fischer",NA,1.74,5,288,"3PuttAvoidanceRound4",2006
22,22,"Stephen Leaney",NA,1.85,5,270,"3PuttAvoidanceRound4",2006
22,22,"David McKenzie",NA,1.85,4,216,"3PuttAvoidanceRound4",2006
22,22,"DA Points",NA,1.85,4,216,"3PuttAvoidanceRound4",2006
25,25,"Rod Pampling",NA,1.94,7,360,"3PuttAvoidanceRound4",2006
26,26,"Heath Slocum",NA,1.96,6,306,"3PuttAvoidanceRound4",2006
27,27,"Skip Kendall",NA,1.98,5,252,"3PuttAvoidanceRound4",2006
27,27,"Jeff Maggert",NA,1.98,5,252,"3PuttAvoidanceRound4",2006
29,29,"JJ Henry",NA,2.05,7,342,"3PuttAvoidanceRound4",2006
29,29,"Duffy Waldorf",NA,2.05,7,342,"3PuttAvoidanceRound4",2006
31,31,"Marco Dawson",NA,2.08,6,288,"3PuttAvoidanceRound4",2006
31,31,"Vijay Singh",NA,2.08,9,432,"3PuttAvoidanceRound4",2006
