"Approach75100yardsRTPScore_RANKTHISWEEK_2015","Approach75100yardsRTPScore_RANKLASTWEEK_2015","Approach75100yardsRTPScore_PLAYERNAME_2015","Approach75100yardsRTPScore_ROUNDS_2015","Approach75100yardsRTPScore_AVGRTP_2015","stat_name","year"
1,1,"Rickie Fowler",76,-0.39,"Approach75100yardsRTPScore",2015
2,2,"Justin Rose",69,-0.38,"Approach75100yardsRTPScore",2015
3,3,"Vijay Singh",78,-0.352,"Approach75100yardsRTPScore",2015
4,4,"Jonathan Byrd",69,-0.345,"Approach75100yardsRTPScore",2015
5,5,"Mark Hubbard",79,-0.34,"Approach75100yardsRTPScore",2015
6,6,"Adam Scott",51,-0.333,"Approach75100yardsRTPScore",2015
6,6,"Daniel Summerhays",101,-0.333,"Approach75100yardsRTPScore",2015
8,8,"Jimmy Walker",89,-0.327,"Approach75100yardsRTPScore",2015
9,9,"Francesco Molinari",56,-0.319,"Approach75100yardsRTPScore",2015
10,10,"Andrew Putnam",68,-0.318,"Approach75100yardsRTPScore",2015
11,11,"Rory Sabbatini",81,-0.3,"Approach75100yardsRTPScore",2015
12,12,"KJ Choi",66,-0.296,"Approach75100yardsRTPScore",2015
13,13,"Colt Knost",90,-0.28,"Approach75100yardsRTPScore",2015
14,14,"Stewart Cink",77,-0.278,"Approach75100yardsRTPScore",2015
15,15,"Scott Piercy",90,-0.276,"Approach75100yardsRTPScore",2015
16,16,"Blayne Barber",76,-0.273,"Approach75100yardsRTPScore",2015
16,16,"Kyle Reifers",96,-0.273,"Approach75100yardsRTPScore",2015
18,18,"Paul Casey",87,-0.271,"Approach75100yardsRTPScore",2015
19,19,"Roberto Castro",54,-0.269,"Approach75100yardsRTPScore",2015
20,20,"Dustin Johnson",75,-0.265,"Approach75100yardsRTPScore",2015
21,21,"JB Holmes",89,-0.261,"Approach75100yardsRTPScore",2015
22,22,"Chris Stroud",84,-0.258,"Approach75100yardsRTPScore",2015
23,23,"Louis Oosthuizen",68,-0.256,"Approach75100yardsRTPScore",2015
23,23,"Sam Saunders",83,-0.256,"Approach75100yardsRTPScore",2015
25,25,"Fabian Gomez",83,-0.254,"Approach75100yardsRTPScore",2015
26,26,"Derek Fathauer",81,-0.25,"Approach75100yardsRTPScore",2015
27,27,"Zach Johnson",90,-0.247,"Approach75100yardsRTPScore",2015
28,28,"Nicholas Thompson",90,-0.246,"Approach75100yardsRTPScore",2015
29,29,"Lucas Glover",79,-0.245,"Approach75100yardsRTPScore",2015
30,30,"Patrick Rodgers",57,-0.244,"Approach75100yardsRTPScore",2015
31,31,"Matt Jones",89,-0.241,"Approach75100yardsRTPScore",2015
31,31,"Sean OHair",86,-0.241,"Approach75100yardsRTPScore",2015
33,33,"Brendon de Jonge",106,-0.239,"Approach75100yardsRTPScore",2015
33,33,"Patrick Reed",103,-0.239,"Approach75100yardsRTPScore",2015
35,35,"Jerry Kelly",79,-0.238,"Approach75100yardsRTPScore",2015
36,36,"Justin Thomas",106,-0.236,"Approach75100yardsRTPScore",2015
37,37,"Max Homa",78,-0.231,"Approach75100yardsRTPScore",2015
37,37,"Roger Sloan",56,-0.231,"Approach75100yardsRTPScore",2015
39,39,"Shawn Stefani",94,-0.23,"Approach75100yardsRTPScore",2015
40,40,"Phil Mickelson",70,-0.227,"Approach75100yardsRTPScore",2015
41,41,"Boo Weekley",79,-0.226,"Approach75100yardsRTPScore",2015
42,42,"George McNeill",93,-0.224,"Approach75100yardsRTPScore",2015
43,43,"Jamie Donaldson",50,-0.222,"Approach75100yardsRTPScore",2015
44,44,"Hunter Mahan",88,-0.221,"Approach75100yardsRTPScore",2015
45,45,"Danny Lee",120,-0.216,"Approach75100yardsRTPScore",2015
46,46,"Matt Kuchar",97,-0.209,"Approach75100yardsRTPScore",2015
47,47,"Henrik Stenson",63,-0.207,"Approach75100yardsRTPScore",2015
48,48,"Alex Prugh",84,-0.206,"Approach75100yardsRTPScore",2015
48,48,"Steve Wheatcroft",87,-0.206,"Approach75100yardsRTPScore",2015
50,50,"David Hearn",97,-0.204,"Approach75100yardsRTPScore",2015
51,51,"Russell Henley",87,-0.203,"Approach75100yardsRTPScore",2015
51,51,"David Lingmerth",90,-0.203,"Approach75100yardsRTPScore",2015
51,51,"Michael Putnam",87,-0.203,"Approach75100yardsRTPScore",2015
54,54,"Scott Brown",97,-0.2,"Approach75100yardsRTPScore",2015
55,55,"Cameron Tringale",96,-0.195,"Approach75100yardsRTPScore",2015
56,56,"Jason Day",75,-0.193,"Approach75100yardsRTPScore",2015
56,56,"Brendon Todd",96,-0.193,"Approach75100yardsRTPScore",2015
58,58,"Kevin Kisner",104,-0.192,"Approach75100yardsRTPScore",2015
59,59,"Andres Gonzales",90,-0.19,"Approach75100yardsRTPScore",2015
60,60,"Jason Bohn",95,-0.188,"Approach75100yardsRTPScore",2015
60,60,"Jon Curran",83,-0.188,"Approach75100yardsRTPScore",2015
62,62,"William McGirt",103,-0.185,"Approach75100yardsRTPScore",2015
63,63,"Seung Yul Noh",65,-0.184,"Approach75100yardsRTPScore",2015
63,63,"Robert Streb",110,-0.184,"Approach75100yardsRTPScore",2015
65,65,"Brandt Snedeker",98,-0.183,"Approach75100yardsRTPScore",2015
66,66,"James Hahn",94,-0.18,"Approach75100yardsRTPScore",2015
67,67,"Chesson Hadley",101,-0.177,"Approach75100yardsRTPScore",2015
67,67,"Pat Perez",96,-0.177,"Approach75100yardsRTPScore",2015
