"FirstTeeLateRound2ScoringAverage_RANKTHISWEEK_2010","FirstTeeLateRound2ScoringAverage_RANKLASTWEEK_2010","FirstTeeLateRound2ScoringAverage_PLAYERNAME_2010","FirstTeeLateRound2ScoringAverage__2010","FirstTeeLateRound2ScoringAverage_AVG_2010","FirstTeeLateRound2ScoringAverage_TOTALSTROKES_2010","FirstTeeLateRound2ScoringAverage_TOTALROUNDS_2010","stat_name","year"
46,46,"Nathan Green",NA,70.13,561,8,"FirstTeeLateRound2ScoringAverage",2010
47,47,"Jimmy Walker",NA,70.17,421,6,"FirstTeeLateRound2ScoringAverage",2010
48,48,"Aaron Baddeley",NA,70.2,351,5,"FirstTeeLateRound2ScoringAverage",2010
48,48,"Ryuji Imada",NA,70.2,351,5,"FirstTeeLateRound2ScoringAverage",2010
48,48,"Jeff Overton",NA,70.2,351,5,"FirstTeeLateRound2ScoringAverage",2010
51,51,"Justin Leonard",NA,70.22,632,9,"FirstTeeLateRound2ScoringAverage",2010
51,51,"Camilo Villegas",NA,70.22,632,9,"FirstTeeLateRound2ScoringAverage",2010
53,53,"Brandt Snedeker",NA,70.25,562,8,"FirstTeeLateRound2ScoringAverage",2010
54,54,"Jarrod Lyle",NA,70.29,492,7,"FirstTeeLateRound2ScoringAverage",2010
54,54,"Tom Pernice Jr",NA,70.29,492,7,"FirstTeeLateRound2ScoringAverage",2010
56,56,"Matt Every",NA,70.33,422,6,"FirstTeeLateRound2ScoringAverage",2010
56,56,"Paul Goydos",NA,70.33,422,6,"FirstTeeLateRound2ScoringAverage",2010
56,56,"Bill Lunde",NA,70.33,422,6,"FirstTeeLateRound2ScoringAverage",2010
56,56,"Brett Quigley",NA,70.33,422,6,"FirstTeeLateRound2ScoringAverage",2010
56,56,"Adam Scott",NA,70.33,211,3,"FirstTeeLateRound2ScoringAverage",2010
61,61,"Sean OHair",NA,70.38,563,8,"FirstTeeLateRound2ScoringAverage",2010
62,62,"Jason Bohn",NA,70.4,352,5,"FirstTeeLateRound2ScoringAverage",2010
62,62,"Dustin Johnson",NA,70.4,352,5,"FirstTeeLateRound2ScoringAverage",2010
62,62,"Scott Verplank",NA,70.4,352,5,"FirstTeeLateRound2ScoringAverage",2010
65,65,"Chad Campbell",NA,70.43,493,7,"FirstTeeLateRound2ScoringAverage",2010
66,66,"John Merrick",NA,70.44,634,9,"FirstTeeLateRound2ScoringAverage",2010
67,67,"Michael Bradley",NA,70.5,282,4,"FirstTeeLateRound2ScoringAverage",2010
67,67,"Joe Durant",NA,70.5,282,4,"FirstTeeLateRound2ScoringAverage",2010
67,67,"Phil Mickelson",NA,70.5,564,8,"FirstTeeLateRound2ScoringAverage",2010
67,67,"Andres Romero",NA,70.5,423,6,"FirstTeeLateRound2ScoringAverage",2010
71,71,"Stewart Cink",NA,70.57,494,7,"FirstTeeLateRound2ScoringAverage",2010
72,72,"Robert Allenby",NA,70.67,424,6,"FirstTeeLateRound2ScoringAverage",2010
72,72,"Rich Barcelo",NA,70.67,424,6,"FirstTeeLateRound2ScoringAverage",2010
72,72,"Rocco Mediate",NA,70.67,424,6,"FirstTeeLateRound2ScoringAverage",2010
72,72,"Vijay Singh",NA,70.67,424,6,"FirstTeeLateRound2ScoringAverage",2010
72,72,"Johnson Wagner",NA,70.67,636,9,"FirstTeeLateRound2ScoringAverage",2010
77,77,"Billy Mayfair",NA,70.71,495,7,"FirstTeeLateRound2ScoringAverage",2010
78,78,"Chris Couch",NA,70.75,283,4,"FirstTeeLateRound2ScoringAverage",2010
78,78,"Tim Petrovic",NA,70.75,566,8,"FirstTeeLateRound2ScoringAverage",2010
78,78,"Ted Purdy",NA,70.75,566,8,"FirstTeeLateRound2ScoringAverage",2010
81,81,"Charles Howell III",NA,70.78,637,9,"FirstTeeLateRound2ScoringAverage",2010
82,82,"Tom Gillis",NA,70.8,354,5,"FirstTeeLateRound2ScoringAverage",2010
82,82,"Kevin Na",NA,70.8,354,5,"FirstTeeLateRound2ScoringAverage",2010
82,82,"Vaughn Taylor",NA,70.8,354,5,"FirstTeeLateRound2ScoringAverage",2010
85,85,"Mark Wilson",NA,70.82,779,11,"FirstTeeLateRound2ScoringAverage",2010
86,86,"Michael Connell",NA,70.83,425,6,"FirstTeeLateRound2ScoringAverage",2010
86,86,"Retief Goosen",NA,70.83,425,6,"FirstTeeLateRound2ScoringAverage",2010
88,88,"Mathew Goggin",NA,70.88,567,8,"FirstTeeLateRound2ScoringAverage",2010
88,88,"Martin Laird",NA,70.88,567,8,"FirstTeeLateRound2ScoringAverage",2010
90,90,"Joe Ogilvie",NA,70.89,638,9,"FirstTeeLateRound2ScoringAverage",2010
91,91,"Alex Cejka",NA,71,568,8,"FirstTeeLateRound2ScoringAverage",2010
91,91,"Mathias Gronberg",NA,71,284,4,"FirstTeeLateRound2ScoringAverage",2010
91,91,"Freddie Jacobson",NA,71,213,3,"FirstTeeLateRound2ScoringAverage",2010
91,91,"Jerry Kelly",NA,71,497,7,"FirstTeeLateRound2ScoringAverage",2010
91,91,"Bryce Molder",NA,71,639,9,"FirstTeeLateRound2ScoringAverage",2010
91,91,"Kevin Streelman",NA,71,284,4,"FirstTeeLateRound2ScoringAverage",2010
91,91,"Jay Williamson",NA,71,355,5,"FirstTeeLateRound2ScoringAverage",2010
98,98,"Jim Furyk",NA,71.1,711,10,"FirstTeeLateRound2ScoringAverage",2010
99,99,"Steve Marino",NA,71.11,640,9,"FirstTeeLateRound2ScoringAverage",2010
100,100,"Woody Austin",NA,71.13,569,8,"FirstTeeLateRound2ScoringAverage",2010
101,101,"David Toms",NA,71.14,498,7,"FirstTeeLateRound2ScoringAverage",2010
101,101,"Charlie Wi",NA,71.14,498,7,"FirstTeeLateRound2ScoringAverage",2010
103,103,"Jeff Gove",NA,71.17,427,6,"FirstTeeLateRound2ScoringAverage",2010
104,104,"Brian Davis",NA,71.2,712,10,"FirstTeeLateRound2ScoringAverage",2010
104,104,"Trevor Immelman",NA,71.2,356,5,"FirstTeeLateRound2ScoringAverage",2010
104,104,"Brenden Pappas",NA,71.2,356,5,"FirstTeeLateRound2ScoringAverage",2010
104,104,"Roland Thatcher",NA,71.2,356,5,"FirstTeeLateRound2ScoringAverage",2010
108,108,"Will Ma Kenzie",NA,71.22,641,9,"FirstTeeLateRound2ScoringAverage",2010
109,109,"Sergio Garcia",NA,71.25,285,4,"FirstTeeLateRound2ScoringAverage",2010
109,109,"Kenny Perry",NA,71.25,570,8,"FirstTeeLateRound2ScoringAverage",2010
109,109,"Heath Slocum",NA,71.25,570,8,"FirstTeeLateRound2ScoringAverage",2010
112,112,"Troy Merritt",NA,71.27,784,11,"FirstTeeLateRound2ScoringAverage",2010
113,113,"Tim Herron",NA,71.29,499,7,"FirstTeeLateRound2ScoringAverage",2010
113,113,"Kevin Stadler",NA,71.29,499,7,"FirstTeeLateRound2ScoringAverage",2010
113,113,"Charles Warren",NA,71.29,499,7,"FirstTeeLateRound2ScoringAverage",2010
116,116,"Bo Van Pelt",NA,71.3,713,10,"FirstTeeLateRound2ScoringAverage",2010
117,117,"Chris Riley",NA,71.33,642,9,"FirstTeeLateRound2ScoringAverage",2010
117,117,"Vance Veazey",NA,71.33,428,6,"FirstTeeLateRound2ScoringAverage",2010
119,119,"Chad Collins",NA,71.36,785,11,"FirstTeeLateRound2ScoringAverage",2010
120,120,"Skip Kendall",NA,71.4,357,5,"FirstTeeLateRound2ScoringAverage",2010
120,120,"Greg Kraft",NA,71.4,357,5,"FirstTeeLateRound2ScoringAverage",2010
120,120,"Scott McCarron",NA,71.4,357,5,"FirstTeeLateRound2ScoringAverage",2010
120,120,"Aron Price",NA,71.4,357,5,"FirstTeeLateRound2ScoringAverage",2010
124,124,"David Lutterus",NA,71.43,500,7,"FirstTeeLateRound2ScoringAverage",2010
125,125,"Troy Matteson",NA,71.5,429,6,"FirstTeeLateRound2ScoringAverage",2010
125,125,"George McNeill",NA,71.5,572,8,"FirstTeeLateRound2ScoringAverage",2010
125,125,"Webb Simpson",NA,71.5,715,10,"FirstTeeLateRound2ScoringAverage",2010
128,128,"Luke Donald",NA,71.57,501,7,"FirstTeeLateRound2ScoringAverage",2010
128,128,"Roger Tambellini",NA,71.57,501,7,"FirstTeeLateRound2ScoringAverage",2010
130,130,"Craig Bowden",NA,71.63,573,8,"FirstTeeLateRound2ScoringAverage",2010
131,131,"Brian Gay",NA,71.67,430,6,"FirstTeeLateRound2ScoringAverage",2010
131,131,"Lee Janzen",NA,71.67,430,6,"FirstTeeLateRound2ScoringAverage",2010
133,133,"Bill Haas",NA,71.71,502,7,"FirstTeeLateRound2ScoringAverage",2010
133,133,"Cameron Percy",NA,71.71,502,7,"FirstTeeLateRound2ScoringAverage",2010
135,135,"Cameron Beckman",NA,71.75,287,4,"FirstTeeLateRound2ScoringAverage",2010
135,135,"Steve Lowery",NA,71.75,574,8,"FirstTeeLateRound2ScoringAverage",2010
137,137,"Richard Johnson",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2010
137,137,"Pat Perez",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2010
137,137,"Ian Poulter",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2010
137,137,"Cameron Tringale",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2010
137,137,"Mike Weir",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2010
142,142,"Andrew McLardy",NA,71.83,431,6,"FirstTeeLateRound2ScoringAverage",2010
143,143,"Hunter Mahan",NA,71.89,647,9,"FirstTeeLateRound2ScoringAverage",2010
144,144,"Angel Cabrera",NA,71.9,719,10,"FirstTeeLateRound2ScoringAverage",2010
145,145,"Matt Bettencourt",NA,72,792,11,"FirstTeeLateRound2ScoringAverage",2010
145,145,"Tim Clark",NA,72,504,7,"FirstTeeLateRound2ScoringAverage",2010
145,145,"Ben Curtis",NA,72,288,4,"FirstTeeLateRound2ScoringAverage",2010
145,145,"James Driscoll",NA,72,288,4,"FirstTeeLateRound2ScoringAverage",2010
145,145,"John Mallinger",NA,72,648,9,"FirstTeeLateRound2ScoringAverage",2010
145,145,"Scott Piercy",NA,72,216,3,"FirstTeeLateRound2ScoringAverage",2010
145,145,"Jeff Quinney",NA,72,360,5,"FirstTeeLateRound2ScoringAverage",2010
145,145,"Chris Wilson",NA,72,288,4,"FirstTeeLateRound2ScoringAverage",2010
153,153,"Davis Love III",NA,72.09,793,11,"FirstTeeLateRound2ScoringAverage",2010
154,154,"Ernie Els",NA,72.17,433,6,"FirstTeeLateRound2ScoringAverage",2010
155,155,"Stephen Ames",NA,72.2,361,5,"FirstTeeLateRound2ScoringAverage",2010
155,155,"Greg Chalmers",NA,72.2,361,5,"FirstTeeLateRound2ScoringAverage",2010
155,155,"Charley Hoffman",NA,72.2,361,5,"FirstTeeLateRound2ScoringAverage",2010
158,158,"Stuart Appleby",NA,72.25,578,8,"FirstTeeLateRound2ScoringAverage",2010
158,158,"Paul Casey",NA,72.25,289,4,"FirstTeeLateRound2ScoringAverage",2010
158,158,"Brian Stuard",NA,72.25,578,8,"FirstTeeLateRound2ScoringAverage",2010
161,161,"Alex Prugh",NA,72.33,434,6,"FirstTeeLateRound2ScoringAverage",2010
162,162,"Ryan Palmer",NA,72.38,579,8,"FirstTeeLateRound2ScoringAverage",2010
163,163,"Steve Flesch",NA,72.43,507,7,"FirstTeeLateRound2ScoringAverage",2010
164,164,"Daniel Chopra",NA,72.5,435,6,"FirstTeeLateRound2ScoringAverage",2010
164,164,"Brad Faxon",NA,72.5,435,6,"FirstTeeLateRound2ScoringAverage",2010
164,164,"Steve Wheatcroft",NA,72.5,435,6,"FirstTeeLateRound2ScoringAverage",2010
167,167,"Chris Stroud",NA,72.56,653,9,"FirstTeeLateRound2ScoringAverage",2010
167,167,"Nick Watney",NA,72.56,653,9,"FirstTeeLateRound2ScoringAverage",2010
169,169,"Nicholas Thompson",NA,72.58,871,12,"FirstTeeLateRound2ScoringAverage",2010
170,170,"Kris Blanks",NA,72.6,363,5,"FirstTeeLateRound2ScoringAverage",2010
171,171,"Henrik Bjornstad",NA,72.67,218,3,"FirstTeeLateRound2ScoringAverage",2010
171,171,"Zach Johnson",NA,72.67,218,3,"FirstTeeLateRound2ScoringAverage",2010
171,171,"Jerod Turner",NA,72.67,218,3,"FirstTeeLateRound2ScoringAverage",2010
174,174,"Padraig Harrington",NA,72.86,510,7,"FirstTeeLateRound2ScoringAverage",2010
175,175,"Derek Lamely",NA,72.9,729,10,"FirstTeeLateRound2ScoringAverage",2010
176,176,"Jason Dufner",NA,73,511,7,"FirstTeeLateRound2ScoringAverage",2010
176,176,"Kevin Johnson",NA,73,365,5,"FirstTeeLateRound2ScoringAverage",2010
176,176,"Marc Leishman",NA,73,511,7,"FirstTeeLateRound2ScoringAverage",2010
176,176,"Michael Letzig",NA,73,584,8,"FirstTeeLateRound2ScoringAverage",2010
176,176,"Garth Mulroy",NA,73,292,4,"FirstTeeLateRound2ScoringAverage",2010
176,176,"Brett Wetterich",NA,73,219,3,"FirstTeeLateRound2ScoringAverage",2010
182,182,"Blake Adams",NA,73.2,366,5,"FirstTeeLateRound2ScoringAverage",2010
183,183,"John Daly",NA,73.25,293,4,"FirstTeeLateRound2ScoringAverage",2010
183,183,"John Senden",NA,73.25,293,4,"FirstTeeLateRound2ScoringAverage",2010
185,185,"Justin Bolli",NA,73.4,367,5,"FirstTeeLateRound2ScoringAverage",2010
186,186,"Brent Delahoussaye",NA,73.5,441,6,"FirstTeeLateRound2ScoringAverage",2010
187,187,"Bob Estes",NA,73.6,368,5,"FirstTeeLateRound2ScoringAverage",2010
188,188,"Ryan Moore",NA,73.71,516,7,"FirstTeeLateRound2ScoringAverage",2010
189,189,"Mark Calcavecchia",NA,74,222,3,"FirstTeeLateRound2ScoringAverage",2010
189,189,"Rory McIlroy",NA,74,222,3,"FirstTeeLateRound2ScoringAverage",2010
191,191,"Rory Sabbatini",NA,74.2,371,5,"FirstTeeLateRound2ScoringAverage",2010
192,192,"YE Yang",NA,75,300,4,"FirstTeeLateRound2ScoringAverage",2010
