"Approachesfrom250275yards_RANKTHISWEEK_2015","Approachesfrom250275yards_RANKLASTWEEK_2015","Approachesfrom250275yards_PLAYERNAME_2015","Approachesfrom250275yards_ROUNDS_2015","Approachesfrom250275yards_AVG_2015","Approachesfrom250275yards_TOTALDISTANCEFEET_2015","Approachesfrom250275yards_OFATTEMPTS_2015","Approachesfrom250275yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Seung Yul Noh",65,NA,744.25,15,-12,"Approachesfrom250275yards",2015
2,2,"Martin Laird",77,NA,1859.25,36,-27,"Approachesfrom250275yards",2015
2,2,"Phil Mickelson",70,NA,878.25,17,-11,"Approachesfrom250275yards",2015
4,4,"Hudson Swafford",97,NA,1988.25,38,-22,"Approachesfrom250275yards",2015
5,5,"Dustin Johnson",75,NA,787.333,15,-8,"Approachesfrom250275yards",2015
6,6,"Jhonattan Vegas",90,NA,1526.083,29,-17,"Approachesfrom250275yards",2015
7,7,"Carlos Ortiz",100,NA,2218.917,42,-39,"Approachesfrom250275yards",2015
8,8,"Nick Taylor",91,NA,2176.667,41,-19,"Approachesfrom250275yards",2015
9,9,"Robert Garrigus",70,NA,968.25,18,-11,"Approachesfrom250275yards",2015
10,10,"Jonathan Randolph",72,NA,812.333,15,-10,"Approachesfrom250275yards",2015
11,11,"Brooks Koepka",84,NA,990.333,18,-8,"Approachesfrom250275yards",2015
12,12,"Derek Ernst",75,NA,1045.917,19,-16,"Approachesfrom250275yards",2015
13,13,"Graham DeLaet",65,NA,1161.75,21,-14,"Approachesfrom250275yards",2015
13,13,"Jordan Spieth",91,NA,2269.833,41,-21,"Approachesfrom250275yards",2015
13,13,"Henrik Stenson",63,NA,1327,24,-11,"Approachesfrom250275yards",2015
16,16,"Russell Knox",96,NA,2059.5,37,-19,"Approachesfrom250275yards",2015
17,17,"Keegan Bradley",87,NA,1952.75,35,-26,"Approachesfrom250275yards",2015
18,18,"Jonathan Byrd",69,NA,899.75,16,-9,"Approachesfrom250275yards",2015
19,19,"Lee Westwood",56,NA,794.833,14,-6,"Approachesfrom250275yards",2015
20,20,"Oscar Fraustro",58,NA,627.083,11,-7,"Approachesfrom250275yards",2015
21,21,"Padraig Harrington",60,NA,635.5,11,-7,"Approachesfrom250275yards",2015
21,21,"Michael Thompson",83,NA,1327.917,23,-16,"Approachesfrom250275yards",2015
