"DrivingPct280300Measured_RANKTHISWEEK_2011","DrivingPct280300Measured_RANKLASTWEEK_2011","DrivingPct280300Measured_PLAYERNAME_2011","DrivingPct280300Measured_ROUNDS_2011","DrivingPct280300Measured_Pct_2011","DrivingPct280300Measured_TOTALDRIVESFOR280300_2011","DrivingPct280300Measured_TOTALDRVSOVERALL_2011","DrivingPct280300Measured_RELATIVETOPAR_2011","stat_name","year"
24,24,"Graeme McDowell",50,43.59,34,78,-0.12,"DrivingPct280300Measured",2011
25,25,"Scott McCarron",65,43.44,53,122,-0.08,"DrivingPct280300Measured",2011
26,26,"James Driscoll",71,43.08,56,130,0.07,"DrivingPct280300Measured",2011
27,27,"Lucas Glover",74,42.97,55,128,0.05,"DrivingPct280300Measured",2011
28,28,"Cameron Tringale",110,42.92,91,212,-0.08,"DrivingPct280300Measured",2011
29,29,"Hunter Mahan",92,42.77,71,166,-0.2,"DrivingPct280300Measured",2011
30,30,"Charley Hoffman",93,42.68,70,164,0.03,"DrivingPct280300Measured",2011
31,31,"Tim Herron",85,42.59,69,162,-0.09,"DrivingPct280300Measured",2011
32,32,"Ben Crane",76,42.54,57,134,-0.07,"DrivingPct280300Measured",2011
33,33,"Brendan Steele",89,42.53,74,174,-0.14,"DrivingPct280300Measured",2011
34,34,"DJ Brigman",67,42.37,50,118,-0.02,"DrivingPct280300Measured",2011
35,35,"Ryan Moore",79,42.31,55,130,-0.16,"DrivingPct280300Measured",2011
36,36,"Ryuji Imada",83,42.17,70,166,-0.13,"DrivingPct280300Measured",2011
36,36,"Charlie Wi",83,42.17,70,166,-0.09,"DrivingPct280300Measured",2011
38,38,"Pat Perez",76,42.11,64,152,-0.17,"DrivingPct280300Measured",2011
39,39,"Jason Dufner",78,41.89,62,148,-0.1,"DrivingPct280300Measured",2011
40,40,"Ernie Els",71,41.8,51,122,-0.2,"DrivingPct280300Measured",2011
41,41,"Camilo Villegas",69,41.67,50,120,-0.04,"DrivingPct280300Measured",2011
42,42,"Kevin Streelman",90,41.46,68,164,-0.25,"DrivingPct280300Measured",2011
43,43,"Geoff Ogilvy",69,41.38,48,116,-0.17,"DrivingPct280300Measured",2011
44,44,"Vaughn Taylor",89,41.01,73,178,-0.07,"DrivingPct280300Measured",2011
45,45,"Tommy Gainey",104,41,82,200,0,"DrivingPct280300Measured",2011
46,46,"Jonathan Byrd",83,40.79,62,152,-0.08,"DrivingPct280300Measured",2011
46,46,"Jim Furyk",87,40.79,62,152,-0.1,"DrivingPct280300Measured",2011
48,48,"Brandt Snedeker",85,40.67,61,150,-0.11,"DrivingPct280300Measured",2011
49,49,"Chad Campbell",99,40.66,74,182,-0.03,"DrivingPct280300Measured",2011
50,50,"Bill Haas",93,40.63,65,160,-0.28,"DrivingPct280300Measured",2011
50,50,"Kevin Stadler",88,40.63,65,160,-0.09,"DrivingPct280300Measured",2011
52,52,"Joe Durant",71,40.58,56,138,-0.16,"DrivingPct280300Measured",2011
53,53,"Rich Beem",53,40.57,43,106,0.05,"DrivingPct280300Measured",2011
54,54,"Jarrod Lyle",83,40.51,64,158,-0.19,"DrivingPct280300Measured",2011
55,55,"Roland Thatcher",67,40.3,54,134,-0.11,"DrivingPct280300Measured",2011
56,56,"Rickie Fowler",84,40.14,57,142,-0.09,"DrivingPct280300Measured",2011
57,57,"Brendon de Jonge",105,40.1,81,202,0.05,"DrivingPct280300Measured",2011
58,58,"Matt Bettencourt",84,39.88,67,168,-0.06,"DrivingPct280300Measured",2011
59,59,"Charles Howell III",108,39.5,79,200,-0.2,"DrivingPct280300Measured",2011
60,60,"Kris Blanks",92,39.44,71,180,-0.1,"DrivingPct280300Measured",2011
61,61,"Kevin Kisner",70,39.06,50,128,-0.02,"DrivingPct280300Measured",2011
61,61,"Rod Pampling",72,39.06,50,128,-0.16,"DrivingPct280300Measured",2011
63,63,"Spencer Levin",113,39.05,82,210,-0.1,"DrivingPct280300Measured",2011
64,64,"JP Hayes",56,38.89,42,108,-0.12,"DrivingPct280300Measured",2011
64,64,"Paul Stankowski",78,38.89,56,144,-0.2,"DrivingPct280300Measured",2011
66,66,"DA Points",89,38.82,66,170,-0.23,"DrivingPct280300Measured",2011
67,67,"Cameron Beckman",71,38.81,52,134,-0.08,"DrivingPct280300Measured",2011
67,67,"Justin Rose",79,38.81,52,134,-0.27,"DrivingPct280300Measured",2011
69,69,"Arjun Atwal",91,38.76,69,178,-0.1,"DrivingPct280300Measured",2011
70,70,"Alexandre Rocha",65,38.68,41,106,-0.1,"DrivingPct280300Measured",2011
71,71,"Bill Lunde",92,38.64,68,176,-0.12,"DrivingPct280300Measured",2011
72,72,"Jim Renner",65,38.6,44,114,0,"DrivingPct280300Measured",2011
73,73,"Michael Bradley",74,38.57,54,140,-0.19,"DrivingPct280300Measured",2011
74,74,"Tim Petrovic",88,38.55,64,166,0,"DrivingPct280300Measured",2011
74,74,"John Rollins",85,38.55,64,166,-0.06,"DrivingPct280300Measured",2011
76,76,"Zack Miller",86,38.41,63,164,-0.02,"DrivingPct280300Measured",2011
77,77,"William McGirt",103,38.38,76,198,-0.07,"DrivingPct280300Measured",2011
78,78,"Ian Poulter",52,38.37,33,86,-0.24,"DrivingPct280300Measured",2011
79,79,"Brian Davis",105,38.35,79,206,-0.24,"DrivingPct280300Measured",2011
80,80,"Billy Mayfair",94,38.33,69,180,-0.28,"DrivingPct280300Measured",2011
81,81,"Ben Curtis",66,38.28,49,128,-0.18,"DrivingPct280300Measured",2011
82,82,"Fabian Gomez",84,38.16,58,152,-0.16,"DrivingPct280300Measured",2011
83,83,"Martin Piller",63,38.14,45,118,-0.09,"DrivingPct280300Measured",2011
84,84,"Stuart Appleby",65,38.1,48,126,-0.17,"DrivingPct280300Measured",2011
85,85,"Jeff Overton",92,37.97,60,158,-0.15,"DrivingPct280300Measured",2011
86,86,"DJ Trahan",91,37.91,69,182,0.04,"DrivingPct280300Measured",2011
87,87,"Shaun Micheel",77,37.67,55,146,-0.05,"DrivingPct280300Measured",2011
88,88,"Ryan Palmer",82,37.5,51,136,-0.02,"DrivingPct280300Measured",2011
88,88,"Charl Schwartzel",58,37.5,33,88,-0.06,"DrivingPct280300Measured",2011
90,90,"Matt Jones",71,37.32,53,142,-0.23,"DrivingPct280300Measured",2011
91,91,"John Merrick",71,37.3,47,126,-0.13,"DrivingPct280300Measured",2011
92,92,"Bo Van Pelt",92,37.18,58,156,-0.16,"DrivingPct280300Measured",2011
93,93,"Troy Matteson",91,36.78,64,174,0,"DrivingPct280300Measured",2011
94,94,"Andres Romero",77,36.67,55,150,-0.11,"DrivingPct280300Measured",2011
95,95,"Shane Bertsch",62,36.61,41,112,-0.05,"DrivingPct280300Measured",2011
96,96,"Joe Ogilvie",75,36.57,49,134,-0.1,"DrivingPct280300Measured",2011
97,97,"Aron Price",58,36.54,38,104,-0.03,"DrivingPct280300Measured",2011
98,98,"Bobby Gates",82,36.49,54,148,-0.09,"DrivingPct280300Measured",2011
99,99,"Hunter Haas",96,36.41,67,184,0.01,"DrivingPct280300Measured",2011
100,100,"Keegan Bradley",91,36.21,63,174,-0.14,"DrivingPct280300Measured",2011
101,101,"George McNeill",69,36.07,44,122,-0.16,"DrivingPct280300Measured",2011
102,102,"Jason Bohn",74,36.03,49,136,-0.1,"DrivingPct280300Measured",2011
103,103,"Steve Elkington",50,36,36,100,-0.28,"DrivingPct280300Measured",2011
103,103,"Harrison Frazar",58,36,36,100,-0.22,"DrivingPct280300Measured",2011
103,103,"Nathan Green",81,36,54,150,-0.13,"DrivingPct280300Measured",2011
106,106,"Kent Jones",76,35.92,51,142,-0.31,"DrivingPct280300Measured",2011
107,107,"Alex Cejka",59,35.85,38,106,-0.18,"DrivingPct280300Measured",2011
108,108,"Derek Lamely",65,35.71,45,126,-0.11,"DrivingPct280300Measured",2011
109,109,"Daniel Summerhays",75,35.62,52,146,-0.1,"DrivingPct280300Measured",2011
110,110,"Webb Simpson",98,35.56,64,180,-0.25,"DrivingPct280300Measured",2011
111,111,"Joseph Bramlett",73,35.38,46,130,-0.11,"DrivingPct280300Measured",2011
112,112,"David Toms",78,35.29,48,136,-0.23,"DrivingPct280300Measured",2011
113,113,"JJ Henry",96,35.23,62,176,-0.03,"DrivingPct280300Measured",2011
114,114,"Trevor Immelman",84,35.14,52,148,-0.25,"DrivingPct280300Measured",2011
115,115,"YE Yang",63,35.11,33,94,0.06,"DrivingPct280300Measured",2011
116,116,"Chris Kirk",87,35.06,61,174,-0.03,"DrivingPct280300Measured",2011
117,117,"Sean OHair",71,34.85,46,132,-0.15,"DrivingPct280300Measured",2011
118,118,"Zach Johnson",79,34.56,47,136,-0.13,"DrivingPct280300Measured",2011
119,119,"Sung Kang",63,34.55,38,110,-0.08,"DrivingPct280300Measured",2011
120,120,"Greg Chalmers",88,34.52,58,168,-0.17,"DrivingPct280300Measured",2011
120,120,"Steve Flesch",88,34.52,58,168,-0.22,"DrivingPct280300Measured",2011
122,122,"Johnson Wagner",81,34.42,53,154,0,"DrivingPct280300Measured",2011
123,123,"Brandt Jobe",100,34.24,63,184,-0.13,"DrivingPct280300Measured",2011
124,124,"Nate Smith",66,34.17,41,120,-0.12,"DrivingPct280300Measured",2011
125,125,"Heath Slocum",89,34.15,56,164,-0.18,"DrivingPct280300Measured",2011
126,126,"Andres Gonzales",60,34,34,100,0.03,"DrivingPct280300Measured",2011
127,127,"Lee Janzen",62,33.93,38,112,-0.03,"DrivingPct280300Measured",2011
128,128,"Scott Gutschewski",67,33.9,40,118,-0.05,"DrivingPct280300Measured",2011
129,129,"David Mathis",83,33.77,52,154,-0.12,"DrivingPct280300Measured",2011
130,130,"David Hearn",88,33.75,54,160,-0.11,"DrivingPct280300Measured",2011
131,131,"Marc Leishman",87,33.73,56,166,0.05,"DrivingPct280300Measured",2011
132,132,"Blake Adams",116,33.48,75,224,-0.07,"DrivingPct280300Measured",2011
133,133,"Nick Watney",80,33.33,46,138,-0.26,"DrivingPct280300Measured",2011
133,133,"Garrett Willis",71,33.33,46,138,-0.22,"DrivingPct280300Measured",2011
135,135,"Nick OHern",89,33.13,55,166,-0.22,"DrivingPct280300Measured",2011
136,136,"Woody Austin",59,33.02,35,106,-0.2,"DrivingPct280300Measured",2011
137,137,"Angel Cabrera",50,32.89,25,76,-0.04,"DrivingPct280300Measured",2011
138,138,"Stewart Cink",72,32.76,38,116,-0.21,"DrivingPct280300Measured",2011
139,139,"Alex Prugh",82,32.69,51,156,-0.02,"DrivingPct280300Measured",2011
140,140,"Billy Horschel",75,32.61,45,138,-0.2,"DrivingPct280300Measured",2011
141,141,"Davis Love III",70,32.5,39,120,0.05,"DrivingPct280300Measured",2011
142,142,"Martin Laird",77,32.35,44,136,-0.05,"DrivingPct280300Measured",2011
143,143,"Bio Kim",71,32.31,42,130,-0.17,"DrivingPct280300Measured",2011
144,144,"Chris DiMarco",93,32.02,57,178,-0.19,"DrivingPct280300Measured",2011
145,145,"Richard Johnson",64,31.9,37,116,0.03,"DrivingPct280300Measured",2011
146,146,"Bryce Molder",82,31.88,51,160,-0.12,"DrivingPct280300Measured",2011
147,147,"Matt McQuillan",59,31.82,35,110,0.03,"DrivingPct280300Measured",2011
148,148,"Scott Piercy",78,31.43,44,140,-0.23,"DrivingPct280300Measured",2011
149,149,"Scott Stallings",84,31.41,49,156,-0.22,"DrivingPct280300Measured",2011
150,150,"Aaron Baddeley",77,31.34,42,134,-0.31,"DrivingPct280300Measured",2011
151,151,"Jerry Kelly",85,30.92,47,152,-0.19,"DrivingPct280300Measured",2011
152,152,"Kevin Chappell",78,30.88,42,136,0.05,"DrivingPct280300Measured",2011
153,153,"Paul Goydos",81,30.86,50,162,-0.26,"DrivingPct280300Measured",2011
154,154,"Briny Baird",60,30.77,32,104,-0.06,"DrivingPct280300Measured",2011
155,155,"Sergio Garcia",61,30.61,30,98,-0.03,"DrivingPct280300Measured",2011
156,156,"Chris Riley",76,30.56,44,144,-0.18,"DrivingPct280300Measured",2011
157,157,"Colt Knost",80,30.41,45,148,-0.07,"DrivingPct280300Measured",2011
158,158,"Padraig Harrington",60,30.39,31,102,-0.26,"DrivingPct280300Measured",2011
159,159,"Justin Hicks",60,30.21,29,96,-0.1,"DrivingPct280300Measured",2011
160,160,"Chris Couch",73,30.14,44,146,0,"DrivingPct280300Measured",2011
161,161,"Justin Leonard",82,30,48,160,-0.1,"DrivingPct280300Measured",2011
162,162,"Michael Connell",76,29.61,45,152,-0.18,"DrivingPct280300Measured",2011
163,163,"Adam Scott",60,29.59,29,98,-0.24,"DrivingPct280300Measured",2011
164,164,"Jim Herman",69,29.51,36,122,0.06,"DrivingPct280300Measured",2011
165,165,"Ben Martin",74,29.29,41,140,0.05,"DrivingPct280300Measured",2011
166,166,"Michael Putnam",67,28.81,34,118,0,"DrivingPct280300Measured",2011
167,167,"Josh Teater",104,28.57,56,196,-0.05,"DrivingPct280300Measured",2011
168,168,"Phil Mickelson",79,28.46,37,130,-0.35,"DrivingPct280300Measured",2011
169,169,"Jason Day",76,27.87,34,122,-0.12,"DrivingPct280300Measured",2011
170,170,"Jimmy Walker",79,27.85,44,158,-0.09,"DrivingPct280300Measured",2011
171,171,"David Duval",67,27.69,36,130,0.06,"DrivingPct280300Measured",2011
172,172,"Jhonattan Vegas",84,27.56,43,156,0.02,"DrivingPct280300Measured",2011
173,173,"Kevin Na",84,26.92,42,156,-0.38,"DrivingPct280300Measured",2011
174,174,"Tag Ridings",87,26.54,43,162,0.07,"DrivingPct280300Measured",2011
175,175,"Robert Karlsson",61,26.53,26,98,-0.23,"DrivingPct280300Measured",2011
176,176,"Kyle Stanley",98,25.58,44,172,-0.07,"DrivingPct280300Measured",2011
177,177,"Will Strickler",51,24.47,23,94,-0.13,"DrivingPct280300Measured",2011
178,178,"Brian Gay",90,23.78,39,164,-0.18,"DrivingPct280300Measured",2011
179,179,"Robert Garrigus",83,22.08,34,154,0.15,"DrivingPct280300Measured",2011
180,180,"Dustin Johnson",72,22.03,26,118,-0.23,"DrivingPct280300Measured",2011
181,181,"Dean Wilson",62,21.77,27,124,-0.3,"DrivingPct280300Measured",2011
182,182,"Rocco Mediate",53,20.75,22,106,0.09,"DrivingPct280300Measured",2011
183,183,"Gary Woodland",93,20.37,33,162,0.06,"DrivingPct280300Measured",2011
184,184,"Steven Bowditch",86,18.29,30,164,-0.1,"DrivingPct280300Measured",2011
185,185,"JB Holmes",57,16.67,17,102,0.12,"DrivingPct280300Measured",2011
186,186,"Bubba Watson",85,14.93,20,134,-0.15,"DrivingPct280300Measured",2011
