"LatePar3ScoringAverage_RANKTHISWEEK_2010","LatePar3ScoringAverage_RANKLASTWEEK_2010","LatePar3ScoringAverage_PLAYERNAME_2010","LatePar3ScoringAverage_ROUNDS_2010","LatePar3ScoringAverage_AVG_2010","LatePar3ScoringAverage_TOTALSTROKES_2010","LatePar3ScoringAverage_TOTALHOLES_2010","stat_name","year"
116,116,"Kevin Stadler",86,3.09,538,174,"LatePar3ScoringAverage",2010
116,116,"Roger Tambellini",77,3.09,497,161,"LatePar3ScoringAverage",2010
116,116,"Josh Teater",101,3.09,630,204,"LatePar3ScoringAverage",2010
130,130,"Rich Barcelo",70,3.1,415,134,"LatePar3ScoringAverage",2010
130,130,"Cameron Beckman",68,3.1,462,149,"LatePar3ScoringAverage",2010
130,130,"Matt Bettencourt",91,3.1,565,182,"LatePar3ScoringAverage",2010
130,130,"Justin Bolli",55,3.1,369,119,"LatePar3ScoringAverage",2010
130,130,"Brent Delahoussaye",57,3.1,329,106,"LatePar3ScoringAverage",2010
130,130,"James Driscoll",78,3.1,486,157,"LatePar3ScoringAverage",2010
130,130,"Jason Dufner",87,3.1,456,147,"LatePar3ScoringAverage",2010
130,130,"Cliff Kresge",50,3.1,319,103,"LatePar3ScoringAverage",2010
130,130,"Justin Leonard",89,3.1,546,176,"LatePar3ScoringAverage",2010
130,130,"Steve Lowery",67,3.1,356,115,"LatePar3ScoringAverage",2010
130,130,"Hunter Mahan",85,3.1,565,182,"LatePar3ScoringAverage",2010
130,130,"Rocco Mediate",71,3.1,394,127,"LatePar3ScoringAverage",2010
130,130,"Jeev Milkha Singh",59,3.1,291,94,"LatePar3ScoringAverage",2010
143,143,"Robert Allenby",76,3.11,504,162,"LatePar3ScoringAverage",2010
143,143,"John Daly",63,3.11,336,108,"LatePar3ScoringAverage",2010
143,143,"Lucas Glover",75,3.11,463,149,"LatePar3ScoringAverage",2010
143,143,"JJ Henry",92,3.11,523,168,"LatePar3ScoringAverage",2010
143,143,"Kevin Johnson",62,3.11,380,122,"LatePar3ScoringAverage",2010
143,143,"Dustin Johnson",83,3.11,572,184,"LatePar3ScoringAverage",2010
143,143,"Scott McCarron",90,3.11,559,180,"LatePar3ScoringAverage",2010
143,143,"Bryce Molder",84,3.11,581,187,"LatePar3ScoringAverage",2010
143,143,"Alex Prugh",88,3.11,572,184,"LatePar3ScoringAverage",2010
143,143,"Vijay Singh",75,3.11,436,140,"LatePar3ScoringAverage",2010
143,143,"Kevin Sutherland",86,3.11,566,182,"LatePar3ScoringAverage",2010
154,154,"Henrik Bjornstad",72,3.12,409,131,"LatePar3ScoringAverage",2010
154,154,"Jeff Gove",57,3.12,318,102,"LatePar3ScoringAverage",2010
154,154,"Billy Mayfair",78,3.12,518,166,"LatePar3ScoringAverage",2010
154,154,"Joe Ogilvie",99,3.12,617,198,"LatePar3ScoringAverage",2010
154,154,"Brian Stuard",81,3.12,552,177,"LatePar3ScoringAverage",2010
159,159,"Graham DeLaet",88,3.13,558,178,"LatePar3ScoringAverage",2010
159,159,"Bob Estes",79,3.13,516,165,"LatePar3ScoringAverage",2010
159,159,"Padraig Harrington",57,3.13,407,130,"LatePar3ScoringAverage",2010
159,159,"JB Holmes",100,3.13,579,185,"LatePar3ScoringAverage",2010
159,159,"Will Ma Kenzie",72,3.13,441,141,"LatePar3ScoringAverage",2010
159,159,"Ryan Palmer",84,3.13,507,162,"LatePar3ScoringAverage",2010
159,159,"Cameron Percy",73,3.13,473,151,"LatePar3ScoringAverage",2010
159,159,"Ted Purdy",86,3.13,485,155,"LatePar3ScoringAverage",2010
159,159,"Boo Weekley",88,3.13,545,174,"LatePar3ScoringAverage",2010
159,159,"YE Yang",72,3.13,360,115,"LatePar3ScoringAverage",2010
169,169,"Angel Cabrera",64,3.14,459,146,"LatePar3ScoringAverage",2010
169,169,"Stewart Cink",84,3.14,484,154,"LatePar3ScoringAverage",2010
169,169,"Ernie Els",72,3.14,459,146,"LatePar3ScoringAverage",2010
169,169,"Jarrod Lyle",54,3.14,305,97,"LatePar3ScoringAverage",2010
169,169,"Nicholas Thompson",88,3.14,547,174,"LatePar3ScoringAverage",2010
169,169,"Bubba Watson",77,3.14,471,150,"LatePar3ScoringAverage",2010
169,169,"Steve Wheatcroft",74,3.14,437,139,"LatePar3ScoringAverage",2010
169,169,"Chris Wilson",65,3.14,437,139,"LatePar3ScoringAverage",2010
177,177,"Mathias Gronberg",61,3.15,347,110,"LatePar3ScoringAverage",2010
177,177,"Rod Pampling",77,3.15,412,131,"LatePar3ScoringAverage",2010
179,179,"Matt Every",60,3.16,426,135,"LatePar3ScoringAverage",2010
179,179,"Sergio Garcia",58,3.16,256,81,"LatePar3ScoringAverage",2010
179,179,"Trevor Immelman",55,3.16,367,116,"LatePar3ScoringAverage",2010
179,179,"Steve Marino",81,3.16,544,172,"LatePar3ScoringAverage",2010
179,179,"Omar Uresti",74,3.16,445,141,"LatePar3ScoringAverage",2010
184,184,"Rory McIlroy",54,3.17,317,100,"LatePar3ScoringAverage",2010
184,184,"Ian Poulter",55,3.17,276,87,"LatePar3ScoringAverage",2010
186,186,"Rory Sabbatini",79,3.18,433,136,"LatePar3ScoringAverage",2010
186,186,"Roland Thatcher",72,3.18,470,148,"LatePar3ScoringAverage",2010
186,186,"Mike Weir",59,3.18,356,112,"LatePar3ScoringAverage",2010
189,189,"Chris Stroud",90,3.19,594,186,"LatePar3ScoringAverage",2010
190,190,"Paul Goydos",78,3.2,496,155,"LatePar3ScoringAverage",2010
191,191,"Daniel Chopra",74,3.21,465,145,"LatePar3ScoringAverage",2010
192,192,"Vance Veazey",58,3.23,333,103,"LatePar3ScoringAverage",2010
