"Approach250275yardsRTP_RANKTHISWEEK_2016","Approach250275yardsRTP_RANKLASTWEEK_2016","Approach250275yardsRTP_PLAYERNAME_2016","Approach250275yardsRTP_ROUNDS_2016","Approach250275yardsRTP_AVGRTP_2016","stat_name","year"
1,2,"Patrick Rodgers",49,-1,"Approach250275yardsRTP",2016
1,2,"Steve Stricker",25,-1,"Approach250275yardsRTP",2016
3,7,"Seung Yul Noh",54,-0.938,"Approach250275yardsRTP",2016
4,10,"Brendon de Jonge",55,-0.867,"Approach250275yardsRTP",2016
5,8,"Blayne Barber",44,-0.857,"Approach250275yardsRTP",2016
5,2,"Brian Stuard",24,-0.857,"Approach250275yardsRTP",2016
7,11,"Charles Howell III",63,-0.833,"Approach250275yardsRTP",2016
7,1,"Carlos Ortiz",47,-0.833,"Approach250275yardsRTP",2016
7,11,"Jordan Spieth",34,-0.833,"Approach250275yardsRTP",2016
10,15,"Ben Martin",48,-0.824,"Approach250275yardsRTP",2016
11,2,"Thomas Aiken",42,-0.818,"Approach250275yardsRTP",2016
11,13,"Freddie Jacobson",54,-0.818,"Approach250275yardsRTP",2016
13,16,"Ken Duke",26,-0.8,"Approach250275yardsRTP",2016
13,16,"David Hearn",55,-0.8,"Approach250275yardsRTP",2016
15,20,"Matt Jones",45,-0.786,"Approach250275yardsRTP",2016
15,13,"Robert Streb",51,-0.786,"Approach250275yardsRTP",2016
17,28,"Stewart Cink",45,-0.75,"Approach250275yardsRTP",2016
17,28,"Charley Hoffman",49,-0.75,"Approach250275yardsRTP",2016
17,20,"Harold Varner III",58,-0.75,"Approach250275yardsRTP",2016
20,2,"Kevin Chappell",49,-0.737,"Approach250275yardsRTP",2016
21,41,"Morgan Hoffmann",43,-0.727,"Approach250275yardsRTP",2016
21,32,"Kevin Streelman",46,-0.727,"Approach250275yardsRTP",2016
23,35,"Jon Curran",55,-0.714,"Approach250275yardsRTP",2016
23,28,"Andrew Loupe",50,-0.714,"Approach250275yardsRTP",2016
23,35,"Cameron Percy",22,-0.714,"Approach250275yardsRTP",2016
26,27,"Jhonattan Vegas",49,-0.696,"Approach250275yardsRTP",2016
27,43,"Aaron Baddeley",51,-0.692,"Approach250275yardsRTP",2016
27,9,"Robert Garrigus",34,-0.692,"Approach250275yardsRTP",2016
27,43,"Bryce Molder",50,-0.692,"Approach250275yardsRTP",2016
30,23,"Erik Compton",45,-0.688,"Approach250275yardsRTP",2016
30,23,"Phil Mickelson",37,-0.688,"Approach250275yardsRTP",2016
32,19,"Sean OHair",45,-0.682,"Approach250275yardsRTP",2016
32,48,"Nick Taylor",57,-0.682,"Approach250275yardsRTP",2016
34,34,"Adam Hadwin",53,-0.679,"Approach250275yardsRTP",2016
35,48,"Steven Bowditch",40,-0.667,"Approach250275yardsRTP",2016
35,48,"Billy Hurley III",22,-0.667,"Approach250275yardsRTP",2016
35,40,"Jamie Lovemark",57,-0.667,"Approach250275yardsRTP",2016
35,48,"Kevin Na",52,-0.667,"Approach250275yardsRTP",2016
35,48,"Dicky Pride",33,-0.667,"Approach250275yardsRTP",2016
35,81,"Ollie Schniederjans",23,-0.667,"Approach250275yardsRTP",2016
41,26,"Sung Kang",51,-0.65,"Approach250275yardsRTP",2016
42,58,"Jason Dufner",53,-0.643,"Approach250275yardsRTP",2016
43,41,"Kyle Reifers",63,-0.64,"Approach250275yardsRTP",2016
44,48,"Scott Brown",59,-0.636,"Approach250275yardsRTP",2016
44,60,"Jason Day",36,-0.636,"Approach250275yardsRTP",2016
44,60,"John Huh",51,-0.636,"Approach250275yardsRTP",2016
44,48,"Vaughn Taylor",30,-0.636,"Approach250275yardsRTP",2016
44,22,"Michael Thompson",46,-0.636,"Approach250275yardsRTP",2016
