"GIRPercentage175200yards_RANKTHISWEEK_2007","GIRPercentage175200yards_RANKLASTWEEK_2007","GIRPercentage175200yards_PLAYERNAME_2007","GIRPercentage175200yards_ROUNDS_2007","GIRPercentage175200yards_Pct_2007","GIRPercentage175200yards_GREENSHIT_2007","GIRPercentage175200yards_TOTALHOLES_2007","GIRPercentage175200yards_RELATIVETOPAR_2007","stat_name","year"
1,1,"Tiger Woods",63,68.46,89,130,-0.17,"GIRPercentage175200yards",2007
2,2,"Tom Lehman",62,65.29,111,170,-0.14,"GIRPercentage175200yards",2007
3,3,"Jeff Overton",60,64.19,95,148,-0.11,"GIRPercentage175200yards",2007
4,4,"John Senden",97,63.93,179,280,-0.09,"GIRPercentage175200yards",2007
5,5,"Stephen Leaney",82,63.82,187,293,-0.19,"GIRPercentage175200yards",2007
6,6,"Phil Mickelson",73,62.75,96,153,-0.07,"GIRPercentage175200yards",2007
7,7,"Tommy Armour III",81,62.7,116,185,-0.14,"GIRPercentage175200yards",2007
8,8,"Billy Mayfair",98,62.46,183,293,-0.12,"GIRPercentage175200yards",2007
9,9,"Briny Baird",115,62.43,221,354,-0.06,"GIRPercentage175200yards",2007
10,10,"Shaun Micheel",91,62.26,160,257,-0.14,"GIRPercentage175200yards",2007
11,11,"Rod Pampling",92,62.07,144,232,-0.13,"GIRPercentage175200yards",2007
12,12,"Steve Lowery",74,61.99,137,221,-0.17,"GIRPercentage175200yards",2007
13,13,"Steve Stricker",81,61.63,151,245,-0.23,"GIRPercentage175200yards",2007
14,14,"Robert Garrigus",95,61.41,148,241,-0.09,"GIRPercentage175200yards",2007
15,15,"Cameron Beckman",96,61.31,168,274,-0.1,"GIRPercentage175200yards",2007
16,16,"Chad Campbell",96,61.14,129,211,-0.09,"GIRPercentage175200yards",2007
17,17,"Matt Hendrix",63,61.07,91,149,-0.1,"GIRPercentage175200yards",2007
18,18,"Joey Sindelar",75,60.61,140,231,-0.1,"GIRPercentage175200yards",2007
19,19,"Bo Van Pelt",104,60.49,173,286,-0.13,"GIRPercentage175200yards",2007
20,20,"JJ Henry",86,60.09,128,213,-0.05,"GIRPercentage175200yards",2007
21,21,"Ryan Moore",92,60,153,255,-0.12,"GIRPercentage175200yards",2007
22,22,"Trevor Immelman",74,59.56,109,183,-0.05,"GIRPercentage175200yards",2007
23,23,"Scott Verplank",82,59.48,138,232,-0.08,"GIRPercentage175200yards",2007
24,24,"Anthony Kim",93,59.29,150,253,-0.13,"GIRPercentage175200yards",2007
25,25,"DJ Trahan",99,59.21,164,277,-0.12,"GIRPercentage175200yards",2007
26,26,"Zach Johnson",76,59.13,123,208,-0.13,"GIRPercentage175200yards",2007
26,26,"Kevin Stadler",95,59.13,136,230,-0.1,"GIRPercentage175200yards",2007
28,28,"David Branshaw",83,59.07,140,237,-0.09,"GIRPercentage175200yards",2007
29,29,"Jim Rutledge",59,59.03,85,144,-0.06,"GIRPercentage175200yards",2007
30,30,"Duffy Waldorf",69,58.99,105,178,-0.09,"GIRPercentage175200yards",2007
31,31,"Lee Janzen",66,58.93,99,168,-0.08,"GIRPercentage175200yards",2007
32,32,"Michael Putnam",96,58.8,157,267,-0.17,"GIRPercentage175200yards",2007
33,33,"Justin Rose",63,58.78,87,148,-0.14,"GIRPercentage175200yards",2007
34,34,"Charles Warren",101,58.72,165,281,-0.07,"GIRPercentage175200yards",2007
35,35,"Ted Purdy",102,58.7,162,276,-0.04,"GIRPercentage175200yards",2007
36,36,"Greg Owen",81,58.57,123,210,-0.03,"GIRPercentage175200yards",2007
37,37,"Johnson Wagner",97,58.5,172,294,-0.11,"GIRPercentage175200yards",2007
38,38,"Jeff Quinney",95,58.38,195,334,-0.2,"GIRPercentage175200yards",2007
39,39,"Craig Barlow",52,58.17,89,153,0.01,"GIRPercentage175200yards",2007
40,40,"Jesper Parnevik",88,58.16,139,239,-0.17,"GIRPercentage175200yards",2007
41,41,"Charley Hoffman",97,58.14,150,258,-0.11,"GIRPercentage175200yards",2007
42,42,"Steve Marino",106,58.09,158,272,-0.11,"GIRPercentage175200yards",2007
43,43,"Kevin Sutherland",85,58.08,115,198,-0.13,"GIRPercentage175200yards",2007
44,44,"Ernie Els",59,58.02,76,131,-0.17,"GIRPercentage175200yards",2007
45,45,"Jim Furyk",84,57.89,143,247,-0.13,"GIRPercentage175200yards",2007
45,45,"John Merrick",92,57.89,143,247,-0.06,"GIRPercentage175200yards",2007
47,47,"Luke Donald",69,57.78,104,180,-0.14,"GIRPercentage175200yards",2007
48,48,"Anders Hansen",55,57.64,83,144,-0.1,"GIRPercentage175200yards",2007
49,49,"Bubba Watson",80,57.63,102,177,-0.09,"GIRPercentage175200yards",2007
50,50,"Kenny Perry",83,57.5,138,240,-0.16,"GIRPercentage175200yards",2007
51,51,"Davis Love III",66,57.34,82,143,-0.2,"GIRPercentage175200yards",2007
52,52,"Jeff Gove",103,57.33,176,307,-0.11,"GIRPercentage175200yards",2007
53,53,"Stewart Cink",91,57.14,128,224,-0.11,"GIRPercentage175200yards",2007
54,54,"Camilo Villegas",82,57.09,141,247,-0.09,"GIRPercentage175200yards",2007
55,55,"Jason Dufner",100,56.99,159,279,-0.09,"GIRPercentage175200yards",2007
55,55,"Charlie Wi",90,56.99,163,286,-0.12,"GIRPercentage175200yards",2007
57,57,"Robert Allenby",90,56.72,135,238,-0.08,"GIRPercentage175200yards",2007
58,58,"Brett Wetterich",88,56.63,111,196,-0.14,"GIRPercentage175200yards",2007
59,59,"Jay Williamson",50,56.59,73,129,-0.21,"GIRPercentage175200yards",2007
60,60,"Fred Funk",65,56.54,121,214,-0.09,"GIRPercentage175200yards",2007
61,61,"Mark Brooks",53,56.45,70,124,-0.07,"GIRPercentage175200yards",2007
62,62,"Jeff Maggert",79,56.39,150,266,-0.12,"GIRPercentage175200yards",2007
63,63,"Daniel Chopra",106,56.32,147,261,-0.08,"GIRPercentage175200yards",2007
64,64,"Sean OHair",98,56.31,165,293,-0.05,"GIRPercentage175200yards",2007
65,65,"Joe Durant",88,56.3,134,238,-0.08,"GIRPercentage175200yards",2007
66,66,"Rocco Mediate",72,56.22,140,249,-0.16,"GIRPercentage175200yards",2007
67,67,"Rich Barcelo",80,56.19,127,226,-0.13,"GIRPercentage175200yards",2007
68,68,"Mathew Goggin",97,56.11,147,262,-0.05,"GIRPercentage175200yards",2007
69,69,"Steve Allan",63,56.1,92,164,-0.1,"GIRPercentage175200yards",2007
69,69,"Vijay Singh",102,56.1,138,246,-0.12,"GIRPercentage175200yards",2007
71,71,"JB Holmes",71,56.07,97,173,-0.18,"GIRPercentage175200yards",2007
72,72,"Alex Cejka",80,56.05,125,223,-0.07,"GIRPercentage175200yards",2007
73,73,"Rich Beem",89,55.9,128,229,-0.09,"GIRPercentage175200yards",2007
74,74,"Brian Davis",101,55.87,176,315,-0.14,"GIRPercentage175200yards",2007
75,75,"Mark Wilson",87,55.86,143,256,-0.06,"GIRPercentage175200yards",2007
76,76,"DJ Brigman",67,55.81,96,172,-0.15,"GIRPercentage175200yards",2007
77,77,"Matt Kuchar",85,55.8,154,276,-0.14,"GIRPercentage175200yards",2007
78,78,"Steve Flesch",100,55.79,188,337,-0.07,"GIRPercentage175200yards",2007
78,78,"Jason Gore",86,55.79,135,242,-0.09,"GIRPercentage175200yards",2007
80,80,"Andrew Buckle",77,55.61,114,205,-0.12,"GIRPercentage175200yards",2007
81,81,"KJ Choi",87,55.56,125,225,-0.23,"GIRPercentage175200yards",2007
