"PuttsperRoundRound4_RANKTHISWEEK_2008","PuttsperRoundRound4_RANKLASTWEEK_2008","PuttsperRoundRound4_PLAYERNAME_2008","PuttsperRoundRound4__2008","PuttsperRoundRound4_AVG_2008","PuttsperRoundRound4_TOTALPUTTS_2008","PuttsperRoundRound4_TOTALROUNDS_2008","stat_name","year"
1,1,"Ryan Moore",NA,27.18,299,11,"PuttsperRoundRound4",2008
2,2,"Jerry Kelly",NA,27.23,354,13,"PuttsperRoundRound4",2008
3,3,"Padraig Harrington",NA,27.27,300,11,"PuttsperRoundRound4",2008
4,4,"John Mallinger",NA,27.4,548,20,"PuttsperRoundRound4",2008
5,5,"Ryuji Imada",NA,27.53,413,15,"PuttsperRoundRound4",2008
6,6,"Chad Collins",NA,27.6,276,10,"PuttsperRoundRound4",2008
7,7,"Retief Goosen",NA,27.83,334,12,"PuttsperRoundRound4",2008
8,8,"Jonathan Byrd",NA,27.88,446,16,"PuttsperRoundRound4",2008
9,9,"Aaron Baddeley",NA,27.93,419,15,"PuttsperRoundRound4",2008
10,10,"Daniel Chopra",NA,28,420,15,"PuttsperRoundRound4",2008
10,10,"Jesper Parnevik",NA,28,392,14,"PuttsperRoundRound4",2008
10,10,"Johnson Wagner",NA,28,392,14,"PuttsperRoundRound4",2008
13,13,"Phil Mickelson",NA,28.06,505,18,"PuttsperRoundRound4",2008
14,14,"Steve Stricker",NA,28.07,421,15,"PuttsperRoundRound4",2008
15,15,"Jason Day",NA,28.08,337,12,"PuttsperRoundRound4",2008
16,16,"Eric Axley",NA,28.11,534,19,"PuttsperRoundRound4",2008
16,16,"Nathan Green",NA,28.11,506,18,"PuttsperRoundRound4",2008
18,18,"Kevin Na",NA,28.16,535,19,"PuttsperRoundRound4",2008
19,19,"Ryan Palmer",NA,28.18,310,11,"PuttsperRoundRound4",2008
20,20,"Joe Ogilvie",NA,28.22,508,18,"PuttsperRoundRound4",2008
20,20,"Jimmy Walker",NA,28.22,254,9,"PuttsperRoundRound4",2008
22,22,"Ben Curtis",NA,28.24,480,17,"PuttsperRoundRound4",2008
23,23,"Richard Johnson",NA,28.25,226,8,"PuttsperRoundRound4",2008
24,24,"Ben Crane",NA,28.28,509,18,"PuttsperRoundRound4",2008
25,25,"Bob Tway",NA,28.29,396,14,"PuttsperRoundRound4",2008
26,26,"Freddie Jacobson",NA,28.33,425,15,"PuttsperRoundRound4",2008
27,27,"Andres Romero",NA,28.36,397,14,"PuttsperRoundRound4",2008
28,28,"Scott McCarron",NA,28.38,227,8,"PuttsperRoundRound4",2008
29,29,"Jason Gore",NA,28.4,426,15,"PuttsperRoundRound4",2008
29,29,"Will Ma Kenzie",NA,28.4,284,10,"PuttsperRoundRound4",2008
31,31,"Carl Pettersson",NA,28.42,739,26,"PuttsperRoundRound4",2008
31,31,"Nicholas Thompson",NA,28.42,540,19,"PuttsperRoundRound4",2008
33,33,"Justin Leonard",NA,28.43,654,23,"PuttsperRoundRound4",2008
34,34,"Stephen Ames",NA,28.44,512,18,"PuttsperRoundRound4",2008
34,34,"Jeff Quinney",NA,28.44,455,16,"PuttsperRoundRound4",2008
36,36,"Kent Jones",NA,28.45,313,11,"PuttsperRoundRound4",2008
37,37,"Corey Pavin",NA,28.46,370,13,"PuttsperRoundRound4",2008
38,38,"Brian Gay",NA,28.5,513,18,"PuttsperRoundRound4",2008
38,38,"Tom Scherrer",NA,28.5,171,6,"PuttsperRoundRound4",2008
40,40,"KJ Choi",NA,28.53,428,15,"PuttsperRoundRound4",2008
41,41,"Geoff Ogilvy",NA,28.54,371,13,"PuttsperRoundRound4",2008
42,42,"Ryan Armour",NA,28.55,314,11,"PuttsperRoundRound4",2008
43,43,"Craig Kanada",NA,28.56,257,9,"PuttsperRoundRound4",2008
44,44,"Shigeki Maruyama",NA,28.57,200,7,"PuttsperRoundRound4",2008
45,45,"Ernie Els",NA,28.6,286,10,"PuttsperRoundRound4",2008
46,46,"Stewart Cink",NA,28.61,515,18,"PuttsperRoundRound4",2008
47,47,"Glen Day",NA,28.64,315,11,"PuttsperRoundRound4",2008
47,47,"Tom Pernice Jr",NA,28.64,630,22,"PuttsperRoundRound4",2008
49,49,"Mike Weir",NA,28.68,545,19,"PuttsperRoundRound4",2008
50,50,"Paul Goydos",NA,28.69,373,13,"PuttsperRoundRound4",2008
50,50,"Parker McLachlin",NA,28.69,459,16,"PuttsperRoundRound4",2008
52,52,"Kevin Streelman",NA,28.7,660,23,"PuttsperRoundRound4",2008
53,53,"Jason Allred",NA,28.71,201,7,"PuttsperRoundRound4",2008
53,53,"Ken Duke",NA,28.71,689,24,"PuttsperRoundRound4",2008
53,53,"Dudley Hart",NA,28.71,402,14,"PuttsperRoundRound4",2008
53,53,"JP Hayes",NA,28.71,201,7,"PuttsperRoundRound4",2008
53,53,"Brenden Pappas",NA,28.71,201,7,"PuttsperRoundRound4",2008
53,53,"Tim Petrovic",NA,28.71,402,14,"PuttsperRoundRound4",2008
59,59,"Michael Allen",NA,28.72,517,18,"PuttsperRoundRound4",2008
60,60,"Shane Bertsch",NA,28.74,546,19,"PuttsperRoundRound4",2008
61,61,"Stephen Leaney",NA,28.75,230,8,"PuttsperRoundRound4",2008
61,61,"Brett Rumford",NA,28.75,230,8,"PuttsperRoundRound4",2008
63,63,"Brandt Snedeker",NA,28.76,489,17,"PuttsperRoundRound4",2008
63,63,"Scott Verplank",NA,28.76,489,17,"PuttsperRoundRound4",2008
65,65,"Martin Laird",NA,28.78,518,18,"PuttsperRoundRound4",2008
65,65,"Camilo Villegas",NA,28.78,518,18,"PuttsperRoundRound4",2008
67,67,"Mark Wilson",NA,28.79,691,24,"PuttsperRoundRound4",2008
68,68,"Dean Wilson",NA,28.81,605,21,"PuttsperRoundRound4",2008
69,69,"David Lutterus",NA,28.83,173,6,"PuttsperRoundRound4",2008
70,70,"Heath Slocum",NA,28.91,636,22,"PuttsperRoundRound4",2008
71,71,"Michael Letzig",NA,28.92,376,13,"PuttsperRoundRound4",2008
72,72,"Peter Lonard",NA,28.93,434,15,"PuttsperRoundRound4",2008
73,73,"Steve Flesch",NA,28.94,492,17,"PuttsperRoundRound4",2008
73,73,"Nick OHern",NA,28.94,463,16,"PuttsperRoundRound4",2008
73,73,"Vaughn Taylor",NA,28.94,521,18,"PuttsperRoundRound4",2008
76,76,"DJ Trahan",NA,28.95,550,19,"PuttsperRoundRound4",2008
77,77,"Gavin Coles",NA,29,261,9,"PuttsperRoundRound4",2008
77,77,"Brad Elder",NA,29,261,9,"PuttsperRoundRound4",2008
77,77,"Tim Herron",NA,29,551,19,"PuttsperRoundRound4",2008
77,77,"Trevor Immelman",NA,29,377,13,"PuttsperRoundRound4",2008
77,77,"Steve Lowery",NA,29,319,11,"PuttsperRoundRound4",2008
