"PuttsMadePerEventOver20_RANKTHISWEEK_2011","PuttsMadePerEventOver20_RANKLASTWEEK_2011","PuttsMadePerEventOver20_PLAYERNAME_2011","PuttsMadePerEventOver20_ROUNDS_2011","PuttsMadePerEventOver20_PUTTSMADE_2011","stat_name","year"
1,1,"Hunter Mahan",92,2.3,"PuttsMadePerEventOver20",2011
2,2,"Johnson Wagner",81,2.2,"PuttsMadePerEventOver20",2011
3,3,"Graeme McDowell",50,2.1,"PuttsMadePerEventOver20",2011
4,4,"Jason Day",76,2,"PuttsMadePerEventOver20",2011
4,4,"Chez Reavie",92,2,"PuttsMadePerEventOver20",2011
4,4,"Charl Schwartzel",58,2,"PuttsMadePerEventOver20",2011
4,4,"John Senden",94,2,"PuttsMadePerEventOver20",2011
4,4,"Webb Simpson",98,2,"PuttsMadePerEventOver20",2011
9,9,"Aaron Baddeley",77,1.9,"PuttsMadePerEventOver20",2011
9,9,"Rickie Fowler",84,1.9,"PuttsMadePerEventOver20",2011
9,9,"Lucas Glover",74,1.9,"PuttsMadePerEventOver20",2011
9,9,"Padraig Harrington",60,1.9,"PuttsMadePerEventOver20",2011
13,13,"Sergio Garcia",61,1.8,"PuttsMadePerEventOver20",2011
13,13,"Aron Price",58,1.8,"PuttsMadePerEventOver20",2011
13,13,"Brandt Snedeker",85,1.8,"PuttsMadePerEventOver20",2011
13,13,"David Toms",78,1.8,"PuttsMadePerEventOver20",2011
13,13,"Cameron Tringale",110,1.8,"PuttsMadePerEventOver20",2011
18,18,"Brian Gay",90,1.7,"PuttsMadePerEventOver20",2011
18,18,"Brandt Jobe",100,1.7,"PuttsMadePerEventOver20",2011
18,18,"Steve Marino",76,1.7,"PuttsMadePerEventOver20",2011
18,18,"Rod Pampling",72,1.7,"PuttsMadePerEventOver20",2011
18,18,"Carl Pettersson",95,1.7,"PuttsMadePerEventOver20",2011
18,18,"John Rollins",85,1.7,"PuttsMadePerEventOver20",2011
18,18,"Mark Wilson",89,1.7,"PuttsMadePerEventOver20",2011
25,25,"Stephen Ames",69,1.6,"PuttsMadePerEventOver20",2011
25,25,"Shane Bertsch",62,1.6,"PuttsMadePerEventOver20",2011
25,25,"Stewart Cink",72,1.6,"PuttsMadePerEventOver20",2011
25,25,"Luke Donald",73,1.6,"PuttsMadePerEventOver20",2011
25,25,"Ernie Els",71,1.6,"PuttsMadePerEventOver20",2011
25,25,"Fabian Gomez",84,1.6,"PuttsMadePerEventOver20",2011
25,25,"Hunter Haas",96,1.6,"PuttsMadePerEventOver20",2011
25,25,"Billy Mayfair",94,1.6,"PuttsMadePerEventOver20",2011
25,25,"Matt McQuillan",59,1.6,"PuttsMadePerEventOver20",2011
25,25,"John Merrick",71,1.6,"PuttsMadePerEventOver20",2011
25,25,"Ryan Moore",79,1.6,"PuttsMadePerEventOver20",2011
