"Front9Round3ScoringAverage_RANKTHISWEEK_2016","Front9Round3ScoringAverage_RANKLASTWEEK_2016","Front9Round3ScoringAverage_PLAYERNAME_2016","Front9Round3ScoringAverage__2016","Front9Round3ScoringAverage_AVG_2016","Front9Round3ScoringAverage_TOTALSTROKES_2016","Front9Round3ScoringAverage_TOTALROUNDS_2016","stat_name","year"
92,94,"DJ Trahan",NA,35.33,212,6,"Front9Round3ScoringAverage",2016
98,101,"Ricky Barnes",NA,35.36,389,11,"Front9Round3ScoringAverage",2016
98,101,"Zac Blair",NA,35.36,389,11,"Front9Round3ScoringAverage",2016
98,84,"Graham DeLaet",NA,35.36,389,11,"Front9Round3ScoringAverage",2016
98,84,"Danny Lee",NA,35.36,389,11,"Front9Round3ScoringAverage",2016
98,93,"Brett Stegmaier",NA,35.36,389,11,"Front9Round3ScoringAverage",2016
98,104,"Gary Woodland",NA,35.36,389,11,"Front9Round3ScoringAverage",2016
104,115,"Daniel Summerhays",NA,35.38,460,13,"Front9Round3ScoringAverage",2016
105,104,"Chris Kirk",NA,35.4,354,10,"Front9Round3ScoringAverage",2016
105,104,"Cameron Percy",NA,35.4,177,5,"Front9Round3ScoringAverage",2016
107,83,"Steve Wheatcroft",NA,35.42,425,12,"Front9Round3ScoringAverage",2016
108,107,"Scott Brown",NA,35.43,496,14,"Front9Round3ScoringAverage",2016
108,107,"Morgan Hoffmann",NA,35.43,248,7,"Front9Round3ScoringAverage",2016
108,107,"Kelly Kraft",NA,35.43,248,7,"Front9Round3ScoringAverage",2016
108,115,"Justin Rose",NA,35.43,248,7,"Front9Round3ScoringAverage",2016
112,112,"Justin Thomas",NA,35.45,390,11,"Front9Round3ScoringAverage",2016
113,114,"Si Woo Kim",NA,35.46,461,13,"Front9Round3ScoringAverage",2016
114,115,"Branden Grace",NA,35.5,213,6,"Front9Round3ScoringAverage",2016
114,115,"JJ Henry",NA,35.5,355,10,"Front9Round3ScoringAverage",2016
114,107,"Hunter Mahan",NA,35.5,284,8,"Front9Round3ScoringAverage",2016
114,115,"Troy Merritt",NA,35.5,284,8,"Front9Round3ScoringAverage",2016
114,115,"Chez Reavie",NA,35.5,426,12,"Front9Round3ScoringAverage",2016
114,115,"Steve Stricker",NA,35.5,213,6,"Front9Round3ScoringAverage",2016
114,130,"Tim Wilkinson",NA,35.5,355,10,"Front9Round3ScoringAverage",2016
121,103,"Mark Hubbard",NA,35.53,604,17,"Front9Round3ScoringAverage",2016
122,128,"Jim Herman",NA,35.55,391,11,"Front9Round3ScoringAverage",2016
122,128,"Whee Kim",NA,35.55,391,11,"Front9Round3ScoringAverage",2016
124,136,"JB Holmes",NA,35.56,320,9,"Front9Round3ScoringAverage",2016
124,115,"Sean OHair",NA,35.56,320,9,"Front9Round3ScoringAverage",2016
126,131,"Brice Garnett",NA,35.57,249,7,"Front9Round3ScoringAverage",2016
127,133,"Ken Duke",NA,35.6,178,5,"Front9Round3ScoringAverage",2016
127,133,"George McNeill",NA,35.6,178,5,"Front9Round3ScoringAverage",2016
127,133,"Darron Stiles",NA,35.6,178,5,"Front9Round3ScoringAverage",2016
130,115,"Daniel Berger",NA,35.64,392,11,"Front9Round3ScoringAverage",2016
130,138,"Charley Hoffman",NA,35.64,392,11,"Front9Round3ScoringAverage",2016
132,115,"Tom Hoge",NA,35.67,321,9,"Front9Round3ScoringAverage",2016
132,139,"Billy Hurley III",NA,35.67,107,3,"Front9Round3ScoringAverage",2016
132,139,"Hiroshi Iwata",NA,35.67,321,9,"Front9Round3ScoringAverage",2016
132,112,"David Lingmerth",NA,35.67,428,12,"Front9Round3ScoringAverage",2016
132,145,"Patrick Reed",NA,35.67,428,12,"Front9Round3ScoringAverage",2016
137,142,"Spencer Levin",NA,35.69,464,13,"Front9Round3ScoringAverage",2016
138,111,"Boo Weekley",NA,35.7,357,10,"Front9Round3ScoringAverage",2016
139,127,"Colt Knost",NA,35.71,500,14,"Front9Round3ScoringAverage",2016
139,94,"Rory McIlroy",NA,35.71,250,7,"Front9Round3ScoringAverage",2016
139,144,"Rory Sabbatini",NA,35.71,250,7,"Front9Round3ScoringAverage",2016
142,145,"Seung Yul Noh",NA,35.73,393,11,"Front9Round3ScoringAverage",2016
143,149,"Louis Oosthuizen",NA,35.75,143,4,"Front9Round3ScoringAverage",2016
143,149,"Pat Perez",NA,35.75,143,4,"Front9Round3ScoringAverage",2016
143,149,"Andres Romero",NA,35.75,143,4,"Front9Round3ScoringAverage",2016
143,149,"Mark Wilson",NA,35.75,286,8,"Front9Round3ScoringAverage",2016
147,154,"Sergio Garcia",NA,35.83,215,6,"Front9Round3ScoringAverage",2016
147,154,"Rhein Gibson",NA,35.83,215,6,"Front9Round3ScoringAverage",2016
147,145,"Jhonattan Vegas",NA,35.83,430,12,"Front9Round3ScoringAverage",2016
150,156,"Bubba Watson",NA,35.86,251,7,"Front9Round3ScoringAverage",2016
151,158,"Ryan Moore",NA,35.88,287,8,"Front9Round3ScoringAverage",2016
152,160,"Brendon de Jonge",NA,35.89,323,9,"Front9Round3ScoringAverage",2016
152,176,"Retief Goosen",NA,35.89,323,9,"Front9Round3ScoringAverage",2016
152,160,"Luke List",NA,35.89,323,9,"Front9Round3ScoringAverage",2016
152,160,"Cameron Smith",NA,35.89,323,9,"Front9Round3ScoringAverage",2016
156,163,"Bryce Molder",NA,35.9,359,10,"Front9Round3ScoringAverage",2016
156,163,"Scott Piercy",NA,35.9,359,10,"Front9Round3ScoringAverage",2016
156,163,"Michael Thompson",NA,35.9,359,10,"Front9Round3ScoringAverage",2016
159,167,"Ryan Palmer",NA,35.91,395,11,"Front9Round3ScoringAverage",2016
160,145,"Brian Harman",NA,35.92,431,12,"Front9Round3ScoringAverage",2016
161,131,"Paul Casey",NA,36,288,8,"Front9Round3ScoringAverage",2016
161,139,"Ernie Els",NA,36,252,7,"Front9Round3ScoringAverage",2016
161,163,"Harris English",NA,36,396,11,"Front9Round3ScoringAverage",2016
161,168,"Justin Hicks",NA,36,108,3,"Front9Round3ScoringAverage",2016
161,168,"Andrew Loupe",NA,36,324,9,"Front9Round3ScoringAverage",2016
161,168,"Carl Pettersson",NA,36,180,5,"Front9Round3ScoringAverage",2016
161,156,"Martin Piller",NA,36,288,8,"Front9Round3ScoringAverage",2016
161,176,"Vijay Singh",NA,36,324,9,"Front9Round3ScoringAverage",2016
161,168,"Henrik Stenson",NA,36,252,7,"Front9Round3ScoringAverage",2016
161,168,"Brian Stuard",NA,36,180,5,"Front9Round3ScoringAverage",2016
171,153,"Patton Kizzire",NA,36.08,433,12,"Front9Round3ScoringAverage",2016
172,143,"Chesson Hadley",NA,36.09,397,11,"Front9Round3ScoringAverage",2016
173,174,"Jerry Kelly",NA,36.1,361,10,"Front9Round3ScoringAverage",2016
174,176,"Andres Gonzales",NA,36.13,289,8,"Front9Round3ScoringAverage",2016
174,168,"Francesco Molinari",NA,36.13,289,8,"Front9Round3ScoringAverage",2016
176,180,"Jamie Donaldson",NA,36.17,217,6,"Front9Round3ScoringAverage",2016
176,180,"DA Points",NA,36.17,217,6,"Front9Round3ScoringAverage",2016
178,182,"Will Ma Kenzie",NA,36.18,398,11,"Front9Round3ScoringAverage",2016
179,175,"Emiliano Grillo",NA,36.2,362,10,"Front9Round3ScoringAverage",2016
179,183,"Wes Roach",NA,36.2,181,5,"Front9Round3ScoringAverage",2016
181,158,"Henrik Norlander",NA,36.22,326,9,"Front9Round3ScoringAverage",2016
182,184,"Matthew Fitzpatrick",NA,36.25,145,4,"Front9Round3ScoringAverage",2016
182,184,"Lucas Lee",NA,36.25,145,4,"Front9Round3ScoringAverage",2016
184,186,"Steve Marino",NA,36.29,254,7,"Front9Round3ScoringAverage",2016
185,176,"Scott Langley",NA,36.33,327,9,"Front9Round3ScoringAverage",2016
186,189,"Shane Lowry",NA,36.43,255,7,"Front9Round3ScoringAverage",2016
187,190,"Andrew Landry",NA,36.5,146,4,"Front9Round3ScoringAverage",2016
187,190,"Greg Owen",NA,36.5,438,12,"Front9Round3ScoringAverage",2016
189,187,"Chris Stroud",NA,36.55,402,11,"Front9Round3ScoringAverage",2016
190,188,"Ian Poulter",NA,36.56,329,9,"Front9Round3ScoringAverage",2016
191,193,"Abraham Ancer",NA,36.67,110,3,"Front9Round3ScoringAverage",2016
191,193,"Charlie Beljan",NA,36.67,110,3,"Front9Round3ScoringAverage",2016
191,193,"Miguel Angel Carballo",NA,36.67,110,3,"Front9Round3ScoringAverage",2016
191,193,"Geoff Ogilvy",NA,36.67,220,6,"Front9Round3ScoringAverage",2016
195,197,"Ollie Schniederjans",NA,36.8,184,5,"Front9Round3ScoringAverage",2016
196,190,"Robert Garrigus",NA,36.86,258,7,"Front9Round3ScoringAverage",2016
196,198,"Justin Leonard",NA,36.86,258,7,"Front9Round3ScoringAverage",2016
198,199,"Brendon Todd",NA,37,185,5,"Front9Round3ScoringAverage",2016
199,202,"Angel Cabrera",NA,37.22,335,9,"Front9Round3ScoringAverage",2016
200,201,"Jonas Blixt",NA,37.25,298,8,"Front9Round3ScoringAverage",2016
201,203,"Andy Sullivan",NA,37.4,187,5,"Front9Round3ScoringAverage",2016
202,204,"Bernd Wiesberger",NA,37.5,150,4,"Front9Round3ScoringAverage",2016
203,200,"Jason Gore",NA,37.55,413,11,"Front9Round3ScoringAverage",2016
204,205,"Davis Love III",NA,37.8,378,10,"Front9Round3ScoringAverage",2016
205,206,"DH Lee",NA,37.83,227,6,"Front9Round3ScoringAverage",2016
206,207,"Steven Bowditch",NA,37.86,265,7,"Front9Round3ScoringAverage",2016
207,208,"Matt Every",NA,38,190,5,"Front9Round3ScoringAverage",2016
