"Round3ScoringAverage_RANKTHISWEEK_2011","Round3ScoringAverage_RANKLASTWEEK_2011","Round3ScoringAverage_PLAYERNAME_2011","Round3ScoringAverage__2011","Round3ScoringAverage_AVG_2011","Round3ScoringAverage_TOTALSTROKES_2011","Round3ScoringAverage_TOTALROUNDS_2011","stat_name","year"
31,31,"Steve Marino",NA,69.67,1045,15,"Round3ScoringAverage",2011
32,32,"Matt Jones",NA,69.7,697,10,"Round3ScoringAverage",2011
33,33,"Tommy Gainey",NA,69.72,1255,18,"Round3ScoringAverage",2011
33,33,"Brandt Snedeker",NA,69.72,1255,18,"Round3ScoringAverage",2011
35,35,"Stephen Ames",NA,69.75,837,12,"Round3ScoringAverage",2011
35,35,"Dustin Johnson",NA,69.75,1116,16,"Round3ScoringAverage",2011
35,35,"John Rollins",NA,69.75,1116,16,"Round3ScoringAverage",2011
38,38,"Hunter Mahan",NA,69.76,1465,21,"Round3ScoringAverage",2011
39,39,"Dean Wilson",NA,69.8,698,10,"Round3ScoringAverage",2011
40,40,"Vaughn Taylor",NA,69.82,1187,17,"Round3ScoringAverage",2011
40,40,"David Toms",NA,69.82,1187,17,"Round3ScoringAverage",2011
42,42,"Sean OHair",NA,69.83,838,12,"Round3ScoringAverage",2011
43,43,"Pat Perez",NA,69.87,1048,15,"Round3ScoringAverage",2011
44,44,"Jerry Kelly",NA,69.88,1188,17,"Round3ScoringAverage",2011
44,44,"Nick OHern",NA,69.88,1118,16,"Round3ScoringAverage",2011
44,44,"Kevin Stadler",NA,69.88,1188,17,"Round3ScoringAverage",2011
44,44,"Charlie Wi",NA,69.88,1188,17,"Round3ScoringAverage",2011
48,48,"Andres Gonzales",NA,69.9,699,10,"Round3ScoringAverage",2011
48,48,"JJ Henry",NA,69.9,1398,20,"Round3ScoringAverage",2011
50,50,"Jim Renner",NA,69.91,769,11,"Round3ScoringAverage",2011
51,51,"Michael Bradley",NA,69.92,909,13,"Round3ScoringAverage",2011
52,52,"David Hearn",NA,69.95,1329,19,"Round3ScoringAverage",2011
52,52,"Brandt Jobe",NA,69.95,1539,22,"Round3ScoringAverage",2011
52,52,"Phil Mickelson",NA,69.95,1329,19,"Round3ScoringAverage",2011
55,55,"Spencer Levin",NA,69.96,1749,25,"Round3ScoringAverage",2011
56,56,"Greg Chalmers",NA,70,1190,17,"Round3ScoringAverage",2011
56,56,"Brian Davis",NA,70,1610,23,"Round3ScoringAverage",2011
56,56,"Steve Elkington",NA,70,560,8,"Round3ScoringAverage",2011
56,56,"Bobby Gates",NA,70,910,13,"Round3ScoringAverage",2011
56,56,"Brian Gay",NA,70,1330,19,"Round3ScoringAverage",2011
56,56,"Billy Horschel",NA,70,910,13,"Round3ScoringAverage",2011
62,62,"Robert Allenby",NA,70.06,1261,18,"Round3ScoringAverage",2011
62,62,"Jonathan Byrd",NA,70.06,1191,17,"Round3ScoringAverage",2011
64,64,"Davis Love III",NA,70.08,911,13,"Round3ScoringAverage",2011
65,65,"Sung Kang",NA,70.09,771,11,"Round3ScoringAverage",2011
66,66,"Bill Haas",NA,70.1,1472,21,"Round3ScoringAverage",2011
66,66,"John Senden",NA,70.1,1472,21,"Round3ScoringAverage",2011
68,68,"Trevor Immelman",NA,70.11,1262,18,"Round3ScoringAverage",2011
69,69,"Justin Rose",NA,70.12,1192,17,"Round3ScoringAverage",2011
70,70,"Blake Adams",NA,70.13,1683,24,"Round3ScoringAverage",2011
70,70,"Tim Herron",NA,70.13,1052,15,"Round3ScoringAverage",2011
72,72,"Kyle Stanley",NA,70.14,1473,21,"Round3ScoringAverage",2011
73,73,"Colt Knost",NA,70.15,912,13,"Round3ScoringAverage",2011
74,74,"Aaron Baddeley",NA,70.18,1193,17,"Round3ScoringAverage",2011
75,75,"Kevin Chappell",NA,70.23,913,13,"Round3ScoringAverage",2011
75,75,"Ryuji Imada",NA,70.23,913,13,"Round3ScoringAverage",2011
77,77,"Michael Connell",NA,70.25,843,12,"Round3ScoringAverage",2011
78,78,"Retief Goosen",NA,70.27,773,11,"Round3ScoringAverage",2011
79,79,"Harrison Frazar",NA,70.3,703,10,"Round3ScoringAverage",2011
80,80,"Gary Woodland",NA,70.32,1547,22,"Round3ScoringAverage",2011
81,81,"Graeme McDowell",NA,70.33,633,9,"Round3ScoringAverage",2011
81,81,"Vijay Singh",NA,70.33,1055,15,"Round3ScoringAverage",2011
81,81,"Nate Smith",NA,70.33,633,9,"Round3ScoringAverage",2011
84,84,"Kevin Streelman",NA,70.37,1337,19,"Round3ScoringAverage",2011
85,85,"Cameron Tringale",NA,70.38,1689,24,"Round3ScoringAverage",2011
85,85,"YE Yang",NA,70.38,915,13,"Round3ScoringAverage",2011
87,87,"Carl Pettersson",NA,70.43,1479,21,"Round3ScoringAverage",2011
88,88,"Chris Couch",NA,70.44,1127,16,"Round3ScoringAverage",2011
88,88,"Matt McQuillan",NA,70.44,634,9,"Round3ScoringAverage",2011
90,90,"Kris Blanks",NA,70.47,1198,17,"Round3ScoringAverage",2011
90,90,"Keegan Bradley",NA,70.47,1198,17,"Round3ScoringAverage",2011
92,92,"Kent Jones",NA,70.5,987,14,"Round3ScoringAverage",2011
93,93,"Charley Hoffman",NA,70.52,1481,21,"Round3ScoringAverage",2011
94,94,"Chris DiMarco",NA,70.53,1199,17,"Round3ScoringAverage",2011
94,94,"Rod Pampling",NA,70.53,1058,15,"Round3ScoringAverage",2011
96,96,"Shane Bertsch",NA,70.55,776,11,"Round3ScoringAverage",2011
96,96,"Bill Lunde",NA,70.55,1411,20,"Round3ScoringAverage",2011
98,98,"Rickie Fowler",NA,70.56,1270,18,"Round3ScoringAverage",2011
99,99,"Ben Martin",NA,70.58,847,12,"Round3ScoringAverage",2011
100,100,"Matt Bettencourt",NA,70.64,989,14,"Round3ScoringAverage",2011
101,101,"David Mathis",NA,70.65,1201,17,"Round3ScoringAverage",2011
102,102,"Tom Gillis",NA,70.67,636,9,"Round3ScoringAverage",2011
102,102,"JB Holmes",NA,70.67,848,12,"Round3ScoringAverage",2011
102,102,"Alex Prugh",NA,70.67,848,12,"Round3ScoringAverage",2011
105,105,"Jim Furyk",NA,70.68,1343,19,"Round3ScoringAverage",2011
106,106,"Robert Karlsson",NA,70.69,919,13,"Round3ScoringAverage",2011
106,106,"Adam Scott",NA,70.69,919,13,"Round3ScoringAverage",2011
108,108,"Michael Thompson",NA,70.73,1061,15,"Round3ScoringAverage",2011
109,109,"Rory Sabbatini",NA,70.74,1344,19,"Round3ScoringAverage",2011
110,110,"William McGirt",NA,70.75,1415,20,"Round3ScoringAverage",2011
110,110,"Aron Price",NA,70.75,849,12,"Round3ScoringAverage",2011
110,110,"Johnson Wagner",NA,70.75,1132,16,"Round3ScoringAverage",2011
113,113,"Jim Herman",NA,70.77,920,13,"Round3ScoringAverage",2011
113,113,"Zack Miller",NA,70.77,920,13,"Round3ScoringAverage",2011
115,115,"Arjun Atwal",NA,70.78,1274,18,"Round3ScoringAverage",2011
116,116,"Paul Stankowski",NA,70.8,1062,15,"Round3ScoringAverage",2011
117,117,"Kevin Kisner",NA,70.82,779,11,"Round3ScoringAverage",2011
117,117,"Heath Slocum",NA,70.82,1204,17,"Round3ScoringAverage",2011
117,117,"Boo Weekley",NA,70.82,779,11,"Round3ScoringAverage",2011
120,120,"Chez Reavie",NA,70.85,1417,20,"Round3ScoringAverage",2011
121,121,"George McNeill",NA,70.88,1134,16,"Round3ScoringAverage",2011
122,122,"Mark Wilson",NA,70.89,1347,19,"Round3ScoringAverage",2011
123,123,"Michael Putnam",NA,70.92,922,13,"Round3ScoringAverage",2011
124,124,"Jason Bohn",NA,70.93,1064,15,"Round3ScoringAverage",2011
124,124,"Nathan Green",NA,70.93,1064,15,"Round3ScoringAverage",2011
124,124,"Justin Leonard",NA,70.93,1064,15,"Round3ScoringAverage",2011
124,124,"Scott Stallings",NA,70.93,1064,15,"Round3ScoringAverage",2011
128,128,"KJ Choi",NA,70.94,1206,17,"Round3ScoringAverage",2011
128,128,"Jason Dufner",NA,70.94,1135,16,"Round3ScoringAverage",2011
128,128,"Billy Mayfair",NA,70.94,1277,18,"Round3ScoringAverage",2011
128,128,"Chris Stroud",NA,70.94,1206,17,"Round3ScoringAverage",2011
132,132,"Chad Campbell",NA,71,1491,21,"Round3ScoringAverage",2011
132,132,"Ben Crane",NA,71,1065,15,"Round3ScoringAverage",2011
132,132,"Anthony Kim",NA,71,852,12,"Round3ScoringAverage",2011
135,135,"Troy Matteson",NA,71.06,1279,18,"Round3ScoringAverage",2011
136,136,"Geoff Ogilvy",NA,71.07,995,14,"Round3ScoringAverage",2011
137,137,"James Driscoll",NA,71.08,853,12,"Round3ScoringAverage",2011
138,138,"Joe Durant",NA,71.09,782,11,"Round3ScoringAverage",2011
139,139,"Derek Lamely",NA,71.14,498,7,"Round3ScoringAverage",2011
140,140,"Camilo Villegas",NA,71.17,854,12,"Round3ScoringAverage",2011
141,141,"Jhonattan Vegas",NA,71.18,1210,17,"Round3ScoringAverage",2011
142,142,"Bubba Watson",NA,71.21,1353,19,"Round3ScoringAverage",2011
143,143,"Padraig Harrington",NA,71.23,926,13,"Round3ScoringAverage",2011
143,143,"Josh Teater",NA,71.23,1567,22,"Round3ScoringAverage",2011
145,145,"Hunter Haas",NA,71.26,1354,19,"Round3ScoringAverage",2011
146,146,"Lucas Glover",NA,71.33,1070,15,"Round3ScoringAverage",2011
146,146,"DA Points",NA,71.33,1284,18,"Round3ScoringAverage",2011
148,148,"Scott Piercy",NA,71.35,1213,17,"Round3ScoringAverage",2011
149,149,"DJ Brigman",NA,71.36,785,11,"Round3ScoringAverage",2011
150,150,"Scott Gutschewski",NA,71.42,857,12,"Round3ScoringAverage",2011
151,151,"David Duval",NA,71.44,643,9,"Round3ScoringAverage",2011
152,152,"Jeff Overton",NA,71.45,1429,20,"Round3ScoringAverage",2011
153,153,"Sergio Garcia",NA,71.47,1072,15,"Round3ScoringAverage",2011
153,153,"Robert Garrigus",NA,71.47,1215,17,"Round3ScoringAverage",2011
153,153,"Ryan Moore",NA,71.47,1215,17,"Round3ScoringAverage",2011
156,156,"Ricky Barnes",NA,71.5,1144,16,"Round3ScoringAverage",2011
156,156,"Fabian Gomez",NA,71.5,1144,16,"Round3ScoringAverage",2011
156,156,"JP Hayes",NA,71.5,715,10,"Round3ScoringAverage",2011
156,156,"Richard Johnson",NA,71.5,715,10,"Round3ScoringAverage",2011
156,156,"Charl Schwartzel",NA,71.5,1001,14,"Round3ScoringAverage",2011
156,156,"Brendan Steele",NA,71.5,1287,18,"Round3ScoringAverage",2011
162,162,"Jarrod Lyle",NA,71.54,930,13,"Round3ScoringAverage",2011
163,163,"Stewart Cink",NA,71.57,1002,14,"Round3ScoringAverage",2011
164,164,"Garrett Willis",NA,71.58,859,12,"Round3ScoringAverage",2011
165,165,"Steve Flesch",NA,71.61,1289,18,"Round3ScoringAverage",2011
166,166,"Chris Riley",NA,71.62,931,13,"Round3ScoringAverage",2011
167,167,"Stuart Appleby",NA,71.7,717,10,"Round3ScoringAverage",2011
168,168,"Rocco Mediate",NA,71.71,502,7,"Round3ScoringAverage",2011
169,169,"Bio Kim",NA,71.73,789,11,"Round3ScoringAverage",2011
170,170,"Steven Bowditch",NA,71.8,1077,15,"Round3ScoringAverage",2011
171,171,"Tim Petrovic",NA,71.81,1149,16,"Round3ScoringAverage",2011
172,172,"Ian Poulter",NA,71.82,790,11,"Round3ScoringAverage",2011
172,172,"Tag Ridings",NA,71.82,1221,17,"Round3ScoringAverage",2011
174,174,"Shaun Micheel",NA,71.83,862,12,"Round3ScoringAverage",2011
175,175,"Ernie Els",NA,71.87,1078,15,"Round3ScoringAverage",2011
176,176,"Alexandre Rocha",NA,72,792,11,"Round3ScoringAverage",2011
176,176,"Will Strickler",NA,72,504,7,"Round3ScoringAverage",2011
176,176,"Marc Turnesa",NA,72,576,8,"Round3ScoringAverage",2011
179,179,"Troy Merritt",NA,72.11,649,9,"Round3ScoringAverage",2011
180,180,"Lee Janzen",NA,72.25,867,12,"Round3ScoringAverage",2011
180,180,"Daniel Summerhays",NA,72.25,578,8,"Round3ScoringAverage",2011
182,182,"Joseph Bramlett",NA,72.42,869,12,"Round3ScoringAverage",2011
183,183,"Paul Goydos",NA,72.47,1232,17,"Round3ScoringAverage",2011
184,184,"Martin Piller",NA,73,657,9,"Round3ScoringAverage",2011
185,185,"Rich Beem",NA,73.5,441,6,"Round3ScoringAverage",2011
186,186,"Justin Hicks",NA,74,592,8,"Round3ScoringAverage",2011
