"CareerEarnings_RANKTHISWEEK_2008","CareerEarnings_RANKLASTWEEK_2008","CareerEarnings_PLAYERNAME_2008","CareerEarnings__2008","CareerEarnings_MONEY_2008","stat_name","year"
195,195,"Matt Gogel",NA,4596216,"CareerEarnings",2008
196,196,"Ryan Moore",NA,4578169,"CareerEarnings",2008
197,197,"Grant Waite",NA,4577123,"CareerEarnings",2008
198,198,"JB Holmes",NA,4527950,"CareerEarnings",2008
199,199,"Richard Johnson",NA,4527262,"CareerEarnings",2008
200,200,"Todd Hamilton",NA,4483753,"CareerEarnings",2008
201,201,"Kent Jones",NA,4441055,"CareerEarnings",2008
202,202,"Brandt Snedeker",NA,4435031,"CareerEarnings",2008
203,203,"Brian Davis",NA,4405859,"CareerEarnings",2008
204,204,"Mark Wiebe",NA,4314460,"CareerEarnings",2008
205,205,"Nick OHern",NA,4308856,"CareerEarnings",2008
206,206,"Troy Matteson",NA,4291172,"CareerEarnings",2008
207,207,"Joel Edwards",NA,4286415,"CareerEarnings",2008
208,208,"Bubba Watson",NA,4207593,"CareerEarnings",2008
209,209,"Tom Purtzer",NA,4192268,"CareerEarnings",2008
210,210,"Mike Hulbert",NA,4183778,"CareerEarnings",2008
211,211,"Kevin Na",NA,4040189,"CareerEarnings",2008
212,212,"Brandel Chamblee",NA,4018410,"CareerEarnings",2008
213,213,"Rick Fehr",NA,4018239,"CareerEarnings",2008
214,214,"Donnie Hammond",NA,4008060,"CareerEarnings",2008
215,215,"Charles Warren",NA,3997075,"CareerEarnings",2008
216,216,"Nathan Green",NA,3993988,"CareerEarnings",2008
217,217,"Marco Dawson",NA,3993141,"CareerEarnings",2008
218,218,"Jason Gore",NA,3883427,"CareerEarnings",2008
219,219,"John Mahaffey",NA,3876852,"CareerEarnings",2008
220,220,"Ted Tryba",NA,3853236,"CareerEarnings",2008
221,221,"Thomas Bjorn",NA,3828876,"CareerEarnings",2008
222,222,"Larry Nelson",NA,3827401,"CareerEarnings",2008
223,223,"Brian Bateman",NA,3818729,"CareerEarnings",2008
224,224,"Charley Hoffman",NA,3772213,"CareerEarnings",2008
225,225,"Henrik Stenson",NA,3771894,"CareerEarnings",2008
226,226,"Ken Green",NA,3745345,"CareerEarnings",2008
227,227,"Greg Chalmers",NA,3726362,"CareerEarnings",2008
228,228,"Patrick Sheehan",NA,3720095,"CareerEarnings",2008
229,229,"Esteban Toledo",NA,3717629,"CareerEarnings",2008
230,230,"Jeff Brehaut",NA,3706710,"CareerEarnings",2008
231,231,"Jeff Quinney",NA,3677687,"CareerEarnings",2008
232,232,"Bob May",NA,3663718,"CareerEarnings",2008
233,233,"Nolan Henke",NA,3606563,"CareerEarnings",2008
234,234,"Jay Delsing",NA,3558806,"CareerEarnings",2008
235,235,"Brad Bryant",NA,3558804,"CareerEarnings",2008
236,236,"Steve Allan",NA,3537946,"CareerEarnings",2008
237,237,"Andy Bean",NA,3531780,"CareerEarnings",2008
238,238,"Franklin Langham",NA,3489893,"CareerEarnings",2008
239,239,"Lee Trevino",NA,3478328,"CareerEarnings",2008
240,240,"Tim Simpson",NA,3406017,"CareerEarnings",2008
241,241,"Tommy Tolles",NA,3387665,"CareerEarnings",2008
242,242,"Craig Perks",NA,3362251,"CareerEarnings",2008
243,243,"Bill Haas",NA,3330252,"CareerEarnings",2008
244,244,"Michael Campbell",NA,3321932,"CareerEarnings",2008
245,245,"Brian Henninger",NA,3316460,"CareerEarnings",2008
246,246,"Bob Burns",NA,3313226,"CareerEarnings",2008
247,247,"Omar Uresti",NA,3305995,"CareerEarnings",2008
248,248,"Don Pooley",NA,3296615,"CareerEarnings",2008
249,249,"Cliff Kresge",NA,3289381,"CareerEarnings",2008
250,250,"Steve Marino",NA,3287974,"CareerEarnings",2008
251,251,"Michael Bradley",NA,3277150,"CareerEarnings",2008
252,252,"Phil Blackmar",NA,3245909,"CareerEarnings",2008
253,253,"Will Ma Kenzie",NA,3183195,"CareerEarnings",2008
254,254,"Fulton Allem",NA,3155787,"CareerEarnings",2008
255,255,"Phil Tataurangi",NA,3154942,"CareerEarnings",2008
256,256,"Greg Owen",NA,3151637,"CareerEarnings",2008
257,257,"Dicky Pride",NA,3132718,"CareerEarnings",2008
258,258,"Dan Pohl",NA,3112263,"CareerEarnings",2008
259,259,"Ronnie Black",NA,3082575,"CareerEarnings",2008
260,260,"Bob Gilder",NA,3032108,"CareerEarnings",2008
261,261,"Tag Ridings",NA,2964675,"CareerEarnings",2008
262,262,"John Mallinger",NA,2913104,"CareerEarnings",2008
263,263,"Charlie Wi",NA,2911451,"CareerEarnings",2008
264,264,"Frank Nobilo",NA,2875836,"CareerEarnings",2008
265,265,"George McNeill",NA,2866158,"CareerEarnings",2008
266,266,"Jim McGovern",NA,2858703,"CareerEarnings",2008
267,267,"David Ogrin",NA,2848159,"CareerEarnings",2008
268,268,"Tom Scherrer",NA,2841030,"CareerEarnings",2008
269,269,"Andres Romero",NA,2838251,"CareerEarnings",2008
270,270,"Paul Casey",NA,2833419,"CareerEarnings",2008
271,271,"Bobby Wadkins",NA,2822418,"CareerEarnings",2008
272,272,"Mathias Gronberg",NA,2813454,"CareerEarnings",2008
273,273,"Jodie Mudd",NA,2806955,"CareerEarnings",2008
274,274,"Johnny Miller",NA,2747484,"CareerEarnings",2008
275,275,"Doug Barron",NA,2724280,"CareerEarnings",2008
276,276,"Doug Tewell",NA,2723711,"CareerEarnings",2008
277,277,"Sandy Lyle",NA,2721105,"CareerEarnings",2008
278,278,"Scott Gump",NA,2715190,"CareerEarnings",2008
279,279,"Howard Twitty",NA,2713551,"CareerEarnings",2008
280,280,"Willie Wood",NA,2712346,"CareerEarnings",2008
281,281,"Scott Dunlap",NA,2700250,"CareerEarnings",2008
282,282,"Hank Kuehne",NA,2686886,"CareerEarnings",2008
283,283,"Todd Fischer",NA,2681310,"CareerEarnings",2008
284,284,"Miguel Angel Jimenez",NA,2651100,"CareerEarnings",2008
285,285,"Brad Fabel",NA,2636911,"CareerEarnings",2008
286,286,"Carl Paulson",NA,2633179,"CareerEarnings",2008
287,287,"Eric Axley",NA,2625806,"CareerEarnings",2008
288,288,"Mike Springer",NA,2596451,"CareerEarnings",2008
289,289,"Hubert Green",NA,2591959,"CareerEarnings",2008
290,290,"Brenden Pappas",NA,2579645,"CareerEarnings",2008
291,291,"Robert Garrigus",NA,2554337,"CareerEarnings",2008
292,292,"Jeff Overton",NA,2477250,"CareerEarnings",2008
293,293,"Gary Hallberg",NA,2476014,"CareerEarnings",2008
294,294,"Johnson Wagner",NA,2444025,"CareerEarnings",2008
295,295,"Bob Lohr",NA,2417060,"CareerEarnings",2008
296,296,"Ian Leggatt",NA,2410796,"CareerEarnings",2008
297,297,"Dave Barr",NA,2404793,"CareerEarnings",2008
298,298,"Spike McRoy",NA,2395237,"CareerEarnings",2008
299,299,"Keith Clearwater",NA,2365698,"CareerEarnings",2008
300,300,"Gabriel Hjertstedt",NA,2339756,"CareerEarnings",2008
301,301,"Billy Ray Brown",NA,2330389,"CareerEarnings",2008
302,302,"Calvin Peete",NA,2302363,"CareerEarnings",2008
303,303,"Mike Sullivan",NA,2301255,"CareerEarnings",2008
304,304,"Garrett Willis",NA,2284118,"CareerEarnings",2008
305,305,"Lennie Clements",NA,2280766,"CareerEarnings",2008
306,306,"Ed Fiori",NA,2270198,"CareerEarnings",2008
307,307,"Tom Weiskopf",NA,2241687,"CareerEarnings",2008
308,308,"John Riegger",NA,2233729,"CareerEarnings",2008
309,309,"Brian Claar",NA,2225850,"CareerEarnings",2008
310,310,"David Gossett",NA,2223004,"CareerEarnings",2008
311,311,"Roger Maltbie",NA,2212879,"CareerEarnings",2008
312,312,"JC Snead",NA,2197545,"CareerEarnings",2008
313,313,"Bradley Hughes",NA,2162580,"CareerEarnings",2008
314,314,"Clarence Rose",NA,2155380,"CareerEarnings",2008
315,315,"Robin Freeman",NA,2154387,"CareerEarnings",2008
316,316,"Pete Jordan",NA,2144444,"CareerEarnings",2008
317,317,"Arjun Atwal",NA,2138877,"CareerEarnings",2008
318,318,"Nicholas Thompson",NA,2134046,"CareerEarnings",2008
319,319,"Thomas Levet",NA,2080206,"CareerEarnings",2008
320,320,"Ian Baker Finch",NA,2078743,"CareerEarnings",2008
321,321,"Wayne Grady",NA,2077433,"CareerEarnings",2008
322,322,"Jeff Gove",NA,2035936,"CareerEarnings",2008
323,323,"Chris Couch",NA,2030818,"CareerEarnings",2008
324,324,"John Adams",NA,2019582,"CareerEarnings",2008
325,325,"Larry Rinker",NA,2007824,"CareerEarnings",2008
326,326,"Niclas Fasth",NA,2001031,"CareerEarnings",2008
327,327,"Parker McLachlin",NA,1974096,"CareerEarnings",2008
328,328,"Mike Donald",NA,1970260,"CareerEarnings",2008
329,329,"John Merrick",NA,1961443,"CareerEarnings",2008
330,330,"Trevor Dodds",NA,1940834,"CareerEarnings",2008
331,331,"Jim Thorpe",NA,1935566,"CareerEarnings",2008
332,332,"Paul Gow",NA,1924296,"CareerEarnings",2008
333,333,"Dave Rummells",NA,1909430,"CareerEarnings",2008
334,334,"Kevin Stadler",NA,1903110,"CareerEarnings",2008
335,335,"Jerry Smith",NA,1900122,"CareerEarnings",2008
336,336,"David Graham",NA,1888731,"CareerEarnings",2008
337,337,"Arnold Palmer",NA,1861857,"CareerEarnings",2008
338,338,"Mike Heinen",NA,1848216,"CareerEarnings",2008
339,339,"Richard Zokol",NA,1840397,"CareerEarnings",2008
340,340,"Seve Ballesteros",NA,1840357,"CareerEarnings",2008
341,341,"Mike Standly",NA,1834597,"CareerEarnings",2008
342,342,"Gary Player",NA,1834482,"CareerEarnings",2008
343,343,"Brad Elder",NA,1820145,"CareerEarnings",2008
344,344,"James Driscoll",NA,1819846,"CareerEarnings",2008
345,345,"Leonard Thompson",NA,1819028,"CareerEarnings",2008
346,346,"Bill Britton",NA,1814615,"CareerEarnings",2008
347,347,"Mark Lye",NA,1800654,"CareerEarnings",2008
348,348,"Dustin Johnson",NA,1789895,"CareerEarnings",2008
349,349,"George Burns",NA,1781090,"CareerEarnings",2008
350,350,"Kelly Gibson",NA,1751957,"CareerEarnings",2008
351,351,"Shane Bertsch",NA,1719611,"CareerEarnings",2008
352,352,"Morris Hatalsky",NA,1707280,"CareerEarnings",2008
353,353,"Ian Woosnam",NA,1696309,"CareerEarnings",2008
354,354,"Bruce Fleisher",NA,1695111,"CareerEarnings",2008
355,355,"Billy Casper",NA,1691583,"CareerEarnings",2008
356,356,"David Berganio Jr",NA,1650982,"CareerEarnings",2008
357,357,"Michael Clark II",NA,1649440,"CareerEarnings",2008
358,358,"Ted Schulz",NA,1645215,"CareerEarnings",2008
359,359,"Bob Murphy",NA,1642330,"CareerEarnings",2008
360,360,"Jerry Pate",NA,1634246,"CareerEarnings",2008
361,361,"Gary Koch",NA,1629482,"CareerEarnings",2008
362,362,"Lon Hinkle",NA,1607691,"CareerEarnings",2008
363,363,"Kenny Knox",NA,1607180,"CareerEarnings",2008
364,364,"David Howell",NA,1587859,"CareerEarnings",2008
365,365,"Gene Littler",NA,1584210,"CareerEarnings",2008
366,366,"Jack Renner",NA,1579090,"CareerEarnings",2008
367,367,"Curt Byrum",NA,1576535,"CareerEarnings",2008
368,368,"Wes Short Jr",NA,1569801,"CareerEarnings",2008
369,369,"Miller Barber",NA,1564204,"CareerEarnings",2008
370,370,"Bob Heintz",NA,1560603,"CareerEarnings",2008
371,371,"Mark Hayes",NA,1555739,"CareerEarnings",2008
372,372,"Daisuke Maruyama",NA,1554676,"CareerEarnings",2008
373,373,"Jim Colbert",NA,1553136,"CareerEarnings",2008
374,374,"Bob Eastwood",NA,1546106,"CareerEarnings",2008
375,375,"Keith Fergus",NA,1546009,"CareerEarnings",2008
376,376,"Guy Boros",NA,1508110,"CareerEarnings",2008
377,377,"Buddy Gardner",NA,1491943,"CareerEarnings",2008
378,378,"Robert Karlsson",NA,1484025,"CareerEarnings",2008
379,379,"Jean Van de Velde",NA,1461346,"CareerEarnings",2008
380,380,"Chez Reavie",NA,1451942,"CareerEarnings",2008
381,381,"Graeme McDowell",NA,1449103,"CareerEarnings",2008
382,382,"Bobby Clampett",NA,1423000,"CareerEarnings",2008
383,383,"Robert Wrenn",NA,1422635,"CareerEarnings",2008
384,384,"Gavin Coles",NA,1415902,"CareerEarnings",2008
385,385,"Billy Kratzert",NA,1396819,"CareerEarnings",2008
386,386,"Bill Rogers",NA,1384710,"CareerEarnings",2008
387,387,"Bruce Crampton",NA,1376193,"CareerEarnings",2008
388,388,"Kevin Streelman",NA,1374399,"CareerEarnings",2008
389,389,"Andy North",NA,1365530,"CareerEarnings",2008
390,390,"Danny Ellis",NA,1355910,"CareerEarnings",2008
391,391,"Marc Turnesa",NA,1329920,"CareerEarnings",2008
392,392,"Ed Dougherty",NA,1323769,"CareerEarnings",2008
393,393,"David Branshaw",NA,1323370,"CareerEarnings",2008
394,394,"Tom Sieckmann",NA,1310647,"CareerEarnings",2008
395,395,"Dave Stockton",NA,1303281,"CareerEarnings",2008
396,396,"Denis Watson",NA,1288621,"CareerEarnings",2008
397,397,"John Morse",NA,1282275,"CareerEarnings",2008
398,398,"Craig Kanada",NA,1266410,"CareerEarnings",2008
399,399,"Al Geiberger",NA,1265188,"CareerEarnings",2008
400,400,"PH Horgan III",NA,1228505,"CareerEarnings",2008
401,401,"Lee Rinker",NA,1221129,"CareerEarnings",2008
402,402,"Darron Stiles",NA,1219458,"CareerEarnings",2008
403,403,"Ryan Armour",NA,1217487,"CareerEarnings",2008
404,404,"Danny Edwards",NA,1212304,"CareerEarnings",2008
405,405,"Tim Wilkinson",NA,1207327,"CareerEarnings",2008
406,406,"Emlyn Aubrey",NA,1207041,"CareerEarnings",2008
407,407,"Jason Dufner",NA,1206358,"CareerEarnings",2008
408,408,"Kaname Yokoo",NA,1203051,"CareerEarnings",2008
409,409,"Tripp Isenhour",NA,1198393,"CareerEarnings",2008
410,410,"Dan Halldorson",NA,1193929,"CareerEarnings",2008
411,411,"Charles Coody",NA,1187762,"CareerEarnings",2008
412,412,"Dave Eichelberger",NA,1186505,"CareerEarnings",2008
413,413,"Tony Sills",NA,1173361,"CareerEarnings",2008
414,414,"Paul Lawrie",NA,1168138,"CareerEarnings",2008
415,415,"Michael Letzig",NA,1166977,"CareerEarnings",2008
416,416,"Chris Stroud",NA,1165862,"CareerEarnings",2008
417,417,"Clark Dennis",NA,1154975,"CareerEarnings",2008
418,418,"Deane Pappas",NA,1153945,"CareerEarnings",2008
419,419,"Don January",NA,1140925,"CareerEarnings",2008
420,420,"Dave Hill",NA,1130420,"CareerEarnings",2008
421,421,"Scott Gutschewski",NA,1127012,"CareerEarnings",2008
422,422,"Craig Bowden",NA,1125249,"CareerEarnings",2008
423,423,"Dick Mast",NA,1123038,"CareerEarnings",2008
424,424,"Roland Thatcher",NA,1093748,"CareerEarnings",2008
425,425,"John Inman",NA,1087947,"CareerEarnings",2008
426,426,"Gibby Gilbert",NA,1056506,"CareerEarnings",2008
427,427,"Joey Snyder III",NA,1056128,"CareerEarnings",2008
428,428,"Mac OGrady",NA,1050779,"CareerEarnings",2008
429,429,"Rex Caldwell",NA,1043403,"CareerEarnings",2008
